id,prefab_model_id,state_id,file_path
1865,568,2,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01
1866,568,3,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01_damage
1867,568,4,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01_damage
1868,569,1,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01
1869,569,2,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01
1870,569,3,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01_damage
1871,569,4,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01_damage
1872,569,1,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01
1873,569,2,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01
1874,569,3,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01_damage
1875,569,4,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_roof01_damage
1876,573,1,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1877,573,2,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1878,574,1,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1879,574,2,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1880,575,1,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1881,575,2,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01
1882,573,3,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1883,573,4,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1884,574,3,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1885,574,4,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1886,575,3,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1887,575,4,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_floor01_damage
1888,575,5,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1889,575,6,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1890,574,5,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1891,574,6,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1892,573,5,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1893,573,6,prefab://prefabs/housing_big.xml/housing_step_small.nuia_dead
1894,573,1,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01
1895,573,2,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01
1896,573,3,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01_damage
1897,573,4,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_wall01_damage
1898,573,1,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1899,573,2,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1900,573,3,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1901,573,4,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1902,574,1,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_wall01
1903,574,2,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_wall01
1904,574,3,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_wall01_damage
1905,574,4,prefab://prefabs/housing_big.xml/nuia_housing_small.nuia_small_wall01_damage
1906,574,1,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1907,574,2,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1908,574,3,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1909,574,4,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1910,575,1,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_wall01
1911,575,2,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_wall01
1912,575,3,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_wall01_damage
1913,575,4,prefab://prefabs/housing_big.xml/nuia_housing_small1.nuia_small_wall01_damage
1914,575,1,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1915,575,2,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01
1916,575,3,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1917,575,4,prefab://prefabs/housing_big.xml/nuia_housing_small2.nuia_small_roof01_damage
1918,576,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1920,577,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1922,578,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1924,579,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1927,580,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1928,581,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1930,582,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1932,583,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1934,584,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
1936,576,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1937,576,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1938,577,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1939,577,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1940,578,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1941,578,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1942,579,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1943,579,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1944,580,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1945,580,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1946,581,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1947,581,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1948,582,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1949,582,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1950,583,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1951,583,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1952,584,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1953,584,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
1954,576,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1955,576,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1956,577,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1957,577,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1958,578,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1959,578,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1960,579,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1961,579,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1962,580,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1963,580,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1964,581,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1965,581,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1966,582,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1967,582,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1968,583,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1969,583,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1970,584,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1971,584,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
1972,576,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1973,576,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1974,577,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1975,577,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1976,578,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1977,578,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f
1978,578,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1979,578,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1980,577,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1981,577,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1982,576,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1983,576,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_1f_damage
1984,579,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1985,579,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1986,580,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1987,580,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1988,581,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1989,581,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f
1990,581,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1991,581,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1992,580,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1993,580,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1994,579,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1995,579,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_1f_damage
1996,582,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
1997,582,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
1998,583,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
1999,583,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
2000,584,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
2001,584,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f
2002,584,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2003,584,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2004,583,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2005,583,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2006,582,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2007,582,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_roof01_1f_damage
2008,576,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2009,576,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2010,576,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2011,576,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2012,577,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2013,577,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2014,577,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2015,577,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2016,578,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2017,578,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2018,578,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2019,578,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2020,579,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2021,579,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2022,579,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2023,579,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2024,580,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2025,580,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2026,580,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2027,580,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2028,581,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2029,581,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2030,581,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2031,581,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2032,582,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2033,582,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f
2034,582,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2035,582,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_1f_damage
2036,583,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2037,583,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f
2038,583,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2039,583,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_1f_damage
2040,584,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2041,584,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f
2042,584,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2043,584,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_1f_damage
2044,585,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2045,585,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2046,586,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2047,586,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2048,587,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2049,587,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2050,588,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2051,588,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2052,589,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2053,589,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2054,590,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2055,590,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2056,591,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2057,591,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2058,592,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2059,592,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2060,593,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2061,593,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01
2062,585,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2063,585,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2064,586,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2065,586,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2066,587,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f_damage
2067,587,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f_damage
2068,588,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2069,588,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2070,589,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2071,589,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2072,590,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2073,590,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2074,591,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2075,591,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2076,592,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2077,592,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2078,593,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2079,593,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2080,585,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2081,585,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2082,586,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2083,586,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2084,587,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2085,587,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2086,588,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2087,588,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2088,589,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2089,589,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2090,590,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2091,590,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2092,591,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2093,591,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2094,592,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2095,592,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2096,593,5,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2097,593,6,prefab://prefabs/housing_big.xml/housing_step_middle.nuia_dead
2098,585,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f
2099,585,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f
2100,585,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f_damage
2101,585,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f_damage
2102,585,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2103,585,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2104,585,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2105,585,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2106,585,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f
2107,585,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f
2108,585,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f_damage
2109,585,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f_damage
2110,586,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f
2111,586,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f
2112,586,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f_damage
2113,586,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f_damage
2114,586,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2115,586,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2116,586,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2117,586,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2118,586,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f
2119,586,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f
2120,586,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f_damage
2121,586,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f_damage
2122,587,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f
2123,587,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f
2124,587,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2125,587,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f_damage
2126,587,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2127,587,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f
2128,587,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2129,587,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_floor01_damage
2130,587,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f
2131,587,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f
2132,587,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f_damage
2133,587,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_roof01_2f_damage
2134,588,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f
2135,588,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f
2136,588,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f_damage
2137,588,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall01_2f_damage
2138,588,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2139,588,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2140,588,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2141,588,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2142,588,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f
2143,588,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f
2144,588,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f_damage
2145,588,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_wall02_2f_damage
2146,589,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f
2147,589,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f
2148,589,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f_damage
2149,589,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall01_2f_damage
2150,589,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2151,589,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2152,589,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2153,589,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2154,589,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f
2155,589,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f
2156,589,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f_damage
2157,589,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall02_2f_damage
2158,590,1,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f
2159,590,2,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f
2160,590,3,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f_damage
2161,590,4,prefab://prefabs/housing_big.xml/nuia_housing_middle.nuia_middle_wall01_2f_damage
2162,590,1,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2163,590,2,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f
2164,590,3,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2165,590,4,prefab://prefabs/housing_big.xml/nuia_housing_middle1.nuia_middle_roof01_2f_damage
2166,590,1,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f
2167,590,2,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f
2168,590,3,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f_damage
2169,590,4,prefab://prefabs/housing_big.xml/nuia_housing_middle2.nuia_middle_wall02_2f_damage
