id,owner_type_id,sub_type,pos_dir_id,pos_angle,pos_distance,ori_dir_id,ori_angle,use_summoner_faction,life_time,despawn_on_creator_death,use_summoner_aggro_target
1776,1,12456,1,0.0,0.0,2,0.0,f,900.0,f,f
1777,1,13215,1,0.0,0.0,2,180.0,f,30.0,t,t
1778,1,13216,1,0.0,0.0,2,180.0,f,30.0,t,t
1779,1,13217,1,0.0,0.0,2,180.0,f,30.0,t,t
1782,1,14070,1,0.0,0.0,2,0.0,t,0.0,t,f
1786,1,13255,2,0.0,1.5,2,180.0,f,600.0,f,f
1799,1,13299,2,0.0,1.5,2,90.0,f,120.0,t,t
1820,1,13335,2,0.0,0.0,1,0.0,f,0.0,f,f
1823,1,13122,2,190.0,4.0,2,0.0,f,0.0,t,f
1824,1,13122,2,220.0,4.0,2,0.0,f,0.0,t,f
1825,1,13122,2,190.0,4.0,2,0.0,f,0.0,t,f
1826,1,13122,2,220.0,4.0,2,0.0,f,0.0,t,f
1827,1,13095,2,190.0,3.0,2,0.0,f,0.0,t,f
1828,1,13095,2,220.0,4.0,2,0.0,f,0.0,t,f
1829,1,13303,2,180.0,1.0,2,0.0,f,40.0,t,t
1830,1,13303,2,0.0,1.0,2,0.0,f,40.0,t,t
1833,1,13304,2,0.0,1.0,2,0.0,f,40.0,t,t
1834,1,13098,2,250.0,4.0,2,0.0,f,0.0,t,f
1835,1,13122,2,260.0,4.0,2,0.0,f,0.0,t,f
1836,1,13122,2,320.0,4.0,2,0.0,f,0.0,t,f
1838,1,13095,2,120.0,4.0,2,0.0,f,0.0,t,f
1839,1,13095,2,120.0,4.0,2,0.0,f,0.0,t,f
1840,1,13095,2,120.0,4.0,2,0.0,f,0.0,t,f
1842,2,101,2,0.0,1.0,1,0.0,f,0.0,f,f
1844,2,117,1,0.0,0.0,3,90.0,f,0.0,f,f
1845,2,118,1,0.0,0.0,3,90.0,f,0.0,f,f
1846,2,119,1,0.0,0.0,3,90.0,f,0.0,f,f
1847,1,13358,1,0.0,0.0,1,0.0,f,8.0,t,f
1848,1,13357,1,0.0,0.0,1,0.0,f,8.0,t,f
1849,1,13356,1,0.0,0.0,1,0.0,f,8.0,t,f
1850,1,13361,1,0.0,0.0,1,0.0,f,8.0,t,f
1851,1,13360,1,0.0,0.0,1,0.0,f,8.0,t,f
1852,1,13359,1,0.0,0.0,1,0.0,f,8.0,t,f
1853,1,13364,1,0.0,0.0,1,0.0,f,8.0,t,f
1854,1,13363,1,0.0,0.0,1,0.0,f,8.0,t,f
1855,1,13362,1,0.0,0.0,1,0.0,f,8.0,t,f
1856,1,13370,1,0.0,0.0,1,0.0,f,8.0,t,f
1857,1,13369,1,0.0,0.0,1,0.0,f,8.0,t,f
1858,1,13368,1,0.0,0.0,1,0.0,f,8.0,t,f
1859,1,13367,1,0.0,0.0,1,0.0,f,8.0,t,f
1860,1,13366,1,0.0,0.0,1,0.0,f,8.0,t,f
1861,1,13365,1,0.0,0.0,1,0.0,f,8.0,t,f
1862,1,13373,1,0.0,0.0,1,0.0,f,8.0,t,f
1863,1,13372,1,0.0,0.0,1,0.0,f,8.0,t,f
1864,1,13371,1,0.0,0.0,1,0.0,f,8.0,t,f
1865,1,13376,1,0.0,0.0,1,0.0,f,8.0,t,f
1866,1,13375,1,0.0,0.0,1,0.0,f,8.0,t,f
1867,1,13374,1,0.0,0.0,1,0.0,f,8.0,t,f
1869,1,13354,2,0.0,1.0,3,0.0,f,50.0,t,t
1872,1,13388,2,0.0,1.0,3,0.0,t,0.0,t,f
1873,1,13347,2,60.0,5.0,2,0.0,f,0.0,f,f
1874,1,13347,2,300.0,5.0,2,0.0,f,0.0,f,f
1875,1,13348,2,60.0,5.0,2,0.0,f,0.0,f,f
1876,1,13348,2,300.0,5.0,2,0.0,f,0.0,f,f
1877,1,13445,1,0.0,0.0,2,180.0,f,600.0,f,f
1878,1,13446,1,0.0,0.0,2,180.0,f,600.0,f,f
1879,2,108,2,0.0,10.0,2,270.0,f,0.0,f,f
1880,1,13304,2,0.0,3.0,2,0.0,f,40.0,t,t
1881,1,13429,2,180.0,4.0,2,0.0,t,4.0,t,f
1882,1,13430,2,0.0,2.5,2,180.0,f,40.0,t,t
1884,1,13447,1,0.0,0.0,2,180.0,f,600.0,f,f
1885,1,13448,1,0.0,0.0,2,180.0,f,600.0,f,f
1886,1,13445,1,0.0,0.0,2,180.0,f,3600.0,f,f
1887,1,13446,1,0.0,0.0,2,180.0,f,3600.0,f,f
1888,1,13447,1,0.0,0.0,2,180.0,f,3600.0,f,f
1889,1,13448,1,0.0,0.0,2,180.0,f,3600.0,f,f
1890,1,13445,1,0.0,0.0,2,180.0,f,3600.0,f,f
1891,1,13446,1,0.0,0.0,2,180.0,f,3600.0,f,f
1892,1,13447,1,0.0,0.0,2,180.0,f,3600.0,f,f
1893,1,13448,1,0.0,0.0,2,180.0,f,3600.0,f,f
1894,1,13311,2,0.0,8.0,3,180.0,f,60.0,f,f
1902,1,13378,2,0.0,1.0,3,0.0,f,120.0,f,f
1903,1,13378,2,90.0,1.0,3,0.0,f,120.0,f,f
1904,1,13378,2,180.0,1.0,3,0.0,f,120.0,f,f
1905,1,13378,2,270.0,1.0,3,0.0,f,120.0,f,f
1910,2,120,2,0.0,1.0,1,0.0,f,0.0,f,f
1916,1,13161,2,0.0,1.0,1,0.0,f,10.0,t,t
1924,1,13518,2,45.0,5.0,2,0.0,f,0.0,t,t
1925,1,13518,2,315.0,5.0,2,0.0,f,0.0,t,t
1926,1,13518,2,135.0,5.0,2,0.0,f,0.0,t,t
1927,1,13518,2,225.0,5.0,2,0.0,f,0.0,t,t
1930,1,13555,2,0.0,5.0,2,0.0,f,90.0,t,t
1931,1,13556,2,0.0,1.0,1,0.0,f,90.0,t,t
1932,1,13354,2,90.0,5.0,2,270.0,f,270.0,t,t
1933,1,13300,2,270.0,5.0,2,90.0,f,270.0,t,t
1934,1,13557,2,0.0,1.2,2,180.0,f,8.0,t,t
1936,1,13612,1,0.0,0.0,2,0.0,t,310.0,t,t
1937,1,13613,1,0.0,0.0,2,0.0,t,310.0,t,t
1938,1,13614,1,0.0,0.0,2,0.0,t,310.0,t,t
1939,1,13584,1,0.0,0.0,2,0.0,t,60.0,t,t
1940,1,13584,1,0.0,0.0,2,0.0,t,60.0,t,t
1941,1,13310,2,0.0,2.0,2,0.0,f,0.0,f,f
1942,1,13451,2,0.0,0.0,2,0.0,f,10.0,f,f
1944,1,13632,2,0.0,0.0,2,180.0,f,60.0,f,f
1946,1,13478,2,0.0,2.0,1,60.0,f,90.0,t,t
1948,1,13716,2,0.0,1.0,3,0.0,f,0.0,f,f
1949,1,13716,2,120.0,1.0,3,0.0,f,0.0,f,f
1950,1,13716,2,240.0,1.0,3,0.0,f,0.0,f,f
1952,1,13584,1,0.0,0.0,2,0.0,t,60.0,t,t
1955,1,13733,2,180.0,3.0,2,0.0,f,0.0,f,t
1956,1,13727,2,0.0,2.0,2,180.0,f,0.0,f,t
1957,1,13733,2,0.0,3.0,2,45.0,f,0.0,f,t
1958,1,13727,2,0.0,2.0,2,180.0,f,0.0,f,t
1959,1,13751,2,0.0,2.5,2,180.0,f,9.0,f,f
1963,1,13753,1,0.0,0.0,2,0.0,f,3600.0,t,t
1964,1,13754,1,0.0,0.0,2,180.0,f,600.0,f,f
1970,2,123,2,0.0,10.0,2,270.0,f,0.0,f,f
1971,1,13703,1,0.0,0.0,2,0.0,f,3600.0,t,t
1973,1,13852,2,0.0,1.0,1,0.0,f,120.0,t,t
1974,2,122,1,0.0,0.0,3,90.0,f,0.0,f,f
1975,1,47,1,0.0,0.0,1,0.0,f,300.0,t,t
1977,1,13937,2,150.0,8.0,1,0.0,f,30.0,t,t
1978,1,13938,2,180.0,8.0,1,0.0,f,30.0,t,t
1980,1,13807,2,0.0,1.0,1,0.0,f,0.0,t,t
1981,1,13806,2,0.0,1.0,1,0.0,f,0.0,t,t
1984,1,13939,2,270.0,8.0,1,0.0,f,30.0,t,t
1986,1,14071,1,0.0,0.0,2,0.0,t,30.0,t,t
1990,1,13937,2,270.0,9.0,2,0.0,f,30.0,t,t
1991,1,13939,2,180.0,8.0,1,0.0,f,30.0,t,t
1992,1,13938,2,270.0,1.0,2,0.0,f,30.0,t,t
1994,1,14070,1,0.0,0.0,2,0.0,t,0.0,t,f
1995,2,130,2,0.0,10.0,2,270.0,f,0.0,t,t
1998,1,14099,1,0.0,0.0,2,0.0,t,30.0,t,t
1999,1,14148,1,0.0,1.0,2,0.0,f,180.0,f,f
2003,1,14150,2,0.0,0.0,1,0.0,f,90.0,f,f
2005,1,13760,1,0.0,0.0,2,0.0,f,300.0,f,f
2006,1,13762,1,0.0,0.0,2,0.0,f,300.0,f,f
2007,1,13764,1,0.0,0.0,2,0.0,f,300.0,f,f
2008,1,13763,1,0.0,0.0,2,0.0,f,300.0,f,f
2009,1,13757,1,0.0,0.0,2,0.0,f,300.0,f,f
