id,armor_asset_id,asset_id
20491,2603,11061
20492,2603,11010
20493,2604,11062
20494,2604,11064
20495,2604,11080
20496,2604,11078
20497,2604,11071
20498,2604,11069
20499,2604,11076
20500,2604,11074
20501,1813,11065
20502,1813,11063
20503,1813,11081
20504,1813,11079
20505,1813,11070
20506,1813,11073
20507,1813,11077
20508,1813,11075
20510,2299,8451
20511,2299,11093
20512,2296,8452
20513,2298,8450
20514,2300,11090
20515,2296,11092
20516,2298,11091
20517,2605,11098
20518,2605,11099
20519,2605,11101
20520,2605,11100
20521,2606,11067
20522,2606,11083
20523,2606,11068
20524,2606,11086
20525,2606,11072
20526,2606,11084
20527,2606,11085
20528,2606,11082
20529,2599,11111
20530,2600,11112
20531,2601,11114
20532,2602,11113
20533,2609,11109
20534,2611,11110
20535,2612,11155
20536,2612,11158
20537,2612,11156
20538,2612,11157
20539,2613,11148
20540,2613,11147
20541,2613,11154
20542,2613,11153
20543,2613,11150
20544,2613,11149
20545,2613,11152
20546,2613,11151
20547,2614,11160
20548,2614,11159
20549,2614,11166
20550,2614,11165
20551,2614,11162
20552,2614,11161
20553,2614,11164
20554,2614,11163
20555,2612,9232
20556,2612,9240
20557,2612,9256
20558,2612,9248
20559,2605,11167
20560,2605,11168
20561,2605,11170
20562,2605,11169
20563,2615,11187
20564,2615,11188
20565,2616,11171
20566,2616,11173
20567,2616,11186
20568,2616,11183
20569,2616,11177
20570,2616,11175
20571,2616,11181
20572,2616,11179
20573,2617,11172
20574,2617,11174
20575,2617,11185
20576,2617,11184
20577,2617,11178
20578,2617,11176
20579,2617,11182
20580,2617,11180
20581,2618,11191
20582,2618,11192
20583,2618,11195
20584,2618,11196
20585,2618,11190
20586,2618,11189
20587,2618,11194
20588,2618,11193
20589,2619,11201
20590,2620,11197
20591,2620,11198
20592,2621,11200
20593,2621,11199
20594,2619,11202
20595,2619,11204
20596,2619,11203
20597,2620,11205
20598,2620,11207
20599,2621,11206
20600,2621,11208
20601,2622,11210
20602,2622,11209
20603,967,11212
20604,967,11115
20605,967,11214
20606,967,11117
20607,967,11213
20608,967,11116
20609,967,11215
20610,967,11118
20611,2623,11094
20612,2623,11143
20613,2623,11127
20614,2623,11123
20615,2623,11119
20616,2623,11131
20617,2623,11135
20618,2623,11139
20619,2624,11095
20620,2624,11144
20621,2624,11128
20622,2624,11124
20623,2624,11120
20624,2624,11132
20625,2624,11140
20626,2624,11136
20627,2625,11096
20628,2625,11145
20629,2625,11129
20630,2625,11125
20631,2625,11121
20632,2625,11133
20633,2625,11137
20634,2625,11141
20635,2626,11097
20636,2626,11146
20637,2626,11126
20638,2626,11130
20639,2626,11122
20640,2626,11134
20641,2626,11138
20642,2626,11142
20643,2627,11216
20644,2627,11219
20645,2627,11231
20646,2627,11235
20647,2627,11223
20648,2627,11227
20649,2627,11211
20650,2627,11242
20651,2628,11217
20652,2628,11220
20653,2628,11232
20654,2628,11236
20655,2628,11224
20656,2628,11228
20657,2628,11239
20658,2628,11243
20659,2629,11218
20660,2629,11221
20661,2629,11233
20662,2629,11237
20663,2629,11225
20664,2629,11229
20665,2629,11240
20666,2629,11244
20667,2630,11246
20668,2630,11222
20669,2630,11234
20670,2630,11238
20671,2630,11230
20672,2630,11226
20673,2630,11241
20674,2630,11245
20675,2631,11252
20676,2631,11251
20677,2632,6531
20678,1773,6529
20679,2633,6530
20680,2634,11247
20681,2635,11248
20682,2636,11250
20683,2637,11249
20684,2638,11270
20685,2639,11261
20686,2639,11266
20687,2639,11262
20688,2639,11267
20689,2639,11264
20690,2639,11269
20691,2639,11263
20693,2639,11268
20696,2641,11271
20697,2641,11273
20698,2641,11279
20699,2641,11281
20700,2641,11275
20701,2641,11277
20702,2641,11283
20703,2641,11285
20704,2642,11272
20705,2642,11274
20706,2642,11280
20707,2642,11282
20708,2642,11276
20709,2642,11278
20710,2642,11284
20711,2642,11286
20712,1846,11290
20713,1846,11289
20714,1846,11296
20715,1846,11295
20716,1846,11292
20717,1846,11291
20718,1846,11294
20719,1846,11293
20720,803,11259
20721,803,11260
20722,803,11254
20723,803,11253
20724,803,11257
20725,803,11258
20726,803,11255
20727,803,11256
20728,2044,11314
20729,2044,11315
20730,2044,11318
20731,2044,11319
20732,2044,11316
20733,2044,11317
20734,2044,11320
20735,2044,11321
20736,2045,11322
20737,2045,11323
20738,2045,11326
20739,2045,11327
20740,2045,11324
20741,2045,11325
20742,2045,11328
20743,2045,11329
20744,2046,11338
20745,2046,11339
20746,2046,11342
20747,2046,11343
20748,2046,11340
20749,2046,11341
20750,2046,11344
20751,2046,11345
20769,2644,11355
20770,2645,11356
20771,2643,11354
20772,2645,11411
20773,2644,11409
20774,2646,11410
20775,2051,11300
20777,2051,11304
20778,2051,11312
20779,2051,11308
20780,2058,11301
20781,2058,11305
20782,2058,11313
20783,2058,11309
20784,2062,11298
20785,2062,11302
20786,2062,11310
20787,2062,11306
20788,2067,11299
20789,2067,11303
20790,2067,11311
20791,2067,11307
20792,2047,11475
20793,2047,11476
20794,2047,11482
20795,2047,11484
20796,2047,11479
20797,2047,11481
20798,2047,11486
20799,2047,11489
20800,2048,11474
20801,2048,11477
20802,2048,11483
20803,2048,11485
20804,2048,11478
20805,2048,11480
20806,2048,11487
20807,2048,11488
20808,2627,11361
20809,2628,11362
20810,2629,11363
20811,2630,11364
20812,2623,11357
20813,2624,11358
20815,2626,11360
20817,2069,11420
20818,2069,11368
20819,2069,11445
20820,2069,11440
20821,2069,11450
20822,2069,11426
20823,2069,11435
20824,2069,11429
20825,2070,11417
20826,2070,11365
20827,2070,11442
20828,2070,11438
20829,2070,11447
20830,2070,11424
20831,2070,11432
20832,2070,11428
20833,2071,11419
20834,2071,11367
20835,2071,11444
20836,2071,11437
20837,2071,11449
20838,2071,11423
20839,2071,11433
20840,2071,11427
20841,2072,11421
20842,2072,11416
20843,2072,11446
20844,2072,11441
20845,2072,11451
20846,2072,11422
20847,2072,11436
20848,2072,11431
20849,2073,11418
20850,2073,11366
20851,2073,11443
20852,2073,11439
20853,2073,11448
20854,2073,11425
20855,2073,11434
20856,2073,11430
20857,2074,11374
20858,2074,11373
20859,2074,11404
20860,2074,11399
20861,2074,11384
20862,2074,11379
20863,2074,11394
20864,2074,11389
20865,2075,11376
20866,2075,11372
20867,2075,11405
20868,1383,11454
20869,2075,11401
20870,2075,11385
20871,2075,11380
20872,2075,11395
20873,2075,11391
20874,1860,11108
20875,1037,11103
20876,1022,11102
20877,1954,11105
20878,2039,11104
20879,2076,11378
20880,2076,11370
20881,2076,11407
20882,2076,11403
20883,2076,11388
20884,2076,11382
20885,2076,11397
20886,2076,11392
20887,1992,11453
20888,2327,11452
20889,1391,11106
20890,1024,11107
20891,2351,5788
20892,2351,5857
20893,2351,11107
20894,2351,6157
20895,2351,5837
20896,2077,11377
20897,2077,11369
20898,2077,11406
20899,2077,11402
20900,2077,11386
20901,2077,11381
20902,2077,11393
20903,2077,11396
20904,2078,11375
20905,2078,11371
20906,2078,11408
20907,2078,11400
20908,2078,11387
20909,2078,11383
20910,2078,11398
20911,2078,11390
20912,2080,11463
20913,2080,11459
20914,2081,11464
20915,2081,11458
20916,2082,11462
20917,2082,11457
20918,2083,11461
20919,2083,11456
20920,2084,11460
20921,2084,11455
20922,1801,11469
20923,1801,11467
20924,1801,11466
20925,1801,11468
20926,1024,11470
20927,1024,11471
20928,1024,11473
20929,1024,11472
20930,582,5506
20931,582,6088
20932,582,5877
20933,582,5844
20934,530,5511
20935,530,6086
20936,530,5878
20937,530,5845
20938,2260,11570
20939,2260,11572
20940,2260,11571
20941,2260,8056
20942,2260,11573
20943,1771,4998
20944,1771,6052
20945,1771,5875
20946,1771,5842
20947,2523,8829
20948,2523,8832
20949,2523,8838
20950,2523,8835
20954,2647,8818
20955,2647,8824
20956,2647,8821
20957,2647,8815
20958,2648,8825
20959,2648,8822
20961,2648,8816
20962,2648,8819
20963,2649,8826
20964,2649,8823
20965,2649,8817
20966,2649,8820
20967,2650,8827
20968,2650,8830
20969,2650,8836
20970,2650,8833
20971,2651,8828
20972,2651,8831
20973,2651,8837
20974,2651,8834
20975,2652,11574
20976,2653,11575
20977,2095,11535
20978,2095,11530
20979,2095,11565
20980,2095,11560
20981,2095,11546
20982,2095,11541
20983,2095,11555
20984,2095,11550
20985,2096,11532
20986,2096,11537
20987,2096,11567
20988,2096,11562
20989,2096,11547
20990,2096,11542
20991,2096,11557
20992,2096,11552
20993,2097,11539
20994,2097,11534
20995,2097,11569
20996,2097,11564
20997,2097,11549
20998,2097,11544
20999,2097,11554
21000,2097,11559
21001,2098,11536
21002,2098,11531
21003,2098,11561
21004,2098,11566
21005,2098,11545
21006,2098,11540
21007,2098,11556
21008,2098,11551
21009,2099,11538
21010,2099,11533
21011,2099,11568
21012,2099,11563
21013,2099,11548
21014,2099,11543
21015,2099,11558
21016,2099,11553
21017,2100,11495
21018,2100,11490
21019,2100,11526
21020,2100,11520
21021,2100,11505
21022,2100,11500
21023,2100,11515
21024,2100,11510
21025,2101,11497
21026,2101,11492
21027,2101,11522
21028,2101,11527
21029,2101,11507
21030,2101,11502
21031,2101,11517
21032,2101,11512
21033,2102,11499
21034,2102,11494
21035,2102,11529
21036,2102,11524
21037,2102,11509
21038,2102,11504
21039,2102,11519
21040,2102,11514
21041,2103,11496
21042,2103,11491
21043,2103,11525
21044,2103,11521
21045,2103,11506
21046,2103,11501
21047,2103,11516
21048,2103,11511
21049,2079,11498
21050,2079,11493
21051,2079,11528
21052,2079,11523
21053,2079,11508
21054,2079,11503
21055,2079,11518
21056,2079,11513
21058,2505,11580
21059,2506,11579
21060,2504,11578
21062,2504,11581
21063,2504,11582
21064,2504,11583
21065,2504,11584
21066,2504,11585
21067,2504,11586
21068,2505,11587
21069,2505,11588
21070,2505,11589
21071,2505,11590
21072,2505,11591
21073,2505,11592
21074,2506,11593
21075,2506,11594
21076,2506,11595
21077,2506,11596
21078,2506,11597
21079,2506,11598
21080,2654,11599
21081,2300,11600
21082,2300,11604
21083,2300,11601
21084,2298,11610
21085,2298,11613
21086,2298,11606
21087,2298,11618
21088,2298,11602
21089,2297,11612
21090,2297,11615
21091,2297,11617
21092,2296,11611
21093,2296,11614
21094,2296,11605
21095,2296,11616
21096,2296,11603
21113,2638,8448
21114,2658,11623
21115,2658,11624
21116,2504,11607
21117,2504,11626
21118,2504,11629
21119,2505,11609
21120,2505,11625
21121,2505,11628
21122,2506,11608
21123,2506,11627
21124,2506,11630
21143,2104,11631
21144,2104,11636
21145,2104,11656
21146,2104,11651
21147,2104,11641
21148,2104,11646
21149,2104,11661
21150,2104,11666
21151,2105,11632
21152,2105,11637
21153,2105,11657
21154,2105,11642
21155,2105,11647
21156,2105,11652
21157,2105,11662
21158,2105,11667
21159,2106,11633
21160,2106,11639
21161,2106,11659
21162,2106,11654
21163,2106,11644
21165,2106,11649
21166,2106,11664
21167,2106,11669
21168,2107,11635
21169,2107,11638
21170,2107,11658
21171,2107,11653
21172,2107,11643
21173,2107,11648
21174,2107,11663
21175,2107,11668
21176,2108,11634
21177,2108,11640
21178,2108,11660
21179,2108,11655
21180,2108,11645
21181,2108,11650
21182,2108,11665
21183,2108,11670
21202,2049,11676
21203,2049,11678
21204,2049,11681
21205,2049,11708
21206,2049,11691
21207,2049,11707
21208,2049,11687
21209,2049,11683
21210,2050,11677
21211,2050,11679
21212,2050,11692
21213,2050,11704
21214,2050,11682
21215,2050,11709
21216,2050,11688
21217,2050,11684
21218,2620,11620
21219,2620,11622
21220,2620,11619
21221,2620,11621
21222,2671,11674
21223,2671,11675
21225,2672,11673
21226,2672,11675
21227,2672,11577
21228,2671,11577
21229,2660,11788
21230,2660,11782
21231,2664,11791
21232,2664,11786
21233,2659,11784
21234,2661,11789
21235,2662,11790
21236,2662,11783
21237,2663,11785
21238,2665,11792
21239,2666,11793
21240,2666,11787
21241,2667,11780
21242,2668,11796
21243,2668,11781
21244,2670,11794
21245,2670,11576
21246,2669,11795
21247,2677,11800
21248,2673,11802
21249,2673,11803
21250,2674,11807
21251,2674,11808
21252,2675,11801
21253,2675,11805
21254,2676,11806
21255,2676,11809
21256,2677,11804
21257,2299,11799
21258,2299,11797
21259,2299,11798
21260,2638,11799
21261,2638,11797
21262,2638,11798
21263,2678,11757
21264,2678,11765
21265,2678,11718
21266,2678,11710
21267,2678,11741
21268,2678,11749
21269,2678,11728
21270,2678,11733
21271,2679,11758
21272,2679,11824
21273,2679,11719
21274,2679,11711
21275,2679,11742
21276,2679,11750
21277,2679,11726
21278,2679,11734
21280,2680,11760
21281,2680,11767
21282,2680,11720
21283,2680,11712
21284,2680,11752
21285,2680,11744
21286,2680,11727
21287,2680,11735
21288,2681,11759
21289,2681,11766
21290,2681,11827
21291,2681,11713
21292,2681,11743
21293,2681,11751
21294,2681,11736
21295,2681,11725
21296,2682,11761
21297,2682,11771
21298,2682,11721
21299,2682,11715
21300,2682,11745
21301,2682,11756
21302,2682,11729
21303,2682,11737
21304,2683,11762
21305,2683,11770
21306,2683,11722
21307,2683,11714
21309,2683,11746
21310,2683,11755
21311,2683,11730
21312,2683,11738
21313,2684,11764
21314,2684,11768
21315,2684,11724
21316,2684,11717
21317,2684,11748
21319,2684,11753
21320,2684,11732
21321,2684,11740
21322,2685,11763
21323,2685,11769
21324,2685,11723
21325,2685,11716
21326,2685,11747
21327,2685,11731
21328,2685,11754
21329,2685,11739
21330,2686,11811
21331,2686,11816
21332,2686,11833
21333,2686,11838
21334,2686,11821
21335,2686,11828
21336,2686,11843
21337,2686,11848
21338,2687,11812
21339,2687,11817
21340,2687,11834
21341,2687,11839
21342,2687,11822
21343,2687,11829
21344,2687,11844
21346,2688,11813
21347,2688,11818
21348,2688,11835
21349,2688,11840
21350,2688,11823
21351,2688,11830
21352,2688,11845
21353,2688,11850
21354,2689,11814
21355,2689,11819
21356,2689,11836
21357,2689,11841
21358,2689,11825
21359,2689,11831
21360,2689,11846
21361,2689,11851
21362,2690,11815
21363,2690,11820
21364,2690,11837
21365,2690,11842
21366,2690,11832
21367,2690,11826
21368,2690,11847
21369,2690,11852
21370,2687,11849
21371,2691,11853
21372,2691,11860
21373,2691,11856
21374,2691,11855
21375,2691,11858
21376,2691,11859
21377,2691,11854
21378,2691,11857
21379,2692,11861
21380,2692,11862
21381,2692,11863
21382,2692,11866
21383,2692,11867
21384,2692,11864
21385,2692,11865
21386,2692,11868
21387,2621,11873
21388,2621,11871
21389,2621,11877
21390,2621,11875
21391,2619,11872
21392,2619,11870
21393,2619,11876
21394,2619,11874
21395,2693,11880
21396,2693,11881
21397,2694,11869
21398,2694,11878
21399,2693,11888
21400,2693,11889
21401,2693,11890
21402,2693,11891
21403,2693,11886
21405,2695,11882
21406,2695,11892
21407,2695,11916
21408,2695,11913
21409,2695,11899
21410,2695,11896
21411,2695,11908
21412,2695,11904
21413,2696,11883
21414,2696,11893
21415,2696,11917
21416,2696,11912
21417,2696,11901
21418,2696,11900
21419,2696,11909
21420,2696,11905
21421,2697,11885
21422,2697,11895
21423,2697,11919
21424,2697,11915
21425,2697,11903
21426,2697,11898
21427,2697,11911
21428,2697,11907
21429,2698,11884
21430,2698,11894
21431,2698,11918
21432,2698,11914
21433,2698,11902
21434,2698,11897
21435,2698,11906
21436,2698,11910
21437,2062,11939
21438,2062,11935
21439,2062,11928
21440,2062,11931
21441,2067,11940
21442,2067,11936
21443,2067,11927
21444,2067,11932
21445,2051,11941
21446,2051,11938
21447,2051,11929
21448,2051,11933
21449,2058,11942
21450,2058,11937
21451,2058,11930
21452,2058,11934
21453,224,11922
21454,224,11949
21455,224,11950
21456,224,11951
21457,224,11952
21458,227,11923
21459,228,11924
21460,227,11953
21461,227,11954
21462,228,11943
21463,228,11944
21464,227,11956
21465,228,11945
21466,227,11955
21467,228,11946
21468,2506,11923
21469,2505,11946
21470,2504,11922
21471,2506,11956
21472,2505,11945
21473,2504,11952
21474,2506,11955
21475,2505,11944
21476,2504,11951
21477,2506,11954
21478,2506,11953
21479,2505,11943
21480,2504,11950
21481,2505,11924
21482,2504,11949
21483,2699,11999
21484,2699,11998
21485,2699,12000
21486,2699,12001
21487,2699,12004
21488,2699,12005
21489,2699,12002
21490,2699,12003
21491,2700,11926
21492,2700,11925
21493,2701,12006
21494,2701,12009
21495,2701,12020
21496,2701,12018
21497,2701,12012
21498,2701,12010
21499,2701,12016
21500,2701,12014
21501,2702,12007
21502,2702,12008
21503,2702,12021
21504,2702,12019
21505,2702,12013
21506,2702,12011
21507,2702,12017
21508,2702,12015
21509,2703,12022
21510,2703,12023
21511,2703,12029
21512,2703,12028
21513,2703,12025
21514,2703,12024
21515,2703,12026
21516,2703,12027
21517,2080,12040
21518,2080,12045
21519,2080,12030
21520,2080,12035
21521,2080,12050
21522,2080,12055
21523,2081,12041
21524,2081,12046
21525,2081,12031
21526,2081,12036
21527,2081,12051
21528,2081,12056
21529,2082,12042
21530,2082,12047
21531,2082,12033
21532,2082,12037
21533,2082,12052
21534,2082,12057
21535,2083,12043
21536,2083,12048
21537,2083,12032
21538,2083,12038
21539,2083,12053
21540,2083,12058
21541,2084,12044
21542,2084,12049
21543,2084,12034
21544,2084,12039
21545,2084,12054
21546,2084,12059
21547,1993,6501
21548,1993,6502
21549,1993,6504
21550,1993,6503
21551,2704,12064
21552,2704,12069
21553,2704,12083
21554,2705,12060
21555,2705,12065
21556,2705,12068
21557,2707,12061
21558,2707,12066
21559,2707,12070
21560,2708,12062
21561,2708,12067
21562,2708,12071
21563,2709,12090
21564,2711,12091
21565,2710,12089
21566,2712,12092
21567,2361,11995
21568,2361,11957
21569,2361,11963
21570,2361,11961
21571,2362,11997
21572,2362,11985
21573,2362,11983
21574,2362,11979
21575,2363,11996
21576,2363,11967
21577,2363,11973
21578,2363,11970
21579,2358,11948
21580,2358,11964
21581,2358,11959
21582,2358,11962
21583,2359,11978
21584,2359,11980
21585,2359,11987
21586,2359,11984
21587,2360,11976
21588,2360,11974
21589,2360,11966
21590,2360,11971
21591,2650,11947
21592,2650,11965
21593,2650,11958
21594,2650,11960
21595,2651,11977
21596,2651,11986
21597,2651,11981
21598,2651,11982
21599,2523,11975
21600,2523,11968
21601,2523,11972
21602,2523,11969
21603,2638,12078
21604,2638,12080
21605,2638,12079
21606,1812,12109
21607,1812,12108
21608,1812,12155
21609,1812,12147
21610,1812,12125
21611,1812,12117
21612,1812,12141
21613,1812,12133
21614,2713,12110
21615,2713,12107
21616,2713,12156
21617,2713,12148
21618,2713,12126
21619,2713,12118
21620,2713,12142
21621,2713,12134
21622,2714,12112
21623,2714,12100
21624,2714,12158
21625,2714,12150
21626,2714,12128
21627,2714,12120
21628,2714,12082
21629,2714,12136
21630,2715,12115
21631,2715,12104
21632,2715,12161
21633,2715,12153
21634,2715,12131
21635,2715,12123
21636,2715,12145
21637,2715,12139
21638,2716,12116
21639,2716,12106
21640,2716,12162
21641,2716,12154
21642,2716,12132
21643,2716,12146
21644,2716,12124
21645,2716,12140
21646,2717,12111
21647,2717,12099
21648,2717,12157
21649,2717,12149
21650,2717,12127
21651,2717,12119
21652,2717,12143
21653,2717,12135
21654,1815,12113
21655,1815,12101
21656,1815,12159
21657,1815,12151
21658,1815,12129
21659,1815,12121
21660,1815,12144
21661,1815,12138
21662,2718,12114
21663,2718,12102
21664,2718,12160
21665,2718,12152
21666,2718,12130
21667,2718,12122
21668,2718,12081
21669,2718,12137
21670,2705,12095
21671,2705,12097
21672,2705,12103
21673,2708,12096
21674,2708,12098
21675,2708,12105
21676,2719,12323
21677,2719,12321
21678,2719,12335
21679,2719,12333
21680,2719,12327
21681,2719,12326
21682,2719,12331
21683,2719,12329
21684,2720,12324
21685,2720,12322
21686,2720,12336
21687,2720,12334
21688,2720,12328
21689,2720,12325
21690,2720,12332
21691,2720,12330
21692,2721,12163
21694,2721,12183
21695,2721,12242
21696,2721,12261
21697,2721,12202
21698,2721,12222
21699,2721,12281
21701,2722,12168
21702,2722,12187
21703,2722,12256
21704,2722,12266
21705,2722,12207
21706,2722,12227
21707,2722,12286
21708,2722,12306
21709,2723,12173
21710,2723,12192
21711,2723,12246
21712,2723,12271
21713,2723,12212
21714,2723,12232
21715,2723,12291
21716,2723,12311
21717,2724,12178
21718,2724,12197
21719,2724,12251
21720,2724,12276
21721,2724,12217
21722,2724,12237
21723,2724,12296
21724,2724,12316
21725,2725,12164
21726,2725,12184
21727,2725,12243
21728,2725,12262
21729,2725,12203
21730,2725,12223
21731,2725,12282
21732,2725,12302
21733,2726,12169
21734,2726,12188
21735,2726,12257
21736,2726,12267
21737,2726,12208
21738,2726,12228
21739,2726,12287
21740,2726,12307
21741,2727,12174
21742,2727,12193
21743,2727,12272
21744,2727,12247
21745,2727,12213
21746,2727,12233
21747,2727,12292
21748,2727,12312
21749,2728,12179
21750,2728,12198
21751,2728,12252
21752,2728,12277
21753,2728,12218
21754,2728,12238
21755,2728,12297
21756,2728,12317
21757,2729,12165
21758,2729,12185
21759,2729,12244
21760,2729,12263
21761,2729,12204
21762,2729,12224
21763,2729,12283
21764,2729,12303
21765,2730,12170
21766,2730,12189
21767,2730,12258
21768,2730,12268
21769,2730,12209
21770,2730,12229
21771,2730,12288
21772,2730,12308
21773,2731,12175
21774,2731,12194
21775,2731,12248
21776,2731,12273
21777,2731,12214
21778,2731,12234
21779,2731,12293
21780,2731,12313
21781,2732,12180
21782,2732,12199
21784,2732,12278
21785,2732,12253
21786,2732,12219
21788,2732,12239
21789,2732,12298
21790,2732,12318
21791,2733,12166
21792,2733,12186
21793,2733,12245
21794,2733,12264
21795,2733,12205
21796,2733,12225
21797,2733,12284
21798,2733,12304
21799,2734,12171
21800,2734,12190
21801,2734,12259
21802,2734,12269
21803,2734,12210
21804,2734,12230
21805,2734,12289
21806,2734,12309
21807,2735,12176
21808,2735,12195
21809,2735,12249
21810,2735,12274
21811,2735,12215
21812,2735,12235
21813,2735,12294
21814,2735,12314
21815,2736,12181
21816,2736,12200
21817,2736,12254
21818,2736,12279
21819,2736,12220
21820,2736,12240
21821,2736,12299
21822,2736,12319
21823,2737,12182
21824,2737,12201
21825,2737,12255
21826,2737,12280
21827,2737,12241
21828,2737,12221
21829,2737,12320
21830,2737,12300
21831,2738,12167
21832,2738,12265
21833,2738,12206
21834,2738,12226
21835,2738,12285
21836,2738,12305
21837,2739,12172
21838,2739,12191
21839,2739,12260
21840,2739,12270
21841,2739,12211
21842,2739,12231
21843,2739,12290
21844,2739,12310
21845,2740,12177
21846,2740,12196
21847,2740,12250
21848,2740,12275
21849,2740,12216
21850,2740,12236
21851,2740,12295
21852,2740,12315
21853,2741,12346
21855,2743,12351
21856,2744,12341
21857,2745,12356
21858,2746,12347
21859,2747,12338
21860,2748,12342
21861,2749,12352
21862,2750,12357
21865,2754,12358
21866,2755,12343
21867,2756,12349
21868,2757,12339
21869,2758,12344
21871,2760,12359
21873,2761,12350
21874,2762,12340
21875,2763,12345
21876,2764,12355
21877,2752,12365
21878,2738,12364
21879,2738,12363
21880,1985,12383
21881,1986,12382
21882,1987,12384
21883,1989,12385
21884,2766,12387
21885,2766,12388
21886,2766,12400
21887,2766,12398
21888,2766,12392
21889,2766,12390
21890,2766,12396
21891,2766,12394
21892,2767,12386
21893,2767,12389
21894,2767,12401
21895,2767,12393
21896,2767,12399
21897,2767,12395
21898,2767,12391
21899,2767,12397
21900,2768,7504
21901,2768,11997
21902,2768,7506
21903,2768,11985
21904,2768,7508
21905,2768,11979
21906,2768,8120
21907,2768,11983
21908,2769,11996
21909,2769,11967
21910,2769,11973
21911,2769,11970
21912,2741,12402
21913,2742,12337
21914,2742,12409
21915,2743,12417
21916,2744,12412
21917,2745,12422
21918,2746,12403
21919,2747,12407
21920,2748,12413
21921,2749,12418
21922,2750,12423
21923,2751,12348
21924,2751,12404
21925,2752,12408
21926,2753,12353
21927,2753,12419
21928,2754,12424
21929,2755,12414
21930,2756,12405
21931,2757,12410
21933,2758,12415
21934,2759,12420
21935,2759,12354
21936,2760,12425
21937,2761,12406
21938,2762,12411
21939,2763,12416
21940,2764,12421
21941,2765,12360
21942,2765,12426
21943,2770,7213
21944,2770,11783
21945,1412,11299
21946,1412,11939
21947,1412,11303
21948,1412,11935
21949,1412,11311
21950,1412,11928
21951,1412,11307
21952,1412,11931
21955,1817,5100
21957,1411,10914
21958,2771,11288
21959,2741,12479
21960,2741,12504
21961,2741,12429
21962,2741,12454
21963,2741,12529
21964,2741,12556
21965,2742,12484
21966,2742,12509
21967,2742,12434
21968,2742,12459
21969,2742,12535
21970,2742,12561
21971,2743,12494
21972,2743,12518
21973,2743,12439
21974,2743,12464
21975,2743,12546
21976,2743,12571
21977,2744,12489
21978,2744,12515
21979,2744,12444
21980,2744,12469
21981,2744,12541
21982,2744,12566
21983,2745,12499
21984,2745,12523
21985,2745,12449
21986,2745,12474
21987,2745,12551
21988,2745,12576
21989,2746,12480
21990,2746,12505
21991,2746,12430
21992,2746,12455
21993,2746,12530
21994,2746,12557
21995,2747,12485
21996,2747,12510
21997,2747,12435
21998,2747,12460
21999,2747,12536
22000,2747,12562
22001,2748,12490
22002,2748,12516
22003,2748,12470
22004,2748,12445
22005,2748,12542
22006,2748,12567
22008,2749,12495
22009,2749,12519
22010,2749,12440
22011,2749,12465
22012,2749,12547
22013,2749,12572
22014,2750,12500
22015,2750,12524
22016,2750,12450
22017,2750,12475
22018,2750,12552
22019,2750,12577
22020,2751,12481
22021,2751,12506
22022,2751,12431
22023,2751,12456
22024,2751,12531
22025,2751,12558
22026,2752,12486
22027,2752,12511
22028,2752,12436
22029,2752,12461
22030,2752,12537
22031,2752,12563
22032,2753,12496
22033,2753,12520
22034,2753,12441
22035,2753,12466
22036,2753,12548
22037,2753,12573
22038,2754,12451
22039,2754,12476
22040,2754,12501
22041,2754,12525
22042,2754,12553
22043,2754,12578
22044,2755,12491
22045,2755,12517
22046,2755,12446
22047,2755,12471
22048,2755,12568
22049,2755,12543
22050,2756,12482
22051,2756,12507
22052,2756,12432
22053,2756,12457
22054,2756,12533
22055,2756,12559
22056,2757,12487
22057,2757,12512
22058,2757,12437
22059,2757,12462
22060,2757,12538
22061,2757,12564
22062,2758,12492
22063,2758,12584
22064,2758,12447
22065,2758,12472
22066,2758,12544
22067,2758,12569
22068,2759,12497
22069,2759,12521
22070,2759,12442
22071,2759,12467
22072,2759,12549
22073,2759,12574
22074,2760,12502
22075,2760,12526
22076,2760,12452
22077,2760,12477
22078,2760,12554
22079,2760,12579
22080,2761,12483
22081,2761,12508
22082,2761,12458
22083,2761,12433
22084,2761,12534
22085,2761,12560
22086,2762,12488
22087,2762,12514
22088,2762,12438
22089,2762,12463
22090,2762,12539
22091,2762,12565
22092,2763,12493
22093,2763,12585
22094,2763,12448
22095,2763,12473
22096,2763,12545
22097,2763,12570
22098,2765,12503
22099,2765,12527
22100,2765,12453
22101,2765,12478
22102,2765,12555
22103,2765,12580
22104,2764,12498
22105,2764,12522
22106,2764,12443
22107,2764,12468
22108,2764,12550
22109,2764,12575
22110,2774,12613
22111,2774,12611
22112,2774,12660
22113,2774,12652
22114,2774,12628
22115,2774,12620
22116,2774,12644
22117,2774,12636
22118,2775,12612
22119,2775,12604
22120,2775,12661
22121,2775,12653
22122,2775,12629
22123,2775,12621
22124,2775,12645
22125,2775,12637
22126,2776,12614
22127,2776,12605
22128,2776,12662
22129,2776,12654
22130,2776,12630
22131,2776,12622
22132,2776,12646
22133,2776,12638
22134,2777,12615
22135,2777,12610
22136,2777,12663
22137,2777,12655
22138,2777,12631
22139,2777,12623
22140,2777,12647
22141,2777,12639
22142,2778,12616
22143,2778,12606
22144,2778,12664
22145,2778,12624
22146,2778,12656
22147,2778,12632
22148,2778,12648
22149,2778,12640
22150,2779,12617
22151,2779,12607
