id,owner_id,owner_type,kind_id,value1,value2
34610,5710,QuestComponent,42,149,0
34613,5722,QuestComponent,42,149,0
34614,5726,QuestComponent,42,149,0
34615,5730,QuestComponent,42,149,0
34616,5734,QuestComponent,42,149,0
34617,5738,QuestComponent,42,149,0
34618,5744,QuestComponent,42,149,0
34619,5748,QuestComponent,42,149,0
34620,5752,QuestComponent,42,149,0
34621,5756,QuestComponent,42,149,0
34622,5762,QuestComponent,42,149,0
34624,5775,QuestComponent,42,149,0
34625,5784,QuestComponent,42,149,0
34628,5802,QuestComponent,42,149,0
34630,5811,QuestComponent,42,149,0
34631,5815,QuestComponent,42,149,0
34632,5822,QuestComponent,42,149,0
34633,5826,QuestComponent,42,149,0
34634,5829,QuestComponent,42,149,0
34635,5833,QuestComponent,42,149,0
34636,5837,QuestComponent,42,149,0
34637,5840,QuestComponent,42,149,0
34638,5845,QuestComponent,42,149,0
34639,5849,QuestComponent,42,149,0
34640,5853,QuestComponent,42,149,0
34641,5858,QuestComponent,42,149,0
34642,5862,QuestComponent,42,149,0
34645,5879,QuestComponent,42,149,0
34647,5887,QuestComponent,42,149,0
34648,5891,QuestComponent,42,149,0
34649,5895,QuestComponent,42,149,0
34650,5898,QuestComponent,42,149,0
34651,5903,QuestComponent,42,149,0
34652,5906,QuestComponent,42,149,0
34654,5914,QuestComponent,42,149,0
34657,5925,QuestComponent,42,149,0
34658,5931,QuestComponent,42,149,0
34659,5935,QuestComponent,42,149,0
34660,5941,QuestComponent,42,149,0
34664,5956,QuestComponent,42,149,0
34669,6044,QuestComponent,42,149,0
34670,6048,QuestComponent,42,149,0
34671,6052,QuestComponent,42,149,0
34672,6058,QuestComponent,42,149,0
34673,6063,QuestComponent,42,149,0
34674,6069,QuestComponent,42,149,0
34675,6074,QuestComponent,42,149,0
34677,16986,QuestComponent,31,3540,0
34678,16986,QuestComponent,3,5,0
34680,17018,QuestComponent,31,3462,0
34681,17420,Skill,27,10334,0
34682,17420,Skill,32,3556,0
34683,1055,Sphere,42,149,0
34684,17215,Skill,27,9889,0
34686,15121,QuestComponent,31,3171,0
34688,18225,QuestComponent,42,148,0
34690,18228,QuestComponent,42,148,0
34691,18231,QuestComponent,1,9,0
34692,18231,QuestComponent,32,1619,0
34693,18231,QuestComponent,42,148,0
34694,7602,QuestComponent,1,7,0
34695,7692,QuestComponent,1,8,0
34696,18225,QuestComponent,1,8,0
34697,18228,QuestComponent,1,8,0
34698,7759,QuestComponent,1,9,0
34699,17833,QuestComponent,1,8,0
34700,7799,QuestComponent,1,9,0
34701,16881,Skill,16,3004,0
34703,17417,Skill,37,4195,0
34705,18241,QuestComponent,1,27,0
34706,18241,QuestComponent,31,4197,0
34707,17431,Skill,32,4198,0
34708,18245,QuestComponent,1,27,0
34709,18245,QuestComponent,31,2307,0
34710,18249,QuestComponent,31,2313,0
34711,18249,QuestComponent,1,27,0
34713,16911,QuestComponent,42,148,0
34714,16787,QuestComponent,1,26,0
34715,17436,Skill,32,4202,0
34716,17436,Skill,27,1485,0
34722,10719,QuestComponent,42,148,0
34724,10794,QuestComponent,42,148,0
34725,10820,QuestComponent,42,148,0
34726,10853,QuestComponent,42,148,0
34727,10857,QuestComponent,42,148,0
34729,814,QuestComponent,42,148,0
34730,830,QuestComponent,42,148,0
34732,17437,Skill,35,1436,1
34737,2711,QuestComponent,1,23,0
34738,2711,QuestComponent,42,148,0
34739,10775,QuestComponent,31,2494,0
34740,17446,Skill,12,0,0
34741,2652,QuestComponent,1,23,0
34742,2652,QuestComponent,42,148,0
34743,2535,QuestComponent,42,148,0
34745,17452,Skill,32,4201,0
34746,18256,QuestComponent,1,27,0
34747,2689,QuestComponent,1,23,0
34748,2689,QuestComponent,42,148,0
34749,2689,QuestComponent,31,2412,0
34750,17563,QuestComponent,1,23,0
34751,17563,QuestComponent,42,148,0
34753,10405,QuestComponent,1,23,0
34754,10405,QuestComponent,42,148,0
34755,2524,QuestComponent,42,148,0
34760,18276,QuestComponent,31,2331,0
34761,18276,QuestComponent,1,28,0
34762,2570,QuestComponent,42,148,0
34764,17455,Skill,32,4235,0
34765,17456,Skill,32,4235,0
34767,17457,Skill,32,4247,0
34770,2735,QuestComponent,1,24,0
34771,2735,QuestComponent,42,148,0
34772,18288,QuestComponent,1,28,0
34773,18288,QuestComponent,31,4209,0
34774,17459,Skill,32,4253,0
34776,17460,Skill,37,4210,0
34782,17463,Skill,34,418,0
34783,17463,Skill,26,1,50
34784,17464,Skill,27,10598,0
34786,12073,QuestComponent,1,26,0
34787,12073,QuestComponent,42,148,0
34788,12077,QuestComponent,1,26,0
34789,12077,QuestComponent,42,148,0
34790,12081,QuestComponent,1,26,0
34791,12081,QuestComponent,42,148,0
34792,12085,QuestComponent,1,26,0
34793,12085,QuestComponent,42,148,0
34794,12821,QuestComponent,1,26,0
34795,12821,QuestComponent,42,149,0
34796,12825,QuestComponent,1,26,0
34797,12825,QuestComponent,42,149,0
34798,12829,QuestComponent,1,26,0
34799,12829,QuestComponent,42,149,0
34800,12833,QuestComponent,1,26,0
34801,12833,QuestComponent,42,149,0
34802,12096,QuestComponent,1,26,0
34803,12104,QuestComponent,1,26,0
34804,12108,QuestComponent,1,26,0
34805,12112,QuestComponent,1,26,0
34806,12121,QuestComponent,1,26,0
34807,12125,QuestComponent,1,26,0
34808,12130,QuestComponent,1,26,0
34809,12134,QuestComponent,1,26,0
34810,12146,QuestComponent,1,26,0
34811,12151,QuestComponent,1,26,0
34812,12159,QuestComponent,1,26,0
34813,12167,QuestComponent,1,26,0
34819,17469,Skill,32,4214,0
34827,17471,Skill,27,10598,0
34828,17471,Skill,16,3557,0
34833,14562,Skill,32,4249,0
34834,17473,Skill,32,4220,0
34835,18283,QuestComponent,1,28,0
34838,17797,QuestComponent,1,24,0
34839,17797,QuestComponent,42,148,0
34840,17480,Skill,32,4237,0
34841,17480,Skill,27,10594,0
34842,5811,QuestComponent,31,1116,0
34843,5485,QuestComponent,31,1073,0
34844,6969,QuestComponent,1,24,0
34845,6969,QuestComponent,42,148,0
34846,6969,QuestComponent,31,2433,0
34850,17487,Skill,32,2281,0
34851,1055,Sphere,36,1112,0
34852,17445,Skill,35,84,1
34854,18323,QuestComponent,31,112,0
34855,18323,QuestComponent,31,111,0
34856,875,QuestComponent,31,124,0
34857,12388,Skill,37,1591,0
34858,868,QuestComponent,31,127,0
34859,871,QuestComponent,31,128,0
34861,17180,QuestComponent,3,1,0
34862,17180,QuestComponent,31,2498,0
34863,17806,QuestComponent,1,24,0
34864,17806,QuestComponent,42,148,0
34865,17806,QuestComponent,31,4115,0
34867,17038,QuestComponent,3,6,0
34869,17188,QuestComponent,3,1,0
34872,17498,Skill,32,4116,0
34875,17509,Skill,32,4199,0
34876,1095,Sphere,42,149,0
34877,1095,Sphere,36,1135,0
34878,1094,Sphere,42,149,0
34879,1094,Sphere,36,1135,0
34880,1056,Sphere,42,149,0
34881,1056,Sphere,36,1135,0
34887,17510,Skill,27,10760,0
34889,17824,QuestComponent,1,24,0
34890,17824,QuestComponent,42,148,0
34891,17824,QuestComponent,31,2482,0
34892,10716,QuestComponent,1,24,0
34893,10716,QuestComponent,42,148,0
34895,16997,QuestComponent,3,5,0
34897,17000,QuestComponent,3,5,0
34898,17000,QuestComponent,31,3545,0
34899,18318,QuestComponent,1,27,0
34901,17004,QuestComponent,3,5,0
34902,17004,QuestComponent,31,3546,0
34903,10731,QuestComponent,1,24,0
34904,10731,QuestComponent,42,148,0
34905,10731,QuestComponent,31,2479,0
34907,17010,QuestComponent,3,5,0
34909,17015,QuestComponent,3,5,0
34910,17015,QuestComponent,31,3548,0
34911,2740,QuestComponent,1,24,0
34912,2740,QuestComponent,42,148,0
34913,2740,QuestComponent,31,2482,0
34914,18260,QuestComponent,1,27,0
34915,14532,Skill,32,637,0
34917,17021,QuestComponent,3,6,0
34918,10726,QuestComponent,1,24,0
34919,10726,QuestComponent,42,148,0
34921,17025,QuestComponent,3,6,0
34923,17031,QuestComponent,3,6,0
34925,17035,QuestComponent,3,6,0
34928,17062,QuestComponent,3,6,0
34929,17062,QuestComponent,31,3471,0
34930,6899,QuestComponent,1,24,0
34931,6899,QuestComponent,42,148,0
34933,17150,QuestComponent,3,6,0
34934,17150,QuestComponent,31,3478,0
34935,17828,QuestComponent,1,24,0
34936,17828,QuestComponent,42,148,0
34937,17828,QuestComponent,31,2482,0
34940,17517,Skill,27,1659,0
34943,17820,QuestComponent,1,24,0
34944,17820,QuestComponent,42,148,0
34945,17816,QuestComponent,1,24,0
34946,17816,QuestComponent,42,148,0
34947,10798,QuestComponent,1,24,0
34948,10798,QuestComponent,42,148,0
34950,6898,QuestComponent,1,24,0
34951,6898,QuestComponent,42,148,0
34952,18375,QuestComponent,1,24,0
34953,18375,QuestComponent,42,148,0
34954,18375,QuestComponent,31,1481,0
34955,6898,QuestComponent,31,4268,0
34956,10711,QuestComponent,42,148,0
34957,10711,QuestComponent,1,24,0
34958,2779,QuestComponent,1,24,0
34959,2779,QuestComponent,42,148,0
34960,2791,QuestComponent,1,24,0
34961,2791,QuestComponent,42,148,0
34962,2791,QuestComponent,31,4124,0
34963,17845,QuestComponent,1,24,0
34964,17845,QuestComponent,42,148,0
34966,18378,QuestComponent,3,4,0
34967,18378,QuestComponent,31,2526,0
34968,17510,Skill,32,4199,0
34969,18268,QuestComponent,1,27,0
34970,18268,QuestComponent,42,149,0
34971,18279,QuestComponent,1,28,0
34973,18292,QuestComponent,1,28,0
34974,18297,QuestComponent,42,149,0
34975,18297,QuestComponent,1,28,0
34976,18301,QuestComponent,31,2339,0
34977,18301,QuestComponent,1,28,0
34979,18234,QuestComponent,1,27,0
34981,17184,QuestComponent,3,1,0
34982,17184,QuestComponent,31,3985,0
34983,13346,QuestComponent,37,3601,0
34984,17535,Skill,39,0,0
34985,17535,Skill,30,306,0
34986,17536,Skill,39,0,0
34987,17536,Skill,30,306,0
34990,5806,QuestComponent,42,149,0
34997,18238,QuestComponent,1,27,0
34998,18238,QuestComponent,31,2305,0
34999,18272,QuestComponent,1,28,0
35004,14677,Skill,32,4124,0
35005,859,QuestComponent,31,4254,0
35006,858,QuestComponent,31,4254,0
35007,10801,QuestComponent,1,24,0
35008,10801,QuestComponent,42,148,0
35009,5815,QuestComponent,31,1142,0
35010,2495,QuestComponent,1,24,0
35011,2495,QuestComponent,42,148,0
35012,6890,QuestComponent,1,24,0
35013,6890,QuestComponent,42,148,0
35014,13557,Skill,37,1145,0
35018,890,QuestComponent,31,147,0
35019,889,QuestComponent,31,147,0
35020,18435,QuestComponent,31,3336,0
35022,13463,Skill,20,1442,5000
35023,1503,QuestComponent,31,153,0
35024,13752,QuestComponent,42,149,0
35025,10871,QuestComponent,42,149,0
35026,12264,QuestComponent,42,149,0
35027,12259,QuestComponent,42,149,0
35028,12317,QuestComponent,42,149,0
35029,12318,QuestComponent,42,149,0
35030,12319,QuestComponent,42,149,0
35031,12268,QuestComponent,42,149,0
35032,12281,QuestComponent,42,149,0
35033,12292,QuestComponent,42,149,0
35034,12325,QuestComponent,42,149,0
35035,12327,QuestComponent,42,149,0
35036,12296,QuestComponent,42,149,0
35037,12328,QuestComponent,42,149,0
35038,12300,QuestComponent,42,149,0
35039,12329,QuestComponent,42,149,0
35040,13005,QuestComponent,42,149,0
35041,12273,QuestComponent,42,149,0
35042,12438,QuestComponent,42,149,0
35043,12382,QuestComponent,42,149,0
35044,18207,QuestComponent,42,149,0
35045,12277,QuestComponent,42,149,0
35046,12320,QuestComponent,42,149,0
35047,18211,QuestComponent,42,149,0
35048,12322,QuestComponent,42,149,0
35049,12321,QuestComponent,42,149,0
35050,12337,QuestComponent,42,149,0
35051,12580,QuestComponent,42,149,0
35052,12523,QuestComponent,42,149,0
35053,12584,QuestComponent,42,149,0
35054,12326,QuestComponent,42,149,0
35055,12483,QuestComponent,42,149,0
35056,12567,QuestComponent,42,149,0
35057,18216,QuestComponent,42,149,0
35058,12330,QuestComponent,42,149,0
35059,12331,QuestComponent,42,149,0
35060,12332,QuestComponent,42,149,0
35061,12333,QuestComponent,42,149,0
35062,12334,QuestComponent,42,149,0
35063,12335,QuestComponent,42,149,0
35065,12474,QuestComponent,42,149,0
35066,12347,QuestComponent,42,149,0
35067,18234,QuestComponent,42,149,0
35068,18238,QuestComponent,42,149,0
35069,12350,QuestComponent,42,149,0
35070,18241,QuestComponent,42,149,0
35071,12348,QuestComponent,42,149,0
35072,18318,QuestComponent,42,149,0
35073,12339,QuestComponent,42,149,0
35074,12351,QuestComponent,42,149,0
35075,12349,QuestComponent,42,149,0
35076,18245,QuestComponent,42,149,0
35077,12352,QuestComponent,42,149,0
35078,12353,QuestComponent,42,149,0
35079,12354,QuestComponent,42,149,0
35080,5956,QuestComponent,31,1160,0
35081,12355,QuestComponent,42,149,0
35082,18256,QuestComponent,42,149,0
35083,18249,QuestComponent,42,149,0
35084,12307,QuestComponent,42,149,0
35085,18260,QuestComponent,42,149,0
35086,12561,QuestComponent,42,149,0
35088,12559,QuestComponent,42,149,0
35089,12356,QuestComponent,42,149,0
35090,12556,QuestComponent,42,149,0
35091,10694,QuestComponent,42,148,0
35092,12357,QuestComponent,42,149,0
35093,12387,QuestComponent,42,149,0
35094,12313,QuestComponent,42,149,0
35095,12358,QuestComponent,42,149,0
35096,12359,QuestComponent,42,149,0
35097,18272,QuestComponent,42,149,0
35098,12442,QuestComponent,42,149,0
35099,12340,QuestComponent,42,149,0
35100,18276,QuestComponent,42,149,0
35101,18279,QuestComponent,42,149,0
35102,18283,QuestComponent,42,149,0
35103,18288,QuestComponent,42,149,0
35104,18292,QuestComponent,42,149,0
35105,12544,QuestComponent,42,149,0
35106,12336,QuestComponent,42,149,0
35107,12360,QuestComponent,42,149,0
35108,12494,QuestComponent,42,149,0
35109,12361,QuestComponent,42,149,0
35110,12779,QuestComponent,42,149,0
35111,12343,QuestComponent,42,149,0
35112,12342,QuestComponent,42,149,0
35113,12345,QuestComponent,42,149,0
35114,12344,QuestComponent,42,149,0
35115,12503,QuestComponent,42,149,0
35116,12526,QuestComponent,42,149,0
35117,18301,QuestComponent,42,149,0
35118,12783,QuestComponent,42,149,0
35119,12338,QuestComponent,42,149,0
35121,5914,QuestComponent,31,1151,0
35122,5898,QuestComponent,31,1151,0
35123,10953,QuestComponent,42,148,0
35124,12907,QuestComponent,1,27,0
35127,836,QuestComponent,1,6,0
35128,12916,QuestComponent,1,27,0
35129,844,QuestComponent,1,6,0
35132,822,QuestComponent,1,6,0
35133,12911,QuestComponent,1,28,0
35134,12909,QuestComponent,1,27,0
35135,12898,QuestComponent,1,27,0
35136,12899,QuestComponent,1,26,0
35137,12414,QuestComponent,42,148,0
35138,12947,QuestComponent,1,28,0
35139,12903,QuestComponent,1,28,0
35140,12904,QuestComponent,1,28,0
35141,2843,QuestComponent,1,25,0
35142,2843,QuestComponent,42,148,0
35143,10487,QuestComponent,1,25,0
35144,10487,QuestComponent,42,148,0
35146,10491,QuestComponent,42,148,0
35147,10491,QuestComponent,1,25,0
35150,18464,QuestComponent,1,28,0
35151,12910,QuestComponent,1,27,0
35152,12335,QuestComponent,1,27,0
35153,12894,QuestComponent,1,26,0
35154,12893,QuestComponent,1,26,0
35155,12345,QuestComponent,1,28,0
35156,12343,QuestComponent,1,28,0
35157,2857,QuestComponent,1,25,0
35158,18456,QuestComponent,1,26,0
35159,2857,QuestComponent,42,148,0
35161,12334,QuestComponent,1,27,0
35162,18460,QuestComponent,1,27,0
35163,18468,QuestComponent,1,28,0
35166,10502,QuestComponent,1,25,0
35167,10502,QuestComponent,42,148,0
35168,10653,QuestComponent,1,25,0
35169,10653,QuestComponent,42,148,0
35170,10647,QuestComponent,1,25,0
35171,10647,QuestComponent,42,148,0
35172,10510,QuestComponent,1,25,0
35173,10510,QuestComponent,42,148,0
35174,10679,QuestComponent,1,25,0
35175,10679,QuestComponent,42,148,0
35176,11634,QuestComponent,42,148,0
35177,2832,QuestComponent,42,148,0
35180,14229,Skill,37,648,0
35182,17560,Skill,37,4064,0
35184,2550,QuestComponent,42,148,0
35185,879,QuestComponent,31,4229,0
35191,18542,QuestComponent,3,4,0
35193,18546,QuestComponent,3,4,0
35194,18546,QuestComponent,31,3884,0
35196,18549,QuestComponent,3,4,0
35198,18553,QuestComponent,3,4,0
35201,18557,QuestComponent,3,4,0
35202,18557,QuestComponent,31,3887,0
35204,18561,QuestComponent,3,4,0
35205,18561,QuestComponent,31,3888,0
35215,18575,QuestComponent,3,4,0
35221,17194,QuestComponent,3,1,0
35222,17194,QuestComponent,31,3988,0
35223,10463,QuestComponent,42,148,0
35224,2598,QuestComponent,42,148,0
35226,2590,QuestComponent,42,148,0
35228,18606,QuestComponent,3,6,0
35229,18606,QuestComponent,31,3466,0
35231,17052,QuestComponent,3,6,0
35233,17041,QuestComponent,3,6,0
35234,17035,QuestComponent,31,3450,0
35236,17059,QuestComponent,3,6,0
35237,846,QuestComponent,1,16,0
35238,847,QuestComponent,1,16,0
35239,848,QuestComponent,1,16,0
35240,14179,Skill,32,612,0
35241,14179,Skill,27,7786,0
35242,14179,Skill,12,0,0
35244,17568,Skill,32,3531,0
35249,8187,QuestComponent,31,4220,0
35250,1453,Sphere,1,20,0
35251,1453,Sphere,31,4249,0
35261,864,QuestComponent,1,16,0
35278,8192,QuestComponent,1,17,0
35281,2624,QuestComponent,1,23,0
35282,2624,QuestComponent,42,148,0
35283,10373,QuestComponent,31,628,0
35284,2564,QuestComponent,42,148,0
35285,10463,QuestComponent,31,615,0
35286,10583,QuestComponent,42,148,0
35287,10414,QuestComponent,42,148,0
35288,10479,QuestComponent,42,148,0
35289,10479,QuestComponent,1,24,0
35290,887,QuestComponent,1,17,0
35291,889,QuestComponent,1,17,0
35298,897,QuestComponent,1,18,0
35299,898,QuestComponent,1,18,0
35300,899,QuestComponent,1,18,0
35304,11044,QuestComponent,1,16,0
35307,11060,QuestComponent,1,17,0
35312,11072,QuestComponent,1,18,0
35315,11156,QuestComponent,1,17,0
35317,11113,QuestComponent,1,18,0
35318,11106,QuestComponent,1,18,0
35320,11097,QuestComponent,1,20,0
35322,11089,QuestComponent,1,17,0
35323,11146,QuestComponent,1,17,0
35324,11583,QuestComponent,1,17,0
35327,18411,QuestComponent,1,17,0
35328,18418,QuestComponent,1,17,0
35329,18425,QuestComponent,1,17,0
35331,18344,QuestComponent,1,17,0
35332,18348,QuestComponent,1,17,0
35333,18352,QuestComponent,1,17,0
35335,18381,QuestComponent,1,17,0
35340,18356,QuestComponent,1,18,0
35344,18502,QuestComponent,31,140,0
35345,18502,QuestComponent,1,19,0
35348,18519,QuestComponent,31,4232,0
35350,18524,QuestComponent,31,4233,0
35351,18323,QuestComponent,1,16,0
35352,18446,QuestComponent,1,18,0
35353,18480,QuestComponent,1,18,0
35354,18480,QuestComponent,31,4236,0
35355,18446,QuestComponent,31,157,0
35356,18485,QuestComponent,1,18,0
35357,18485,QuestComponent,31,4237,0
35360,18642,QuestComponent,1,17,0
35362,18511,QuestComponent,31,146,0
35363,18533,QuestComponent,31,4241,0
35368,18539,QuestComponent,31,4243,0
35369,18472,QuestComponent,1,18,0
35370,18449,QuestComponent,1,18,0
35371,18476,QuestComponent,1,18,0
35372,18491,QuestComponent,1,18,0
35373,18491,QuestComponent,31,4247,0
35376,18402,QuestComponent,31,4253,0
35377,18396,QuestComponent,1,17,0
35378,18396,QuestComponent,31,4251,0
35379,18386,QuestComponent,1,17,0
35380,18391,QuestComponent,1,17,0
35381,18391,QuestComponent,31,4252,0
35382,18429,QuestComponent,1,18,0
35385,8386,QuestComponent,31,4257,0
35386,867,QuestComponent,31,1730,0
35387,17472,Skill,34,419,0
35388,15974,Skill,15,2543,0
35389,17464,Skill,37,4250,0
35390,18372,QuestComponent,1,24,0
35391,18372,QuestComponent,42,148,0
35392,18372,QuestComponent,31,4120,0
35393,10703,QuestComponent,1,24,0
35394,10703,QuestComponent,42,148,0
35395,2722,QuestComponent,1,24,0
35396,2722,QuestComponent,42,148,0
35403,6021,QuestComponent,31,1126,0
35406,5853,QuestComponent,31,1142,0
35407,10801,QuestComponent,31,1475,0
35408,18655,QuestComponent,1,37,0
35409,18655,QuestComponent,31,3015,0
35410,10804,QuestComponent,1,24,0
35411,10804,QuestComponent,42,148,0
35412,14698,Skill,37,2502,0
35413,17156,Skill,29,0,0
35414,12414,QuestComponent,1,25,0
35415,17066,Skill,35,1428,1
35418,17395,Skill,29,0,0
35419,10953,QuestComponent,1,25,0
35424,10657,QuestComponent,1,25,0
35425,10657,QuestComponent,42,148,0
35428,10671,QuestComponent,1,25,0
35429,10671,QuestComponent,42,148,0
35430,6889,QuestComponent,42,148,0
35431,17215,Skill,32,3454,0
35432,17853,QuestComponent,1,25,0
35433,17853,QuestComponent,42,148,0
35434,17849,QuestComponent,1,25,0
35435,17849,QuestComponent,42,148,0
35436,10685,QuestComponent,1,25,0
35437,10685,QuestComponent,42,148,0
35438,14576,Skill,27,1622,0
35439,10889,QuestComponent,42,148,0
35440,10662,QuestComponent,1,25,0
35441,10662,QuestComponent,42,148,0
35442,17640,Skill,32,2492,0
35445,18668,QuestComponent,1,37,0
35446,10676,QuestComponent,1,25,0
35447,10676,QuestComponent,42,148,0
35448,18673,QuestComponent,42,149,0
35449,18673,QuestComponent,1,28,0
35450,11172,QuestComponent,42,148,0
35451,7762,QuestComponent,42,148,0
35452,10197,QuestComponent,42,148,0
35455,17650,Skill,31,2293,0
35458,17652,Skill,31,2311,0
35459,10690,QuestComponent,1,25,0
35460,10690,QuestComponent,42,148,0
35462,10208,QuestComponent,42,148,0
35464,11119,QuestComponent,42,148,0
35465,11122,QuestComponent,42,148,0
35466,11162,QuestComponent,42,148,0
35468,11168,QuestComponent,42,148,0
35469,11183,QuestComponent,42,148,0
35470,11193,QuestComponent,42,148,0
35471,7861,QuestComponent,42,148,0
35472,11345,QuestComponent,42,149,0
35473,11353,QuestComponent,42,149,0
35474,11354,QuestComponent,42,149,0
35475,11361,QuestComponent,42,149,0
35476,11366,QuestComponent,42,149,0
35477,11349,QuestComponent,42,149,0
35478,11370,QuestComponent,42,149,0
35479,11374,QuestComponent,42,149,0
35480,11382,QuestComponent,42,149,0
35481,11387,QuestComponent,42,149,0
35482,11391,QuestComponent,42,149,0
35483,11399,QuestComponent,42,149,0
35484,11403,QuestComponent,42,149,0
35485,11407,QuestComponent,42,149,0
35486,14278,QuestComponent,42,149,0
35487,3957,QuestComponent,42,149,0
35488,17654,Skill,32,4284,0
35490,18575,QuestComponent,31,3889,0
35491,9839,QuestComponent,42,149,0
35492,12200,QuestComponent,42,149,0
35494,14984,QuestComponent,42,149,0
35495,9719,QuestComponent,42,149,0
35496,9722,QuestComponent,42,149,0
35497,9725,QuestComponent,42,149,0
35498,9728,QuestComponent,42,149,0
35499,9731,QuestComponent,42,149,0
35500,9734,QuestComponent,42,149,0
35501,9737,QuestComponent,42,149,0
35502,9740,QuestComponent,42,149,0
35503,9743,QuestComponent,42,149,0
35504,9746,QuestComponent,42,149,0
35505,9749,QuestComponent,42,149,0
35506,9752,QuestComponent,42,149,0
35507,9761,QuestComponent,42,149,0
35508,9764,QuestComponent,42,149,0
35509,9767,QuestComponent,42,149,0
35511,6694,QuestComponent,42,149,0
35512,6782,QuestComponent,42,149,0
35513,6761,QuestComponent,42,149,0
35514,6764,QuestComponent,42,149,0
35517,17213,Skill,35,1338,1
35519,18578,QuestComponent,3,4,0
35521,12727,QuestComponent,1,29,0
35523,18582,QuestComponent,3,4,0
35525,18686,QuestComponent,3,4,0
35526,18686,QuestComponent,31,3894,0
35529,18666,QuestComponent,3,4,0
35530,18666,QuestComponent,31,3900,0
35532,18602,QuestComponent,3,4,0
35535,18598,QuestComponent,3,4,0
35540,18590,QuestComponent,3,4,0
35541,18590,QuestComponent,31,3896,0
35543,18586,QuestComponent,3,4,0
35544,18586,QuestComponent,31,3895,0
35545,1097,Sphere,42,148,0
35548,15261,Skill,32,2334,0
35549,17639,Skill,27,10680,0
35550,10330,QuestComponent,42,148,0
35552,2818,QuestComponent,42,148,0
35554,12321,QuestComponent,36,2336,0
35556,10808,QuestComponent,42,148,0
35561,2836,QuestComponent,42,148,0
35562,14691,Skill,32,649,0
35563,17668,Skill,35,1463,1
35564,14224,Skill,32,2467,0
35565,14046,Skill,37,2470,0
35566,2280,QuestComponent,42,148,0
35569,15029,QuestComponent,31,3903,0
35573,10506,QuestComponent,42,148,0
35575,10513,QuestComponent,42,148,0
35576,11428,QuestComponent,1,23,0
35577,11428,QuestComponent,42,148,0
35581,11436,QuestComponent,42,148,0
35582,11436,QuestComponent,1,23,0
35583,17691,Skill,27,10320,0
35584,17691,Skill,32,2524,0
35585,11452,QuestComponent,42,148,0
35586,11440,QuestComponent,1,24,0
35587,11440,QuestComponent,42,148,0
35589,1458,Sphere,31,2304,0
35590,11448,QuestComponent,1,25,0
35591,11448,QuestComponent,42,148,0
35592,11432,QuestComponent,1,23,0
35593,11432,QuestComponent,42,148,0
35594,11444,QuestComponent,42,148,0
35596,5953,QuestComponent,42,149,0
35602,1474,Sphere,31,2304,0
35603,11460,QuestComponent,1,25,0
35604,12344,QuestComponent,31,2338,0
35611,11460,QuestComponent,42,148,0
35612,11456,QuestComponent,1,25,0
35613,11456,QuestComponent,42,148,0
35614,11480,QuestComponent,42,148,0
35615,11468,QuestComponent,42,148,0
35616,11464,QuestComponent,42,148,0
35617,10513,QuestComponent,1,24,0
35618,2238,QuestComponent,42,148,0
35619,6091,QuestComponent,42,148,0
35620,6079,QuestComponent,42,148,0
35621,6086,QuestComponent,42,148,0
35622,13752,QuestComponent,31,2345,0
35623,17025,QuestComponent,1,99,0
35624,17031,QuestComponent,31,3464,0
35625,6095,QuestComponent,42,148,0
35626,6099,QuestComponent,42,148,0
35627,6105,QuestComponent,42,148,0
35628,6109,QuestComponent,1,28,0
35629,6109,QuestComponent,42,148,0
35630,6114,QuestComponent,1,28,0
35631,6114,QuestComponent,42,148,0
35632,6119,QuestComponent,42,148,0
35633,6123,QuestComponent,1,27,0
35634,6123,QuestComponent,42,148,0
35635,18699,QuestComponent,1,14,0
35639,16150,QuestComponent,31,3842,0
35641,16135,QuestComponent,3,4,0
35643,16150,QuestComponent,3,4,0
35645,18724,QuestComponent,1,18,0
35646,17718,Skill,39,0,0
35647,18717,QuestComponent,1,2,0
35648,18717,QuestComponent,42,149,0
35652,1401,Sphere,3,6,0
35653,1401,Sphere,33,3474,0
35657,17720,Skill,35,1450,1
35662,689,AiEvent,32,2922,0
35663,5133,QuestComponent,42,149,0
35664,690,AiEvent,31,2922,0
35665,691,AiEvent,32,2346,0
35666,692,AiEvent,32,2289,0
35667,693,AiEvent,33,2289,0
35669,12526,QuestComponent,31,2339,0
35672,18735,QuestComponent,1,5,0
35674,694,AiEvent,4,1,0
35675,695,AiEvent,4,2,0
35679,15561,QuestComponent,1,100,0
35681,16376,QuestComponent,1,36,0
35684,11492,Skill,20,1073,5000
35685,18750,QuestComponent,1,5,0
35690,18754,QuestComponent,31,4294,0
35691,17737,Skill,23,396,0
35692,17738,Skill,23,396,0
35694,17198,QuestComponent,3,1,0
35695,18754,QuestComponent,1,6,0
35696,696,AiEvent,3,5,0
35698,17201,QuestComponent,3,1,0
35702,17208,QuestComponent,3,1,0
35706,698,AiEvent,32,2396,0
35707,1252,Sphere,15,3664,0
35708,16135,QuestComponent,31,2396,0
35709,16135,QuestComponent,1,3,0
35711,16145,QuestComponent,1,3,0
35712,16145,QuestComponent,3,4,0
35713,16150,QuestComponent,1,3,0
35716,11462,Skill,37,814,0
35717,1479,Sphere,32,3915,0
35718,17753,Skill,39,0,0
35721,17758,Skill,27,4227,0
35722,17758,Skill,32,2328,0
35723,11460,Skill,27,5038,0
