id,idx,tagid,grammartag_g,grammartag_a,grammartag_i,grammartag_pl,grammartag_plg,grammartag_pld,grammartag_pla
8005927,6752,2,,,,,,,
8005928,6753,2,,,,,,,
8005929,6754,2,,,,,,,
8005930,6755,2,,,,,,,
8005931,6756,2,,,,,,,
8005932,6757,2,,,,,,,
8005933,6758,2,,,,,,,
8005934,6759,2,,,,,,,
8005935,6760,2,,,,,,,
8005936,6761,2,,,,,,,
8005937,6762,2,,,,,,,
8005938,6763,2,,,,,,,
8005939,6764,2,,,,,,,
8005940,6765,2,,,,,,,
8005941,6766,2,,,,,,,
8005942,6767,2,,,,,,,
8005943,6768,2,,,,,,,
8005944,6770,2,,,,,,,
8005945,6771,2,,,,,,,
8005946,6772,2,,,,,,,
8005947,6773,2,,,,,,,
8005948,6774,2,,,,,,,
8005949,6775,2,,,,,,,
8005950,6776,2,,,,,,,
8005951,6777,2,,,,,,,
8005952,6778,2,,,,,,,
8005953,6779,2,,,,,,,
8005954,6780,2,,,,,,,
8005955,6781,2,,,,,,,
8005956,6782,2,,,,,,,
8005957,6783,2,,,,,,,
8005958,6784,2,,,,,,,
8005959,6785,2,,,,,,,
8005960,6786,2,,,,,,,
8005961,6787,2,,,,,,,
8005962,6788,2,,,,,,,
8005963,6789,2,,,,,,,
8005964,6790,2,,,,,,,
8005965,6791,2,,,,,,,
8005966,6792,2,,,,,,,
8005967,6793,2,,,,,,,
8005968,6794,2,,,,,,,
8005969,6795,2,,,,,,,
8005970,6796,2,,,,,,,
8005971,6797,2,,,,,,,
8005972,6798,2,,,,,,,
8005973,6799,2,,,,,,,
8005974,6800,2,,,,,,,
8005975,6801,2,,,,,,,
8005976,6802,2,,,,,,,
8005977,6803,2,,,,,,,
8005978,6804,2,,,,,,,
8005979,6805,2,,,,,,,
8005980,6806,2,,,,,,,
8005981,6807,2,,,,,,,
8005982,6808,2,,,,,,,
8005983,6810,2,,,,,,,
8005984,6811,2,,,,,,,
8005985,6812,2,,,,,,,
8005986,6813,2,,,,,,,
8005987,6814,2,,,,,,,
8005988,6815,2,,,,,,,
8005989,6816,2,,,,,,,
8005990,6817,2,,,,,,,
8005991,6818,2,,,,,,,
8005992,6819,2,,,,,,,
8005993,6820,2,,,,,,,
8005994,6821,2,,,,,,,
8005995,6822,2,,,,,,,
8005996,6823,2,,,,,,,
8005997,6824,2,,,,,,,
8005998,6825,2,,,,,,,
8005999,6826,2,,,,,,,
8006000,6827,2,,,,,,,
8006001,6828,2,,,,,,,
8006002,6829,2,,,,,,,
8006003,6830,2,,,,,,,
8006004,6831,2,,,,,,,
8006005,6832,2,,,,,,,
8006006,6833,2,,,,,,,
8006007,6834,2,,,,,,,
8006008,6835,2,,,,,,,
8006009,6836,2,,,,,,,
8006010,6837,2,,,,,,,
8006011,6838,2,,,,,,,
8006012,6839,2,,,,,,,
8006013,6840,2,,,,,,,
8006014,6841,2,,,,,,,
8006015,6842,2,,,,,,,
8006016,6843,2,,,,,,,
8006017,6844,2,,,,,,,
8006018,6845,2,,,,,,,
8006019,6846,2,,,,,,,
8006020,6847,2,,,,,,,
8006021,6848,2,,,,,,,
8006022,6849,2,,,,,,,
8006023,6850,2,,,,,,,
8006024,6851,2,,,,,,,
8006025,6852,2,,,,,,,
8006026,6853,2,,,,,,,
8006027,6854,2,,,,,,,
8006028,6855,2,,,,,,,
8006029,6856,2,,,,,,,
8006030,6857,2,,,,,,,
8006031,6858,2,,,,,,,
8006032,6859,2,,,,,,,
8006033,6860,2,,,,,,,
8006034,6861,2,,,,,,,
8006035,6862,2,,,,,,,
8006036,6863,2,,,,,,,
8006037,6864,2,,,,,,,
8006038,6865,2,,,,,,,
8006039,6866,2,,,,,,,
8006040,6867,2,,,,,,,
8006041,6868,2,,,,,,,
8006042,6869,2,,,,,,,
8006043,6870,2,,,,,,,
8006044,6871,2,,,,,,,
8006045,6872,2,,,,,,,
8006046,6873,2,,,,,,,
8006047,6874,2,,,,,,,
8006048,6875,2,,,,,,,
8006049,6876,2,,,,,,,
8006050,6877,2,,,,,,,
8006051,6878,2,,,,,,,
8006052,6879,2,,,,,,,
8006053,6880,2,,,,,,,
8006054,6881,2,,,,,,,
8006055,6882,2,,,,,,,
8006056,6883,2,,,,,,,
8006057,6884,2,,,,,,,
8006058,6885,2,,,,,,,
8006059,6886,2,,,,,,,
8006060,6887,2,,,,,,,
8006061,6888,2,,,,,,,
8006062,6889,2,,,,,,,
8006063,6890,2,,,,,,,
8006064,6891,2,,,,,,,
8006065,6892,2,,,,,,,
8006066,6893,2,,,,,,,
8006067,6894,2,,,,,,,
8006068,6895,2,,,,,,,
8006069,6896,2,,,,,,,
8006070,6897,2,,,,,,,
8006071,6898,2,,,,,,,
8006072,6899,2,,,,,,,
8006073,6900,2,,,,,,,
8006074,6901,2,,,,,,,
8006075,6902,2,,,,,,,
8006076,6903,2,,,,,,,
8006077,6904,2,,,,,,,
8006078,6905,2,,,,,,,
8006079,6906,2,,,,,,,
8006080,6907,2,,,,,,,
8006081,6908,2,,,,,,,
8006082,6909,2,,,,,,,
8006083,6910,2,,,,,,,
8006084,6911,2,,,,,,,
8006085,6912,2,,,,,,,
8006086,6913,2,,,,,,,
8006087,6914,2,,,,,,,
8006088,6915,2,,,,,,,
8006089,6916,2,,,,,,,
8006090,6917,2,,,,,,,
8006091,6918,2,,,,,,,
8006092,6919,2,,,,,,,
8006093,6920,2,,,,,,,
8006094,6921,2,,,,,,,
8006095,6922,2,,,,,,,
8006096,6923,2,,,,,,,
8006097,6924,2,,,,,,,
8006098,6925,2,,,,,,,
8006099,6926,2,,,,,,,
8006100,6927,2,,,,,,,
8006101,6928,2,,,,,,,
8006102,6929,2,,,,,,,
8006103,6930,2,,,,,,,
8006104,6931,2,,,,,,,
8006105,6932,2,,,,,,,
8006106,6933,2,,,,,,,
8006107,6934,2,,,,,,,
8006108,6935,2,,,,,,,
8006109,6936,2,,,,,,,
8006110,6937,2,,,,,,,
8006111,6938,2,,,,,,,
8006112,6939,2,,,,,,,
8006113,6940,2,,,,,,,
8006114,6941,2,,,,,,,
8006115,6942,2,,,,,,,
8006116,6943,2,,,,,,,
8006117,6944,2,,,,,,,
8006118,6945,2,,,,,,,
8006119,6946,2,,,,,,,
8006120,6947,2,,,,,,,
8006121,6948,2,,,,,,,
8006122,6949,2,,,,,,,
8006123,6953,2,,,,,,,
8006124,6954,2,,,,,,,
8006125,6955,2,,,,,,,
8006126,6956,2,,,,,,,
8006127,6971,2,,,,,,,
8006128,6972,2,,,,,,,
8006129,6973,2,,,,,,,
8006130,6974,2,,,,,,,
8006131,6975,2,,,,,,,
8006132,6976,2,,,,,,,
8006133,6977,2,,,,,,,
8006134,6978,2,,,,,,,
8006135,6979,2,,,,,,,
8006136,6980,2,,,,,,,
8006137,6981,2,,,,,,,
8006138,6982,2,,,,,,,
8006139,6983,2,,,,,,,
8006140,6984,2,,,,,,,
8006141,6985,2,,,,,,,
8006142,6986,2,,,,,,,
8006143,6987,2,,,,,,,
8006144,6988,2,,,,,,,
8006145,6989,2,,,,,,,
8006146,6990,2,,,,,,,
8006147,6991,2,,,,,,,
8006148,6992,2,,,,,,,
8006149,6993,2,,,,,,,
8006150,6994,2,,,,,,,
8006151,6995,2,,,,,,,
8006152,6996,2,,,,,,,
8006153,6997,2,,,,,,,
8006154,6998,2,,,,,,,
8006155,7000,2,,,,,,,
8006156,7001,2,,,,,,,
8006157,7002,2,,,,,,,
8006158,7003,2,,,,,,,
8006159,7004,2,,,,,,,
8006160,7005,2,,,,,,,
8006161,7007,2,,,,,,,
8006162,7008,2,,,,,,,
8006163,7009,2,,,,,,,
8006164,7010,2,,,,,,,
8006165,7011,2,,,,,,,
8006166,7012,2,,,,,,,
8006167,7013,2,,,,,,,
8006168,7014,2,,,,,,,
8006169,7015,2,,,,,,,
8006170,7016,2,,,,,,,
8006171,7017,2,,,,,,,
8006172,7018,2,,,,,,,
8006173,7019,2,,,,,,,
8006174,7020,2,,,,,,,
8006175,7021,2,,,,,,,
8006176,7022,2,,,,,,,
8006177,7023,2,,,,,,,
8006178,7024,2,,,,,,,
8006179,7025,2,,,,,,,
8006180,7027,2,,,,,,,
8006181,7032,2,,,,,,,
8006182,7033,2,,,,,,,
8006183,7034,2,,,,,,,
8006184,7035,2,,,,,,,
8006185,7036,2,,,,,,,
8006186,7037,2,,,,,,,
8006187,7038,2,,,,,,,
8006188,7039,2,,,,,,,
8006189,7040,2,,,,,,,
8006190,7041,2,,,,,,,
8006191,7042,2,,,,,,,
8006192,7043,2,,,,,,,
8006193,7044,2,,,,,,,
8006194,7045,2,,,,,,,
8006195,7046,2,,,,,,,
8006196,7047,2,,,,,,,
8006197,7048,2,,,,,,,
8006198,7049,2,,,,,,,
8006199,7050,2,,,,,,,
8006200,7051,2,,,,,,,
8006201,7052,2,,,,,,,
8006202,7054,2,,,,,,,
8006203,7055,2,,,,,,,
8006204,7056,2,,,,,,,
8006205,7057,2,,,,,,,
8006206,7058,2,,,,,,,
8006207,7060,2,,,,,,,
8006208,7061,2,,,,,,,
8006209,7062,2,,,,,,,
8006210,7063,2,,,,,,,
8006211,7064,2,,,,,,,
8006212,7065,2,,,,,,,
8006213,7066,2,,,,,,,
8006214,7067,2,,,,,,,
8006215,7068,2,,,,,,,
8006216,7069,2,,,,,,,
8006217,7070,2,,,,,,,
8006218,7071,2,,,,,,,
8006219,7072,2,,,,,,,
8006220,7073,2,,,,,,,
8006221,7074,2,,,,,,,
8006222,7075,2,,,,,,,
8006223,7076,2,,,,,,,
8006224,7077,2,,,,,,,
8006225,7078,2,,,,,,,
8006226,7080,2,,,,,,,
8006227,7081,2,,,,,,,
8006228,7082,2,,,,,,,
8006229,7083,2,,,,,,,
8006230,7084,2,,,,,,,
8006231,7085,2,,,,,,,
8006232,7086,2,,,,,,,
8006233,7087,2,,,,,,,
8006234,7088,2,,,,,,,
8006235,7089,2,,,,,,,
8006236,7090,2,,,,,,,
8006237,7091,2,,,,,,,
8006238,7092,2,,,,,,,
8006239,7093,2,,,,,,,
8006240,7094,2,,,,,,,
8006241,7095,2,,,,,,,
8006242,7096,2,,,,,,,
8006243,7097,2,,,,,,,
8006244,7098,2,,,,,,,
8006245,7099,2,,,,,,,
8006246,7100,2,,,,,,,
8006247,7101,2,,,,,,,
8006248,7102,2,,,,,,,
8006249,7103,2,,,,,,,
8006250,7104,2,,,,,,,
8006251,7105,2,,,,,,,
8006252,7106,2,,,,,,,
8006253,7107,2,,,,,,,
8006254,7108,2,,,,,,,
8006255,7109,2,,,,,,,
8006256,7110,2,,,,,,,
8006257,7111,2,,,,,,,
8006258,7112,2,,,,,,,
8006259,7113,2,,,,,,,
8006260,7114,2,,,,,,,
8006261,7115,2,,,,,,,
8006262,7116,2,,,,,,,
8006263,7117,2,,,,,,,
8006264,7118,2,,,,,,,
8006265,7119,2,,,,,,,
8006266,7120,2,,,,,,,
8006267,7121,2,,,,,,,
8006268,7122,2,,,,,,,
8006269,7123,2,,,,,,,
8006270,7125,2,,,,,,,
8006271,7126,2,,,,,,,
8006272,7127,2,,,,,,,
8006273,7128,2,,,,,,,
8006274,7129,2,,,,,,,
8006275,7130,2,,,,,,,
8006276,7131,2,,,,,,,
8006277,7132,2,,,,,,,
8006278,7133,2,,,,,,,
8006279,7134,2,,,,,,,
8006280,7135,2,,,,,,,
8006281,7136,2,,,,,,,
8006282,7137,2,,,,,,,
8006283,7138,2,,,,,,,
8006284,7139,2,,,,,,,
8006285,7140,2,,,,,,,
8006286,7141,2,,,,,,,
8006287,7142,2,,,,,,,
8006288,7143,2,,,,,,,
8006289,7144,2,,,,,,,
8006290,7145,2,,,,,,,
8006291,7146,2,,,,,,,
8006292,7147,2,,,,,,,
8006293,7148,2,,,,,,,
8006294,7149,2,,,,,,,
8006295,7150,2,,,,,,,
8006296,7152,2,,,,,,,
8006297,7153,2,,,,,,,
8006298,7154,2,,,,,,,
8006299,7155,2,,,,,,,
8006300,7156,2,,,,,,,
8006301,7157,2,,,,,,,
8006302,7158,2,,,,,,,
8006303,7159,2,,,,,,,
8006304,7160,2,,,,,,,
8006305,7161,2,,,,,,,
8006306,7162,2,,,,,,,
8006307,7163,2,,,,,,,
8006308,7164,2,,,,,,,
8006309,7165,2,,,,,,,
8006310,7166,2,,,,,,,
8006311,7167,2,,,,,,,
8006312,7168,2,,,,,,,
8006313,7169,2,,,,,,,
8006314,7170,2,,,,,,,
8006315,7171,2,,,,,,,
8006316,7172,2,,,,,,,
8006317,7173,2,,,,,,,
8006318,7174,2,,,,,,,
8006319,7175,2,,,,,,,
8006320,7176,2,,,,,,,
8006321,7177,2,,,,,,,
8006322,7178,2,,,,,,,
8006323,7179,2,,,,,,,
8006324,7180,2,,,,,,,
8006325,7181,2,,,,,,,
8006326,7182,2,,,,,,,
8006327,7183,2,,,,,,,
8006328,7184,2,,,,,,,
8006329,7185,2,,,,,,,
8006330,7186,2,,,,,,,
8006331,7187,2,,,,,,,
8006332,7188,2,,,,,,,
8006333,7189,2,,,,,,,
8006334,7190,2,,,,,,,
8006335,7191,2,,,,,,,
8006336,7192,2,,,,,,,
8006337,7193,2,,,,,,,
8006338,7194,2,,,,,,,
8006339,7195,2,,,,,,,
8006340,7196,2,,,,,,,
8006341,7198,2,,,,,,,
8006342,7199,2,,,,,,,
8006343,7200,2,,,,,,,
8006344,7201,2,,,,,,,
8006345,7202,2,,,,,,,
8006346,7203,2,,,,,,,
8006347,7205,2,,,,,,,
8006348,7206,2,,,,,,,
8006349,7207,2,,,,,,,
8006350,7208,2,,,,,,,
8006351,7209,2,,,,,,,
8006352,7210,2,,,,,,,
8006353,7211,2,,,,,,,
8006354,7214,2,,,,,,,
8006355,7223,2,,,,,,,
8006356,7224,2,,,,,,,
8006357,7227,2,,,,,,,
8006358,7229,2,,,,,,,
8006359,7233,2,,,,,,,
8006360,7234,2,,,,,,,
8006361,7235,2,,,,,,,
8006362,7236,2,,,,,,,
8006363,7237,2,,,,,,,
8006364,7244,2,,,,,,,
8006365,7249,2,,,,,,,
8006366,7267,2,,,,,,,
8006367,7268,2,,,,,,,
8006368,7271,2,,,,,,,
8006369,7272,2,,,,,,,
8006370,7273,2,,,,,,,
8006371,7274,2,,,,,,,
8006372,7275,2,,,,,,,
8006373,7276,2,,,,,,,
8006374,7277,2,,,,,,,
8006375,7278,2,,,,,,,
8006376,7279,2,,,,,,,
8006377,7280,2,,,,,,,
8006378,7281,2,,,,,,,
8006379,7284,2,,,,,,,
8006380,7287,2,,,,,,,
8006381,7289,2,,,,,,,
8006382,7291,2,,,,,,,
8006383,7295,2,,,,,,,
8006384,7299,2,,,,,,,
8006385,7301,2,,,,,,,
8006386,7302,2,,,,,,,
8006387,7303,2,,,,,,,
8006388,7304,2,,,,,,,
8006389,7305,2,,,,,,,
8006390,7306,2,,,,,,,
8006391,7307,2,,,,,,,
8006392,7308,2,,,,,,,
8006393,7309,2,,,,,,,
8006394,7310,2,,,,,,,
8006395,7311,2,,,,,,,
8006396,7312,2,,,,,,,
8006397,7313,2,,,,,,,
8006398,7314,2,,,,,,,
8006399,7315,2,,,,,,,
8006400,7316,2,,,,,,,
8006401,7317,2,,,,,,,
8006402,7318,2,,,,,,,
8006403,7319,2,,,,,,,
8006404,7320,2,,,,,,,
8006405,7321,2,,,,,,,
8006406,7322,2,,,,,,,
8006407,7323,2,,,,,,,
8006408,7324,2,,,,,,,
8006409,7326,2,,,,,,,
8006410,7327,2,,,,,,,
8006411,7332,2,,,,,,,
8006412,7333,2,,,,,,,
8006413,7334,2,,,,,,,
8006414,7335,2,,,,,,,
8006415,7336,2,,,,,,,
8006416,7337,2,,,,,,,
8006417,7338,2,,,,,,,
8006418,7339,2,,,,,,,
8006419,7340,2,,,,,,,
8006420,7341,2,,,,,,,
8006421,7342,2,,,,,,,
8006422,7343,2,,,,,,,
8006423,7344,2,,,,,,,
8006424,7345,2,,,,,,,
8006425,7346,2,,,,,,,
8006426,7348,2,,,,,,,
8006427,7349,2,,,,,,,
8006428,7350,2,,,,,,,
8006429,7351,2,,,,,,,
8006430,7352,2,,,,,,,
8006431,7353,2,,,,,,,
8006432,7354,2,,,,,,,
8006433,7355,2,,,,,,,
8006434,7356,2,,,,,,,
8006435,7357,2,,,,,,,
8006436,7358,2,,,,,,,
8006437,7359,2,,,,,,,
8006438,7360,2,,,,,,,
8006439,7361,2,,,,,,,
8006440,7362,2,,,,,,,
8006441,7363,2,,,,,,,
8006442,7364,2,,,,,,,
8006443,7365,2,,,,,,,
8006444,7366,2,,,,,,,
8006445,7367,2,,,,,,,
8006446,7368,2,,,,,,,
8006447,7369,2,,,,,,,
8006448,7370,2,,,,,,,
8006449,7371,2,,,,,,,
8006450,7372,2,,,,,,,
8006451,7373,2,,,,,,,
8006452,7374,2,,,,,,,
8006453,7375,2,,,,,,,
8006454,7376,2,,,,,,,
8006455,7377,2,,,,,,,
8006456,7378,2,,,,,,,
8006457,7379,2,,,,,,,
8006458,7380,2,,,,,,,
8006459,7381,2,,,,,,,
8006460,7382,2,,,,,,,
8006461,7383,2,,,,,,,
8006462,7384,2,,,,,,,
8006463,7385,2,,,,,,,
8006464,7386,2,,,,,,,
8006465,7387,2,,,,,,,
8006466,7388,2,,,,,,,
8006467,7389,2,,,,,,,
8006468,7390,2,,,,,,,
8006469,7391,2,,,,,,,
8006470,7392,2,,,,,,,
8006471,7393,2,,,,,,,
8006472,7394,2,,,,,,,
8006473,7395,2,,,,,,,
8006474,7396,2,,,,,,,
8006475,7397,2,,,,,,,
8006476,7398,2,,,,,,,
8006477,7399,2,,,,,,,
8006478,7400,2,,,,,,,
8006479,7401,2,,,,,,,
8006480,7402,2,,,,,,,
8006481,7403,2,,,,,,,
8006482,7404,2,,,,,,,
8006483,7405,2,,,,,,,
8006484,7406,2,,,,,,,
8006485,7407,2,,,,,,,
8006486,7408,2,,,,,,,
8006487,7409,2,,,,,,,
8006488,7410,2,,,,,,,
8006489,7411,2,,,,,,,
8006490,7412,2,,,,,,,
8006491,7413,2,,,,,,,
8006492,7414,2,,,,,,,
8006493,7415,2,,,,,,,
8006494,7416,2,,,,,,,
8006495,7417,2,,,,,,,
8006496,7418,2,,,,,,,
8006497,7419,2,,,,,,,
8006498,7420,2,,,,,,,
8006499,7421,2,,,,,,,
8006500,7422,2,,,,,,,
8006501,7423,2,,,,,,,
8006502,7424,2,,,,,,,
8006503,7425,2,,,,,,,
8006504,7426,2,,,,,,,
8006505,7427,2,,,,,,,
8006506,7428,2,,,,,,,
8006507,7429,2,,,,,,,
8006508,7430,2,,,,,,,
8006509,7431,2,,,,,,,
8006510,7432,2,,,,,,,
8006511,7433,2,,,,,,,
8006512,7434,2,,,,,,,
8006513,7435,2,,,,,,,
8006514,7436,2,,,,,,,
8006515,7437,2,,,,,,,
8006516,7438,2,,,,,,,
8006517,7439,2,,,,,,,
8006518,7440,2,,,,,,,
8006519,7441,2,,,,,,,
8006520,7442,2,,,,,,,
8006521,7443,2,,,,,,,
8006522,7444,2,,,,,,,
8006523,7445,2,,,,,,,
8006524,7446,2,,,,,,,
8006525,7447,2,,,,,,,
8006526,7448,2,,,,,,,
8006527,7449,2,,,,,,,
8006528,7450,2,,,,,,,
8006529,7451,2,,,,,,,
8006530,7452,2,,,,,,,
8006531,7453,2,,,,,,,
8006532,7454,2,,,,,,,
8006533,7455,2,,,,,,,
8006534,7456,2,,,,,,,
8006535,7457,2,,,,,,,
8006536,7458,2,,,,,,,
8006537,7459,2,,,,,,,
8006538,7460,2,,,,,,,
8006539,7461,2,,,,,,,
8006540,7462,2,,,,,,,
8006541,7463,2,,,,,,,
8006542,7464,2,,,,,,,
8006543,7465,2,,,,,,,
8006544,7466,2,,,,,,,
8006545,7467,2,,,,,,,
8006546,7468,2,,,,,,,
8006547,7469,2,,,,,,,
8006548,7470,2,,,,,,,
8006549,7471,2,,,,,,,
8006550,7472,2,,,,,,,
8006551,7473,2,,,,,,,
8006552,7474,2,,,,,,,
8006553,7475,2,,,,,,,
8006554,7476,2,,,,,,,
8006555,7477,2,,,,,,,
8006556,7478,2,,,,,,,
8006557,7479,2,,,,,,,
8006558,7480,2,,,,,,,
8006559,7481,2,,,,,,,
8006560,7482,2,,,,,,,
8006561,7483,2,,,,,,,
8006562,7484,2,,,,,,,
8006563,7485,2,,,,,,,
8006564,7486,2,,,,,,,
8006565,7487,2,,,,,,,
8006566,7488,2,,,,,,,
8006567,7489,2,,,,,,,
8006568,7490,2,,,,,,,
8006569,7491,2,,,,,,,
8006570,7492,2,,,,,,,
8006571,7493,2,,,,,,,
8006572,7494,2,,,,,,,
8006573,7495,2,,,,,,,
8006574,7496,2,,,,,,,
8006575,7497,2,,,,,,,
8006576,7498,2,,,,,,,
8006577,7499,2,,,,,,,
8006578,7500,2,,,,,,,
8006579,7501,2,,,,,,,
8006580,7502,2,,,,,,,
8006581,7503,2,,,,,,,
8006582,7504,2,,,,,,,
8006583,7505,2,,,,,,,
8006584,7506,2,,,,,,,
8006585,7507,2,,,,,,,
8006586,7508,2,,,,,,,
8006587,7509,2,,,,,,,
8006588,7510,2,,,,,,,
8006589,7511,2,,,,,,,
8006590,7512,2,,,,,,,
8006591,7513,2,,,,,,,
8006592,7514,2,,,,,,,
8006593,7515,2,,,,,,,
8006594,7516,2,,,,,,,
8006595,7517,2,,,,,,,
8006596,7518,2,,,,,,,
8006597,7519,2,,,,,,,
8006598,7520,2,,,,,,,
8006599,7521,2,,,,,,,
8006600,7522,2,,,,,,,
8006601,7523,2,,,,,,,
8006602,7524,2,,,,,,,
8006603,7525,2,,,,,,,
8006604,7526,2,,,,,,,
8006605,7527,2,,,,,,,
8006606,7528,2,,,,,,,
8006607,7529,2,,,,,,,
8006608,7530,2,,,,,,,
8006609,7531,2,,,,,,,
8006610,7532,2,,,,,,,
8006611,7533,2,,,,,,,
8006612,7534,2,,,,,,,
8006613,7535,2,,,,,,,
8006614,7536,2,,,,,,,
8006615,7537,2,,,,,,,
8006616,7538,2,,,,,,,
8006617,7539,2,,,,,,,
8006618,7540,2,,,,,,,
8006619,7541,2,,,,,,,
8006620,7542,2,,,,,,,
8006621,7543,2,,,,,,,
8006622,7544,2,,,,,,,
8006623,7545,2,,,,,,,
8006624,7546,2,,,,,,,
8006625,7547,2,,,,,,,
8006626,7548,2,,,,,,,
8006627,7549,2,,,,,,,
8006628,7550,2,,,,,,,
8006629,7551,2,,,,,,,
8006630,7552,2,,,,,,,
8006631,7553,2,,,,,,,
8006632,7554,2,,,,,,,
8006633,7555,2,,,,,,,
8006634,7556,2,,,,,,,
8006635,7557,2,,,,,,,
8006636,7558,2,,,,,,,
8006637,7559,2,,,,,,,
8006638,7560,2,,,,,,,
8006639,7561,2,,,,,,,
8006640,7562,2,,,,,,,
8006641,7563,2,,,,,,,
8006642,7564,2,,,,,,,
8006643,7565,2,,,,,,,
8006644,7566,2,,,,,,,
8006645,7567,2,,,,,,,
8006646,7568,2,,,,,,,
8006647,7569,2,,,,,,,
8006648,7570,2,,,,,,,
8006649,7571,2,,,,,,,
8006650,7572,2,,,,,,,
8006651,7573,2,,,,,,,
8006652,7574,2,,,,,,,
8006653,7575,2,,,,,,,
8006654,7576,2,,,,,,,
8006655,7577,2,,,,,,,
8006656,7578,2,,,,,,,
8006657,7579,2,,,,,,,
8006658,7580,2,,,,,,,
8006659,7581,2,,,,,,,
8006660,7582,2,,,,,,,
8006661,7583,2,,,,,,,
8006662,7584,2,,,,,,,
8006663,7585,2,,,,,,,
8006664,7586,2,,,,,,,
8006665,7587,2,,,,,,,
8006666,7588,2,,,,,,,
8006667,7589,2,,,,,,,
8006668,7590,2,,,,,,,
8006669,7591,2,,,,,,,
8006670,7592,2,,,,,,,
8006671,7593,2,,,,,,,
8006672,7594,2,,,,,,,
8006673,7595,2,,,,,,,
8006674,7596,2,,,,,,,
8006675,7597,2,,,,,,,
8006676,7598,2,,,,,,,
8006677,7599,2,,,,,,,
8006678,7600,2,,,,,,,
8006679,7601,2,,,,,,,
8006680,7602,2,,,,,,,
8006681,7603,2,,,,,,,
8006682,7604,2,,,,,,,
8006683,7605,2,,,,,,,
8006684,7606,2,,,,,,,
8006685,7607,2,,,,,,,
8006686,7608,2,,,,,,,
8006687,7609,2,,,,,,,
8006688,7610,2,,,,,,,
8006689,7611,2,,,,,,,
8006690,7612,2,,,,,,,
8006691,7613,2,,,,,,,
8006692,7614,2,,,,,,,
8006693,7615,2,,,,,,,
8006694,7616,2,,,,,,,
8006695,7617,2,,,,,,,
8006696,7618,2,,,,,,,
8006697,7619,2,,,,,,,
8006698,7620,2,,,,,,,
8006699,7621,2,,,,,,,
8006700,7622,2,,,,,,,
8006701,7623,2,,,,,,,
8006702,7624,2,,,,,,,
8006703,7625,2,,,,,,,
8006704,7626,2,,,,,,,
8006705,7627,2,,,,,,,
8006706,7628,2,,,,,,,
8006707,7629,2,,,,,,,
8006708,7630,2,,,,,,,
8006709,7631,2,,,,,,,
8006710,7632,2,,,,,,,
8006711,7633,2,,,,,,,
8006712,7634,2,,,,,,,
8006713,7635,2,,,,,,,
8006714,7636,2,,,,,,,
8006715,7637,2,,,,,,,
8006716,7638,2,,,,,,,
8006717,7639,2,,,,,,,
8006718,7640,2,,,,,,,
8006719,7641,2,,,,,,,
8006720,7642,2,,,,,,,
8006721,7643,2,,,,,,,
8006722,7644,2,,,,,,,
8006723,7645,2,,,,,,,
8006724,7646,2,,,,,,,
8006725,7647,2,,,,,,,
8006726,7648,2,,,,,,,
8006727,7650,2,,,,,,,
8006728,7651,2,,,,,,,
8006729,7652,2,,,,,,,
8006730,7653,2,,,,,,,
8006731,7654,2,,,,,,,
8006732,7655,2,,,,,,,
8006733,7656,2,,,,,,,
8006734,7657,2,,,,,,,
8006735,7658,2,,,,,,,
8006736,7659,2,,,,,,,
8006737,7660,2,,,,,,,
8006738,7661,2,,,,,,,
8006739,7662,2,,,,,,,
8006740,7663,2,,,,,,,
8006741,7664,2,,,,,,,
8006742,7665,2,,,,,,,
8006743,7666,2,,,,,,,
8006744,7667,2,,,,,,,
8006745,7668,2,,,,,,,
8006746,7669,2,,,,,,,
8006747,7670,2,,,,,,,
8006748,7671,2,,,,,,,
8006749,7672,2,,,,,,,
8006750,7673,2,,,,,,,
8006751,7674,2,,,,,,,
8006752,7675,2,,,,,,,
8006753,7676,2,,,,,,,
8006754,7677,2,,,,,,,
8006755,7678,2,,,,,,,
8006756,7679,2,,,,,,,
8006757,7680,2,,,,,,,
8006758,7681,2,,,,,,,
8006759,7682,2,,,,,,,
8006760,7683,2,,,,,,,
8006761,7684,2,,,,,,,
8006762,7685,2,,,,,,,
8006763,7686,2,,,,,,,
8006764,7687,2,,,,,,,
8006765,7688,2,,,,,,,
8006766,7689,2,,,,,,,
8006767,7691,2,,,,,,,
8006768,7692,2,,,,,,,
8006769,7693,2,,,,,,,
8006770,7694,2,,,,,,,
8006771,7695,2,,,,,,,
8006772,7696,2,,,,,,,
8006773,7697,2,,,,,,,
8006774,7698,2,,,,,,,
8006775,7699,2,,,,,,,
8006776,7700,2,,,,,,,
8006777,7701,2,,,,,,,
8006778,7702,2,,,,,,,
8006779,7703,2,,,,,,,
8006780,7704,2,,,,,,,
8006781,7705,2,,,,,,,
8006782,7706,2,,,,,,,
8006783,7707,2,,,,,,,
8006784,7708,2,,,,,,,
8006785,7709,2,,,,,,,
8006786,7710,2,,,,,,,
8006787,7711,2,,,,,,,
8006788,7712,2,,,,,,,
8006789,7713,2,,,,,,,
8006790,7714,2,,,,,,,
8006791,7718,2,,,,,,,
8006792,7719,2,,,,,,,
8006793,7720,2,,,,,,,
8006794,7721,2,,,,,,,
8006795,7722,2,,,,,,,
8006796,7723,2,,,,,,,
8006797,7724,2,,,,,,,
