id,quest_context_id,component_kind_id,next_component,npc_ai_id,npc_id,skill_id,skill_self,ai_path_name,ai_path_type_id,sound_id,npc_spawner_id,play_cinema_before_bubble,ai_command_set_id,or_unit_reqs,cinema_id,summary_voice_id
14887,3323,2,0,1,,,f,,0,,0,t,,f,,
14888,3323,4,0,1,,,f,,0,,0,t,,f,,
14889,3323,6,0,1,,,f,,0,,0,t,,f,,
14890,3323,8,0,1,,,f,,0,,0,t,,f,,
14891,3375,3,0,1,,,f,,0,,0,t,,f,,
14893,3397,3,0,1,,,f,,0,,0,t,,f,,
14894,1997,6,0,1,,,f,,0,,0,t,,f,,
14895,1997,8,0,1,,,f,,0,,0,t,,f,,
14896,1999,8,0,1,,,f,,0,,0,t,,f,,
14897,3350,2,0,1,,,f,,0,,0,t,,f,,
14898,3350,4,0,1,,,f,,0,,0,t,,f,,
14899,3350,6,0,1,,,f,,0,,0,t,,f,,
14900,3350,8,0,1,,,f,,0,,0,t,,f,,
14901,3602,2,0,1,,,f,,0,,0,t,,f,,
14902,3602,4,0,1,,,f,,0,,0,t,,f,,
14904,3602,6,0,1,,,f,,0,,0,t,,f,,
14905,3602,8,0,1,,,f,,0,,0,t,,f,,
14906,3325,2,0,1,,,f,,0,,0,t,,f,,
14907,3325,4,0,1,,,f,,0,,0,t,,f,,
14908,3325,6,0,1,,,f,,0,,0,t,,f,,
14909,3325,8,0,1,,,f,,0,,0,t,,f,,
14915,3361,2,0,1,,,f,,0,,0,t,,f,,
14916,3361,4,0,1,,,f,,0,,0,t,,f,,
14917,3361,6,0,1,,,f,,0,,0,t,,f,,
14918,3361,8,0,1,,,f,,0,,0,t,,f,,
14919,3324,2,0,1,,,f,,0,,0,t,,f,,
14920,3324,4,0,1,,,f,,0,,0,t,,f,,
14921,3324,6,0,1,,,f,,0,,0,t,,f,,
14922,3324,8,0,1,,,f,,0,,0,t,,f,,
14923,3413,3,0,1,,,f,,0,,0,t,,f,,
14924,3351,2,0,1,,,f,,0,,0,t,,f,,
14925,3351,4,0,1,,,f,,0,,0,t,,f,,
14926,3351,6,0,1,,,f,,0,,0,t,,f,,
14927,3351,8,0,1,,,f,,0,,0,t,,f,,
14928,3403,3,0,1,,,f,,0,,0,t,,f,,
14929,3409,3,0,1,,,f,,0,,0,t,,f,,
14930,3414,3,0,1,,,f,,0,,0,t,,f,,
14932,3416,3,0,1,,,f,,0,,0,t,,f,,
14933,3425,3,0,1,,,f,,0,,0,t,,f,,
14934,3426,3,0,1,,,f,,0,,0,t,,f,,
14935,3427,3,0,1,,,f,,0,,0,t,,f,,
14936,3433,3,0,1,,,f,,0,,0,t,,f,,
14937,3446,2,0,1,,,f,,0,,0,t,,f,,
14938,3447,2,0,1,,,f,,0,,0,t,,f,,
14939,3448,2,0,1,,,t,,0,,0,t,,f,,
14942,3451,2,0,1,,,f,,0,,0,t,,f,,
14943,3075,4,0,1,,,f,,0,,0,t,,f,,
14944,1995,3,0,1,,,f,,0,,0,t,,f,,
14945,3345,2,0,1,,,f,,0,,0,t,,f,,
14946,3345,4,0,1,,,f,,0,,0,t,,f,,
14948,3345,8,0,1,,,f,,0,,0,t,,f,,
14949,2004,3,0,1,,,f,,0,,0,t,,f,,
14950,1992,3,0,1,,,f,,0,,0,t,,f,,
14951,3604,2,0,1,,,f,,0,,0,t,,f,,
14952,3604,3,0,1,,,f,,0,,0,t,,f,,
14953,3604,4,0,1,,,f,,0,,0,t,,f,,
14954,3604,6,0,1,,,f,,0,,0,t,,f,,
14959,3604,8,0,1,,,f,,0,,0,t,,f,,
14961,1686,6,0,1,,,f,,0,,0,t,,f,,
14962,3606,2,0,1,,,f,,0,,0,t,,f,,
14963,3606,4,0,1,,,f,,0,,0,t,,f,,
14964,3606,6,0,1,,,f,,0,,0,t,,f,,
14965,3606,8,0,1,,,f,,0,,0,t,,f,,
14967,3608,2,0,1,,,f,,0,,0,t,,f,,
14968,3608,6,0,1,,,f,,0,,0,t,,f,,
14970,3608,8,0,1,,,f,,0,,0,t,,f,,
14971,3334,2,0,1,,,f,,0,,0,t,,f,,
14972,3334,3,0,1,,,f,,0,,0,t,,f,,
14973,3334,4,0,1,,,f,,0,,0,t,,f,,
14975,3334,6,0,1,,,f,,0,,0,t,,f,,
14976,3334,8,0,1,,,f,,0,,0,t,,f,,
14980,3609,2,0,1,,,f,,0,,0,t,,f,,
14981,3609,4,0,1,,,f,,0,,0,t,,f,,
14982,3609,6,0,1,,,f,,0,,0,t,,f,,
14983,3609,8,0,1,,,f,,0,,0,t,,f,,
14984,3610,2,0,1,,,f,,0,,0,t,,f,,
14985,3610,4,0,1,,,f,,0,,0,t,,f,,
14986,3610,8,0,1,,,f,,0,,0,t,,f,,
14987,3363,2,0,1,,,f,,0,,0,t,,f,,
14988,3363,4,0,1,,,f,,0,,0,t,,f,,
14989,3363,6,0,1,,,f,,0,,0,t,,f,,
14990,3363,8,0,1,,,f,,0,,0,t,,f,,
14991,3363,3,0,1,,,f,,0,,0,t,,f,,
14992,3611,2,0,1,,,f,,0,,0,t,,t,,
14993,3611,4,0,1,,,f,,0,,0,t,,f,,
14994,3611,8,0,1,,,f,,0,,0,t,,f,,
14995,3612,2,0,1,,,f,,0,,0,t,,f,,
14996,3612,4,0,1,,16957,f,,0,,0,t,,f,,
14997,3612,4,0,1,,16957,f,,0,,0,t,,f,,
14998,3612,4,0,1,,16957,f,,0,,0,t,,f,,
14999,3612,8,0,1,,,f,,0,,0,t,,f,,
15000,3159,3,0,1,,,f,,0,,0,t,,f,,
15001,1989,8,0,1,,,f,,0,,0,t,,f,,
15002,3613,2,0,1,,,f,,0,,0,t,,f,,
15003,3613,6,0,1,,,f,,0,,0,t,,f,,
15004,3613,8,0,1,,,f,,0,,0,t,,f,,
15005,1989,3,0,1,,,f,,0,,0,t,,f,,
15006,3327,2,0,1,,,f,,0,,0,t,,f,,
15007,3327,4,0,1,,,f,,0,,0,t,,f,,
15008,3327,6,0,1,,,f,,0,,0,t,,f,,
15009,3327,8,0,1,,,f,,0,,0,t,,f,,
15010,3194,3,0,1,,,f,,0,,0,t,,f,,
15011,3194,4,0,1,,,f,,0,,0,t,,f,,
15012,2020,8,0,1,,,f,,0,,0,t,,f,,
15013,3614,2,0,1,,,f,,0,,0,t,,f,,
15014,3614,6,0,1,,,f,,0,,0,t,,f,,
15015,3614,8,0,1,,,f,,0,,0,t,,f,,
15016,1975,8,0,1,,,f,,0,,0,t,,f,,
15017,3381,3,0,1,,,f,,0,,0,t,,f,,
15018,3077,6,0,1,,,f,,0,,0,t,,f,,
15019,1977,6,0,1,,,f,,0,,0,t,,f,,
15020,1977,8,0,1,,,f,,0,,0,t,,f,,
15021,3615,2,0,1,,,f,,0,,0,t,,f,,
15022,3615,4,0,1,,,f,,0,,0,t,,f,,
15023,3615,8,0,1,,,f,,0,,0,t,,f,,
15024,3616,2,0,1,,,f,,0,,0,t,,f,,
15026,3616,3,0,1,,,f,,0,,0,t,,f,,
15027,3616,4,0,1,,,f,,0,,0,t,,f,,
15028,3616,8,0,1,,19877,t,,0,,0,t,,f,,
15029,3330,2,0,1,,,f,,0,,0,t,,f,,
15031,3330,4,0,1,,,f,,0,,0,t,,f,,
15032,3330,6,0,1,,,f,,0,,0,t,,f,,
15033,3330,8,0,1,,,f,,0,,0,t,,f,,
15034,3330,3,0,1,,,f,,0,,0,t,,f,,
15035,2002,6,0,1,,,f,,0,,0,t,,f,,
15036,2002,8,0,1,,,f,,0,,0,t,,f,,
15038,2003,3,0,1,,,f,,0,,0,t,,f,,
15039,3576,4,0,1,,,f,,0,,0,t,,f,,
15040,3019,8,0,1,,,f,,0,,0,t,,f,,
15041,3354,2,0,1,,,f,,0,,0,t,,f,,
15042,3354,4,0,1,,,f,,0,,0,t,,f,,
15043,3354,4,0,1,,,f,,0,,0,t,,f,,
15044,3354,6,0,1,,,f,,0,,0,t,,f,,
15045,3354,8,0,1,,,f,,0,,0,t,,f,,
15046,3362,2,0,1,,,f,,0,,0,t,,f,,
15047,3362,4,0,1,,,f,,0,,0,t,,f,,
15048,3362,6,0,1,,,f,,0,,0,t,,f,,
15049,3362,8,0,1,,,f,,0,,0,t,,f,,
15050,3581,3,0,1,,,f,,0,,0,t,,f,,
15051,3582,3,0,1,,,f,,0,,0,t,,f,,
15052,2017,3,0,1,,,f,,0,,0,t,,f,,
15053,2017,4,0,1,,,f,,0,,0,f,53,f,,
15055,2017,6,0,1,,,f,,0,,0,t,,f,,
15056,2017,8,0,1,,,f,,0,,0,t,,f,,
15057,2006,8,0,1,,,f,,0,,0,t,,f,,
15058,2043,3,0,1,,,f,,0,,0,t,,f,,
15059,3096,3,0,1,,,f,,0,,0,t,,f,,
15060,3096,4,0,1,,,f,,0,,0,t,,f,,
15061,2007,3,0,1,,,f,,0,,0,t,,f,,
15062,3205,3,0,1,,,f,,0,,0,t,,f,,
15063,3617,2,0,1,,,f,,0,,0,t,,f,,
15064,3617,4,0,1,,,f,,0,,0,t,,f,,
15065,3617,6,0,1,,,f,,0,,0,t,,f,,
15071,3617,8,0,1,,,f,,0,,0,t,,f,,
15073,3331,2,0,1,,,f,,0,,0,t,,f,,
15074,3331,3,0,1,,,f,,0,,0,t,,f,,
15075,3331,4,0,1,,,f,,0,,0,t,,f,,
15076,3331,6,0,1,,,f,,0,,0,t,,f,,
15077,3331,8,0,1,,,f,,0,,0,t,,f,,
15078,3038,3,0,1,,,f,,0,,0,t,,f,,
15079,3038,4,0,1,,,f,,0,,0,t,,f,,
15080,3038,6,0,1,,,f,,0,,0,t,,f,,
15081,3038,8,0,1,,,f,,0,,0,t,,f,,
15082,3623,2,0,1,,,f,,0,,0,t,,f,,
15085,3623,6,0,1,,,f,,0,,0,t,,f,,
15086,3623,8,0,1,,,f,,0,,0,t,,f,,
15087,3619,2,0,1,,,f,,0,,0,t,,f,,
15088,3619,3,0,1,,,f,,0,,0,t,,f,,
15089,3619,4,0,1,,,f,,0,,0,t,,f,,
15090,3619,6,0,1,,,f,,0,,0,t,,f,,
15091,3619,8,0,1,,,f,,0,,0,t,,f,,
15092,3352,2,0,1,,,f,,0,,0,t,,f,,
15093,3352,3,0,1,,,f,,0,,0,t,,f,,
15094,3352,4,0,1,,,f,,0,,0,t,,f,,
15095,3352,6,0,1,,,f,,0,,0,t,,f,,
15096,3352,8,0,1,,,f,,0,,0,t,,f,,
15097,3620,2,0,1,,,f,,0,,0,t,,f,,
15098,3620,4,0,1,,,f,,0,,0,t,,f,,
15099,3620,6,0,1,,,f,,0,,0,t,,f,,
15100,3620,8,0,1,,,f,,0,,0,t,,f,,
15101,3621,2,0,1,,,f,,0,,0,t,,f,,
15102,3621,6,0,1,,,f,,0,,0,t,,f,,
15103,3621,8,0,1,,,f,,0,,0,t,,f,,
15104,3333,2,0,1,,,f,,0,,0,t,,f,,
15105,3333,4,0,1,,,f,,0,,0,t,,f,,
15106,3333,6,0,1,,,f,,0,,0,t,,f,,
15107,3333,8,0,1,,,f,,0,,0,t,,f,,
15108,3624,2,0,1,,,f,,0,,0,t,,f,,
15110,3624,6,0,1,,,f,,0,,0,t,,f,,
15111,3624,8,0,1,,,f,,0,,0,t,,f,,
15112,3625,2,0,1,,,f,,0,,0,t,,f,,
15113,3625,4,0,1,,,f,,0,,0,t,,f,,
15114,3625,6,0,1,,,f,,0,,0,t,,f,,
15115,3332,2,0,1,,,f,,0,,0,t,,f,,
15116,3625,8,0,1,,,f,,0,,0,t,,f,,
15117,3332,3,0,1,,,f,,0,,0,t,,f,,
15118,3332,4,0,3,9062,,f,,2,,0,t,,f,,
15119,3332,6,0,1,,,f,,0,,0,t,,f,,
15120,3332,8,0,1,,,f,,0,,0,t,,f,,
15121,3622,2,0,1,,,f,,0,,0,t,,f,,
15122,3622,6,0,1,,,f,,0,,0,t,,f,,
15123,3622,8,0,1,,,f,,0,,0,t,,f,,
15124,3166,3,0,1,,,f,,0,,0,t,,f,,
15125,3357,2,0,1,,,f,,0,,0,t,,f,,
15127,3357,4,0,1,,,f,,0,,0,t,,f,,
15128,3357,6,0,1,8991,17023,f,,0,,0,t,,f,,
15129,3357,8,0,1,,,f,,0,,0,t,,f,,
15130,3626,2,0,1,,,f,,0,,0,t,,f,,
15131,3626,4,0,1,,,f,,0,,0,t,,f,,
15132,3626,6,0,1,,,f,,0,,0,t,,f,,
15133,3626,8,0,1,,,f,,0,,0,t,,f,,
15134,3627,2,0,1,,,f,,0,,0,t,,f,,
15135,3627,4,0,1,,,f,,0,,0,t,,f,,
15136,3627,6,0,1,,,f,,0,,0,t,,f,,
15137,3627,8,0,1,,,f,,0,,0,t,,f,,
15138,3628,2,0,1,,,f,,0,,0,t,,f,,
15139,3628,4,0,1,,,f,,0,,0,t,,f,,
15140,3628,6,0,1,,,f,,0,,0,t,,f,,
15141,3628,8,0,1,,,f,,0,,0,t,,f,,
15142,3629,2,0,1,,,f,,0,,0,t,,f,,
15143,3629,4,0,1,,,f,,0,,0,t,,f,,
15144,3629,6,0,1,,,f,,0,,0,t,,f,,
15145,3629,8,0,1,,,f,,0,,0,t,,f,,
15146,3630,2,0,1,,,f,,0,,0,t,,f,,
15147,3630,4,0,1,,,f,,0,,0,t,,f,,
15148,3630,6,0,1,,,f,,0,,0,t,,f,,
15149,3630,8,0,1,,,f,,0,,0,t,,f,,
15150,3631,2,0,1,,,f,,0,,0,t,,f,,
15151,3631,4,0,1,,,f,,0,,0,t,,f,,
15152,3631,6,0,1,,,f,,0,,0,t,,f,,
15153,3631,8,0,1,,,f,,0,,0,t,,f,,
15154,3632,2,0,1,,,f,,0,,0,t,,f,,
15155,3632,4,0,1,,,f,,0,,0,t,,f,,
15156,3632,6,0,1,,,f,,0,,0,t,,f,,
15157,3632,8,0,1,,,f,,0,,0,t,,f,,
15158,3633,2,0,1,,,f,,0,,0,t,,f,,
15159,3633,4,0,1,,,f,,0,,0,t,,f,,
15160,3633,6,0,1,,,f,,0,,0,t,,f,,
15161,3633,8,0,1,,,f,,0,,0,t,,f,,
15162,3634,2,0,1,,,f,,0,,0,t,,f,,
15163,3634,4,0,1,,,f,,0,,0,t,,f,,
15164,3634,6,0,1,,,f,,0,,0,t,,f,,
15165,3634,8,0,1,,,f,,0,,0,t,,f,,
15166,3635,2,0,1,,,f,,0,,0,t,,f,,
15167,3635,4,0,1,,,f,,0,,0,t,,f,,
15168,3635,6,0,1,,,f,,0,,0,t,,f,,
15169,3635,8,0,1,,,f,,0,,0,t,,f,,
15170,3636,2,0,1,,,f,,0,,0,t,,f,,
15171,3636,4,0,1,,,f,,0,,0,t,,f,,
15172,3636,6,0,1,,,f,,0,,0,t,,f,,
15173,3636,8,0,1,,,f,,0,,0,t,,f,,
15174,3637,2,0,1,,,f,,0,,0,t,,f,,
15175,3637,4,0,1,,,f,,0,,0,t,,f,,
15176,3637,6,0,1,,,f,,0,,0,t,,f,,
15177,3637,8,0,1,,,f,,0,,0,t,,f,,
15178,3335,2,0,1,,,f,,0,,0,t,,f,,
15179,3335,3,0,1,,,f,,0,,0,t,,f,,
15180,3335,4,0,1,,,f,,0,,0,t,,f,,
15181,3335,4,0,1,,,f,,0,,0,t,,f,,
15182,3335,6,0,1,,,f,,0,,0,t,,f,,
15183,3335,8,0,1,,,f,,0,,0,t,,f,,
15184,3638,2,0,1,,,f,,0,,0,t,,f,,
15185,3638,3,0,1,,,f,,0,,0,t,,f,,
15186,3638,4,0,1,,,f,,0,,0,t,,f,,
15187,3638,6,0,1,,,f,,0,,0,t,,f,,
15188,3638,8,0,1,,,f,,0,,0,t,,f,,
15189,3639,2,0,1,,,f,,0,,0,t,,f,,
15190,3639,3,0,1,,,f,,0,,0,t,,f,,
15191,3639,4,0,1,,,f,,0,,0,t,,f,,
15192,3639,6,0,1,,,f,,0,,0,t,,f,,
15193,3639,8,0,1,,,f,,0,,0,t,,f,,
15194,3640,2,0,1,,,f,,0,,0,t,,f,,
15195,3640,4,0,1,,,f,,0,,0,t,,f,,
15196,3640,6,0,1,,,f,,0,,0,t,,f,,
15197,3640,8,0,1,,,f,,0,,0,t,,f,,
15198,3641,2,0,1,,,f,,0,,0,t,,f,,
15199,3641,4,0,1,,,f,,0,,0,t,,f,,
15200,3641,6,0,1,,,f,,0,,0,t,,f,,
15201,3641,8,0,1,,,f,,0,,0,t,,f,,
15202,3642,2,0,1,,,f,,0,,0,t,,f,,
15203,3642,4,0,1,,,f,,0,,0,t,,f,,
15204,3642,6,0,1,,,f,,0,,0,t,,f,,
15205,3642,8,0,1,,,f,,0,,0,t,,f,,
15207,2037,4,0,1,,16305,t,,0,,0,t,,f,,
15208,2037,4,0,1,,16306,t,,0,,0,t,,f,,
15209,2037,4,0,1,,16307,t,,0,,0,t,,f,,
15210,2037,6,0,1,,,f,,0,,0,t,,f,,
15211,2037,8,0,1,,,f,,0,,0,t,,f,,
15212,2008,4,0,1,,,f,,0,,0,t,,f,,
15213,3353,2,0,1,,,f,,0,,0,t,,f,,
15214,3353,4,0,1,,,f,,0,,0,t,,f,,
15215,3353,4,0,1,,,f,,0,,0,t,,f,,
15216,3353,4,0,1,,,f,,0,,0,t,,f,,
15217,3353,6,0,1,,,f,,0,,0,t,,f,,
15218,3353,8,0,1,,,f,,0,,0,t,,f,,
15219,3643,2,0,1,,,f,,0,,0,t,,f,,
15221,3643,4,0,1,,,f,,0,,0,t,,f,,
15222,3643,6,0,1,,,f,,0,,0,t,,f,,
15223,3643,8,0,1,,,f,,0,,0,t,,f,,
15224,3644,2,0,1,,,f,,0,,0,t,,f,,
15225,3644,4,0,1,,,f,,0,,0,t,,f,,
15226,3644,6,0,1,,,f,,0,,0,t,,f,,
15227,3644,8,0,1,,,f,,0,,0,t,,f,,
15228,3645,2,0,1,,,f,,0,,0,t,,f,,
15229,3645,3,0,1,,,f,,0,,0,t,,f,,
15230,3645,4,0,1,,,f,,0,,0,t,,f,,
15231,3645,6,0,1,,,f,,0,,0,t,,f,,
15232,3645,8,0,1,,,f,,0,,0,t,,f,,
15233,3646,2,0,1,,,f,,0,,0,t,,f,,
15234,3646,3,0,1,,,f,,0,,0,t,,f,,
15235,3646,4,0,1,,,f,,0,,0,t,,f,,
15236,3646,8,0,1,,,f,,0,,0,t,,f,,
15240,3649,2,0,1,,,f,,0,,0,t,,f,,
15241,3649,4,0,1,,,f,,0,,0,t,,f,,
15242,3649,6,0,1,,,f,,0,,0,t,,f,,
15243,3649,8,0,1,,,f,,0,,0,t,,f,,
15249,3651,2,0,1,,,f,,0,,0,t,,f,,
15250,3651,4,0,1,,,f,,0,,0,t,,f,,
15251,3651,6,0,1,,,f,,0,,0,t,,f,,
15252,3651,8,0,1,,,f,,0,,0,t,,f,,
15253,3652,2,0,1,,,f,,0,,0,t,,f,,
15254,3652,4,0,1,,,f,,0,,0,t,,f,,
15255,3652,6,0,1,,,f,,0,,0,t,,f,,
15256,3652,8,0,1,,,f,,0,,0,t,,f,,
15257,3653,2,0,1,,,f,,0,,0,t,,f,,
15258,3653,3,0,1,,,f,,0,,0,t,,f,,
15259,3653,4,0,1,,,f,,0,,0,t,,f,,
15260,3653,6,0,1,,,f,,0,,0,t,,f,,
15261,3653,8,0,1,,,f,,0,,0,t,,f,,
15262,3654,2,0,1,,,f,,0,,0,t,,f,,
15263,3654,4,0,1,,,f,,0,,0,t,,f,,
15264,3654,6,0,1,,,f,,0,,0,t,,f,,
15265,3654,8,0,1,,,f,,0,,0,t,,f,,
15266,3655,2,0,1,,,f,,0,,0,t,,f,,
15267,3655,3,0,1,,,f,,0,,0,t,,f,,
15268,3655,4,0,1,,,f,,0,,0,t,,f,,
15269,3655,6,0,1,,,f,,0,,0,t,,f,,
15270,3655,7,0,1,,,f,,0,,0,t,,f,,
15271,3655,8,0,1,,,f,,0,,0,t,,f,,
15272,3656,2,0,1,,,f,,0,,0,t,,f,,
15273,3656,4,0,3,9846,,f,AIPath_141_clay02_580,2,,0,t,,f,,
15274,3656,4,0,1,,,f,,0,,0,t,,f,,
15275,3656,5,0,1,,,f,,0,,0,t,,f,,
15276,3656,6,0,1,,,f,,0,,0,t,,f,,
15277,3656,8,0,1,,,f,,0,,0,t,,f,,
15278,3657,2,0,1,,,f,,0,,0,t,,f,,
15279,3657,3,0,1,,,f,,0,,0,t,,f,,
15280,3657,4,0,1,,,f,,0,,0,t,,f,,
15281,3657,6,0,1,,,f,,0,,0,t,,f,,
15282,3657,8,0,1,,,f,,0,,0,t,,f,,
15283,3658,2,0,1,,,f,,0,,0,t,,f,,
15284,3658,4,0,1,,,f,,0,,0,t,,f,,
15285,3658,6,0,1,,,f,,0,,0,t,,f,,
15286,3658,8,0,1,,,f,,0,,0,t,,f,,
15287,3659,2,0,1,,,f,,0,,0,t,,f,,
15288,3659,4,0,1,,,f,,0,,0,t,,f,,
15289,3659,6,0,1,,,f,,0,,0,t,,f,,
15290,3659,8,0,1,,,f,,0,,0,t,,f,,
15291,3660,2,0,1,,,f,,0,,0,t,,f,,
15292,3660,6,0,1,,,f,,0,,0,t,,f,,
15293,3660,8,0,1,,,f,,0,,0,t,,f,,
15294,3661,2,0,1,,,f,,0,,0,t,,f,,
15295,3661,4,0,1,,,f,,0,,0,t,,f,,
15296,3661,6,0,1,,,f,,0,,0,t,,f,,
15297,3661,8,0,1,,,f,,0,,0,t,,f,,
15298,3662,2,0,1,,,f,,0,,0,t,,f,,
15299,3662,4,0,1,,,f,,0,,0,t,,f,,
15300,3662,6,0,1,,,f,,0,,0,t,,f,,
15301,3662,8,0,1,,,f,,0,,0,t,,f,,
15302,3663,2,0,1,,,f,,0,,0,t,,f,,
15303,3663,4,0,1,,,f,,0,,0,t,,f,,
15304,3663,6,0,1,,,f,,0,,0,t,,f,,
15305,3663,8,0,1,,,f,,0,,0,t,,f,,
15306,3664,2,0,1,,,f,,0,,0,t,,f,,
15307,3664,4,0,1,,,f,,0,,0,t,,f,,
15308,3664,6,0,1,,,f,,0,,0,t,,f,,
15309,3664,8,0,1,,,f,,0,,0,t,,f,,
15313,3666,2,0,1,,,f,,0,,0,t,,f,,
15314,3666,6,0,1,,,f,,0,,0,t,,f,,
15315,3666,8,0,1,,,f,,0,,0,t,,f,,
15316,3667,2,0,1,,,f,,0,,0,t,,f,,
15317,3667,3,0,1,,,f,,0,,0,t,,f,,
15318,3667,4,0,1,,,f,,0,,0,t,,f,,
15319,3667,6,0,1,,,f,,0,,0,t,,f,,
15320,3667,8,0,1,,,f,,0,,0,t,,f,,
15321,3668,2,0,1,,,f,,0,,0,t,,f,,
15322,3668,4,0,1,,,f,,0,,0,t,,f,,
15323,3668,6,0,1,,,f,,0,,0,t,,f,,
15324,3668,8,0,1,,,f,,0,,0,t,,f,,
15325,3669,2,0,1,,,f,,0,,0,t,,f,,
15326,3669,3,0,1,,,f,,0,,0,t,,f,,
15327,3669,4,0,1,,,f,,0,,0,t,,f,,
15328,3669,6,0,1,,,f,,0,,0,t,,f,,
15329,3669,8,0,1,,,f,,0,,0,t,,f,,
15330,3670,2,0,1,,,f,,0,,0,t,,f,,
15331,3670,3,0,1,,,f,,0,,0,t,,f,,
15332,3670,4,0,1,,,f,,0,,0,t,,f,,
15333,3670,6,0,1,,,f,,0,,0,t,,f,,
15334,3670,8,0,1,,,f,,0,,0,t,,f,,
15336,3672,2,0,1,,,f,,0,,0,t,,f,,
15337,3672,3,0,1,,,f,,0,,0,t,,f,,
15338,1994,3,0,1,,,f,,0,,0,t,,f,,
15339,3672,4,0,1,,,f,,0,,0,t,,f,,
15340,3672,6,0,1,,,f,,0,,0,t,,f,,
15341,3672,8,0,1,,,f,,0,,0,t,,f,,
15343,3674,2,0,1,,,f,,0,,0,t,,f,,
15344,3674,3,0,1,,,f,,0,,0,t,,f,,
15345,3674,4,0,1,,,f,,0,,0,t,,f,,
15346,3674,6,0,1,,,f,,0,,0,t,,f,,
15347,3674,8,0,1,,,f,,0,,0,t,,f,,
15348,3675,2,0,1,,,f,,0,,0,t,,f,,
15349,3675,4,0,1,,,f,,0,,0,t,,f,,
15350,3675,6,0,1,,,f,,0,,0,t,,f,,
15351,3675,8,0,1,,,f,,0,,0,t,,f,,
15352,3676,2,0,1,,,f,,0,,0,t,,f,,
15353,3676,3,0,1,,,f,,0,,0,t,,f,,
15354,3676,4,0,1,,,f,,0,,0,t,,f,,
15355,3676,6,0,1,,,f,,0,,0,t,,f,,
15356,3676,8,0,1,,,f,,0,,0,t,,f,,
15357,3677,2,0,1,,,f,,0,,0,t,,f,,
15358,3677,4,0,1,,,f,,0,,0,t,,f,,
15360,3677,8,0,1,,,f,,0,,0,t,,f,,
15361,3678,2,0,1,,,f,,0,,0,t,,f,,
15362,3361,3,0,1,,,f,,0,,0,t,,f,,
15363,3678,4,0,1,,,f,,0,,0,t,,f,,
15364,3678,6,0,1,,,f,,0,,0,t,,f,,
15365,3678,8,0,1,,,f,,0,,0,t,,f,,
15366,3679,2,0,1,,,f,,0,,0,t,,f,,
15367,3679,3,0,1,,,f,,0,,0,t,,f,,
15368,3679,4,0,1,,,f,,0,,0,t,,f,,
15369,3679,6,0,1,,,f,,0,,0,t,,f,,
15370,3679,8,0,1,,,f,,0,,0,t,,f,,
15371,3680,2,0,1,,,f,,0,,0,t,,f,,
15372,3680,4,0,1,,,f,,0,,0,t,,f,,
15373,3680,6,0,1,,,f,,0,,0,t,,f,,
15374,3680,8,0,1,,,f,,0,,0,t,,f,,
15375,3681,2,0,1,,,f,,0,,0,t,,f,,
15376,3681,3,0,1,,,f,,0,,0,t,,f,,
15377,3681,4,0,1,,,f,,0,,0,t,,f,,
15378,3681,6,0,1,,,f,,0,,0,t,,f,,
15379,3681,8,0,1,,,f,,0,,0,t,,f,,
15380,3682,2,0,1,,,f,,0,,0,t,,f,,
15381,3682,4,0,1,,,f,,0,,0,t,,f,,
15383,3682,8,0,1,,,f,,0,,0,t,,f,,
15385,3683,2,0,1,,,f,,0,,0,t,,f,,
15386,3683,4,0,1,,,f,,0,,0,t,,f,,
15387,3683,6,0,1,,,f,,0,,0,t,,f,,
15388,3683,8,0,1,,,f,,0,,0,t,,f,,
15394,3686,2,0,1,,,f,,0,,0,t,,f,,
15395,3686,3,0,1,,,f,,0,,0,t,,f,,
15396,3686,4,0,1,,,f,,0,,0,t,,f,,
15397,3686,6,0,1,,,f,,0,,0,t,,f,,
15398,3686,8,0,1,,,f,,0,,0,t,,f,,
15402,3689,2,0,1,,,f,,0,,0,t,,f,,
15403,3689,3,0,1,,,f,,0,,0,t,,f,,
15404,3689,4,0,1,,,f,,0,,0,t,,f,,
15405,3689,6,0,1,,,f,,0,,0,t,,f,,
15406,3689,8,0,1,,,f,,0,,0,t,,f,,
15407,3690,2,0,1,,,f,,0,,0,t,,f,,
15408,3690,3,0,1,,,f,,0,,0,t,,f,,
15409,3690,4,0,1,,,f,,0,,0,t,,f,,
15410,3690,6,0,1,,,f,,0,,0,t,,f,,
15411,3690,8,0,1,,,f,,0,,0,t,,f,,
15412,3691,2,0,1,,,f,,0,,0,t,,f,,
15413,3691,3,0,1,,,f,,0,,0,t,,f,,
15414,3691,4,0,1,,,f,,0,,0,t,,f,,
15415,3691,6,0,1,,,f,,0,,0,t,,f,,
15416,3691,8,0,1,,,f,,0,,0,t,,f,,
15417,3197,3,0,1,,,f,,0,,0,t,,f,,
15418,3349,3,0,1,,,f,,0,,0,t,,f,,
15419,3692,2,0,1,,,f,,0,,0,t,,f,,
15421,3692,4,0,1,,,f,,0,,0,t,,f,,
15422,3692,6,0,1,,,f,,0,,0,t,,f,,
15423,3692,8,0,1,,,f,,0,,0,t,,f,,
15424,3693,2,0,1,,,f,,0,,0,t,,f,,
15425,3693,4,0,1,,,f,,0,,0,t,,f,,
15427,3693,8,0,1,,,f,,0,,0,t,,f,,
