id,craft_id,item_id,amount,rate,show_lower_crafts,use_grade,item_grade_id
1664,1692,6765,1,100,f,f,0
1665,1693,6766,1,100,f,f,0
1666,1694,6767,1,100,f,f,0
1667,1695,6768,1,100,f,f,0
1668,1696,6769,1,100,f,f,0
1669,1697,6770,1,100,f,f,0
1670,1698,6771,1,100,f,f,0
1671,1699,6772,1,100,f,f,0
1672,1700,6773,1,100,f,f,0
1673,1701,6774,1,100,f,f,0
1674,1702,6775,1,100,f,f,0
1675,1703,6776,1,100,f,f,0
1676,1704,6777,1,100,f,f,0
1677,1705,6778,1,100,f,f,0
1678,1706,6779,1,100,f,f,0
1679,1707,6780,1,100,f,f,0
1680,1708,6781,1,100,f,f,0
1681,1709,6782,1,100,f,f,0
1682,1710,6783,1,100,f,f,0
1683,1711,6784,1,100,f,f,0
1684,1712,6785,1,100,f,f,0
1685,1713,6786,1,100,f,f,0
1686,1714,6787,1,100,f,f,0
1687,1715,6788,1,100,f,f,0
1688,1716,6789,1,100,f,f,0
1689,1717,6790,1,100,f,f,0
1690,1718,6791,1,100,f,f,0
1691,1719,6792,1,100,f,f,0
1692,1720,6793,1,100,f,f,0
1693,1721,6794,1,100,f,f,0
1694,1722,6795,1,100,f,f,0
1695,1723,6796,1,100,f,f,0
1696,1724,6797,1,100,f,f,0
1697,1725,6798,1,100,f,f,0
1698,1726,6799,1,100,f,f,0
1699,1727,6800,1,100,f,f,0
1700,1728,6801,1,100,f,f,0
1701,1729,6802,1,100,f,f,0
1702,1730,6803,1,100,f,f,0
1703,1731,6804,1,100,f,f,0
1704,1732,6805,1,100,f,f,0
1705,1733,6806,1,100,f,f,0
1706,1734,6807,1,100,f,f,0
1707,1735,6808,1,100,f,f,0
1708,1736,6809,1,100,f,f,0
1709,1737,6810,1,100,f,f,0
1710,1738,6811,1,100,f,f,0
1711,1739,6812,1,100,f,f,0
1712,1740,6813,1,100,f,f,0
1713,1741,6814,1,100,f,f,0
1714,1742,6815,1,100,f,f,0
1715,1743,6816,1,100,f,f,0
1716,1744,6817,1,100,f,f,0
1717,1745,6818,1,100,f,f,0
1718,1746,6819,1,100,f,f,0
1719,1747,6820,1,100,f,f,0
1720,1748,6821,1,100,f,f,0
1721,1749,6822,1,100,f,f,0
1722,1750,6823,1,100,f,f,0
1723,1751,6824,1,100,f,f,0
1724,1752,6825,1,100,f,f,0
1725,1753,6826,1,100,f,f,0
1726,1754,6827,1,100,f,f,0
1727,1755,6828,1,100,f,f,0
1728,1756,6829,1,100,f,f,0
1729,1757,6830,1,100,f,f,0
1731,1759,6832,1,100,f,f,0
1732,1760,6833,1,100,f,f,0
1733,1761,6834,1,100,f,f,0
1734,1762,6835,1,100,f,f,0
1735,1763,6836,1,100,f,f,0
1736,1764,6837,1,100,f,f,0
1737,1765,6838,1,100,f,f,0
1738,1766,6839,1,100,f,f,0
1739,1767,6840,1,100,f,f,0
1740,1768,6841,1,100,f,f,0
1741,1769,6842,1,100,f,f,0
1742,1770,6843,1,100,f,f,0
1743,1771,6844,1,100,f,f,0
1744,1772,6845,1,100,f,f,0
1745,1773,6846,1,100,f,f,0
1746,1774,6847,1,100,f,f,0
1747,1775,6848,1,100,f,f,0
1748,1776,6849,1,100,f,f,0
1749,1777,6850,1,100,f,f,0
1750,1778,6851,1,100,f,f,0
1751,1779,6852,1,100,f,f,0
1752,1780,6853,1,100,f,f,0
1753,1781,6854,1,100,f,f,0
1754,1782,6855,1,100,f,f,0
1755,1783,6856,1,100,f,f,0
1756,1784,6857,1,100,f,f,0
1757,1785,6858,1,100,f,f,0
1758,1786,6859,1,100,f,f,0
1759,1787,6860,1,100,f,f,0
1760,1788,6861,1,100,f,f,0
1761,1789,6862,1,100,f,f,0
1762,1790,6863,1,100,f,f,0
1763,1791,6864,1,100,f,f,0
1764,1792,6865,1,100,f,f,0
1765,1793,6866,1,100,f,f,0
1766,1794,6867,1,100,f,f,0
1767,1795,6868,1,100,f,f,0
1768,1796,6869,1,100,f,f,0
1769,1797,6870,1,100,f,f,0
1770,1798,6871,1,100,f,f,0
1771,1799,6872,1,100,f,f,0
1772,1800,6873,1,100,f,f,0
1773,1801,6874,1,100,f,f,0
1774,1802,6875,1,100,f,f,0
1775,1803,6876,1,100,f,f,0
1776,1804,6877,1,100,f,f,0
1777,1805,6878,1,100,f,f,0
1778,1806,6879,1,100,f,f,0
1779,1807,6880,1,100,f,f,0
1780,1808,6881,1,100,f,f,0
1781,1809,6882,1,100,f,f,0
1782,1810,6883,1,100,f,f,0
1783,1811,6884,1,100,f,f,0
1784,1812,6885,1,100,f,f,0
1785,1813,6886,1,100,f,f,0
1786,1814,6887,1,100,f,f,0
1787,1815,6888,1,100,f,f,0
1788,1816,6889,1,100,f,f,0
1789,1817,6890,1,100,f,f,0
1790,1818,6891,1,100,f,f,0
1791,1819,6892,1,100,f,f,0
1792,1820,6893,1,100,f,f,0
1793,1821,6894,1,100,f,f,0
1794,1822,6895,1,100,f,f,0
1795,1823,6896,1,100,f,f,0
1796,1824,6897,1,100,f,f,0
1797,1825,6898,1,100,f,f,0
1798,1826,6899,1,100,f,f,0
1799,1827,6900,1,100,f,f,0
1800,1828,6901,1,100,f,f,0
1801,1829,6902,1,100,f,f,0
1802,1830,6903,1,100,f,f,0
1803,1831,6904,1,100,f,f,0
1804,1832,6905,1,100,f,f,0
1805,1833,6906,1,100,f,f,0
1806,1834,6907,1,100,f,f,0
1807,1835,6908,1,100,f,f,0
1808,1836,6909,1,100,f,f,0
1809,1837,6910,1,100,f,f,0
1810,1838,6911,1,100,f,f,0
1811,1839,6912,1,100,f,f,0
1812,1840,6913,1,100,f,f,0
1813,1841,6914,1,100,f,f,0
1814,1842,6915,1,100,f,f,0
1815,1843,6916,1,100,f,f,0
1816,1844,6917,1,100,f,f,0
1817,1845,6918,1,100,f,f,0
1818,1846,6919,1,100,f,f,0
1819,1847,6920,1,100,f,f,0
1820,1848,6921,1,100,f,f,0
1821,1849,6922,1,100,f,f,0
1822,1850,6923,1,100,f,f,0
1823,1851,6924,1,100,f,f,0
1824,1852,6925,1,100,f,f,0
1825,1853,6926,1,100,f,f,0
1826,1854,6927,1,100,f,f,0
1827,1855,6928,1,100,f,f,0
1828,1856,6929,1,100,f,f,0
1829,1857,6930,1,100,f,f,0
1830,1858,6931,1,100,f,f,0
1831,1859,6932,1,100,f,f,0
1832,1860,6933,1,100,f,f,0
1833,1861,6934,1,100,f,f,0
1834,1862,6935,1,100,f,f,0
1835,1863,6936,1,100,f,f,0
1836,1864,6937,1,100,f,f,0
1837,1865,6938,1,100,f,f,0
1838,1866,6939,1,100,f,f,0
1839,1867,6940,1,100,f,f,0
1840,1868,6941,1,100,f,f,0
1841,1869,6942,1,100,f,f,0
1842,1870,6943,1,100,f,f,0
1843,1871,6944,1,100,f,f,0
1844,1872,6945,1,100,f,f,0
1845,1873,6946,1,100,f,f,0
1846,1874,6947,1,100,f,f,0
1847,1875,6948,1,100,f,f,0
1848,1876,6949,1,100,f,f,0
1849,1877,6950,1,100,f,f,0
1850,1878,6951,1,100,f,f,0
1851,1879,6952,1,100,f,f,0
1852,1880,6953,1,100,f,f,0
1853,1881,6954,1,100,f,f,0
1854,1882,6955,1,100,f,f,0
1855,1883,6956,1,100,f,f,0
1856,1884,6957,1,100,f,f,0
1857,1885,6958,1,100,f,f,0
1858,1886,6959,1,100,f,f,0
1859,1887,6960,1,100,f,f,0
1860,1888,6961,1,100,f,f,0
1861,1889,6962,1,100,f,f,0
1862,1890,6963,1,100,f,f,0
1863,1891,6964,1,100,f,f,0
1864,1892,6965,1,100,f,f,0
1865,1893,6966,1,100,f,f,0
1866,1894,6967,1,100,f,f,0
1867,1895,6968,1,100,f,f,0
1868,1896,6969,1,100,f,f,0
1869,1897,6970,1,100,f,f,0
1870,1898,6971,1,100,f,f,0
1871,1899,6972,1,100,f,f,0
1872,1900,6973,1,100,f,f,0
1873,1901,6974,1,100,f,f,0
1874,1902,6975,1,100,f,f,0
1875,1903,6976,1,100,f,f,0
1876,1904,6977,1,100,f,f,0
1877,1905,6978,1,100,f,f,0
1878,1906,6979,1,100,f,f,0
1879,1907,6980,1,100,f,f,0
1880,1908,6981,1,100,f,f,0
1881,1909,6982,1,100,f,f,0
1882,1910,6983,1,100,f,f,0
1883,1911,6984,1,100,f,f,0
1884,1912,6985,1,100,f,f,0
1885,1913,6986,1,100,f,f,0
1886,1914,6987,1,100,f,f,0
1887,1915,6988,1,100,f,f,0
1888,1916,6989,1,100,f,f,0
1889,1917,6990,1,100,f,f,0
1890,1918,6991,1,100,f,f,0
1891,1919,6992,1,100,f,f,0
1892,1920,6993,1,100,f,f,0
1893,1921,6994,1,100,f,f,0
1894,1922,6995,1,100,f,f,0
1895,1923,6996,1,100,f,f,0
1896,1924,6997,1,100,f,f,0
1897,1925,6998,1,100,f,f,0
1898,1926,6999,1,100,f,f,0
1899,1927,7000,1,100,f,f,0
1900,1928,7001,1,100,f,f,0
1901,1929,7002,1,100,f,f,0
1902,1930,7003,1,100,f,f,0
1903,1931,7004,1,100,f,f,0
1904,1932,7005,1,100,f,f,0
1905,1933,7006,1,100,f,f,0
1906,1934,7007,1,100,f,f,0
1907,1935,7008,1,100,f,f,0
1908,1936,7009,1,100,f,f,0
1909,1937,7010,1,100,f,f,0
1910,1938,7011,1,100,f,f,0
1911,1939,7012,1,100,f,f,0
1912,1940,7013,1,100,f,f,0
1913,1941,7014,1,100,f,f,0
1914,1942,7015,1,100,f,f,0
1915,1943,7016,1,100,f,f,0
1916,1944,7017,1,100,f,f,0
1917,1945,7018,1,100,f,f,0
1918,1946,7019,1,100,f,f,0
1919,1947,7020,1,100,f,f,0
1920,1948,7021,1,100,f,f,0
1921,1949,7022,1,100,f,f,0
1922,1950,7023,1,100,f,f,0
1923,1951,7024,1,100,f,f,0
1924,1952,7025,1,100,f,f,0
1925,1953,7026,1,100,f,f,0
1926,1954,7027,1,100,f,f,0
1927,1955,7028,1,100,f,f,0
1928,1956,7029,1,100,f,f,0
1929,1957,7030,1,100,f,f,0
1930,1958,7031,1,100,f,f,0
1931,1959,7032,1,100,f,f,0
1932,1960,7033,1,100,f,f,0
1933,1961,7034,1,100,f,f,0
1934,1962,7035,1,100,f,f,0
1935,1963,7036,1,100,f,f,0
1936,1964,7037,1,100,f,f,0
1937,1965,7038,1,100,f,f,0
1938,1966,7039,1,100,f,f,0
1939,1967,7040,1,100,f,f,0
1940,1968,7041,1,100,f,f,0
1941,1969,7042,1,100,f,f,0
1942,1970,7043,1,100,f,f,0
1943,1971,7044,1,100,f,f,0
1944,1972,7045,1,100,f,f,0
1945,1973,7046,1,100,f,f,0
1946,1974,7047,1,100,f,f,0
1948,1976,7049,1,100,f,f,0
1949,1977,7050,1,100,f,f,0
1950,1978,7051,1,100,f,f,0
1951,1979,7052,1,100,f,f,0
1952,1980,7053,1,100,f,f,0
1953,1981,7054,1,100,f,f,0
1954,1982,7055,1,100,f,f,0
1955,1983,7056,1,100,f,f,0
1956,1984,7057,1,100,f,f,0
1957,1985,7058,1,100,f,f,0
1958,1986,7059,1,100,f,f,0
1959,1987,7060,1,100,f,f,0
1960,1988,7061,1,100,f,f,0
1961,1989,7062,1,100,f,f,0
1962,1990,7063,1,100,f,f,0
1963,1991,7064,1,100,f,f,0
1964,1992,7065,1,100,f,f,0
1965,1993,7066,1,100,f,f,0
1966,1994,7067,1,100,f,f,0
1967,1995,7068,1,100,f,f,0
1968,1996,7069,1,100,f,f,0
1969,1997,7070,1,100,f,f,0
1970,1998,7071,1,100,f,f,0
1971,1999,7072,1,100,f,f,0
1972,2000,7073,1,100,f,f,0
1973,2001,7074,1,100,f,f,0
1975,2003,7076,1,100,f,f,0
1976,2004,7077,1,100,f,f,0
1977,2005,7078,1,100,f,f,0
1978,2006,7079,1,100,f,f,0
1979,2007,7080,1,100,f,f,0
1980,2008,7081,1,100,f,f,0
1981,2009,7082,1,100,f,f,0
1982,2010,7083,1,100,f,f,0
1983,2011,7084,1,100,f,f,0
1984,2012,7085,1,100,f,f,0
1985,2013,7086,1,100,f,f,0
1986,2014,7087,1,100,f,f,0
1987,2015,7088,1,100,f,f,0
1988,2016,7089,1,100,f,f,0
1989,2017,7090,1,100,f,f,0
1991,2019,7092,1,100,f,f,0
1992,2020,7093,1,100,f,f,0
1993,2021,7094,1,100,f,f,0
1994,2022,7095,1,100,f,f,0
1995,2023,7096,1,100,f,f,0
1996,2024,7097,1,100,f,f,0
1997,2025,7098,1,100,f,f,0
1998,2026,7099,1,100,f,f,0
1999,2027,7100,1,100,f,f,0
2000,2028,7101,1,100,f,f,0
2002,2030,7103,1,100,f,f,0
2003,2031,7104,1,100,f,f,0
2004,2032,7105,1,100,f,f,0
2005,2033,7106,1,100,f,f,0
2006,2034,7107,1,100,f,f,0
2007,2035,7108,1,100,f,f,0
2008,2036,7109,1,100,f,f,0
2009,2037,7110,1,100,f,f,0
2010,2038,7111,1,100,f,f,0
2011,2039,7112,1,100,f,f,0
2012,2040,7113,1,100,f,f,0
2013,2041,7114,1,100,f,f,0
2014,2042,7115,1,100,f,f,0
2015,2043,7116,1,100,f,f,0
2016,2044,7117,1,100,f,f,0
2018,2046,7119,1,100,f,f,0
2019,2047,7120,1,100,f,f,0
2020,2048,7121,1,100,f,f,0
2021,2049,7122,1,100,f,f,0
2022,2050,7123,1,100,f,f,0
2023,2051,7124,1,100,f,f,0
2024,2052,7125,1,100,f,f,0
2025,2053,7126,1,100,f,f,0
2026,2054,7127,1,100,f,f,0
2027,2055,7128,1,100,f,f,0
2029,2057,7130,1,100,f,f,0
2030,2058,7131,1,100,f,f,0
2031,2059,7132,1,100,f,f,0
2032,2060,7133,1,100,f,f,0
2033,2061,7134,1,100,f,f,0
2034,2062,7135,1,100,f,f,0
2035,2063,7136,1,100,f,f,0
2036,2064,7137,1,100,f,f,0
2037,2065,7138,1,100,f,f,0
2038,2066,7139,1,100,f,f,0
2039,2067,7140,1,100,f,f,0
2040,2068,7141,1,100,f,f,0
2041,2069,7142,1,100,f,f,0
2042,2070,7143,1,100,f,f,0
2043,2071,7144,1,100,f,f,0
2044,2072,7145,1,100,f,f,0
2045,2073,7146,1,100,f,f,0
2046,2074,7147,1,100,f,f,0
2047,2075,7148,1,100,f,f,0
2048,2076,7149,1,100,f,f,0
2049,2077,7150,1,100,f,f,0
2050,2078,7151,1,100,f,f,0
2051,2079,7152,1,100,f,f,0
2053,2081,7154,1,100,f,f,0
2054,2082,7155,1,100,f,f,0
2055,2083,7156,1,100,f,f,0
2056,2084,7157,1,100,f,f,0
2057,2085,7158,1,100,f,f,0
2058,2086,7159,1,100,f,f,0
2059,2087,7160,1,100,f,f,0
2060,2088,7161,1,100,f,f,0
2061,2089,7162,1,100,f,f,0
2062,2090,7163,1,100,f,f,0
2063,2091,7164,1,100,f,f,0
2064,2092,7165,1,100,f,f,0
2065,2093,7166,1,100,f,f,0
2066,2094,7167,1,100,f,f,0
2067,2095,7168,1,100,f,f,0
2068,2096,7169,1,100,f,f,0
2069,2097,7170,1,100,f,f,0
2070,2098,7171,1,100,f,f,0
2071,2099,7172,1,100,f,f,0
2072,2100,7173,1,100,f,f,0
2073,2101,7174,1,100,f,f,0
2074,2102,7175,1,100,f,f,0
2075,2103,7176,1,100,f,f,0
2076,2104,7177,1,100,f,f,0
2077,2105,7178,1,100,f,f,0
2078,2106,7179,1,100,f,f,0
2080,2108,7181,1,100,f,f,0
2081,2109,7182,1,100,f,f,0
2082,2110,7183,1,100,f,f,0
2083,2111,7184,1,100,f,f,0
2084,2112,7185,1,100,f,f,0
2085,2113,7186,1,100,f,f,0
2086,2114,7187,1,100,f,f,0
2087,2115,7188,1,100,f,f,0
2088,2116,7189,1,100,f,f,0
2089,2117,7190,1,100,f,f,0
2090,2118,7191,1,100,f,f,0
2091,2119,7192,1,100,f,f,0
2092,2120,7193,1,100,f,f,0
2093,2121,7194,1,100,f,f,0
2094,2122,7195,1,100,f,f,0
2095,2123,7196,1,100,f,f,0
2096,2124,7197,1,100,f,f,0
2097,2125,7198,1,100,f,f,0
2098,2126,7199,1,100,f,f,0
2099,2127,7200,1,100,f,f,0
2100,2128,7201,1,100,f,f,0
2101,2129,7202,1,100,f,f,0
2102,2130,7203,1,100,f,f,0
2105,2133,7206,1,100,f,f,0
2106,2134,7207,1,100,f,f,0
2107,2135,7208,1,100,f,f,0
2108,2136,7209,1,100,f,f,0
2109,2137,7210,1,100,f,f,0
2110,2138,7211,1,100,f,f,0
2111,2139,7212,1,100,f,f,0
2112,2140,7213,1,100,f,f,0
2113,2141,7214,1,100,f,f,0
2114,2142,7215,1,100,f,f,0
2115,2143,7216,1,100,f,f,0
2116,2144,7217,1,100,f,f,0
2117,2145,6259,1,100,f,f,0
2118,2146,6260,1,100,f,f,0
2119,2147,6261,1,100,f,f,0
2120,2148,6262,1,100,f,f,0
2121,2149,6263,1,100,f,f,0
2122,2150,6264,1,100,f,f,0
2123,2151,6265,1,100,f,f,0
2124,2152,6266,1,100,f,f,0
2125,2153,6267,1,100,f,f,0
2126,2154,6268,1,100,f,f,0
2127,2155,6269,1,100,f,f,0
2128,2156,6270,1,100,f,f,0
2129,2157,6271,1,100,f,f,0
2130,2158,6272,1,100,f,f,0
2131,2159,6273,1,100,f,f,0
2132,2160,6274,1,100,f,f,0
2133,2161,6275,1,100,f,f,0
2134,2162,6276,1,100,f,f,0
2135,2163,6277,1,100,f,f,0
2136,2164,6278,1,100,f,f,0
2137,2165,6279,1,100,f,f,0
2138,2166,6280,1,100,f,f,0
2139,2167,6281,1,100,f,f,0
2140,2168,6282,1,100,f,f,0
2141,2169,6283,1,100,f,f,0
2142,2170,6284,1,100,f,f,0
2143,2171,6285,1,100,f,f,0
2144,2172,6286,1,100,f,f,0
2145,2173,6287,1,100,f,f,0
2146,2174,6288,1,100,f,f,0
2147,2175,6289,1,100,f,f,0
2148,2176,6290,1,100,f,f,0
2149,2177,6291,1,100,f,f,0
2150,2178,6292,1,100,f,f,0
2151,2179,6293,1,100,f,f,0
2152,2180,6294,1,100,f,f,0
2153,2181,6295,1,100,f,f,0
2154,2182,6296,1,100,f,f,0
2155,2183,6297,1,100,f,f,0
2156,2184,6298,1,100,f,f,0
2157,2185,6299,1,100,f,f,0
2158,2186,6300,1,100,f,f,0
2159,2187,6301,1,100,f,f,0
2160,2188,6302,1,100,f,f,0
2161,2189,6303,1,100,f,f,0
2162,2190,6304,1,100,f,f,0
2163,2191,6305,1,100,f,f,0
2164,2192,6306,1,100,f,f,0
2165,2193,6307,1,100,f,f,0
2166,2194,6308,1,100,f,f,0
2167,2195,6309,1,100,f,f,0
2168,2196,6310,1,100,f,f,0
2169,2197,6311,1,100,f,f,0
2170,2198,6312,1,100,f,f,0
2171,2199,6313,1,100,f,f,0
2172,2200,6314,1,100,f,f,0
2173,2201,6315,1,100,f,f,0
2174,2202,6316,1,100,f,f,0
2175,2203,6317,1,100,f,f,0
2176,2204,6318,1,100,f,f,0
2177,2205,6319,1,100,f,f,0
2178,2206,6320,1,100,f,f,0
2180,2208,6322,1,100,f,f,0
2181,2209,6323,1,100,f,f,0
2182,2210,6324,1,100,f,f,0
2183,2211,6325,1,100,f,f,0
2184,2212,6326,1,100,f,f,0
2185,2213,6327,1,100,f,f,0
2186,2214,6328,1,100,f,f,0
2187,2215,6329,1,100,f,f,0
2188,2216,6330,1,100,f,f,0
2189,2217,6331,1,100,f,f,0
2190,2218,6332,1,100,f,f,0
2191,2219,6333,1,100,f,f,0
2192,2220,6334,1,100,f,f,0
2193,2221,6335,1,100,f,f,0
2194,2222,6336,1,100,f,f,0
2195,2223,6337,1,100,f,f,0
2196,2224,6338,1,100,f,f,0
2197,2225,6339,1,100,f,f,0
2198,2226,6340,1,100,f,f,0
2199,2227,6341,1,100,f,f,0
2200,2228,6342,1,100,f,f,0
2201,2229,6343,1,100,f,f,0
2202,2230,6344,1,100,f,f,0
2203,2231,6345,1,100,f,f,0
2204,2232,6346,1,100,f,f,0
2205,2233,6347,1,100,f,f,0
2207,2235,6349,1,100,f,f,0
2208,2236,6350,1,100,f,f,0
2209,2237,6351,1,100,f,f,0
2210,2238,6352,1,100,f,f,0
2211,2239,6353,1,100,f,f,0
2212,2240,6354,1,100,f,f,0
2213,2241,6355,1,100,f,f,0
2214,2242,6356,1,100,f,f,0
2215,2243,6357,1,100,f,f,0
2216,2244,6358,1,100,f,f,0
2217,2245,6359,1,100,f,f,0
2218,2246,6360,1,100,f,f,0
2219,2247,6361,1,100,f,f,0
2220,2248,6362,1,100,f,f,0
2221,2249,6363,1,100,f,f,0
2222,2250,6364,1,100,f,f,0
2223,2251,6365,1,100,f,f,0
2224,2252,6366,1,100,f,f,0
2225,2253,6367,1,100,f,f,0
2226,2254,6368,1,100,f,f,0
2227,2255,6369,1,100,f,f,0
2228,2256,6370,1,100,f,f,0
2229,2257,6371,1,100,f,f,0
2230,2258,6372,1,100,f,f,0
2231,2259,6373,1,100,f,f,0
2232,2260,6374,1,100,f,f,0
2233,2261,6375,1,100,f,f,0
2234,2262,6376,1,100,f,f,0
2235,2263,6377,1,100,f,f,0
2236,2264,6378,1,100,f,f,0
2237,2265,6379,1,100,f,f,0
2238,2266,6380,1,100,f,f,0
2239,2267,6381,1,100,f,f,0
2240,2268,6382,1,100,f,f,0
2241,2269,6383,1,100,f,f,0
2242,2270,6384,1,100,f,f,0
2243,2271,6385,1,100,f,f,0
2244,2272,6386,1,100,f,f,0
2245,2273,6387,1,100,f,f,0
2246,2274,6388,1,100,f,f,0
2247,2275,6389,1,100,f,f,0
2248,2276,6390,1,100,f,f,0
2249,2277,6391,1,100,f,f,0
2250,2278,6392,1,100,f,f,0
2251,2279,6393,1,100,f,f,0
2252,2280,6394,1,100,f,f,0
2253,2281,6395,1,100,f,f,0
2254,2282,6396,1,100,f,f,0
2255,2283,6397,1,100,f,f,0
2256,2284,6398,1,100,f,f,0
2257,2285,6399,1,100,f,f,0
2258,2286,6400,1,100,f,f,0
2259,2287,6401,1,100,f,f,0
2260,2288,6402,1,100,f,f,0
2261,2289,6403,1,100,f,f,0
2262,2290,6404,1,100,f,f,0
2263,2291,6405,1,100,f,f,0
2264,2292,6406,1,100,f,f,0
2265,2293,6407,1,100,f,f,0
2266,2294,6408,1,100,f,f,0
2267,2295,6409,1,100,f,f,0
2268,2296,6410,1,100,f,f,0
2269,2297,6411,1,100,f,f,0
2270,2298,6412,1,100,f,f,0
2271,2299,6413,1,100,f,f,0
2272,2300,6414,1,100,f,f,0
2273,2301,6415,1,100,f,f,0
2274,2302,6416,1,100,f,f,0
2275,2303,6417,1,100,f,f,0
2276,2304,6418,1,100,f,f,0
2277,2305,6419,1,100,f,f,0
2278,2306,6420,1,100,f,f,0
2279,2307,6421,1,100,f,f,0
2280,2308,6422,1,100,f,f,0
2281,2309,6423,1,100,f,f,0
2282,2310,6424,1,100,f,f,0
2283,2311,6425,1,100,f,f,0
2284,2312,6426,1,100,f,f,0
2285,2313,6427,1,100,f,f,0
2286,2314,6428,1,100,f,f,0
2287,2315,6429,1,100,f,f,0
2288,2316,6430,1,100,f,f,0
2289,2317,6431,1,100,f,f,0
2290,2318,6432,1,100,f,f,0
2291,2319,6433,1,100,f,f,0
2292,2320,6434,1,100,f,f,0
2293,2321,6435,1,100,f,f,0
2294,2322,6436,1,100,f,f,0
2295,2323,6437,1,100,f,f,0
2296,2324,6438,1,100,f,f,0
2297,2325,6439,1,100,f,f,0
2298,2326,6440,1,100,f,f,0
2299,2327,6441,1,100,f,f,0
2300,2328,6442,1,100,f,f,0
2301,2329,6443,1,100,f,f,0
2302,2330,6444,1,100,f,f,0
2303,2331,6445,1,100,f,f,0
2304,2332,6446,1,100,f,f,0
2305,2333,6447,1,100,f,f,0
2306,2334,6448,1,100,f,f,0
2307,2335,6449,1,100,f,f,0
2308,2336,6450,1,100,f,f,0
2309,2337,6451,1,100,f,f,0
2310,2338,6452,1,100,f,f,0
2311,2339,6453,1,100,f,f,0
2312,2340,6454,1,100,f,f,0
2313,2341,6455,1,100,f,f,0
2314,2342,6456,1,100,f,f,0
2315,2343,6457,1,100,f,f,0
2316,2344,6458,1,100,f,f,0
2317,2345,6459,1,100,f,f,0
2318,2346,6460,1,100,f,f,0
2319,2347,6461,1,100,f,f,0
2320,2348,6462,1,100,f,f,0
2321,2349,6463,1,100,f,f,0
2322,2350,6464,1,100,f,f,0
2323,2351,6465,1,100,f,f,0
2324,2352,6466,1,100,f,f,0
2325,2353,6467,1,100,f,f,0
2326,2354,6468,1,100,f,f,0
2327,2355,6469,1,100,f,f,0
2328,2356,6470,1,100,f,f,0
2329,2357,6471,1,100,f,f,0
2330,2358,6472,1,100,f,f,0
2331,2359,6473,1,100,f,f,0
2332,2360,6474,1,100,f,f,0
2333,2361,6475,1,100,f,f,0
2334,2362,6476,1,100,f,f,0
2335,2363,6477,1,100,f,f,0
2336,2364,6478,1,100,f,f,0
2337,2365,6479,1,100,f,f,0
2338,2366,6480,1,100,f,f,0
2339,2367,6481,1,100,f,f,0
2340,2368,6482,1,100,f,f,0
2341,2369,6483,1,100,f,f,0
2342,2370,6484,1,100,f,f,0
2343,2371,6485,1,100,f,f,0
2344,2372,6486,1,100,f,f,0
2345,2373,6487,1,100,f,f,0
2346,2374,6488,1,100,f,f,0
2347,2375,6489,1,100,f,f,0
2348,2376,6490,1,100,f,f,0
2349,2377,6491,1,100,f,f,0
2350,2378,6492,1,100,f,f,0
2351,2379,6493,1,100,f,f,0
2352,2380,6494,1,100,f,f,0
2353,2381,6495,1,100,f,f,0
2354,2382,6496,1,100,f,f,0
2355,2383,6497,1,100,f,f,0
2356,2384,6498,1,100,f,f,0
2357,2385,6499,1,100,f,f,0
2358,2386,6500,1,100,f,f,0
2359,2387,6501,1,100,f,f,0
2360,2388,6502,1,100,f,f,0
2361,2389,6503,1,100,f,f,0
2362,2390,6504,1,100,f,f,0
2363,2391,6505,1,100,f,f,0
2364,2392,6506,1,100,f,f,0
2365,2393,6507,1,100,f,f,0
2366,2394,6508,1,100,f,f,0
2367,2395,6509,1,100,f,f,0
2368,2396,6510,1,100,f,f,0
2369,2397,6511,1,100,f,f,0
2370,2398,6512,1,100,f,f,0
2371,2399,6513,1,100,f,f,0
2372,2400,6514,1,100,f,f,0
2373,2401,6515,1,100,f,f,0
2374,2402,6516,1,100,f,f,0
2375,2403,6517,1,100,f,f,0
2376,2404,6518,1,100,f,f,0
2377,2405,6519,1,100,f,f,0
2378,2406,6520,1,100,f,f,0
2379,2407,6521,1,100,f,f,0
2380,2408,6522,1,100,f,f,0
2381,2409,6523,1,100,f,f,0
2382,2410,6524,1,100,f,f,0
2383,2411,6525,1,100,f,f,0
2384,2412,6526,1,100,f,f,0
2385,2413,6527,1,100,f,f,0
2386,2414,6528,1,100,f,f,0
2387,2415,6529,1,100,f,f,0
2388,2416,6530,1,100,f,f,0
2389,2417,6531,1,100,f,f,0
2390,2418,6532,1,100,f,f,0
2391,2419,6533,1,100,f,f,0
2392,2420,6534,1,100,f,f,0
2393,2421,6535,1,100,f,f,0
2394,2422,6536,1,100,f,f,0
2395,2423,6537,1,100,f,f,0
2396,2424,6538,1,100,f,f,0
2397,2425,6539,1,100,f,f,0
2398,2426,6540,1,100,f,f,0
2399,2427,6541,1,100,f,f,0
2400,2428,6542,1,100,f,f,0
2401,2429,6543,1,100,f,f,0
2402,2430,6544,1,100,f,f,0
2403,2431,6545,1,100,f,f,0
2404,2432,6546,1,100,f,f,0
2405,2433,6547,1,100,f,f,0
2406,2434,6548,1,100,f,f,0
2407,2435,6549,1,100,f,f,0
2408,2436,6550,1,100,f,f,0
2409,2437,6551,1,100,f,f,0
2410,2438,6552,1,100,f,f,0
