id,tag_id,buff_id
4897,160,4435
4898,216,4363
4899,310,4363
4900,311,4363
4901,347,4363
4902,6,4363
4903,312,4363
4904,106,4214
4905,120,4207
4906,216,4207
4907,310,4207
4908,161,4207
4909,160,4207
4910,120,4210
4911,216,4210
4912,310,4210
4913,161,4210
4914,160,4210
4915,215,4209
4916,216,4209
4917,310,4209
4918,311,4209
4919,312,4209
4920,6,4281
4921,216,4281
4922,310,4281
4923,311,4281
4924,347,4281
4925,385,4281
4926,215,4303
4927,311,4303
4928,312,4303
4930,6,4151
4931,216,4151
4932,310,4151
4933,311,4151
4934,347,4151
4935,385,4151
4936,6,4573
4937,216,4573
4938,310,4573
4939,311,4573
4941,347,4573
4942,385,4573
4943,215,4304
4944,216,4304
4945,310,4304
4946,311,4304
4947,312,4304
4948,99,4440
4949,105,4440
4950,216,4440
4951,310,4440
4952,311,4440
4953,216,4441
4954,310,4441
4955,311,4441
4957,385,4441
4958,347,4441
4959,215,4457
4960,311,4457
4961,312,4457
4962,215,4396
4963,216,4396
4964,310,4396
4965,311,4396
4966,312,4396
4968,911,1238
4969,215,4409
4970,216,4409
4971,310,4409
4972,311,4409
4973,312,4409
4974,215,4414
4975,216,4414
4976,310,4414
4977,311,4414
4978,312,4414
4980,6,4298
4981,216,4298
4982,310,4298
4983,311,4298
4984,347,4298
4985,385,4298
4986,215,4282
4987,216,4282
4988,310,4282
4989,311,4282
4990,312,4282
4993,312,2624
4994,311,2624
4997,6,3884
4998,216,3884
4999,310,3884
5000,311,3884
5001,347,3884
5002,385,3884
5003,6,4471
5004,216,4471
5005,310,4471
5006,311,4471
5007,347,4471
5008,385,4471
5011,910,4749
5012,404,2279
5014,917,4752
5020,620,4755
5021,620,4212
5022,216,3619
5023,216,3623
5025,97,2279
5026,106,2279
5027,385,2279
5028,919,93
5029,347,93
5030,385,93
5031,6,93
5032,156,4759
5033,922,3738
5036,311,503
5037,312,503
5038,347,503
5039,923,2928
5040,924,3702
5048,216,4779
5049,107,4779
5050,310,4779
5051,311,4779
5052,312,4779
5053,310,4778
5054,216,4778
5055,161,4778
5056,160,4778
5070,10,4204
5078,925,4224
5079,925,4213
5080,925,4654
5081,925,4723
5082,925,4202
5083,925,4200
5084,926,4326
5085,910,4738
5086,910,4737
5088,434,4786
5089,361,4787
5091,931,4788
5092,7,4789
5093,7,4790
5099,310,1763
5100,311,1763
5101,216,1763
5102,312,1763
5104,310,877
5105,311,877
5106,312,877
5107,216,877
5109,216,1785
5110,310,1785
5111,311,1785
5112,6,1786
5113,385,1786
5115,932,4805
5116,311,4286
5117,312,4286
5118,887,4806
5119,306,4680
5120,310,4807
5121,311,4807
5122,312,4807
5123,216,4807
5125,869,4618
5127,106,821
5128,781,4812
5129,215,4813
5130,216,4813
5131,215,4814
5132,216,4814
5144,161,4818
5145,160,4818
5146,216,4818
5147,310,4818
5148,215,4819
5149,216,4819
5150,215,4820
5151,216,4820
5152,933,1605
5153,216,4825
5154,310,4825
5155,311,4825
5156,312,4825
5157,6,4825
5158,347,4825
5159,385,4825
5160,215,4826
5161,216,4826
5162,310,4826
5163,311,4826
5164,312,4826
5165,216,4827
5166,310,4827
5167,311,4827
5168,312,4827
5169,6,4827
5170,347,4827
5171,385,4827
5173,345,4828
5174,156,4829
5175,216,4830
5176,107,4830
5177,310,4830
5178,311,4830
5179,310,763
5180,311,763
5181,310,930
5182,311,930
5184,310,240
5185,311,240
5186,310,1701
5187,311,1701
5188,311,1755
5189,311,1781
5190,311,2011
5191,311,2131
5192,311,2132
5193,311,2309
5194,310,2493
5195,311,2493
5196,311,2595
5197,311,2723
5198,311,2726
5199,311,2778
5200,311,2674
5201,310,3167
5202,311,3167
5203,310,2544
5204,311,2544
5205,311,2881
5206,311,2884
5207,311,2885
5208,311,2886
5209,311,3020
5210,311,3021
5211,311,3022
5212,311,3023
5213,311,1086
5214,311,3072
5215,311,3073
5216,311,3074
5217,311,3654
5218,311,3703
5219,311,247
5220,311,3773
5221,310,741
5222,311,741
5223,311,3869
5224,311,4224
5225,311,4382
5226,311,3132
5227,311,4666
5228,311,4693
5229,311,4435
5230,311,4207
5231,311,4210
5232,311,4778
5233,311,4818
5234,310,477
5235,311,477
5236,216,477
5237,345,4831
5239,215,4836
5240,216,4836
5241,310,4836
5242,215,4837
5243,216,4837
5244,310,4837
5245,912,4839
5246,160,2562
5247,14,4649
5253,937,4842
5254,160,4843
5255,216,4843
5257,310,4843
5258,311,4843
5265,100,4848
5266,156,4860
5268,573,4862
5270,942,4861
5272,943,4863
5273,385,4214
5274,97,4214
5275,344,4868
5276,945,4870
5279,946,2578
5280,156,4875
5281,156,4889
5282,12,4893
5283,106,4893
5284,310,4893
5285,614,4893
5286,878,4895
5287,156,4874
5288,652,3728
5290,653,3730
5291,657,3735
5292,657,3734
5293,948,3734
5294,948,3735
5295,948,3733
5296,948,3727
5299,950,4909
5305,27,4917
5306,160,4917
5307,216,4917
5308,310,4917
5309,665,4917
5310,951,4923
5311,160,336
5312,160,912
5313,160,1559
5314,160,1699
5315,160,1802
5316,160,2573
5318,156,4926
5320,6,3557
5321,216,3557
5323,310,3557
5326,311,3557
5328,347,3557
5329,385,3557
5332,953,4853
5333,953,4929
5334,956,4934
5335,957,4935
5336,156,4936
5337,958,4883
5338,216,4940
5339,310,4940
5340,311,4940
5341,312,4940
5342,961,4939
5345,964,4941
5348,119,4943
5349,216,4943
5350,310,4943
5351,311,4943
5352,312,4943
5354,310,4946
5355,216,4946
5356,161,4946
5357,160,4946
5358,311,4946
5360,867,1858
5361,966,4839
5362,966,4740
5363,966,4620
5364,967,3633
5365,967,3674
5366,27,2439
5367,166,4957
5368,216,4957
5369,310,4957
5370,311,4957
5371,310,4920
5372,311,4920
5373,216,4963
5374,310,4963
5375,311,4963
5376,312,4963
5377,6,4963
5378,347,4963
5379,385,4963
5380,156,4965
5381,968,4967
5382,345,4970
5387,969,4973
5396,156,4976
5397,306,4976
5398,367,4976
5399,831,4976
5404,570,4978
5405,156,4978
5406,970,559
5411,156,4983
5412,156,4984
5413,971,4986
5414,311,3819
5415,311,3823
5416,311,3824
5417,216,4980
5418,310,4980
5419,311,4980
5422,216,4981
5423,972,4932
5424,972,4933
5445,361,4992
5446,973,4993
5447,865,4996
5449,974,3612
5450,974,1933
5451,97,4694
5452,354,602
5453,311,173
5454,311,547
5455,311,603
5456,216,1085
5457,310,1085
5458,311,1085
5459,216,2355
5460,310,2355
5461,311,2355
5463,385,946
5464,216,946
5465,310,946
5466,311,946
5467,385,931
5468,216,931
5469,310,931
5470,311,931
5471,969,5003
5472,107,5009
5473,216,5009
5474,310,5009
5475,311,5009
5476,312,5009
5477,156,5010
5478,156,5011
5479,156,5012
5483,960,4937
5484,962,4958
5485,962,4956
5486,159,5014
5487,216,5014
5488,310,5014
5489,311,5014
5490,6,5014
5491,385,5014
5492,347,5014
5493,312,5014
5494,159,5015
5495,216,5015
5496,310,5015
5497,311,5015
5498,6,5015
5499,385,5015
5500,347,5015
5501,312,5015
5502,159,5016
5503,216,5016
5504,310,5016
5505,311,5016
5506,6,5016
5507,385,5016
5508,347,5016
5509,312,5016
5510,159,5017
5511,216,5017
5512,310,5017
5513,311,5017
5514,6,5017
5515,385,5017
5516,347,5017
5517,312,5017
5518,159,5018
5519,216,5018
5520,310,5018
5521,311,5018
5522,6,5018
5523,385,5018
5524,347,5018
5525,312,5018
5526,156,5020
5527,367,5020
5528,961,5034
5529,975,5034
5530,961,5035
5532,976,5035
5533,100,5036
5536,156,5039
5537,978,3733
5538,977,3734
5545,979,5042
5546,980,5044
5547,805,5052
5549,981,5052
5554,968,5057
5555,159,5062
5556,216,5062
5557,310,5062
5558,311,5062
5579,867,5065
5580,119,5066
5581,120,5067
5582,216,5067
5583,310,5067
5584,161,5067
5585,160,5067
5586,311,5067
5587,982,5069
5588,982,5070
5589,982,5071
5590,982,5057
5591,983,3127
5593,310,5078
5594,311,5078
5595,216,5078
5596,156,5073
5597,984,4771
5598,984,4772
5599,984,4773
5600,984,4774
5601,160,5080
5602,216,5080
5603,310,5080
5604,311,5080
5605,160,5081
5606,216,5081
5607,161,5081
5608,310,5081
5609,311,5081
5610,985,5039
5611,985,4965
5612,201,5098
5613,160,5099
5614,216,5099
5615,310,5099
5616,120,5099
5617,27,5099
5618,665,5099
5619,311,5099
5620,156,5108
5627,986,5118
5628,987,4545
5629,987,3860
5630,987,4086
5632,6,991
5633,216,991
5634,310,991
5635,311,991
5636,385,991
5637,347,991
5638,988,5117
5641,216,1081
5642,310,1081
5643,311,1081
5646,216,769
5647,310,769
5648,311,769
5649,311,1317
5650,311,1688
5651,311,1771
5652,216,1905
5653,310,1905
5654,311,1905
5655,311,1905
5656,216,1906
5657,310,1906
5658,311,1906
5659,216,178
5660,310,178
5661,311,178
5662,216,179
5663,310,179
5664,311,179
5665,216,208
5666,310,208
5667,311,208
5668,216,409
5669,310,409
5670,311,409
5671,216,4559
5672,310,4559
5673,311,4559
5674,216,721
5675,310,721
5676,311,721
5677,216,2992
5678,216,734
5679,310,2992
5680,310,734
5681,311,2992
5682,311,734
5683,311,758
5684,311,1445
5685,216,1172
5686,311,1451
5687,310,1172
5688,311,1172
5689,216,2799
5690,310,2799
5691,216,1179
5692,311,2799
5693,310,1179
5694,311,1179
5695,311,1772
5696,311,1981
5697,310,2153
5698,311,2153
5700,310,2236
5701,311,2236
5703,216,2236
5705,216,5130
5706,27,5080
5707,990,2645
5708,990,5079
5709,216,5139
5710,107,5139
5711,310,5139
5712,311,5139
5713,312,5139
5714,216,4551
5715,311,4551
5716,310,4551
5717,27,4551
5718,160,4551
5719,991,5138
5720,992,5143
5721,993,5144
5722,994,5145
5723,995,5144
5724,995,5145
5726,216,5152
5727,310,5152
5728,311,5152
5729,347,5152
5730,312,5152
5731,990,5153
5732,996,1995
5735,997,5155
5736,119,5156
5737,999,5158
5738,1001,4768
5739,1000,4769
5740,1000,5159
5741,311,4945
5742,6,4945
5743,216,4945
5744,385,4945
5745,310,4945
5746,347,4945
5754,311,5054
5758,216,5054
5759,310,5054
5768,1002,5165
5769,962,5170
5770,805,5172
5772,1003,5172
5773,160,5062
5774,119,5173
5775,216,5173
5776,310,5173
5777,311,5173
5778,310,5183
5779,216,5183
5780,161,5183
5781,160,5183
5782,311,5183
5783,310,5184
5784,216,5184
5785,161,5184
5786,160,5184
5787,311,5184
5790,1005,5188
5791,216,5190
5792,310,5190
5793,451,5190
5794,1006,5189
5795,216,5191
5796,310,5191
5797,451,5191
5800,156,5199
5801,1008,4863
5802,1008,3710
5803,156,5202
5805,878,5208
5807,361,5213
5809,156,5223
5811,156,5224
5812,867,5225
5813,887,5226
5815,156,5227
5816,1011,5227
5817,156,5228
5818,1011,5228
5819,1009,5229
5820,1010,5230
5822,1012,5202
5823,1012,5199
5825,1010,5202
5826,1009,5199
5827,156,5231
5828,1011,5231
5829,1013,5192
5830,1013,5196
5831,156,5233
5832,1011,5233
5833,156,5234
5834,1011,5234
5835,156,5235
5836,1011,5235
5837,156,5236
5838,1011,5236
5839,156,5237
5840,1011,5237
5841,156,5239
5842,1011,5239
5843,156,5240
5844,1011,5240
5845,156,5241
5846,1011,5241
5847,156,5242
5848,1011,5242
5849,156,5243
5850,1011,5243
5851,156,5245
5852,1011,5245
5854,156,5248
5855,1011,5248
5857,156,5251
5858,1011,5251
5859,1013,5193
5860,1013,5197
5861,156,5253
5862,1011,5253
5863,156,5254
5864,1011,5254
5865,156,5255
5866,1011,5255
5867,156,5257
5868,1011,5257
5869,156,5258
5870,1011,5258
5871,867,5259
5872,156,5262
5873,1011,5262
5874,156,5263
5875,1011,5263
5876,156,5268
5877,306,5268
5878,367,5268
5880,887,5269
5881,156,5270
5882,1011,5270
5883,156,5271
5884,1011,5271
5885,27,5272
5886,216,5272
5887,310,5272
5888,160,5272
5889,665,5272
5890,311,5272
5891,312,5272
5892,660,5273
5893,156,5274
5894,1011,5274
5895,156,5275
5896,1011,5275
5897,156,5276
5898,1011,5276
5899,156,5277
5900,1011,5277
5901,1015,5277
5902,100,5278
5903,100,5279
5904,100,5280
5905,1016,5076
5906,1016,5077
5907,156,5282
5908,1011,5282
5910,156,5283
5911,1011,5283
5912,156,5284
5913,1011,5284
5914,367,5285
5915,156,5285
5917,156,5286
5918,1011,5286
5919,156,5287
5920,1011,5287
5921,156,5288
5922,1011,5288
5923,156,5289
5924,1011,5289
5925,156,5290
5926,1011,5290
5927,156,5291
5928,1011,5291
5929,156,5292
5930,1011,5292
5931,156,5293
5932,1011,5293
5933,156,5294
5934,1011,5294
5935,1017,5268
5936,156,5295
5937,1011,5295
5938,6,5297
5939,156,5298
5940,1011,5298
5941,754,5299
5942,156,5300
5943,1011,5300
5944,156,5301
5945,1011,5301
5946,156,5302
5947,1011,5302
5948,156,5303
5949,1011,5303
5950,156,5304
5951,1011,5304
5952,156,5306
5953,1011,5306
5954,156,5308
5955,1011,5308
5956,156,5309
5957,1011,5309
5958,156,5310
5959,1011,5310
5960,156,5311
5961,1011,5311
5963,156,5313
5964,1011,5313
5965,156,5314
5966,1011,5314
5967,156,5316
5968,1011,5316
5969,156,5317
5970,1011,5317
5971,216,5318
5972,107,5318
5973,310,5318
5974,311,5318
5975,312,5318
5976,156,5319
5977,1011,5319
5978,361,5320
5979,156,5323
5980,1011,5323
5981,156,5324
5982,1011,5324
5983,156,5326
5984,1011,5326
5985,156,5327
5986,1011,5327
5987,926,5335
5988,6,5337
5989,216,5337
5990,310,5337
5991,311,5337
5992,347,5337
5993,385,5337
5994,160,5338
5995,216,5338
5996,310,5338
5997,160,5339
5998,216,5339
5999,161,5339
6000,310,5339
6001,311,5339
6002,312,5339
6003,294,5340
6004,10,5340
6005,216,5343
6006,310,5343
6007,161,5343
6008,160,5343
6009,925,5343
6010,311,5343
6011,216,5344
6012,310,5344
6013,311,5344
6014,385,5344
6015,97,5344
6016,925,5344
6018,746,5345
6019,106,5345
6021,97,5345
6022,354,5346
6023,361,5347
6024,1018,5341
6025,99,5349
6026,216,5349
6027,105,5349
6028,310,5349
6029,311,5349
6030,312,5349
6031,925,5349
6032,161,5350
6033,216,5350
6034,160,5350
6035,310,5350
6036,311,5350
6037,312,5350
6038,925,5350
6039,104,5351
6040,121,5351
6041,216,5351
6042,310,5351
6043,744,5351
6044,745,5351
6045,785,5351
6046,925,5351
6047,745,5352
6048,785,5352
6049,716,5352
6050,925,5352
6051,101,5354
6052,1019,5355
6053,785,5358
6054,10,5358
6055,156,5359
6057,306,5359
6058,367,5359
6059,766,5361
6060,766,5362
6061,104,5363
6062,121,5363
6063,216,5363
6064,310,5363
6065,744,5363
6066,745,5363
6067,785,5363
6068,925,5363
6069,156,5364
6070,306,5364
6071,367,5364
6072,396,5364
6073,660,5365
6074,751,5368
6075,1017,5369
6076,1020,5264
6077,1021,5265
6078,1022,5266
6079,1023,5267
6080,216,5371
6081,310,5371
6082,311,5371
6083,312,5371
6084,6,5371
6085,6,5376
6086,347,5376
6087,385,5376
6088,216,5376
6089,310,5376
6090,311,5376
6091,312,5376
6092,728,5377
6094,917,5379
6095,727,5380
6096,1025,5357
6097,10,5384
6098,769,5386
6099,865,5387
6100,865,5388
6101,867,5390
6102,984,5392
6103,984,5393
6104,150,5394
6105,215,5394
6106,310,5394
6107,311,5394
6108,312,5394
6109,160,5394
6110,216,5394
6111,1026,5209
6112,1012,5359
6113,348,5407
6114,362,5408
6115,14,5412
6116,216,5412
6117,310,5412
6118,311,5412
6119,312,5412
6120,718,5475
6121,6,5477
6122,161,5479
6123,216,5479
6124,311,5479
6125,310,5479
6126,312,5479
6127,160,5479
6128,720,5480
6129,161,5482
6130,216,5482
6131,311,5482
6132,310,5482
6133,312,5482
6134,160,5482
6135,719,5483
6136,6,5152
6137,216,5487
6138,310,5487
6139,311,5487
6140,312,5487
6141,1014,5492
6142,740,5493
6143,14,2605
6144,14,2819
6145,14,2820
6146,14,2821
6147,14,2822
6148,14,3020
6149,14,3021
6150,14,3022
6151,14,3023
6152,14,2515
6153,311,2515
6154,570,5497
6155,156,5497
6156,570,5498
6157,156,5498
6158,6,5499
6159,347,5499
6160,385,5499
6161,216,5499
6162,310,5499
6163,311,5499
6164,312,5499
6165,570,5501
6166,156,5501
6167,570,5502
6168,156,5502
6169,570,5503
6170,156,5503
6171,570,5504
6172,156,5504
6173,570,5505
6174,156,5505
6175,6,5506
6176,107,5506
6177,216,5506
6178,310,5506
6179,311,5506
6180,312,5506
6182,1030,5508
6183,160,5509
6184,216,5509
6185,310,5509
6186,312,5509
6187,311,5509
6188,215,5509
6189,14,5510
6190,216,5510
6191,310,5510
6192,311,5510
6193,312,5510
6194,216,5512
6195,310,5512
6196,311,5512
6197,312,5512
6198,36,5512
6199,216,5513
6200,310,5513
6201,311,5513
6202,312,5513
6203,216,5519
6204,223,5519
6205,310,5519
6206,312,5519
6207,311,5519
6208,104,5520
6209,121,5520
6210,216,5520
6211,310,5520
6212,311,5520
6213,312,5520
6214,161,5521
6215,216,5521
6216,160,5521
6217,310,5521
6218,311,5521
6219,312,5521
6220,161,5522
6221,216,5522
6222,311,5522
6223,310,5522
6224,312,5522
6225,160,5522
6226,710,5523
6227,216,5523
6228,160,5523
6229,311,5523
6230,312,5523
6231,310,5523
6232,99,5525
6233,216,5525
6234,105,5525
6235,310,5525
6236,311,5525
6237,312,5525
6239,1032,5528
6240,1033,5535
6241,107,5538
6242,216,5538
6243,310,5538
6244,311,5538
6245,312,5538
6246,1034,5536
6247,1035,4863
6248,1035,4861
6251,985,5543
6252,1,5542
6253,119,5545
6254,126,5547
6255,216,5547
6256,310,5547
6257,591,5547
6258,692,5551
6259,692,5552
6262,1036,5553
6263,1037,5554
6264,6,5557
6265,1038,5068
6266,878,5068
6269,1039,4646
6270,367,5572
6271,156,5572
6272,306,5572
6274,1040,5576
6275,1041,5579
6276,1041,5578
6277,1041,5577
6278,754,5580
6279,1042,5583
6280,12,5586
6281,106,5586
6282,216,5586
6283,310,5586
6284,311,5586
6285,201,5587
6286,216,5590
6287,310,5590
6288,311,5590
6290,1043,5594
6291,1040,5593
6292,865,5597
6294,434,5603
6295,1045,5605
6296,1046,5606
6297,1047,5607
6298,1048,5608
6299,1049,5605
6300,1049,5606
6301,1049,5607
6302,1049,5608
6303,1050,5611
6304,1051,5612
6305,1052,5613
6307,294,5630
6308,10,5630
6309,827,5631
6310,1040,5632
6311,701,5632
6312,985,5634
6313,701,5634
6315,677,5543
6316,294,5635
6317,10,5635
6318,530,5632
6319,565,5636
6321,745,5639
6322,785,5639
6323,716,5639
6324,925,5639
6325,310,5640
6326,311,5640
6327,216,5640
6329,216,5641
6330,310,5641
6331,311,5641
6332,312,5641
6334,232,5644
6335,565,5645
6336,887,5638
6337,201,5655
6338,216,1109
6339,347,1109
6340,385,1109
6341,6,1109
6342,310,1109
6343,311,1109
6344,805,5661
6346,1055,5661
6352,36,5673
6354,310,5673
6355,216,5673
6356,311,5673
6357,216,5675
6358,107,5675
6359,310,5675
6360,311,5675
6361,312,5675
6362,321,5049
6363,1056,5049
6364,565,5677
6365,156,5671
6366,565,5680
6367,761,5681
6370,310,5683
6371,311,5683
6372,312,5683
6373,160,5683
6374,216,5683
6375,1057,5684
6378,216,5686
6381,216,5687
6382,156,5688
6385,1059,5691
6386,1060,5693
6387,156,5695
6389,367,5695
6390,831,5695
6391,1061,1454
6392,1061,2247
6393,1061,2426
6394,1061,3661
6395,1061,4507
6396,1061,4680
6398,1061,4976
6405,1061,5268
6406,1061,5285
6407,1061,5359
6408,1061,5364
6409,1061,5572
6410,1061,5695
6411,1035,4947
6412,1062,5698
6413,878,5702
6414,878,5703
6415,878,5704
6416,878,5705
6417,878,5706
6418,878,5707
6419,743,5711
6420,745,5711
6421,785,5711
6422,385,5345
6423,216,5712
6424,310,5712
6425,311,5712
6426,312,5712
6427,750,5712
6428,1063,5688
6429,1063,4047
6430,156,5717
6431,1064,5717
6432,156,5718
6434,156,5719
6436,156,5720
6438,1065,5718
6439,1066,5719
6440,1067,5720
6442,1049,5724
6443,1068,5724
6444,1070,5727
6445,1071,5729
6446,156,5731
6447,1072,5730
6450,1073,5732
6451,1074,5181
6452,1074,5735
6453,12,5738
6454,106,5738
6455,216,5738
6456,310,5738
6457,311,5738
6458,312,5738
6459,638,5738
6468,27,5740
6469,216,5740
6470,310,5740
6471,160,5740
6472,665,5740
6473,311,5740
6474,312,5740
6477,216,5117
6478,310,5117
6483,312,5117
6484,311,5117
6488,27,4843
6489,665,4843
6492,306,5020
6493,100,5747
6494,1077,3736
6495,216,5750
6496,310,5750
6497,311,5750
6502,100,5756
6503,216,3738
6504,310,3738
6505,120,3738
6506,665,3738
6507,312,3738
6508,311,3738
6509,216,5751
6510,310,5751
6511,120,5751
6512,665,5751
6513,312,5751
6514,311,5751
6515,14,5760
6516,216,5760
6517,310,5760
6518,311,5760
6519,216,5761
6520,310,5761
6521,311,5761
6522,312,5761
6523,347,5761
6524,385,5761
6525,6,5761
6526,216,5762
6527,310,5762
6528,311,5762
6529,312,5762
6530,107,5762
6532,1060,5769
6533,1078,5013
6538,1079,5772
6539,1080,5773
6540,1081,5774
6541,1082,5775
6542,156,5777
6546,160,5784
6547,216,5784
6548,310,5784
6549,311,5784
6552,161,5784
6553,987,5785
6555,1086,5793
6556,1087,5795
6559,1089,5728
6560,1090,5796
6561,1091,4053
6562,156,5797
6563,310,5802
6564,311,5802
6565,120,5802
6566,919,5802
6567,347,5802
6568,385,5802
6569,6,5802
6570,1092,5802
6572,1093,3554
6573,1093,3553
6574,216,5804
6575,216,5805
6576,1094,5357
6577,106,1049
6578,216,1049
6579,310,1049
6580,311,1049
6581,311,2138
6582,12,5816
6583,106,5816
6584,216,5816
6585,310,5816
6586,11,5818
6587,105,5818
6588,216,5818
6589,310,5818
6590,311,5818
6591,99,5819
6592,105,5819
6593,216,5819
6594,310,5819
6595,311,5819
6596,361,5820
6597,10,5822
6598,216,5822
6599,160,5822
6600,310,5822
6601,311,5822
6602,312,5822
6603,346,5822
6604,638,5822
6605,1095,5808
6611,1072,5826
6612,310,5826
6613,311,5826
6614,120,5826
6615,919,5826
6616,347,5826
6617,385,5826
6618,6,5826
6619,1096,5826
6620,1072,5829
6621,310,5829
6622,311,5829
6623,120,5829
6624,919,5829
6625,347,5829
6626,385,5829
6627,6,5829
6628,1096,5829
6629,27,5832
6630,216,5832
6631,310,5832
6632,160,5832
6633,665,5832
6634,311,5832
6635,312,5832
6636,1097,5833
6637,311,1708
6638,347,1708
6639,160,5836
6640,216,5836
6641,161,5836
6642,310,5836
6643,311,5836
6644,27,5839
6645,216,5839
6646,310,5839
6647,160,5839
6648,665,5839
6649,311,5839
6650,312,5839
6651,1098,3672
6652,878,5840
6653,867,5708
6654,867,2240
6655,1099,400
6656,1099,2371
6657,1099,2374
6658,1099,2162
6659,1099,2160
6660,1099,2377
6661,1099,2280
6663,1099,3672
6664,216,5844
6665,107,5844
6666,310,5844
6667,311,5844
6668,312,5844
6669,100,5846
6670,104,5847
6671,121,5847
6672,216,5847
6673,310,5847
6674,97,5848
6675,216,5848
6676,310,5848
6677,106,5848
6678,385,5848
6679,312,5848
6680,311,5848
6681,10,5850
6682,216,5850
6683,310,5850
6684,311,5850
6685,312,5850
6686,160,5850
6687,346,5850
6688,301,5853
6689,216,5855
6690,310,5855
6691,311,5855
6692,312,5855
6693,216,5856
6694,310,5856
6695,311,5856
6696,312,5856
6697,1101,5854
6698,12,5860
6699,106,5860
6700,216,5860
6701,310,5860
6702,1100,5866
6704,1102,5871
6705,1103,2004
6706,216,470
6707,1104,5877
6708,1104,5878
6709,1104,5879
6710,1104,5880
6711,1104,5881
6712,216,5882
6713,310,5882
6714,1105,5883
6721,14,5886
6722,310,5886
6723,311,5886
6724,216,5886
6725,1107,5889
6726,867,5890
6729,345,5896
6736,1,5899
6737,100,5901
6738,216,5904
6739,310,5904
6740,161,5904
6741,160,5904
6742,311,5904
6743,216,1987
6744,27,5905
6745,216,5905
6746,310,5905
6747,160,5905
6748,665,5905
6749,311,5905
6750,312,5905
6751,216,5906
6752,107,5906
6753,310,5906
6754,311,5906
6755,312,5906
6756,99,3928
6757,867,5907
6758,156,5908
6759,156,5909
6760,36,5911
6761,216,5911
6762,310,5911
6763,311,5911
6764,312,5911
6765,1072,5914
6766,310,5914
6767,311,5914
6768,120,5914
6769,919,5914
6770,347,5914
6771,385,5914
6772,6,5914
6773,1096,5914
6774,216,5924
6775,310,5924
6776,311,5924
6777,347,5924
6778,6,5924
6780,156,5927
6782,1113,5927
6783,1114,484
6784,1114,506
6785,1114,4940
6786,156,5928
6789,1099,5929
6790,1115,5929
6791,321,5612
6792,321,5616
6793,361,5931
6794,1099,5932
6796,1117,5932
6797,1118,5855
6798,565,5934
6800,1119,5851
6801,216,5935
6802,310,5935
6803,311,5935
6804,312,5935
6805,1120,5938
6806,1033,5936
6807,1034,5937
6808,156,5940
6809,156,5940
6811,10,5942
6812,216,5945
6813,107,5945
6814,310,5945
6815,311,5945
6816,312,5945
6817,6,5947
6818,216,5947
6819,310,5947
6820,311,5947
6821,347,5947
6822,385,5947
6823,312,5947
6824,156,5948
6825,1122,5948
6826,10,5949
6828,985,5953
6829,215,5956
6830,216,5956
6831,215,5957
6832,216,5957
6833,216,5960
6834,310,5960
6835,311,5960
6837,310,5956
6838,311,5956
6839,312,5956
6840,310,5957
6841,311,5957
6842,312,5957
6843,1124,5951
6844,310,5962
6845,311,5962
6846,312,5962
6847,107,5962
6849,1145,5915
6850,1145,5916
6851,1145,5917
6852,1145,5918
6853,1145,5919
6854,1145,5920
6855,1145,5921
6856,1145,5922
6857,156,5970
6858,1122,5970
6859,1146,5398
6860,1146,5399
6861,1146,5400
6862,1146,5401
6863,1146,5402
6864,1147,5961
6873,1149,4165
6876,10,5985
6877,1149,5985
6878,1150,5968
6892,1145,5903
6895,347,1525
6902,1155,6010
6903,1154,6012
6904,1154,6005
6906,216,5851
6907,867,6014
6908,867,6015
6909,294,6016
6910,10,6016
6911,10,6017
6912,1149,6017
6913,867,6019
6914,161,6020
6915,160,6020
6916,216,6020
6917,310,6020
6918,311,6020
6924,6,6026
6925,216,6026
6926,310,6026
6927,311,6026
6928,347,6026
6929,385,6026
6930,312,6026
6931,216,6033
6932,107,6033
6933,310,6033
6934,311,6033
6935,312,6033
6936,1145,5872
6937,156,6034
6938,1156,5852
6939,216,6038
6940,310,6038
6941,311,6038
6942,12,6039
6943,106,6039
6944,216,6039
6945,310,6039
6946,311,6039
6947,312,6039
6948,638,6039
6954,216,6044
6955,107,6044
6956,310,6044
6957,311,6044
6958,312,6044
6959,216,5872
6960,27,6051
6961,216,6051
6962,310,6051
6963,160,6051
6964,665,6051
6965,311,6051
6966,312,6051
6967,1159,4053
6968,1159,5728
6978,216,6057
6979,156,6059
6980,306,6059
6981,367,6059
6982,831,6059
6983,1061,6059
6984,27,2329
6985,27,2774
6986,665,2329
6987,665,2774
6992,1160,6057
6993,119,6062
6994,216,6062
6995,310,6062
6996,311,6062
6997,1161,6064
6998,1162,6065
6999,1162,6066
7000,1162,6067
7001,1162,6068
7002,1162,6069
7003,1162,6070
7004,1162,6071
7005,1162,6072
7006,1162,6073
7007,1162,6074
7008,565,6082
7009,565,6083
7010,565,6084
7012,565,6086
7013,565,6087
7014,565,6088
7015,565,6089
7016,565,6090
7017,565,6091
7018,1163,5870
7019,1163,5888
7020,216,6093
7021,107,6093
7022,310,6093
7023,311,6093
7024,312,6093
7025,565,6094
7026,156,6099
7053,1169,6119
7054,1170,6120
7055,1171,6121
7056,1172,6122
7057,1173,6123
7060,310,6124
7065,216,6124
7066,373,6124
7067,6,5930
7068,216,5930
7069,310,5930
7070,311,5930
7071,347,5930
7072,385,5930
