id,kind_id,speech
1647,1,음...아무것도 없네.
1648,1,돈이라도 나오면 좋겠는데.
1649,1,우리의 복수를 부탁하오!
1650,1,이곳으로 오면 마르마스의 힘을 약화시킬 수 있소!
1651,1,저주스런 마르마스에게 죽음을!
1652,1,어둠의 전사들이여 일어나라!
1653,1,이런 비실한 녀석도 하나 못 처치해서 나보고 하라는 건가.
1654,1,다후타의 큰 뜻을 방해하러 온 거냐! 대신관님을 대신하여 처벌하겠다!
1655,1,뤼산델 대신관님을 위한 제물이 되어라. 어리석은 자여.
1656,1,사당 위 정자에 서서 나는 오늘도 비파를 연주하네~
1657,1,"주인님...사, 살려주십시오...어찌 저희를...으아악!"
1658,1,"사,살려주십시오..으악!"
1659,1,어찌 저희를...
1660,1,주인님...
1661,1,안돼...으아악!
1663,1,내 실력을 두 눈에 새긴 채 죽어라!
1664,1,"사,살려주십시오..으악!"
1665,1,어찌 저희를...
1666,1,주인님...
1667,1,안돼...으아악!
1673,1,"주인님...사, 살려주십시오...어찌 저희를...으아악!"
1674,1,"사,살려주십시오..으악!"
1675,1,어찌 저희를...
1676,1,주인님...
1677,1,안돼...으아악!
1678,1,나의 부름에 응할지어다.
1679,1,이 도둑고양이 녀석! 처음부터 마음에 안 들었어! 우리 비밀을 본 이상 살려 보낼 수 없다!
1680,1,내가 하는 일을 염탐한 거냐! 아버지에게 가서 이르려고? 그 입을 다시는 못 열게 해주마!
1684,1,침입자다! 용의 눈을 노리는 침입자가 나타났다! 호위대여! 나를 도와라!
1685,1,네 이 녀석! 살피라 신의 분노가 두렵지도 않느냐!
1686,1,전하의 뜻을 대신해서 네 육신을 정화시켜주마!
1687,1,침입자다! 용의 눈을 노리는 침입자가 나타났다!
1688,1,문을 봉쇄하고 용의 눈을 가져가지 못하게 막아라!
1689,1,"신성한 살피라의 신전에 들어오다니, 도둑을 잡아 불로 정화시켜라!"
1690,1,아샤벨 총관님하고 마주치고 싶지는 않은데....
1691,1,내가 비파 항구에서 땅이나 파고 있는 신세가 될 줄이야... 그림자 매 가입할 때만 해도....
1692,1,이 자를 죽이고 이 녀석으로 변장해서 영원한 잠의 재료를 가로챌 생각이었는데 들켰군!
1694,2,여기엔 없군...
1696,1,적 앞에서 결코 두려워 하지 말라!
1698,1,진실을 위해 용기있게 생명을 걸고 정의를 행한다!
1699,1,반가워요!
1700,1,꿈과 희망이 가득한 신기루 섬에 오신 것을 환영해요!
1702,1,나는 머나먼 과거의 환영...기나긴 미래를 잇는 자여...초원으로 떠나라....
1703,1,동족들을...넓은 초원으로...나의 활이 도움을 줄 것이다....
1706,1,오늘의 암구호는 전나무와 매! 전나무와 매! 입니다.
1707,1,너의 운명은...더 먼 곳을 가리킨다...바람이 이끄는 곳을....
1712,1,답답하군. 잠시 쉬어야겠어.
1714,1,엇! 먹이를 줬는데 왜 나를 공격하는 거지?
1716,1,죄송합니다. 제가 잘못했어요. 때리지 말아 주세요. 제발 살려주세요.
1721,1,그림자 매가 된 걸 축하하네.
1724,1,반가워.
1725,1,잘해보자.
1726,1,기대해 보겠어.
1727,1,그림자 매가 된 걸 축하하는 의미로 노래를 불러줄게.
1728,1,그림자 매 임무 축하해. 드디어 멋진 @PC_GENDER(0) 되는거야. 정신 좀 차리겠구나.
1729,1,보상은 자주 해줄게. 승진 점수 올려줄게.
1730,1,정말. 너무 행복해!
1731,1,축하해!
1732,1,모두 함께 새 식구를 환영하세.
1733,1,감히 내 물건을 탐내다니 간이 큰 놈이로구나!
1734,1,웬 놈이냐!
1739,1,"쿠퍼, 이 자식! 우릴 속였군!"
1741,1,하나!
1742,1,둘!
1743,1,셋! 출격!
1744,1,으아아악! 아파! 고통스러워! 모두... 모두 죽여버릴 거야! 날 이렇게 만든 놈들을 모두 죽여버릴 거야!
1745,1,필멸자의 굴레에서 벗어나기 위해 나는 스스로 신이 되길 결심했다!
1747,1,더러운 욕망 1호 출격 준비!
1748,1,류이진 장군님의 명으로 그대를 처단한다!
1749,1,잠든 반역자는 잠든 채로 놔두어라!
1750,1,나디르 님의 이름을 걸고 그대를 막겠노라!
1751,1,반역자를 깨우려는 자. 나의 창을 받아라!
1753,1,정화의 샘을 오염시키려는 자여. 곧 죽음을 맞을 것이니.
1754,1,하리하랄라야 대제국을 위하여!
1755,1,이곳을 지키는 것은 나의 숙명.
1756,1,위대하신 파비트라 대여제님을 위하여!
1757,1,우리의 군대는 해가 지지 않는 곳까지 정복하리라.
1758,1,황태자님을 찾아야 한다. 방해하지 마라.
1759,1,안... 안돼! 이렇게 끝날 수는!
1760,1,우리를 방해하지 마라!
1761,1,왜 우리의 일을 방해하는가?
1762,1,멈추어라!
1763,1,웬 놈이냐?
1764,1,어디에서 온 놈이지?
1765,1,살아 돌아갈 생각을 하는 것은 아니겠지!
1766,1,으악!
1767,1,헉!
1768,1,앗!
1769,1,뭐야?
1770,1,"자, 잠깐!"
1771,1,아닛!
1772,1,고맙소... 위대한 @PC_RACE(0)의 혼을 가진 자여.
1773,1,평안함이 찾아오는구나.
1774,1,아... 이제 떠나갈 수 있겠소. 고맙소...
1776,1,당신의 말은 틀렸소. 원대륙에 진출하려면 하루빨리 움직여도 시원찮을 마당에.
1777,1,하지만 그대도 알다시피 아직 준비되지 않은 것을 어떡하오?
1778,1,모두 그만! 손님이 찾아온 것 같다!
1779,1,헉! 깜짝이야!
1780,1,이놈의 방책은 언제 안 무너지나!
1781,1,아이고 골치야!
1782,1,바람 정령 때문에 쉴 틈이 없네!
1783,1,여긴 또 부서졌잖아!
1784,1,추가 지원은 대체 언제 오는 거야?
1785,1,교대는 언제 오는 거지?
1786,1,아이고 내 팔자야!
1787,1,자재가 다 떨어져 가네...
1788,1,휴.
1789,1,영차.
1790,1,다시 시작해 볼까?
1791,1,"괜찮으십니까, 에노이르 님! 늦어서 죄송합니다."
1798,1,마침 아기 늑대개에게 우유를 줄 젖소가 우리 마을에 왔군요. 미리 우유를 짜 두시는 게 어떻겠습니까?
1800,1,다행히 아기 고양이에게 우유를 줄 젖소는 멀쩡하네. 이 근처에 있으니 미리 우유를 짜 두면 좋을 거야.
1801,1,우릴 방해하지 마!
1802,1,이 들소는 내가 찍었단 말이다!
1803,1,이 들소는 이제 내 것이란 말이야!
1804,1,넌 뭐야?
1805,1,얌전히 포기하시지!
1806,1,웬 놈이냐!
1807,1,감히 내가 지키고 있던 물건을 건드리다니!
1808,1,딱 걸렸어!
1809,1,넌 뭐야?
1810,1,멈추시지!
1813,1,비파 항구에서 내게 주었던 수모를 잊은 건 아니겠지!
1815,1,"이놈! 뻔뻔하게 남의 집에 들어와서 당당하게 도둑질을 하다니! 내 책을 노리는 놈이 있다는 소문을 듣고, 장치를 해놓았지."
1816,1,정말 감사합니다.
1817,1,먼저 부대로 복귀하겠습니다!
1819,1,으악! 괴... 괴로워!
1822,1,복수의 칼이 어째서 나를 향하는가?
1823,1,종족의 운명을 거스르는 자는 내가 아니거늘...
1824,1,비파의 노랫가락이 들리는구나.
1825,1,난 그가 들려준 이야기가 잘못되었다고 생각하지 않는다!
1826,1,날아올라라 숨겨진 그들이여.
1828,1,여긴 공용 농장 이다루루! 여기 안내판에 보면 심을 수 있는 작물이 써있다루루!
1830,1,여기! 여기! 안내판을 좀 봐라루루! 친절하게 써있다루루!
1832,1,이봐! 이런건 여기 심을수 없다루루!
1833,1,"앗, 뜨거워!"
1845,1,"..으으...으아악! 제발 제물이 되는 것만은! 거, 거대한 비늘, 거대한 눈! 으악! 안돼!"
1846,1,끔찍한 환상을 보는 모양이군. 말해라. 어떤 사람들을 죽이는거지? 그리고 누이 여신의 반지는 뭐냐?
1847,1,"금빛 표지...여기저기 마을에서 금빛 표지를 가진 자를 끌고 와서 처리한다. 다음 목표는 우윳빛 강 마을의 스콧, 바라기 마을의 ...!"
1848,1,전투 시작!
1849,1,감사하오. 앞으로 행운이 깃들길.
1850,1,평안함이 찾아오는구나.
1851,1,"아, 이제 떠나갈 수 있겠소. 고맙소."
1852,1,만세! 드디어 탈출했다!
1853,1,우욱! 몸... 몸이 이상해!
1854,1,알아냈어요! 그 자의 이름은 카시우스에요! 그 자는 베어 산채에 있어요.
1855,1,헉! 깜짝이야!
1856,1,으아아악!
1861,1,제가 정신이 나갔었군요! 얼른 여길 도망쳐야겠어요!
1862,1,뭐가...어떻게 된 거죠?
1863,1,멈추시오!
1864,1,고마웠어요!
1866,1,여기선 이렇게 귀여운 탈것을 키울수 있다루루!
1871,1,자유다!
1872,1,"헉! 입 무거운 야우스가 질 줄이야! 으아아! 용사님, 자, 자, 잘못했습니다!"
1873,1,"그, 그걸 가, 가져가시오! 대신 목숨 만은 살려주십시오! 라베다에 두고 온 가족이 있습니다!"
1875,1,아악! 내게 무슨 짓을 한 거냐!
1876,1,제법 잘 싸우는 구나!
1878,1,저희가 모시겠습니다!
1879,1,안심하십시오!
1883,1,병아리 정도는 여기서도 키울수 있다루루!
1884,1,"성장의 열매, 아기 타레, 아기 눈사자, 릴리엇 망아지, 아기 엘크 등을 키울수 있다루루."
1885,1,누가 대체 이 어린 것을 버리고 간 것이냐루루?
1888,1,기껏 구덩이를 파놓으면 왜 시체를 꺼내서 되살리는 거야.
1889,1,약탈할 것도 별로 없는 곳에 와서 강령술사 놈들 뒤치다꺼리나 하다니....
1892,1,소는 여기서 키울수 없다루루! 안내판을 왜 안읽는거냐루루?
1893,1,"오, 이거 금붙이 아냐?"
1894,1,이건.... 탔잖아. 못 쓰겠네.
1897,1,"으으으, 떠, 떠오른다. 이상한 기억들이...."
1898,1,"나, 나는 그때 분명 죽었는데...여기는...내, 내 몸이...으으으...."
1899,1,"머, 머리가 아파...계, 계속 화가 난다! 으으으...."
1900,1,나를 쉬게 해줘...내버려둬.... 다 베어주겠다....
1901,1,"나, 나를 이렇게 만든 놈의 이름...떠, 떠오른다. 엔...엔샤....으윽!"
1902,1,"피, 피투성이 군대...안, 안탈...살려줘! 죽고 싶지 않아!"
1904,1,주머니가 두둑해 보이는데 협조 좀 해줘야겠어?
1905,1,여길 지나가려면 통행료를 내야지!
1906,1,우리 상단을 위해 가진 걸 전부 내놓아라.
1907,1,순순히 쓰러져라!
1908,1,가진 걸 전부 내놓아라.
1909,1,음? 너는 바라기 마을에서 봤던 그 녀석이구나!
1910,1,너는 금빛 표지를 가진 그? 기다리고 있었다!
1914,1,우리는 언제나 옳다!
1915,1,받아라!
1916,1,우리가 누구와 일하는지 알기도 전에 넌 죽겠군!
1917,1,그림자 매에 훈련받은 내 칼솜씨를 봐라!
1918,1,그림자 매 옷을 안 입고 있다고 만만하게 보이냐!
1919,1,얘들아. 저놈도 같이 고이 묻어드려라.
1920,1,넌 또 뭐야? 이놈처럼 되고 싶어?
1921,1,오늘 무슨 날인가?
1922,1,대장!
1923,1,비리비리한 놈 하나 발견!
1924,1,온다!
1925,1,"앗, 뜨거!"
1926,1,어휴... 또 하나 묻어야 하나?
1927,1,이번 놈은 네가 좀 파묻어. 
1928,1,귀찮아죽겠네.
1931,1,사라졌다?!
1932,1,가축은 먹이를 먹이면 더 빨리 키울수 있다루루!
1934,1,여기에 키우는 가축은 하루 동안만 보호해 준다고 쓰여있다루루.
1935,1,나만의 텃밭을 갖고 싶다면 푸른소금상회의 의뢰를 잘 들어줘라루루.
1936,1,여기엔 지정된 나무만 심을수 있다루루!
1938,1,간혹 이렇게 울타리 밖에 나무를 심는 사람들이 있으면 정말 고맙다루루!
1940,1,보이나 이 목재꾸러미가루루? 사람들이 하루가 넘도록 방치해논 나무들을 베서 만든거다 루루!
1941,1,난 이 꾸러미로 모험의 쾌속정을 만들꺼다루루!
1942,1,상상이 가나루루? 쾌속정에 올라 바다를 누비는 내 모습이루루?
1943,1,해적 녀석들이 겁에 질려 아우성을 칠꺼다루루!
1944,1,깨지지않게 조심해주세요.
1945,1,마음에 드는 게 있으신가요?
1946,1,앗! 먹을 것을 주는데 왜 나를 공격하는 거지?
1947,1,네 놈에게 되살아나는 축복을 주겠다. 나와 같이 안탈론 님의 충실한 종으로 깨어나라!
1951,1,흑흑흑...이 전쟁은 끝나지 않으리...이 마음과 몸은 불을 피해 달아나야만 하리.
1953,1,당신이 페트로이누스의 일기장을 읽어주셨군요...
1954,1,이 목걸이를 그이의 어머니께 갖다주세요. 그분이라면 어떻게 이 목걸이를 쓰실지 아실 거에요.
1955,1,크흐흐.
1956,1,수상한 녀석이군.
1957,1,저 녀석이 그걸 가지고 있을지도.
1958,1,악몽이 무엇인지 보여주마!
1959,1,@PC_NAME(0) 님. 다시한번 고맙습니다.
1960,1,"W,A,S,D 키를 이용하면 이동할 수 있어. 마우스로 이동하고 싶으면 ""환경설정""에서 ""마우스 이동""을 설정하면 되."
1961,1,누이가 낳은 후예들이여 첫걸음을 떼려면 내 말을 따르게.
1962,1,근처에 파란색 느낌표를 띄우고 있는 물건이 있다면 F키를 이용해 사용할 수 있다는 표시야.
1963,1,새로운 기술을 배웠다면 연계기를 사용할 수 있게 될거야. 기술을 사용 후 다른 기술을 사용하게 되면 연계 효과가 발생하는데 능력마다 차이가 있으니 기술설명을 잘 읽어보도록 해.
1964,1,나무에 다가가 F키를 누르면 나무를 오를 수 있어.
1965,1,F키를 누르면 집을 지을 수 있어. 하지만 모든 일엔 대가가 필요한 법이고 넌 노동력을 사용하게 될거야.
1966,1,퀘스트를 하기 위해 물건을 찾아야 한다면  반짝이는 곳을 찾아봐. 그게 아마 네가 찾는 것일 테니까.
1967,1,은사시나무... 막아야 하는데... 이대로는 세상이 하얗게...
1968,1,화면 하단에 번호가 적힌 곳이 보이지? 번호를 눌러 사용할 수 있는 강력한 기술들이니 공격 대상을 선택 후 사용해보도록 해.
1970,1,겁도 없이 나에게 덤비는군!
1971,1,방해된다. 사라져라!
1972,1,그림자 매에서 특별히 훈련받은 내 실력을 봐라!
1973,1,그림자 매 옷을 안 입고 있다고 만만하게 보이냐!
1975,1,앞으로 집을 짓게 되거나 농사를 짓게 된다면 노동력이 항상 필요하게 될거야. 노동력은 1분에 1씩 찬다는 걸 잊지 말고 명심해.
1977,1,"여신 다후타시여... 이전에도, 이후로도 나보다 더 당신을 사랑한 자는 없습니다...."
1987,1,"가방 안에 있는 ""공간 이동서""는 지나온 마을로 바로 이동할 수 있게 해주는 고마운 물건이야. 사용하기 위해선 ""저승의 돌""이 필요한데 그건 잡화 상인에게 살 수 있어."
1989,1,길을 떠날 땐 하나 정돈 꼭 사 들고 다니라고. 혹시나 해서 하는 말인데 공간의 문이 열리면 도약해서 들어가야 되니 실수하지마.
1993,1,지금 나는 도망간다! 다음은 너다! 기대해라!
1994,1,이제 고기 마음대로 먹는다! 이야!
1996,1,심연의 불꽃마저 얼려버리는 자들이여 내 눈앞의 적들에게 냉기의 숨결을 뿜어다오!
1997,1,심연의 불꽃마저 얼려버리는 자들이여 내 눈앞의 적들에게 냉기의 숨결을 뿜어다오!
1999,1,살피라 신의 저주를!
2008,2,저 영혼은? 닭이 수상해!
2010,1, 사냥할 때 탈것을 옆에 불러놓으면 빠르게 성장할거야. 경험치가 나뉘어 자신의 성장을 방해한다거나 하는 일은 없을 테니 여행의 동반자와 함께하도록 해.
2011,1,함께 하던 탈것이 공격을 받아 쓰러지면 마구간 지기를 만나보도록 해. 그는 다친 탈것을 치료해주니까 말이야.
2012,1,지금까지 배운 세 가지 능력 모두 맘에 들어? 현재 능력이 마음에 들지 않는다면 능력 관리인을 찾아가보도록 해.
2015,1,성스러운 자로 가기 위한 한걸음이로다. 나를 위해 희생하라.
2016,1,구해줘서 고마워.
2018,1,테스트
2023,3,닭이 뚫어지게 쳐다보는 것 같다.
2024,1,"여기가 어디라고 침입자가! 델토킨 대신관님, 제가 처리하겠습니다!"
2025,1,"글쎄요. 소문은 들었습니다만, 그것만으로 그레고가 범인이 아니라는 것을 밝힐 수 있을진..."
2027,1,역시 아무리 생각해도 혐의는 부인할 수 없겠어요. 난 동의하지 않겠습니다.
2028,1,"글쎄요. 소문은 들었습니다만, 그것만으로 그레고가 범인이 아니라는 것을 밝힐 수 있을진..."
2032,1,어서 가서 당장 장부를 입수하고 나머진 불태우도록 해.
2033,1,잘했어. 이제 배로 돌아가자. 모르페우스 님께서 기다리신다.
2036,1,나쁜 놈 같으니!
2037,1,갑자기 머리가 맑아졌어요.
2038,1,가소로운 것들! 성스러운 자의 증인이 되도록 하라.
2039,1,맛있는 냄새가 난다!
2040,1,그 사슴 나 주라.
2041,1,맛있겠다.
2042,1,배고파.
2043,1,으악!
2044,1,맛만 살짝 볼께.
2045,1,맛있는 냄새가 나질 않아...
2048,1,감히 어디다 손을 대는 거야?
2051,1,겁도 없이 우리 물건을 노려?
2052,1,부품! 우리꺼다!
2053,1,그거 내꺼다. 나쁜 @PC_RACE(0)!
2054,1,"누이 여신이시여, 희생자들을 구원하소서."
2055,1,살려주셔서 감사합니다. 하지만 전 너무 늦은 것 같아요. 으윽!
2056,1,비루한 것들! 여신께 바치는 제물이 되어라!
2063,1,누가 감히 다후타 교단의 신성한 포교문을 훼손하느냐!
2064,1,"살피라 신의 저, 저주를!"
2067,1,"으, 으으... 살피라 신이시여!"
2068,1,남의 장사... 아니 신성한 신전에서 이게 무슨 망나니 짓이냐!
2069,1,신의 분노가 두렵지도 않느냐!
2070,1,"욕심 가득 찬 자여, 지금이라도 그걸 내려놓아라!"
2071,1,"시, 신의 물건을 탐내다니! 어서 순순히 하, 항복하라!"
2072,1,어서 감옥으로 들어가라!
2073,1,어서 저 놈을 잡아요! 호위대 더 없나요!
2074,1,"끄으으으, 나의 몸을 없애도... 안탈론 님이 나를 다시...."
2077,1,크어엉!
2078,1,경계 경보! 경계 경보! 자율폭파 모드 가동중!
2081,1,파괴의 불길을 맛보아라!
2083,1,키리오스 님의 투구를 든 거만한 아이여! 최대한의 자비로 고통없이 죽여주겠다!
2084,1,"나, 총관 아샤벨을 여기까지 오게 한 우매한 자가 누구인가!"
2085,1,"애송이 녀석, 수천 년 간 전장을 누벼온 내게 덤비려는 것이냐?!"
2086,1,내 주군의 투구를 어서 바치거라. 너는 그것의 의미를 모른다.
2087,1,사슴은 어디로 간 거지?
2088,1,"그래요, 생각해보면 그레고만큼 성실한 농부도 없습니다. 결코 살인을 저지를 자가 아니에요. 동의서에 날인할게요."
2089,1,하긴 그레고는 예전에 친구였던 모르페우스가 고생할 적에 몰래 수확한 쌀과 보리를 옮겨놓기도 했던 이죠. 동의서 주세요.
2090,1,"맞아요, 동의서에 서명할게요. 아무리 지주였던 막심이 냉정하고 깐깐하지만 그레고와는 사이가 좋은 편이었으니 말이에요."
2091,1,하긴 생각해보면 막심에게 앙심을 품을 만한 이는 모르페우스라는 소작농이었을 거예요. 지금은 도망치고 없지만요. 그레고는 그럴 리 없어요.
2093,1,당장 가서 모르페우스 님의 대포를 지켜라!
2095,1,다후타 여신의 이름으로 너에게 죽음을!
2100,1,수고했다! 모르페우스 님께 돌아가 보고해라! 여긴 내가 맡겠다.
2104,1,칼레일 님의 뜻을 알지 못하는 무지한 것들아.
2105,1,이제 모든 것을 내려놓고 그 목소리를 따르라.
2106,1,으아악! 나는 놓지 않을 것이오. 잃지 않을 것이오. 
2108,1,차라리 날 죽이시오. 기억이 조금이라도 남아 있다면 날 죽이란 말이다!
2110,1,글쎄요. 그래도 마르센의 혐의가 없어지는 건 아니잖아요.
2111,1,"하긴 마르센은 모르고 한 일이 분명하니, 어느 정도 형량은 줄어들 거예요. 내가 배심원으로 발탁된다면 고려해볼게요."
2112,1,하긴 마르센처럼 순진한 친구가 모르페우스 같은 악명 높은 해적과 손을 잡았을 리 없죠. 여기 동의서요.
2113,1,생각해보니 마르센은 솜씨가 좋은 죄 밖에 없네요. 동료 주라와 함께 이 오스테라 경비병의 무기를 모두 고쳐주었으니까요.
2114,1,하긴 생각해보니 마르센 역시 피해자였을지도 모르겠네요. 동료 주라가 살해 당한 것만 봐도 그래요. 다 해적의 짓이겠지요.
2115,1,글쎄요. 그래도 마르센의 혐의가 사라지는 건 아니잖아요.
2117,1,"사, 살려주시오. 이곳은 저주 받은 곳이야.."
2121,1,보!
2122,1,대체 무엇 때문에 이렇게 저항하는 건가?
2123,1,아주 잠시만 마음을 놓으면 칼레일 님께서 모든 것을 주실 것이다.
2124,1,트리스테 가문의 명예를 이렇게 짓밟는단 말인가!
2125,1,칼레일-! 용서하지 않을 것이다. 죽어도 거머리처럼 달라붙어 괴롭힐 것이다!
2126,1,가위!
2127,1,"흥, 명예란 목숨을 대가로 내놓은 아무짝에도 쓸모 없는게 아니던가? 감히 칼레일 님을 모독하다니, 죽여라!"
2131,1,바위!
2133,1,됐다. 너희들은 칼레일 님께 돌아가서 보고하라.
2134,1,알겠습니다.
2139,1,"으윽, 여긴… 아아, 기억이.."
2140,1,"마리우스, 다녀온 일은 잘 진행되었느냐?"
2141,1,안탈론과 이번에도 못 만났습니다.
2142,1,파괴신의 봉인을 풀기 위해 돌아다니는 모양입니다.
2143,1,아쉽군. 크게 기대하지 않았으니 괜찮다. 우리의 일을 방해하던 귀찮은 루키우스는 어떻게 되었는가?
2144,1,"아쉽게 놓쳤습니다만, 그의 행방은 찾았습니다."
2145,1,좋다. 다른 명령이 있기 전까지 대기하고 있으라.
2147,1,이쪽이에요!
2148,1,"도적단 소굴은 이 구덩이 바로 밑에 있어요. 무섭겠지만, 여기서 뛰어내리셔야 해요!"
2149,1,제가 먼저 뛰어내리죠.
2150,1,모두 무사하신가요?
2151,1,일단 제 뒤에 보이는 철교를 건너야겠어요. 절 따라오세요.
2152,1,잠깐... 느낌이 좀 이상한데요?
2155,1,가위!
2156,1,바위!
2157,1,보!
2159,1,쥐새끼들이 들어왔구나.
2161,1,무스페로사. 어리석은 것.
2162,1,탐욕으로 모습까지 바꿨으나 모두 덧없는 일.
2163,1,"너희는 참 재미있는 아이들이로구나. 저 나태한, 검은 뱀의 눈도 흥미로워하는 군."
2164,1,"궁금한 게 많지만, 아쉽게도 균열이 생겼구나. 다음에 또 보도록 하지."
2165,1,다시 힘을 얻었소.
2167,1,이제 비명 협곡에서 마지막으로 수호의 힘을 다 하겠소.
2168,1,"전사여, 떠나시게."
2169,1,이런! 함정이에요!
2170,1,모두 괜찮으세요?
2172,1,응? 너 뭐하냐?
2173,1,이니스섬의 쥐새끼들이 덫에 걸렸군.
2175,1,이 구덩이가 너희들의 무덤이 될 것이다.
2176,1,"젠장, 이번에도 놓치다니!"
2177,1,...
2178,1,"일단, 쫒아간다."
2181,1,조금만 참고 버텨보세요! 제가 여러분을 구할 방법을 찾아볼께요!
2184,1,어이쿠!
2185,1,에이씨..
2186,1,같이 가!
2188,1,...네르타님... 죄송합니다...
2189,1,"잠깐 자리를 비운 사이에, 쥐새끼들이 기어나와 여기를 이렇게 난장판으로 만들어버릴 줄이야..."
2190,1,"웨라여, 너의 원수는 내가 반드시 갚아주겠다!"
2191,1,벌써 네르타는 처치하셨나요? 정말 대단하시군요!
2192,1,"이쪽으로 모이세요! 여러분들을 구하기 위해 폐광 이곳저곳을 조사하다가, 중요한 정보를 습득했어요."
2193,1,오카페님...
2194,1,네르타의 품에서 사자석상의 왼쪽 눈이라는 노란 색 보석을 챙기셨나요?
2195,1,그 보석을 이 사자 석상에 끼우세요!
2196,1,"제가 알아낸 정보에 의하면, 이 검은 수염 도적단들은 피 묻은 손과 모종의 관계를 갖고 있었던 것 같아요."
2197,1,이건 화약통이로군요. 어쩌면 유용하게 쓰일 지도 모르겠어요.
2198,1,피 묻은 손은 이 누이아 대륙을 좀먹는 악마와도 같은 조직이에요. 이들이 도적단과 연계해 가랑돌 평원에 마수를 뻗었다는 건 가만히 두고 볼 일이 아니에요.
2199,1,잠깐! 무슨 소리가 들리지 않았어요?
2200,1,이런... 함정이군요. 
2201,1,여기 상자가 있군요!
2202,1,"역시... 피 묻은 손 개척단의 오카페라는 자가, 이 칼바람폐광 어딘가에서 거인의 핵을 채취하기 위해 돌거인을 되살리고 있군요."
2203,1,이놈들을 막아야 해요! 절 따라오세요!
2204,1,"한 분은 이 화약통을 드시고, 나머지 분들은 폭탄 상자에서 폭탄을 꺼내세요."
2205,1,다 챙겼으면 절 따라오세요!
2206,1,"제 앞에 화약통을 설치하고, 폭탄을 던져 화약통을 터트리세요!"
2207,1,"화약통을 터트려 이 바위를 무너트리면, 오카페의 비밀 연구시설이 있는 통로가 나올 거에요!"
2208,1,"전... 더 이상... 못 가겠어요. 이런 바보같은 실수를 하다니... 꼭, 피 묻은 손 개척단의 오카페를 처치해주세요."
2210,1,큰일이야! 맥기의 제어가 풀렸어! 어떻게든 오카페님이 돌아오시기 전까지 맥기를 되돌려 놔야해!
2211,1,아이고 사람 잡겠네! 그만 하시오! 내가 잘못했소!
2212,1,내가 해준 이야기는 어때? 잘 들었어? 이제부터 너만의 이야기를 만들어가겠구나.
2213,1,앞으로도 종종 나타나서 너에게 필요한 이야기를 해줄게. 내 모습이 지금과 다르더라도 놀라진 마.
2214,1,또 보자구~
2215,1,"아니, 그러니까요. 이건 가정이지만 만약 초승달 왕좌의 이니스 여왕과 피 묻은 손이 비밀 합의가 있었다면...없다고 했지만 그건 그분 입장이고…."
2216,1,"사회자님, 사회자님! 말이 너무 깁니다! 사회자님, 정리 좀!"
2217,1,"그, 그건 여러 곳에서... 보고 들었…는데."
2218,1,그러니까 이 가정을 함께 증명하자고요! 그리고...
2219,1,그림자 매가 된 걸 축하하는 의미로 노래를 불러줄게.
2220,1,그림자 매 임무 축하해. 드디어 멋진 @PC_GENDER(0) 되는거야. 정신 좀 차리겠구나.
2221,1,보상은 자주 해줄게. 승진 점수 올려줄게.
2222,1,정말. 너무 행복해!
2223,1,한 번 더 축하해! @PC_NAME(0).
2224,1,"너에게 해줄 첫 번째 이야기는 이동에 대한 거야. W, A, S, D 키를 이용하면 이동할 수 있어. 마우스로 이동하고 싶으면 ""환경설정""에서 ""마우스 이동""을 설정하면 돼."
2226,1,아이고 제가 잘못 했습니다. 그 반지는 그냥 가져가세요. 덤비지 않을 테니 인제 그만 때리세요!
2228,1,이놈! 뻔뻔하게 남의 집에 들어와서 당당하게 도둑질을 하다니!
2231,1,너. 냠냠... 맛있겠다... 골기우스 배고프다. 먹을 것 필요해.
2233,1,살려줘! 나는... 먹을..것 아니다!
2234,1,아껴두었다가 먹..어야지. 이따가. 꼭 먹을거다. 너!
2235,1,침입자... 없어! 아무 이상 없어. 
2236,1,아무 이상 없어. 안전해. 먹을 것 오면 처치해
2237,1,알았어. 먹을 것 발견하면 적 내가 도끼로 찍는다. 나 잔인해
2238,1,나 다시 탐색.
2239,1,으잉? 여기까지 따라오다니! 상대해주지!
2240,1,으아아! 짜증나! 짜증난다고! 언제까지 나는 여기서 상자만 지키고 있어야해? 
2241,1,이런 젠장맞을 상자!! 
2242,1,내가 졸개야? 뭐야! 그렇게 지키고 싶으면 직접 하지 맨날 나한테만 시키는 망할 형 같으니라고! 으아악! 화난다고 화가나!
2243,1,조용히해! 아 진짜 시끄러워 죽겠다고!! 다음 계획 생각해야하는데 너 때문에 자꾸 헷갈리잖아!
2244,1,"넌 뭐야? 꺼져, 꺼지라고!! 에이잇!!"
2245,1,당신들이 해내셨군요. 그동안 스프리건의 자기장 영역때문에 공간 이동의 문을 열지 못하고 있었습니다.
2247,1,이제 이곳까지 단번에 이동 할 수 있게 되었습니다. 그럼 저희는 앞쪽을 살펴 보도록 하겠습니다. 또 뵙도록 하죠.
2249,1,서두르자 공주마마를 찾아야 한다!
2250,1,우리의 왕 에노이르 만세!
2254,1,입구에 공간이동의 문을 확인 했습니다.
2255,1,도착 했습니다. 장군!
2256,1,네!
2258,1,...제발 제 말 좀 끊지마세요. 부탁입니다.
2259,1,"아, 제게 하신 말입니까?"
2260,1,말씀 끝나셨습니다.
