id,after,respawn,min_time,max_time,show_tip,show_end_time,tip
2299,0,f,,,f,f,
2300,0,f,,,f,f,
2301,0,f,,,f,f,
2302,0,f,,,f,f,
2303,0,f,,,f,f,
2304,0,f,,,f,f,
2305,0,f,,,f,f,
2306,5000,f,,,f,f,
2307,5000,f,,,f,f,
2308,0,f,,,f,f,
2309,0,f,,,f,f,
2310,0,f,,,f,f,
2311,0,f,,,f,f,
2312,0,f,,,f,f,
2313,0,f,,,f,f,
2314,0,f,,,f,f,
2315,100,f,,,f,f,
2316,1000,t,5000,10000,f,f,
2317,0,f,,,f,f,
2318,0,f,,,f,f,
2319,0,f,,,f,f,
2320,0,f,,,f,f,
2321,0,f,,,f,f,
2323,0,f,,,f,f,
2325,5000,t,,,f,f,
2326,0,f,,,f,f,
2327,0,t,10000,15000,f,f,
2328,0,f,,,f,f,
2329,0,f,,,f,f,
2330,0,f,,,f,f,
2331,3000,t,3000000,4200000,f,f,
2333,0,f,,,f,f,
2334,0,f,,,f,f,
2335,0,f,,,f,f,
2336,0,f,,,f,f,
2337,15000,f,,,f,f,
2338,0,f,,,f,f,
2339,0,f,,,f,f,
2340,0,f,0,0,f,f,
2341,0,f,0,0,f,f,
2342,0,f,0,0,f,f,
2343,500,t,1000,1000,f,f,
2344,4000,f,1000,1000,f,f,
2345,1000,t,240000,360000,f,f,
2346,10000,t,240000,360000,f,f,
2348,180000,f,,,f,f,
2349,100,t,30000,40000,f,f,
2350,180000,f,,,f,f,
2351,2000,f,,,f,f,
2352,100,t,35000,40000,f,f,
2353,100,t,35000,40000,f,f,
2354,100,t,35000,40000,f,f,
2355,100,t,35000,40000,f,f,
2356,100,t,40000,60000,f,f,
2357,100,t,40000,40000,f,f,
2358,0,t,35000,40000,f,f,
2359,5000,f,,,f,f,
2360,100,t,40000,40000,f,f,
2361,100,t,35000,40000,f,f,
2362,2000,t,30000,60000,f,f,
2363,100,t,40000,40000,f,f,
2365,0,t,40000,60000,f,f,
2366,500,t,60000,60000,f,f,
2367,500,t,35000,40000,f,f,
2368,500,t,35000,35000,f,f,
2370,5000,t,40000,40000,f,f,
2371,20000,f,,,f,f,
2372,500,f,,,f,f,
2373,0,f,,,f,f,
2377,0,f,,,f,f,
2378,0,f,,,f,f,
2379,0,f,,,f,f,
2380,0,f,,,f,f,
2381,0,f,,,f,f,
2383,0,f,,,f,f,
2384,0,f,,,f,f,
2385,0,f,,,f,f,
2386,0,f,,,f,f,
2387,2000,f,,,f,f,
2388,5000,f,,,f,f,
2389,1000,t,10000,10000,f,f,
2390,2000,f,,,f,f,
2391,1000,t,10000,15000,f,f,
2392,0,f,,,f,f,
2393,1000,f,0,0,f,f,
2394,2000,f,,,f,f,
2395,1000,f,,,f,f,
2397,1500,f,,,f,f,
2398,1000,f,,,f,f,
2399,1000,f,0,0,f,f,
2400,1000,f,0,0,f,f,
2401,1000,f,0,0,f,f,
2402,1000,f,0,0,f,f,
2403,1000,f,0,0,f,f,
2404,5000,t,240000,360000,f,f,
2405,5000,t,3000000,4200000,f,f,
2406,5000,t,3000000,4200000,f,f,
2407,5000,t,3000000,4200000,f,f,
2408,5000,t,3000000,4200000,f,f,
2409,5000,t,7200000,14400000,f,f,
2410,5000,t,14400000,21600000,f,f,
2411,5000,t,14400000,21600000,f,f,
2412,5000,t,3000000,4200000,f,f,
2413,5000,t,7200000,14400000,f,f,
2414,5000,t,14400000,21600000,f,f,
2416,,f,,,f,f,
2417,,f,,,f,f,
2418,1000,f,,,f,f,
2419,100,f,,,f,f,
2420,1000,f,,,f,f,
2421,1000,f,,,f,f,
2422,1000,f,,,f,f,
2423,1000,f,,,f,f,
2424,1000,f,,,f,f,
2425,100,f,,,f,f,
2426,5000,f,,,f,f,
2427,5000,f,,,f,f,
2428,5000,f,,,f,f,
2429,5000,f,,,f,f,
2433,5000,t,30000,40000,f,f,
2434,10000,t,12000,12000,f,f,
2436,500,f,,,f,f,
2437,500,f,,,f,f,
2438,500,f,,,f,f,
2439,500,f,,,f,f,
2441,500,f,,,f,f,
2442,500,f,,,f,f,
2446,2000,f,,,f,f,
2447,2000,t,240000,360000,f,f,
2448,500,t,40000,50000,f,f,
2449,1000,f,,,f,f,
2450,1000,f,,,f,f,
2451,1000,f,,,f,f,
2452,1000,f,,,f,f,
2453,1000,f,,,f,f,
2454,1000,f,,,f,f,
2455,5000,f,,,f,f,
2457,0,t,30000,60000,f,f,
2460,12000,f,,,f,f,
2462,5000,f,,,f,f,
2463,5000,f,,,f,f,
2465,0,f,,,f,f,
2466,0,f,,,f,f,
2467,0,f,,,f,f,
2468,3000,f,,,f,f,
2469,1000,f,,,f,f,
2470,0,f,,,f,f,
2472,1000,f,,,f,f,
2473,5000,f,,,f,f,
2474,2000,f,,,f,f,
2476,1000,f,,,f,f,
2477,0,t,240000,360000,f,f,
2478,0,t,240000,360000,f,f,
2479,0,t,240000,360000,f,f,
2480,0,t,240000,360000,f,f,
2481,0,t,240000,360000,f,f,
2482,0,t,240000,360000,f,f,
2485,0,t,240000,360000,f,f,
2486,0,t,240000,360000,f,f,
2487,15000,f,,,f,f,
2489,100,f,,,f,f,
2491,1000,t,10000,20000,f,f,
2492,3000,f,,,f,f,
2494,15000,f,,,f,f,
2495,15000,f,,,f,f,
2496,15000,f,,,f,f,
2497,15000,f,,,f,f,
2498,10000,f,,,f,f,
2501,500,t,30000,60000,f,f,
2502,1000,t,30000,60000,f,f,
2504,5000,f,,,f,f,
2506,3000,f,,,f,f,
2508,100,f,,,f,f,
2509,1000,t,13000,15000,f,f,
2510,5000,f,,,f,f,
2512,3000,f,,,f,f,
2514,5000,f,,,f,f,
2515,2000,f,,,f,f,
2517,2000,f,,,f,f,
2519,3000,f,,,f,f,
2520,2000,f,,,f,f,
2521,1000,f,,,f,f,
2523,500,f,0,0,f,f,
2526,190,f,,,f,f,
2527,3000,f,,,f,f,
2528,0,f,,,f,f,
2529,0,f,,,f,f,
2530,1300,f,,,f,f,
2531,3000,f,,,f,f,
2532,1000,f,,,f,f,
2533,3000,f,,,f,f,
2534,3000,f,,,f,f,
2535,10000,t,12000,12000,f,f,
2536,10000,t,12000,12000,f,f,
2537,10000,t,12000,12000,f,f,
2538,10000,t,12000,12000,f,f,
2541,3000,f,,,f,f,
2543,3000,f,,,f,f,
2544,3000,f,,,f,f,
2549,3000,f,,,f,f,
2550,1000,f,,,f,f,
2551,3000,f,,,f,f,
2552,1000,t,20000,35000,f,f,
2554,1000,t,30000,30000,f,f,
2555,5000,f,,,f,f,
2556,1000,f,,,f,f,
2557,1000,f,,,f,f,
2559,1000,f,,,f,f,
2560,1000,f,,,f,f,
2561,1000,f,,,f,f,
2562,1000,f,,,f,f,
2566,3000,f,,,f,f,
2574,3000,f,,,f,f,
2575,0,f,,,f,f,
2577,1000,t,3000000,4200000,f,f,
2578,4000,f,,,f,f,
2580,1000,t,5000,10000,f,f,
2581,300,f,,,f,f,
2584,0,f,,,f,f,
2585,3000,f,,,f,f,
2586,3000,f,,,f,f,
2587,3000,f,,,f,f,
2588,3000,f,,,f,f,
2589,3000,f,,,f,f,
2590,1000,f,,,f,f,
2591,3000,f,,,f,f,
2592,1000,f,,,f,f,
2593,3000,f,,,f,f,
2594,3000,f,,,f,f,
2595,3000,f,,,f,f,
2596,3000,f,,,f,f,
2597,3000,f,,,f,f,
2598,3000,f,,,f,f,
2599,,f,,,f,f,
2600,12000,f,,,f,f,
2601,15000,f,,,f,f,
2602,15000,f,,,f,f,
2603,1500,f,,,f,f,
2604,3000,f,,,f,f,
2606,980,f,,,f,f,
2607,2000,f,,,f,f,
2608,5000,f,,,f,f,
2610,1000,f,,,f,f,
2611,3000,f,,,f,f,
2612,1000,f,,,f,f,
2613,2000,f,,,f,f,
2614,1500,f,,,f,f,
2615,2000,f,,,f,f,
2616,1200,f,,,f,f,
2617,2000,t,20000,32000,f,f,
2618,2000,f,,,f,f,
2619,4000,f,,,f,f,
2620,100,f,,,f,f,
2621,1000,f,,,f,f,
2622,100,f,0,0,f,f,
2623,0,f,,,f,f,
2625,0,f,,,f,f,
2626,3000,f,,,f,f,
2627,0,f,,,f,f,
2628,1000,f,,,f,f,
2629,0,f,,,f,f,
2630,1000,f,,,f,f,
2631,0,f,,,f,f,
2632,0,f,,,f,f,
2634,0,f,,,f,f,
2635,120000,f,,,f,f,
2636,3000,f,,,f,f,
2638,0,t,4000,6000,f,f,
2639,1000,f,,,f,f,
2640,3000,f,,,f,f,
2641,3000,f,,,f,f,
2642,1000,f,,,f,f,
2643,3000,f,,,f,f,
2644,1000,f,,,f,f,
2645,20000,f,,,f,f,
2646,3000,f,,,f,f,
2647,1000,f,,,f,f,
2648,1000,f,,,f,f,
2650,1000,f,,,f,f,
2653,1000,f,,,f,f,
2654,1000,f,,,f,f,
2656,1000,f,,,f,f,
2657,1000,f,,,f,f,
2658,1000,f,,,f,f,
2659,1000,f,,,f,f,
2660,1000,t,25000,35000,f,f,
2661,500,f,,,f,f,
2663,1000,f,,,f,f,
2664,100,f,,,f,f,
2665,1000,f,,,f,f,
2667,1000,f,,,f,f,
2668,500,f,,,f,f,
2669,500,t,30000,40000,f,f,
2670,0,t,120000,180000,f,f,
2671,,t,1000,1000,f,f,
2672,1000,f,,,f,f,
2673,86400000,f,,,f,f,
2674,1000,f,,,f,f,
2676,1000,f,,,f,f,
2677,0,f,,,f,f,
2678,1000,f,,,f,f,
2679,1000,f,,,f,f,
2680,2000,f,,,f,f,
2681,1000,f,,,f,f,
2683,1000,f,,,f,f,
2685,1000,f,,,f,f,
2686,4000,f,,,f,f,
2687,1000,f,,,f,f,
2689,,f,1000,1000,f,f,
2690,1000,f,,,f,f,
2691,,t,15000,20000,f,f,
2692,1000,f,,,f,f,
2694,1000,f,,,f,f,
2695,5000,f,,,f,f,
2696,4000,f,,,f,f,
2697,0,f,,,f,f,
2698,1000,f,,,f,f,
2700,0,f,,,f,f,
2702,0,f,,,f,f,
2706,3000,f,,,f,f,
2707,0,f,,,f,f,
2708,8000,f,,,f,f,
2709,0,f,,,f,f,
2712,5000,f,,,f,f,
2713,1000,f,,,f,f,
2714,7000,f,,,f,f,
2716,0,f,,,f,f,
2717,1000,t,3000,20000,f,f,
2718,1000,t,600000,600000,f,f,
2719,0,f,,,f,f,
2720,4000,f,,,f,f,
2721,5000,f,,,f,f,
2723,5000,f,,,f,f,
2725,1000,f,,,f,f,
2726,1000,t,15000,15000,f,f,
2727,3000,t,20000,35000,f,f,
2728,0,f,0,0,f,f,
2729,0,f,0,0,f,f,
2730,0,f,0,0,f,f,
2731,0,f,0,0,f,f,
2733,1000,f,,,f,f,
2734,120000,f,,,f,f,
2735,0,f,0,0,f,f,
2736,1000,t,50000,120000,f,f,
2737,3000,f,,,f,f,
2738,500,t,60000,180000,f,f,
2739,3000,f,,,f,f,
2741,0,f,0,0,f,f,
2742,0,f,0,0,f,f,
2743,0,f,0,0,f,f,
2744,0,f,0,0,f,f,
2745,0,f,0,0,f,f,
2746,0,f,0,0,f,f,
2747,518400000,f,0,0,t,f,소멸 예정: 
2748,518400000,f,0,0,t,f,소멸 예정: 
2749,518400000,f,0,0,t,f,소멸 예정: 
2750,518400000,f,0,0,t,f,소멸 예정: 
2751,518400000,f,0,0,t,f,소멸 예정: 
2752,518400000,f,0,0,t,f,소멸 예정: 
2753,518400000,f,0,0,t,f,소멸 예정: 
2754,518400000,f,0,0,t,f,소멸 예정: 
2755,518400000,f,0,0,t,f,소멸 예정: 
2756,518400000,f,0,0,t,f,소멸 예정: 
2757,518400000,f,0,0,t,f,소멸 예정: 
2758,518400000,f,,,t,f,소멸 예정: 
2759,518400000,f,,,t,f,소멸 예정: 
2760,518400000,f,,,t,f,소멸 예정: 
2761,518400000,f,,,t,f,소멸 예정: 
2762,518400000,f,,,t,f,소멸 예정: 
2763,518400000,f,,,t,f,소멸 예정: 
2764,518400000,f,,,t,f,소멸 예정: 
2765,518400000,f,,,t,f,소멸 예정: 
2766,518400000,f,,,t,f,소멸 예정: 
2767,518400000,f,,,t,f,소멸 예정: 
2768,518400000,f,,,t,f,소멸 예정: 
2769,518400000,f,,,t,f,소멸 예정: 
2770,518400000,f,,,t,f,소멸 예정: 
2771,518400000,f,,,t,f,소멸 예정: 
2772,518400000,f,,,t,f,소멸 예정: 
2773,518400000,f,,,t,f,소멸 예정: 
2774,518400000,f,,,t,f,소멸 예정: 
2776,518400000,f,,,t,f,소멸 예정: 
2777,518400000,f,,,t,f,소멸 예정: 
2778,518400000,f,,,t,f,소멸 예정: 
2779,518400000,f,,,t,f,소멸 예정: 
2780,518400000,f,,,t,f,소멸 예정: 
2781,518400000,f,,,t,f,소멸 예정: 
2782,518400000,f,,,t,f,소멸 예정: 
2783,518400000,f,,,t,f,소멸 예정: 
2784,518400000,f,,,t,f,소멸 예정: 
2785,518400000,f,,,t,f,소멸 예정: 
2786,518400000,f,,,t,f,소멸 예정: 
2787,518400000,f,,,t,f,소멸 예정: 
2788,518400000,f,,,t,f,소멸 예정: 
2789,518400000,f,,,t,f,소멸 예정: 
2790,518400000,f,,,t,f,소멸 예정: 
2791,518400000,f,,,t,f,소멸 예정: 
2792,518400000,f,,,t,f,소멸 예정: 
2793,518400000,f,,,t,f,소멸 예정: 
2794,518400000,f,,,t,f,소멸 예정: 
2795,518400000,f,,,t,f,소멸 예정: 
2796,518400000,f,,,t,f,소멸 예정: 
2797,518400000,f,,,t,f,소멸 예정: 
2798,518400000,f,,,t,f,소멸 예정: 
2799,518400000,f,,,t,f,소멸 예정: 
2800,518400000,f,,,t,f,소멸 예정: 
2801,518400000,f,,,t,f,소멸 예정: 
2802,518400000,f,,,t,f,소멸 예정: 
2803,518400000,f,,,t,f,소멸 예정: 
2804,518400000,f,,,t,f,소멸 예정: 
2805,518400000,f,,,t,f,소멸 예정: 
2806,518400000,f,,,t,f,소멸 예정: 
2807,518400000,f,,,t,f,소멸 예정: 
2808,518400000,f,,,t,f,소멸 예정: 
2809,518400000,f,,,t,f,소멸 예정: 
2810,518400000,f,,,t,f,소멸 예정: 
2811,518400000,f,,,t,f,소멸 예정: 
2812,518400000,f,,,t,f,소멸 예정: 
2813,518400000,f,,,t,f,소멸 예정: 
2814,518400000,f,,,t,f,소멸 예정: 
2815,518400000,f,,,t,f,소멸 예정: 
2816,518400000,f,,,t,f,소멸 예정: 
2817,518400000,f,,,t,f,소멸 예정: 
2818,518400000,f,,,t,f,소멸 예정: 
2819,518400000,f,,,t,f,소멸 예정: 
2820,518400000,f,,,t,f,소멸 예정: 
2821,518400000,f,,,t,f,소멸 예정: 
2822,3000,f,,,f,f,
2823,0,f,,,f,f,
2824,1000,f,,,f,f,
2825,0,f,,,f,f,
2826,3000,t,3000,5000,f,f,
2828,0,f,,,f,f,
2829,0,f,0,0,f,f,
2830,86400000,f,,,f,f,
2831,86400000,f,,,f,f,
2832,86400000,f,,,f,f,
2833,86400000,f,,,f,f,
2835,6000,f,0,0,f,f,
2836,10,t,20000,30000,f,f,
2838,120000,f,,,f,f,
2839,5000,f,,,f,f,
2840,120000,f,,,f,f,
2841,1000,f,,,f,f,
2842,1000,t,30000,40000,f,f,
2843,100,t,600000,600000,f,f,
2844,100,f,,,f,f,
2845,0,f,,,f,f,
2846,5000,f,,,f,f,
2847,5000,f,,,f,f,
2848,0,f,,,f,f,
2849,500,t,6000,9000,f,f,
2850,1000,t,30000,40000,f,f,
2851,0,f,,,f,f,
2852,0,f,,,f,f,
2853,5000,f,,,f,f,
2854,1000,t,30000,40000,f,f,
2855,5000,f,,,f,f,
2857,0,t,25000,30000,f,f,
2858,500,t,20000,30000,f,f,
2859,0,t,25000,30000,f,f,
2860,1000,t,5000,6000,f,f,
2861,1000,t,5000,5000,f,f,
2862,1000,t,5000,5000,f,f,
2863,1000,t,5000,5000,f,f,
2865,1000,t,5000,5000,f,f,
2866,,t,5000,5000,f,f,
2867,,f,5000,5000,f,f,
2868,1000,f,,,f,f,
2870,1000,t,2000,3000,f,f,
2871,1000,t,2000,3000,f,f,
2872,1000,t,2000,3000,f,f,
2873,1000,t,50000,70000,f,f,
2874,60000,f,,,f,f,
2875,0,f,,,f,f,
2876,86400000,f,,,f,f,
2877,2000,t,20000,40000,f,f,
2879,4000,t,10000,10000,f,f,
2880,4000,t,10000,10000,f,f,
2881,4000,t,10000,10000,f,f,
2882,0,t,60000,60000,f,f,
2883,4000,t,4000,6000,f,f,
2884,100,t,40000,60000,f,f,
2886,10000,f,7200000,14400000,f,f,
2887,10000,f,7200000,14400000,f,f,
2888,10000,f,7200000,14400000,f,f,
2889,10000,f,7200000,14400000,f,f,
2891,5000,f,,,f,f,
2892,5000,f,,,f,f,
2893,100,t,25000,30000,f,f,
2894,1000,t,20000,20000,f,f,
2895,,f,,,f,f,
2896,,f,,,f,f,
2897,518400000,f,,,t,f,소멸 예정: 
2898,518400000,f,,,t,f,소멸 예정: 
2899,518400000,f,,,t,f,소멸 예정: 
2900,518400000,f,,,t,f,소멸 예정: 
2901,,f,,,f,f,
2902,500,t,30000,35000,f,f,
2903,10000,f,,,f,f,
2904,10000,f,,,f,f,
2905,20000,f,,,f,f,
2906,120000,f,,,f,f,
2907,,f,1000,1000,f,f,
2908,10000,f,1000,1000,f,f,
2909,0,t,10000,20000,f,f,
2910,1000,f,,,f,f,
2912,0,f,,,f,f,
2913,6000000,f,,,f,f,
2914,3000,f,,,f,f,
2915,10000,t,12000,12000,f,f,
2916,3000,f,,,f,f,
2917,100,f,,,f,f,
2918,1000,f,,,f,f,
2919,,f,,,f,f,
2920,100,f,,,f,f,
2922,5000,f,,,f,f,
2924,400,f,,,f,f,
2926,0,f,,,f,f,
2927,0,f,,,f,f,
2928,500,f,,,f,f,
2929,10,f,,,f,f,
2930,10,f,,,f,f,
2931,10,f,,,f,f,
2932,10,f,,,f,f,
2933,10,f,,,f,f,
2934,10,f,,,f,f,
2935,10,f,,,f,f,
2936,10,f,,,f,f,
2937,3000,t,3000,5000,f,f,
2938,2000,f,,,f,f,
2939,1000,f,,,f,f,
2940,1000,f,,,f,f,
2941,0,f,,,f,f,
2942,0,f,,,f,f,
2943,0,f,,,f,f,
2944,0,f,,,f,f,
2945,0,f,,,f,f,
2946,0,f,,,f,f,
2947,50,t,20000,20000,f,f,
2951,0,f,,,f,f,
2953,1000,f,,,f,f,
2954,0,f,,,f,f,
2955,500,t,30000,90000,f,f,
2956,0,f,,,f,f,
2957,0,t,7200000,14400000,f,f,
2958,10000,t,7200000,14400000,f,f,
2959,0,f,,,f,f,
2960,0,t,7200000,14400000,f,f,
2961,10000,t,7200000,14400000,f,f,
2962,518400000,f,,,t,f,소멸 예정: 
2963,518400000,f,,,t,f,소멸 예정: 
2964,518400000,f,,,t,f,소멸 예정: 
2965,518400000,f,,,t,f,소멸 예정: 
2966,518400000,f,,,t,f,소멸 예정: 
2967,518400000,f,,,t,f,소멸 예정: 
2968,518400000,f,,,t,f,소멸 예정: 
2969,518400000,f,,,t,f,소멸 예정: 
2970,518400000,f,,,t,f,소멸 예정: 
2971,518400000,f,,,t,f,소멸 예정: 
2972,518400000,f,,,t,f,소멸 예정: 
2973,518400000,f,,,t,f,소멸 예정: 
2974,518400000,f,,,t,f,소멸 예정: 
2975,518400000,f,,,t,f,소멸 예정: 
2976,518400000,f,,,t,f,소멸 예정: 
2977,518400000,f,,,t,f,소멸 예정: 
2978,518400000,f,,,t,f,소멸 예정: 
2979,518400000,f,,,t,f,소멸 예정: 
2980,518400000,f,,,t,f,소멸 예정: 
2981,518400000,f,,,t,f,소멸 예정: 
2982,518400000,f,,,t,f,소멸 예정: 
2983,518400000,f,,,t,f,소멸 예정: 
2984,518400000,f,,,t,f,소멸 예정: 
2985,0,f,,,f,f,
2986,0,f,,,f,f,
2987,0,f,,,f,f,
2988,500,t,20000,40000,f,f,
2989,500,t,40000,80000,f,f,
2990,500,t,20000,40000,f,f,
2991,0,f,,,f,f,
2992,0,f,,,f,f,
2993,0,f,,,f,f,
2994,0,f,,,f,f,
2995,0,f,,,f,f,
2996,0,f,,,f,f,
2997,0,f,,,f,f,
2998,0,f,,,f,f,
2999,0,f,,,f,f,
3000,0,f,,,f,f,
3001,0,f,,,f,f,
3002,0,f,,,f,f,
3003,0,f,,,f,f,
3004,0,f,,,f,f,
3005,0,f,,,f,f,
3006,0,f,,,f,f,
3007,0,f,,,f,f,
3008,0,f,,,f,f,
3009,0,f,,,f,f,
3010,0,f,,,f,f,
3011,0,f,,,f,f,
3012,0,f,,,f,f,
3013,0,f,,,f,f,
3014,0,f,,,f,f,
3015,0,f,,,f,f,
3016,1000,f,,,f,f,
3017,60000,f,,,f,f,
3018,3000,f,,,f,f,
3019,3000,f,,,f,f,
3020,0,f,,,f,f,
3021,500,t,5000,5000,f,f,
3022,500,f,,,f,f,
3023,500,f,,,f,f,
3025,500,t,30000,60000,f,f,
3026,500,t,30000,60000,f,f,
3027,500,t,20000,30000,f,f,
3028,500,t,30000,60000,f,f,
3029,500,t,15000,30000,f,f,
3030,500,f,,,f,f,
3031,500,t,30000,45000,f,f,
3032,500,t,20000,30000,f,f,
3033,500,t,13000,15000,f,f,
3034,500,f,,,f,f,
3035,1000,t,10000,20000,f,f,
3036,500,f,,,f,f,
3037,500,f,,,f,f,
3038,500,f,,,f,f,
3039,500,f,,,f,f,
3040,0,f,,,f,f,
3041,120000,f,,,f,f,
3042,120000,f,,,f,f,
3043,120000,f,,,f,f,
3044,0,f,,,f,f,
3045,0,f,,,f,f,
3046,5000,t,14400000,21600000,f,f,
3047,5000,t,14400000,21600000,f,f,
3048,5000,t,14400000,21600000,f,f,
3049,500,f,,,f,f,
3050,0,f,,,f,f,
3051,1000,f,,,f,f,
3052,0,t,,,f,f,
3053,3600000,f,,,t,f,소멸 예정: 
3054,1000,f,,,f,f,
3055,500,f,,,f,f,
3056,0,f,,,f,f,
3058,600000,f,,,t,f,소멸 예정: 
3059,1000,f,,,f,f,
3060,10800000,f,,,t,f,소멸 예정: 
3061,10800000,f,,,t,f,소멸 예정: 
3062,10800000,f,,,t,f,소멸 예정: 
3063,10800000,f,,,t,f,소멸 예정: 
3064,10800000,f,,,t,f,소멸 예정: 
3065,10800000,f,,,t,f,소멸 예정: 
3066,10800000,f,,,t,f,소멸 예정: 
3067,10800000,f,,,t,f,소멸 예정: 
3068,0,f,,,f,f,
3073,1300,t,120000,150000,f,f,
3074,1000,f,,,f,f,
3075,0,t,5000,10000,f,f,
3078,40000,f,,,f,f,
3079,0,f,,,f,f,
3080,3000,f,,,f,f,
3081,3000,f,,,f,f,
3084,500,t,30000,40000,f,f,
3087,600000,f,,,f,f,
3088,10000,f,,,f,f,
3089,3000,f,,,f,f,
3090,5000,f,,,f,f,
3091,0,f,,,f,f,
3092,1000,f,,,f,f,
3093,500,f,,,f,f,
3094,3000,f,,,f,f,
3096,10,t,10,10,f,f,
3097,100,t,100,100,f,f,
3098,100,t,100,100,f,f,
3099,3000,f,,,f,f,
3100,3000,f,,,f,f,
3101,3000,f,,,f,f,
3103,0,f,,,f,f,
3104,3000,f,,,f,f,
3105,1000,f,,,f,f,
3107,1000,f,,,f,f,
3108,0,f,,,f,f,
3109,1000,t,10000,20000,f,f,
3110,1000,f,,,f,f,
3111,10000,f,,,f,f,
3112,3000,f,,,f,f,
3113,3000,f,,,f,f,
3114,10,t,10,10,f,f,
3115,10,t,10,10,f,f,
3116,10,t,10,10,f,f,
3117,10,t,10,10,f,f,
3118,10,t,10,10,f,f,
3119,10,t,10,10,f,f,
3120,10,t,10,10,f,f,
3121,10,t,10,10,f,f,
3122,10,t,10,10,f,f,
3123,3000,f,,,f,f,
3124,180000,f,,,f,f,
3125,0,f,,,f,f,
3126,0,f,,,f,f,
3127,0,f,,,f,f,
3128,5000,f,,,f,f,
3129,5000,f,,,f,f,
3130,3000,f,,,f,f,
3131,500,f,,,f,f,
3132,3000,f,,,f,f,
3133,5000,f,,,f,f,
3134,0,f,,,f,f,
3136,500,f,,,f,f,
3137,3600000,f,,,f,f,
3138,3000,f,,,f,f,
3139,0,f,,,f,f,
3140,0,f,,,f,f,
3141,0,f,,,f,f,
3143,3000,f,,,f,f,
3144,1000,f,,,f,f,
3146,1000,f,,,f,f,
3147,1000,f,,,f,f,
3148,600000,f,,,t,f,소멸 예정: 
3149,100,f,,,f,f,
3150,1000,f,,,f,f,
3152,3000,f,,,f,f,
3153,1000,t,25000,35000,f,f,
3154,3000,t,20000,35000,f,f,
3155,1000,f,,,f,f,
3156,2000,t,20000,32000,f,f,
3157,2000,f,,,f,f,
3158,3000,f,,,f,f,
3159,500,f,,,f,f,
3160,0,t,5000,10000,f,f,
3161,0,t,20000,30000,f,f,
3163,5000,f,,,f,f,
3164,3000,f,,,f,f,
3165,5000,f,,,f,f,
3166,1000,f,0,0,f,f,
3167,1000,f,0,0,f,f,
3170,60000,f,,,f,f,
3171,3000,f,,,f,f,
3172,30000,f,,,f,f,
3173,1000,f,,,f,f,
3174,0,f,,,f,f,
3175,3000,f,,,f,f,
3177,5000,f,,,f,f,
3181,3000,f,,,f,f,
3182,1000,t,20000,35000,f,f,
3183,3000,f,,,f,f,
3185,3000,f,,,f,f,
3186,3000,f,,,f,f,
3187,3000,t,3000,5000,f,f,
3188,3000,f,,,f,f,
3189,3000,f,,,f,f,
3190,3000,f,,,f,f,
3191,3000,f,,,f,f,
3192,3000,f,,,f,f,
3193,30000,f,,,f,f,
3195,300,t,1800000,6000000,f,f,
3196,,f,1000,1000,f,f,
3197,7000,f,,,f,f,
3198,100,f,,,f,f,
3199,10000,f,0,0,f,f,
3200,0,f,0,0,f,f,
3201,1000,f,,,f,f,
3203,100,f,,,f,f,
3204,5000,f,,,f,f,
3205,20000,f,,,f,f,
3206,518400000,f,0,0,t,f,소멸 예정: 
3207,0,f,0,0,f,f,
3208,10,f,,,f,f,
3209,518400000,f,0,0,t,f,소멸 예정: 
3210,0,f,0,0,f,f,
3211,5000,f,,,f,f,
3212,100,f,,,f,f,
3215,500,f,,,f,f,
3216,3000,f,,,f,f,
3217,0,t,1000,1000,f,f,
3218,0,t,1000,1000,f,f,
3219,5000,f,,,f,f,
3220,100,t,1800000,2400000,f,f,
3221,100,t,300000,900000,f,f,
3222,100,t,600000,1800000,f,f,
3223,3000,t,270000,390000,f,f,
3225,0,f,1800000,1800000,f,f,
3226,,t,4500000,4500000,f,f,
3227,300,f,,,f,f,
3229,3000,f,,,f,f,
3230,300,t,1200000,2400000,f,f,
3231,500,t,5000,5000,f,f,
3232,1000,f,,,f,f,
3233,0,t,1000,1000,f,f,
3234,0,t,1000,1000,f,f,
3235,0,f,1800000,1800000,f,f,
3236,0,f,0,0,f,f,
3237,0,f,0,0,f,f,
3238,0,f,0,0,f,f,
3241,0,f,0,0,f,f,
3242,0,t,1000,1000,f,f,
3243,0,f,0,0,f,f,
3244,0,f,0,0,f,f,
3245,0,t,1000,1000,f,f,
3247,0,t,1000,1000,f,f,
3248,100,t,15000,20000,f,f,
3249,1000,f,,,f,f,
3250,500,t,10000,15000,f,f,
3251,500,t,10000,15000,f,f,
3252,0,f,,,f,f,
3254,500,t,10000,15000,f,f,
3255,0,f,0,0,f,f,
3256,0,f,0,0,f,f,
3257,0,f,0,0,f,f,
3258,0,f,0,0,f,f,
3259,0,f,0,0,f,f,
3260,0,f,0,0,f,f,
3261,0,f,0,0,f,f,
3262,0,f,0,0,f,f,
3263,0,f,0,0,f,f,
3264,0,f,0,0,f,f,
3265,0,f,0,0,f,f,
3266,0,f,0,0,f,f,
3267,0,f,0,0,f,f,
3268,0,f,0,0,f,f,
3269,0,f,0,0,f,f,
3272,5000,f,,,f,f,
3273,4000,f,,,f,f,
3274,3000,f,,,f,f,
3275,3000,f,,,f,f,
3276,5000,t,480000,720000,f,f,
