id,title,cast_delay,tool_id,skill_id,wi_id,desc,milestone_id,req_doodad_id,need_bind,ac_id,actability_limit,show_upper_crafts,recommend_level,visible_order
3094,바위의 원정대장 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3095,민첩의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3096,유성의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3097,체력의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3098,힘의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3099,번개의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3100,태풍의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3101,바위의 영주 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3102,민첩의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3103,유성의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3104,체력의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3105,힘의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3106,번개의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3107,태풍의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3108,바위의 국왕 도끼,10000,,11076,43,,,0,f,0,0,f,0,0
3109,체력의 모험가 전투둔기,10000,,11076,43,,,,f,0,0,f,0,0
3110,체력의 모험단장 전투둔기,10000,,11076,43,,,,f,0,0,f,0,0
3111,바위의 기사 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3112,체력의 기사단장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3113,힘의 기사단장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3114,바위의 기사단장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3115,체력의 원정대원 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3116,힘의 원정대원 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3117,바위의 원정대원 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3118,체력의 원정대장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3119,힘의 원정대장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3120,바위의 원정대장 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3121,체력의 영주 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3122,힘의 영주 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3123,바위의 영주 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3124,체력의 국왕 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3125,힘의 국왕 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3126,바위의 국왕 전투둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3127,체력의 모험가 둔기,10000,,11076,43,,,,f,0,0,f,0,0
3128,호수의 모험단장 둔기,10000,,11076,43,,,,f,0,0,f,0,0
3129,강의 기사 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3130,지능의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3131,체력의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3132,호수의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3133,힘의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3134,돌풍의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3135,바위의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3136,강의 기사단장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3137,지능의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3138,체력의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3139,호수의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3140,힘의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3141,돌풍의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3142,바위의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3143,강의 원정대원 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3144,지능의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3145,체력의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3146,호수의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3147,힘의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3148,돌풍의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3149,바위의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3150,강의 원정대장 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3151,지능의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3152,체력의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3153,호수의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3154,힘의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3155,돌풍의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3156,바위의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3157,강의 영주 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3158,지능의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3159,체력의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3160,호수의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3161,힘의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3162,돌풍의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3163,바위의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3164,강의 국왕 둔기,10000,,11076,43,,,0,f,0,0,f,0,0
3165,체력의 모험가 방패,10000,,11074,43,,,,f,0,0,f,0,0
3166,바위의 모험단장 방패,10000,,11074,43,,,,f,0,0,f,0,0
3167,강의 기사 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3168,지능의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3169,체력의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3170,호수의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3171,힘의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3172,돌풍의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3173,바위의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3174,강의 기사단장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3175,지능의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3176,체력의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3177,호수의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3178,힘의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3179,돌풍의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3180,바위의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3181,강의 원정대원 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3182,지능의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3183,체력의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3184,호수의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3185,힘의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3186,돌풍의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3187,바위의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3188,강의 원정대장 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3189,지능의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3190,체력의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3191,호수의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3192,힘의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3193,돌풍의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3194,바위의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3195,강의 영주 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3196,지능의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3197,체력의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3198,호수의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3199,힘의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3200,돌풍의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3201,바위의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3202,강의 국왕 방패,10000,,11074,43,,,0,f,0,0,f,0,0
3203,지능의 모험가 마법지팡이,10000,,15687,43,1,,,f,0,0,f,0,0
3204,호수의 모험단장 마법지팡이,10000,,15687,43,1,,,f,0,0,f,0,0
3205,바다의 기사 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3206,정신의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3207,지능의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3208,안개의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3209,체력의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3210,노을의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3211,호수의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3212,바다의 기사단장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3213,정신의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3214,지능의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3215,안개의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3216,체력의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3217,노을의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3218,호수의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3219,바다의 원정대원 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3220,정신의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3221,지능의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3222,안개의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3223,체력의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3224,노을의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3225,호수의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3226,바다의 원정대장 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3227,정신의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3228,지능의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3229,안개의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3230,체력의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3231,노을의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3232,호수의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3233,바다의 영주 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3234,정신의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3235,지능의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3236,안개의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3237,체력의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3238,노을의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3239,호수의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3240,바다의 국왕 마법지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3241,지능의 모험가 지팡이,10000,,15687,43,1,,,f,0,0,f,0,0
3242,지능의 모험단장 지팡이,10000,,15687,43,1,,,f,0,0,f,0,0
3243,안개의 기사 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3244,정신의 기사단장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3245,지능의 기사단장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3246,안개의 기사단장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3247,정신의 원정대원 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3248,지능의 원정대원 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3249,안개의 원정대원 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3250,정신의 원정대장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3251,지능의 원정대장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3252,안개의 원정대장 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3253,정신의 영주 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3254,지능의 영주 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3255,안개의 영주 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3256,정신의 국왕 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3257,지능의 국왕 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3258,안개의 국왕 지팡이,10000,,15687,43,1,,0,f,0,0,f,0,0
3259,민첩의 모험가 미늘창,10000,,11076,43,,,,f,0,0,f,0,0
3260,민첩의 모험단장 미늘창,10000,,11076,43,,,,f,0,0,f,0,0
3261,번개의 기사 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3262,민첩의 기사단장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3263,힘의 기사단장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3264,번개의 기사단장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3265,민첩의 원정대원 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3266,힘의 원정대원 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3267,번개의 원정대원 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3268,민첩의 원정대장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3269,힘의 원정대장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3270,번개의 원정대장 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3271,민첩의 영주 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3272,힘의 영주 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3273,번개의 영주 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3274,민첩의 국왕 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3275,힘의 국왕 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3276,번개의 국왕 미늘창,10000,,11076,43,,,0,f,0,0,f,0,0
3277,민첩의 모험가 창,10000,,11076,43,,,,f,0,0,f,0,0
3278,유성의 모험단장 창,10000,,11076,43,,,,f,0,0,f,0,0
3279,태풍의 기사 창,10000,,11076,43,,,0,f,0,0,f,0,0
3280,민첩의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3281,유성의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3282,체력의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3283,힘의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3284,번개의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3285,태풍의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3286,바위의 기사단장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3287,민첩의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3288,유성의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3289,체력의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3290,힘의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3291,번개의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3292,태풍의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3293,바위의 원정대원 창,10000,,11076,43,,,0,f,0,0,f,0,0
3294,민첩의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3295,유성의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3296,체력의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3297,힘의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3298,번개의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3299,태풍의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3300,바위의 원정대장 창,10000,,11076,43,,,0,f,0,0,f,0,0
3301,민첩의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3302,유성의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3303,체력의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3304,힘의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3305,번개의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3306,태풍의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3307,바위의 영주 창,10000,,11076,43,,,0,f,0,0,f,0,0
3308,민첩의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3309,유성의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3310,체력의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3311,힘의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3312,번개의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3313,태풍의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3314,바위의 국왕 창,10000,,11076,43,,,0,f,0,0,f,0,0
3315,힘의 모험가 타악기,10000,,12128,43,,,,f,0,0,f,0,0
3316,힘의 모험단장 타악기,10000,,12128,43,,,,f,0,0,f,0,0
3317,번개의 기사 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3318,민첩의 기사단장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3319,힘의 기사단장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3320,번개의 기사단장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3321,민첩의 원정대원 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3322,힘의 원정대원 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3323,번개의 원정대원 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3324,민첩의 원정대장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3325,힘의 원정대장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3326,번개의 원정대장 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3327,민첩의 영주 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3328,힘의 영주 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3329,번개의 영주 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3330,민첩의 국왕 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3331,힘의 국왕 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3332,번개의 국왕 타악기,10000,,12128,43,,,0,f,0,0,f,0,0
3333,정신의 모험가 현악기,10000,,12128,43,,,,f,0,0,f,0,0
3334,정신의 모험단장 현악기,10000,,12128,43,,,,f,0,0,f,0,0
3335,안개의 기사 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3336,정신의 기사단장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3337,지능의 기사단장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3338,안개의 기사단장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3339,정신의 원정대원 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3340,지능의 원정대원 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3341,안개의 원정대원 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3342,정신의 원정대장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3343,지능의 원정대장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3344,안개의 원정대장 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3345,정신의 영주 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3346,지능의 영주 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3347,안개의 영주 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3348,정신의 국왕 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3349,지능의 국왕 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3350,안개의 국왕 현악기,10000,,12128,43,,,0,f,0,0,f,0,0
3351,민첩의 모험가 활,10000,,15687,43,1,,,f,0,0,f,0,0
3352,번개의 모험단장 활,10000,,15687,43,1,,,f,0,0,f,0,0
3353,바람의 기사 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3354,민첩의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3355,비의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3356,지능의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3357,힘의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3358,번개의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3359,바람의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3360,돌풍의 기사단장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3361,민첩의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3362,비의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3363,지능의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3364,힘의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3365,번개의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3366,바람의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3367,돌풍의 원정대원 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3368,민첩의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3369,비의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3370,지능의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3371,힘의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3372,번개의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3373,바람의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3374,돌풍의 원정대장 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3375,민첩의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3376,비의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3377,지능의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3378,힘의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3379,번개의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3380,바람의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3381,돌풍의 영주 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3382,민첩의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3383,비의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3384,지능의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3385,힘의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3386,번개의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3387,바람의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3388,돌풍의 국왕 활,10000,,15687,43,1,,0,f,0,0,f,0,0
3389,민첩의 모험단 가죽 토시,10000,,11088,56,,,,f,0,0,f,0,0
3390,민첩의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3391,유성의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3392,체력의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3393,힘의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3394,번개의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3395,태풍의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3396,바위의 기사단 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3397,민첩의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3398,유성의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3399,체력의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3400,힘의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3401,번개의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3402,태풍의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3403,바위의 원정대 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3404,민첩의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3405,유성의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3406,체력의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3407,힘의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3408,번개의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3409,태풍의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3410,바위의 왕실 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3411,민첩의 타양 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3412,유성의 아란제비아 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3413,체력의 키프로사 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3414,힘의 에버나이트 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3415,번개의 루키우스 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3416,태풍의 아란제브 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3417,바위의 멜리사라 가죽 토시,10000,,11088,56,,,0,f,0,0,f,0,0
3418,민첩의 모험단 가죽 흉갑,10000,,11088,56,,,,f,0,0,f,0,0
3419,민첩의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3420,유성의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3421,체력의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3422,힘의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3423,번개의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3424,태풍의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3425,바위의 기사단 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3426,민첩의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3427,유성의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3428,체력의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3429,힘의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3430,번개의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
3431,태풍의 원정대 가죽 흉갑,10000,,11088,56,,,0,f,0,0,f,0,0
