id,unit_formula_id,variable_kind_id,key,value
2226,265,5,4,0.0
2227,265,5,5,0.0
2228,265,5,6,0.0
2229,265,5,7,0.0
2230,265,5,8,0.0
2231,265,5,9,0.0
2232,265,5,10,0.0
2233,265,5,11,0.0
2234,265,5,12,0.0
2235,265,5,13,0.0
2236,265,5,14,0.0
2237,265,5,15,0.0
2238,265,5,16,0.0
2239,265,5,17,0.0
2240,265,5,18,0.0
2241,265,5,19,0.0
2242,265,5,20,0.0
