id,npc_id,use_alias,quest_act_obj_alias_id
3485,10288,f,0
3486,10539,f,0
3488,883,f,0
3489,10500,f,0
3490,10501,f,0
3491,10501,f,0
3492,10284,f,0
3493,10502,f,0
3494,10305,f,0
3495,10303,f,0
3496,10089,f,0
3497,10089,f,0
3498,10093,f,0
3499,12360,f,0
3500,10108,f,0
3501,10108,f,0
3502,10105,f,0
3503,10109,f,0
3504,10106,f,0
3505,10109,f,0
3506,9247,f,0
3507,10583,f,0
3508,9783,f,0
3509,9783,f,0
3510,11080,f,0
3511,11080,f,0
3512,9778,f,0
3513,9778,f,0
3514,11071,f,0
3515,11071,f,0
3516,9772,f,0
3517,9782,f,0
3518,9782,f,0
3519,11071,f,0
3520,11071,f,0
3521,9777,f,0
3522,9777,f,0
3523,11071,f,0
3524,11071,f,0
3525,9771,f,0
3526,10648,f,0
3527,9782,f,0
3528,9783,f,0
3529,11081,f,0
3530,11081,f,0
3531,11081,f,0
3532,11081,f,0
3533,11081,f,0
3534,11081,f,0
3535,11072,f,0
3536,11072,f,0
3537,11072,f,0
3538,11072,f,0
3539,11072,f,0
3540,11072,f,0
3541,3429,f,0
3542,3412,f,0
3543,9774,f,0
3544,9774,f,0
3545,9774,f,0
3546,9774,f,0
3547,9774,f,0
3548,9774,f,0
3549,9773,f,0
3550,9773,f,0
3551,9773,f,0
3552,9773,f,0
3553,9773,f,0
3554,9773,f,0
3555,11080,f,0
3556,11080,f,0
3557,11080,f,0
3558,11080,f,0
3559,11080,f,0
3560,11080,f,0
3561,9774,f,0
3562,9774,f,0
3563,9774,f,0
3564,9774,f,0
3565,11071,f,0
3566,11071,f,0
3567,11071,f,0
3568,11071,f,0
3569,11071,f,0
3570,11071,f,0
3571,9773,f,0
3572,9773,f,0
3573,9773,f,0
3574,9773,f,0
3575,10468,f,0
3576,10681,f,0
3577,9776,f,0
3578,9776,f,0
3579,9776,f,0
3580,9774,f,0
3581,9774,f,0
3582,9774,f,0
3583,9774,f,0
3584,9774,f,0
3585,9776,f,0
3586,9776,f,0
3587,9776,f,0
3588,9776,f,0
3589,9775,f,0
3590,9775,f,0
3591,9775,f,0
3592,9773,f,0
3593,9773,f,0
3594,9773,f,0
3595,9773,f,0
3596,9773,f,0
3597,9775,f,0
3598,9775,f,0
3599,9775,f,0
3600,9775,f,0
3601,7794,f,0
3603,7794,f,0
3604,10139,t,2703
3606,1737,f,0
3607,1660,f,0
3608,5867,f,0
3609,9768,f,0
3610,9768,f,0
3611,1910,f,0
3612,11072,f,0
3613,11072,f,0
3614,11072,f,0
3615,11072,f,0
3616,11072,f,0
3617,11072,f,0
3618,11071,f,0
3620,11071,f,0
3621,11071,f,0
3622,11071,f,0
3623,11071,f,0
3624,11071,f,0
3625,11071,f,0
3626,11071,f,0
3627,11071,f,0
3628,11071,f,0
3629,11071,f,0
3630,11071,f,0
3631,11071,f,0
3632,11071,f,0
3633,11071,f,0
3634,11072,f,0
3635,11072,f,0
3636,11072,f,0
3637,11072,f,0
3638,11072,f,0
3639,11072,f,0
3640,11071,f,0
3641,11071,f,0
3642,11071,f,0
3643,11071,f,0
3644,11071,f,0
3645,11071,f,0
3646,11071,f,0
3647,11071,f,0
3648,11071,f,0
3649,11071,f,0
3650,1662,f,0
3651,11071,f,0
3652,11071,f,0
3653,11071,f,0
3654,11071,f,0
3655,11071,f,0
3656,11071,f,0
3657,9780,f,0
3658,9780,f,0
3659,9780,f,0
3660,9781,f,0
3661,9781,f,0
3662,9781,f,0
3663,9781,f,0
3664,9781,f,0
3665,9781,f,0
3666,9781,f,0
3667,9781,f,0
3668,9784,f,0
3669,9784,f,0
3670,9784,f,0
3671,9779,f,0
3672,9779,f,0
3673,9779,f,0
3674,9779,f,0
3675,9779,f,0
3676,9779,f,0
3677,9779,f,0
3678,9779,f,0
3679,10637,f,0
3680,10716,f,0
3681,10717,f,0
3682,7770,f,0
3683,10718,f,0
3684,9059,t,2724
3685,1912,f,0
3686,1910,f,0
3687,1450,f,0
3688,1460,f,0
3689,10720,f,0
3691,1492,f,0
3692,10722,f,0
3693,10550,f,0
3694,10729,f,0
3695,1465,f,0
3696,10742,f,0
3697,8829,f,0
3698,10744,f,0
3699,10744,f,0
3700,10754,f,0
3701,10754,f,0
3702,10753,f,0
3703,10753,f,0
3704,5440,f,0
3706,10630,f,0
3707,10757,f,0
3708,1428,f,0
3709,10761,f,0
3711,2104,f,0
3712,10557,f,0
3713,2086,f,0
3714,10766,f,0
3715,1680,f,0
3716,7925,f,0
3718,10762,f,0
3719,7930,f,0
3720,2074,f,0
3721,10616,f,0
3722,10557,f,0
3723,10614,f,0
3724,10615,f,0
3725,2053,f,0
3726,10631,f,0
3727,10626,f,0
3728,2228,f,0
3729,10632,f,0
3730,9463,t,2725
3731,10627,f,0
3732,2067,f,0
3733,2067,f,0
3734,10633,f,0
3736,10625,f,0
3737,3173,f,0
3738,5691,f,0
3739,5698,f,0
3740,10613,f,0
3741,2484,f,0
3743,2091,f,0
3744,10611,f,0
3745,2029,f,0
3746,10612,f,0
3747,10610,f,0
3748,10618,f,0
3749,2112,f,0
3751,10617,f,0
3752,2077,f,0
3753,10620,f,0
3754,10559,f,0
3756,9906,f,0
3757,1690,f,0
3758,2064,f,0
3759,10628,f,0
3760,10623,f,0
3761,2124,f,0
3762,2124,f,0
3763,1729,f,0
3764,10626,f,0
3765,10615,f,0
3766,10537,f,0
3767,10618,f,0
3768,1682,f,0
3769,2484,f,0
3770,1222,f,0
3771,7799,f,0
3772,7802,f,0
3773,8120,f,
3774,1370,f,0
3775,3818,f,0
3776,3818,f,0
3777,470,t,2699
3778,10824,f,0
3780,9921,f,0
3781,466,f,0
3782,3674,f,0
3783,9853,f,0
3785,3168,f,0
3786,11965,f,0
3787,3670,f,0
3788,3670,f,0
3789,11278,f,0
3790,10844,f,0
3791,10833,f,0
3794,10833,f,0
3795,9178,f,0
3797,10846,f,0
3798,10846,f,0
3799,10846,f,0
3800,10846,f,0
3802,10666,f,0
3803,10666,f,0
3804,10666,f,0
3805,10666,f,0
3806,10564,f,0
3809,9914,f,0
3810,6491,f,0
3811,10850,f,0
3813,3818,f,0
3814,3818,f,0
3815,9849,f,0
3816,10847,t,1858
3817,10847,f,0
3818,10854,f,0
3819,10854,f,0
3820,10854,f,0
3822,10854,f,0
3823,10556,f,0
3824,10854,f,0
3825,10585,f,0
3826,11269,t,2681
3827,10560,f,0
3828,10797,f,0
3829,10798,f,0
3830,10563,f,0
3831,9783,f,0
3832,9782,f,0
3833,10293,f,0
3834,7900,f,0
3835,10833,f,0
3837,740,f,0
3838,9192,f,0
3839,7639,f,0
3840,7641,f,0
3841,7595,f,0
3842,10623,f,0
3843,2064,f,0
3844,2005,f,0
3845,2005,f,0
3846,2005,f,0
3847,1929,f,0
3848,9863,f,0
3849,1926,f,0
3851,1926,f,0
3852,1927,f,0
3853,1930,f,0
3854,1928,f,0
3855,1928,f,0
3856,1929,f,0
3857,1929,f,0
3858,1929,f,0
3859,1929,f,0
3861,1930,f,0
3862,1931,f,0
3863,1931,f,0
3864,1931,f,0
3865,1932,f,0
3866,1932,f,0
3867,1933,f,0
3868,1934,f,0
3869,1935,f,0
3870,1936,f,0
3871,1934,f,0
3872,1937,f,0
3873,1938,f,0
3874,1931,f,0
3875,1955,f,0
3876,1931,f,0
3877,1958,f,0
3878,1958,f,0
3879,1958,f,0
3880,1941,f,0
3882,1936,f,0
3883,1936,f,0
3884,1941,f,0
3885,1950,f,0
3886,1942,f,0
3887,1942,f,0
3888,1943,f,0
3889,1944,f,0
3890,1946,f,0
3891,1947,f,0
3892,1960,f,0
3893,1948,f,0
3894,1949,f,0
3895,1953,f,0
3896,1961,f,0
3897,1962,f,0
3899,12394,f,0
3900,2006,f,0
3901,2006,f,0
3902,1951,f,0
3903,1941,f,0
3904,1953,f,0
3906,1967,f,0
3907,1925,f,0
3908,1925,f,0
3909,1954,f,0
3910,2007,f,0
3911,1967,f,0
3912,1967,f,0
3913,1969,f,0
3914,1966,f,0
3915,1968,f,0
3916,1969,f,0
3917,1969,f,0
3918,1970,f,0
3919,1970,f,0
3920,1971,f,0
3921,2008,f,0
3922,2008,f,0
3923,2008,f,0
3924,1942,f,0
3925,10637,f,0
3926,10637,f,0
3927,10989,f,0
3930,9789,f,0
3931,9789,f,0
3932,9789,f,0
3933,9789,f,0
3934,9789,f,0
3935,9789,f,0
3936,9789,f,0
3937,9789,f,0
3938,10857,t,1846
3939,9789,f,0
3940,9789,f,0
3941,9789,f,0
3942,9789,f,0
3943,9789,f,0
3944,9789,f,0
3945,9789,f,0
3946,9789,f,0
3947,9789,f,0
3948,9789,f,0
3949,9789,f,0
3950,9789,f,0
3951,9789,f,0
3952,7752,f,0
3953,2978,f,0
3954,9789,f,0
3955,9789,f,0
3956,9789,f,0
3957,10857,t,1853
3958,10857,t,1856
3959,10857,t,1854
3960,9789,f,0
3962,10150,f,0
3963,10149,t,1824
3964,10553,t,1827
3965,10556,t,2680
3966,10555,t,1828
3967,8120,f,0
3968,11256,f,0
3969,10625,f,0
3970,11269,f,0
3971,10559,f,0
3972,10559,f,0
3973,11278,f,0
3974,11280,t,1849
3975,10563,t,1925
3977,11282,f,0
3978,10798,f,0
3979,11283,f,0
3980,9899,t,1862
3981,4204,f,0
3982,2124,f,0
3983,4241,f,0
3984,4241,f,0
3985,9789,f,0
3986,3667,f,0
3987,771,f,0
3988,8118,f,0
3989,585,f,0
3990,11081,f,0
3991,11081,f,0
3992,11081,f,0
3993,11081,f,0
3994,11081,f,0
3995,11081,f,0
3996,7595,f,0
3997,11081,f,0
3998,11081,f,0
3999,11081,f,0
4000,11081,f,0
4001,11081,f,0
4002,11081,f,0
4003,9911,t,1890
4005,10646,t,1892
4006,10798,f,0
4007,11080,f,0
4008,11080,f,0
4009,11080,f,0
4010,11080,f,0
4011,11076,f,0
4012,11085,f,0
4013,11076,f,0
4014,11085,f,0
4015,11077,f,0
4016,11086,f,0
4017,11077,f,0
4018,11086,f,0
4019,11077,f,0
4020,11086,f,0
4021,11077,f,0
4022,11086,f,0
4023,11077,f,0
4024,11086,f,0
4025,11077,f,0
4026,11086,f,0
4027,11077,f,0
4028,11086,f,0
4029,11077,f,0
4030,11086,f,0
4031,9789,f,0
4032,9789,f,0
4034,11084,f,0
4035,11075,f,0
4036,11075,f,0
4037,11084,f,0
4038,11075,f,0
4039,11084,f,0
4040,11075,f,0
4041,11084,f,0
4042,11075,f,0
4043,11084,f,0
4044,11077,f,0
4045,11086,f,0
4046,8064,f,0
4047,11934,f,0
4048,10548,t,1937
4049,11070,f,0
4050,11070,f,0
4051,11070,f,0
4052,11070,f,0
4053,11079,f,0
4054,11079,f,0
4055,11079,f,0
4056,11079,f,0
4057,9911,t,1951
4058,11957,t,1955
4059,11073,f,0
4060,6519,t,1997
4061,11082,f,0
4062,11073,f,0
4063,11082,f,0
4064,11073,f,0
4065,11082,f,0
4066,1462,t,1958
4067,11574,t,1962
4068,11071,f,0
4069,11994,f,0
4070,4489,f,0
4071,5669,f,0
4072,11070,f,0
4073,11079,f,0
4074,11073,f,0
4075,11082,f,0
4076,11073,f,0
4077,11082,f,0
4078,11073,f,0
4079,11082,f,0
4080,11074,f,0
4081,10894,t,2007
4082,11083,f,0
4083,8819,t,1982
4084,10894,t,1985
4085,11074,f,0
4086,11083,f,0
4087,11074,f,0
4088,11083,f,0
4089,11074,f,0
4090,11083,f,0
4092,11074,f,0
4093,11074,f,0
4094,11083,f,0
4095,11083,f,0
4096,11071,f,0
4097,11080,f,0
4098,11080,f,0
4099,11080,f,0
4100,11080,f,0
4101,11080,f,0
4102,11080,f,0
4104,11080,f,0
4105,11080,f,0
4106,11080,f,0
4107,11080,f,0
4108,11080,f,0
4109,11080,f,0
4110,11080,f,0
4111,11080,f,0
4112,11080,f,0
4113,11080,f,0
4114,11080,f,0
4115,11080,f,0
4116,11080,f,0
4117,11080,f,0
4118,11080,f,0
4119,11080,f,0
4120,11080,f,0
4121,11080,f,0
4122,11080,f,0
4123,11080,f,0
4124,11080,f,0
4125,11080,f,0
4126,11080,f,0
4127,11080,f,0
4128,11080,f,0
4129,11080,f,0
4130,5776,f,0
4131,12050,f,0
4133,5698,f,0
4134,11073,f,0
4135,11082,f,0
4137,11073,f,0
4138,11073,f,0
4139,11082,f,0
4140,9789,f,0
4141,11082,f,0
4142,11073,f,0
4143,11082,f,0
4144,11073,f,0
4145,11082,f,0
4146,11073,f,0
4147,11082,f,0
4148,8819,t,2011
4149,10895,f,0
4151,6401,f,0
4152,10895,t,2016
4153,5082,t,2024
4154,9894,f,0
4155,8987,t,2042
4157,9367,t,2046
4158,9255,t,2049
4159,5669,f,0
4160,5704,f,0
4161,11994,f,0
4162,5715,f,0
4163,11073,f,0
4164,11073,f,0
4165,11074,f,0
4166,11074,f,0
4167,11082,f,0
4168,11082,f,0
4169,11083,f,0
4170,11083,f,0
4171,10644,t,2064
4172,479,f,0
4173,6401,f,2065
4174,12151,f,0
4175,5231,f,0
4176,12162,f,0
4177,6972,t,2077
4179,12202,f,0
4180,12202,f,0
4181,12193,f,0
4182,5231,f,0
4183,12219,f,0
4184,12227,f,0
4185,12228,f,0
4186,12229,f,0
4187,1713,f,0
4188,9693,t,2112
4189,9593,f,0
4190,1936,f,0
4191,1969,f,0
4192,3818,f,0
4193,1096,f,0
4194,1048,f,0
4195,9598,f,0
4196,9598,f,0
4197,9732,f,0
4198,1926,t,2136
4199,8874,t,2146
4200,8876,t,2151
4201,8879,t,2153
4202,8878,f,0
4204,8894,f,0
4205,12366,f,0
4206,2660,f,0
4207,12368,f,0
4208,9572,t,2728
4209,9614,f,0
4211,7054,f,0
4212,8893,f,0
4213,8986,t,2191
4214,7054,f,0
4215,7054,f,0
4216,7054,f,0
4217,7054,f,0
4218,1369,f,0
4219,10340,t,2221
4220,12101,f,0
4221,9155,f,0
4222,9151,f,0
4223,9152,f,0
4224,9153,f,0
4225,9156,f,0
4226,9154,f,0
4227,12530,f,0
4229,12482,f,0
4230,12480,f,0
4231,12480,f,0
4232,12504,f,0
4233,12505,f,0
4234,12504,f,0
4235,12505,f,0
4236,12504,f,0
4237,12505,f,0
4238,12504,f,0
4239,12505,f,0
4241,12504,f,0
4242,12505,f,0
4243,12504,f,0
4244,12505,f,0
4245,12479,f,0
4246,12531,f,0
4247,12504,f,0
4249,12505,f,0
4250,10833,f,0
4251,12162,f,0
4252,9178,f,0
4253,12481,f,0
4255,10850,f,0
4256,12202,f,0
4257,12193,f,0
4258,12479,f,0
4259,12481,f,0
4260,7054,f,0
4261,7054,f,0
4262,12479,f,0
4263,12481,f,0
4264,3061,f,0
4265,12451,f,0
4266,12482,f,0
4267,9789,t,2275
4268,9789,t,2276
4269,9789,t,2277
4270,9789,t,2278
4271,9789,t,2279
4272,12650,t,2280
4273,11644,f,0
4274,12651,t,2281
4275,3615,t,2284
4276,12037,t,2286
4277,12652,t,2287
4278,9040,f,0
4279,2738,f,0
4280,2798,f,0
4281,9577,f,0
4282,11723,f,0
4283,1279,f,0
4284,1259,f,0
4285,12652,t,2290
4286,680,t,2291
4289,79,t,2296
4290,80,t,2299
4291,680,t,2300
4292,12650,t,2303
4293,12650,t,2304
4294,12683,f,0
4295,12684,f,0
4296,12683,f,0
4297,12684,f,0
4298,12683,f,0
4299,12684,f,0
4300,12683,f,0
4301,12684,f,0
4302,12683,f,0
4303,12684,f,0
4304,12743,f,0
4305,12697,f,0
4306,10857,t,2324
4307,12702,f,0
4308,12683,f,0
4309,12683,f,0
4310,12683,f,0
4311,80,t,2327
4312,12683,f,0
4313,9789,f,0
4314,9789,f,0
4315,9789,f,0
4316,12683,f,0
4317,12683,f,0
4318,12684,f,0
4319,12684,f,0
4320,12684,f,0
4321,12684,f,0
4322,12684,f,0
4324,5229,f,0
4325,680,t,2335
4326,2733,f,0
4327,1494,f,0
4328,12651,t,2342
4329,3611,f,0
4330,12856,f,0
4331,13068,f,0
4332,1222,f,0
4333,12861,f,0
4334,13103,f,0
4336,13106,f,0
4337,8853,f,0
4338,8853,f,0
4339,1479,f,0
4340,13104,f,0
4341,8861,f,0
4343,3611,f,0
4344,2826,f,0
4345,10475,f,0
4346,10475,f,0
4347,8767,f,0
4348,9007,f,0
4349,12918,t,2351
4350,12919,t,2353
4351,12969,f,0
4353,12702,f,0
4354,8861,f,0
4355,1479,f,0
4357,10856,t,2356
4358,12995,f,0
4359,13011,f,0
4360,13011,f,0
4361,13023,f,0
4362,13026,f,0
4363,5239,f,0
4364,5239,f,0
4365,13028,f,0
4366,13028,f,0
4367,1396,f,0
4368,13034,f,0
4369,13036,f,0
4370,13034,f,0
4371,9832,f,0
4372,2678,f,0
4373,12202,f,0
4374,12202,f,0
4375,1479,f,0
4376,8861,f,0
4377,1394,f,0
4378,1394,f,0
4380,13077,t,2384
4381,13078,f,0
4382,13068,f,0
4383,2678,f,0
4384,13107,f,0
4385,1479,f,0
4386,8861,f,0
4387,13033,t,2383
4388,1396,f,0
4389,12650,f,0
4390,13144,f,0
4391,9789,f,0
4392,9789,f,0
4393,11077,f,0
4394,11077,f,0
4395,9789,f,0
4396,9789,f,0
4397,11086,f,0
4398,11086,f,0
4399,13160,t,2390
4400,13153,f,0
4401,13153,f,0
4402,13154,f,0
4403,13154,f,0
4405,5673,f,0
4408,8249,f,0
4409,12504,f,0
4410,12504,f,0
4411,12504,f,0
4412,12504,f,0
4413,12504,f,0
4414,12504,f,0
4415,12504,f,0
4416,12504,f,0
4417,12504,f,0
4418,12504,f,0
4419,12504,f,0
4420,12504,f,0
4421,12504,f,0
4422,12504,f,0
4423,8249,f,0
4424,12504,f,0
4425,12504,f,0
4426,12504,f,0
4427,12504,f,0
4428,12504,f,0
4430,13218,t,2395
4431,13219,t,2397
4432,13220,t,2396
4433,13243,f,0
4434,13244,f,0
4435,13245,f,0
4436,13246,f,0
4437,12505,f,0
4438,12505,f,0
4439,12505,f,0
4440,12505,f,0
4441,12505,f,0
4442,12505,f,0
4443,12505,f,0
4444,12505,f,0
4445,12505,f,0
4446,12505,f,0
4447,12505,f,0
4448,12505,f,0
4449,12505,f,0
4450,12505,f,0
4451,12505,f,0
4452,12505,f,0
4453,12505,f,0
4454,12505,f,0
4455,9786,f,0
4456,9786,f,0
4457,9788,f,0
4458,9788,f,0
4459,9786,f,0
4460,9786,f,0
4461,9786,f,0
4462,9786,f,0
4463,9786,f,0
4464,9786,f,0
4465,13161,f,0
4466,9786,f,0
4467,13289,f,0
4468,13290,f,0
4469,9788,f,0
4470,9788,f,0
4471,9788,f,0
4473,9788,f,0
4474,9788,f,0
4475,9788,f,0
4476,9788,f,0
4477,13291,f,0
4478,1123,t,2412
4480,9029,f,0
4482,1123,t,2414
4483,1123,t,2415
4486,7054,f,0
4487,13295,t,2421
4488,13343,f,0
4490,13288,f,0
4491,13288,f,0
4492,13386,f,0
4493,13386,f,0
4494,13386,f,0
4495,13853,f,
4496,13289,f,0
4497,13290,f,0
4498,13291,f,0
4500,1238,f,0
4501,13289,t,2454
4502,13290,f,0
4503,13291,f,0
4504,8894,t,2442
4505,13317,f,0
4506,13392,f,0
4507,13390,f,0
4508,13393,f,0
4509,13394,f,0
4511,13343,f,0
4512,13144,t,2453
4513,13853,f,
4514,13853,f,
4516,13317,f,0
4517,7054,f,0
4518,7054,f,0
4519,7054,f,0
4520,7054,f,0
4521,13395,f,0
4522,13453,f,0
4523,13454,f,0
4524,13455,f,0
4526,8709,t,2495
4527,8761,f,0
4528,8761,f,0
4529,13472,t,2471
4532,8706,f,0
4533,8701,f,0
4534,13333,f,0
4535,13333,f,0
4536,8878,f,0
4537,13476,f,0
4539,8761,f,0
4540,8761,f,0
4541,8761,f,0
4542,8761,f,0
4543,8761,f,0
4544,13477,f,0
4545,8761,f,0
4546,8761,f,0
4547,8761,f,0
4548,8761,f,0
4549,8761,f,0
4550,8761,f,0
4551,8761,f,0
4552,8761,f,0
4553,8761,f,0
4554,8761,f,0
4555,8761,f,0
4556,8761,f,0
4557,8761,f,0
4558,8761,f,0
4559,8761,f,0
4560,8761,f,0
4561,8761,f,0
4562,1026,f,0
4563,12305,f,0
4564,8730,f,0
4565,13495,f,0
4566,13494,f,0
4567,13497,f,0
4569,13517,t,2500
4571,5108,f,0
4572,13479,f,0
4574,1048,f,0
4575,8878,f,0
4577,1123,f,0
4578,1314,f,0
4579,1314,f,0
4580,1123,f,0
4581,1123,f,0
4582,13554,f,0
4583,1547,f,0
4584,13554,f,0
4585,13562,f,0
4586,9015,f,0
4587,13559,f,0
4588,1123,f,0
4589,9610,f,0
4590,13560,f,0
4591,13561,f,0
4592,13619,f,0
4594,13473,f,0
4596,4871,f,0
4597,4871,f,0
4598,4872,f,0
4599,4873,f,0
4600,13626,f,0
4601,4875,f,0
4602,4873,f,0
4603,1148,t,2523
4604,1148,f,0
4605,13144,t,2524
4606,13144,f,0
4607,13144,f,0
4608,4876,f,0
4609,4876,f,0
4610,2276,f,0
4611,2277,f,0
4612,13632,f,0
4613,13633,t,2530
4614,4879,f,0
4615,2285,f,0
4616,13634,t,2532
4617,13635,t,2534
4618,13636,t,2535
4619,13637,t,2537
4620,13638,t,2539
4621,13479,f,0
4622,4879,f,0
4623,2280,f,0
4624,2284,f,0
4625,2288,f,0
4626,2284,f,0
4627,2282,f,0
4628,4880,f,0
4629,13472,t,2545
4630,13472,f,0
4631,2285,f,0
4632,2286,f,0
4633,2287,f,0
4634,2287,f,0
4635,2289,f,0
4636,2288,f,0
4637,2291,f,0
4638,2293,f,0
4639,2294,f,0
4640,2296,f,0
4641,2292,f,0
4643,2290,f,0
4644,2290,f,0
4645,2298,f,0
4646,2294,f,0
4647,2299,f,0
4648,2300,f,0
4649,2294,f,0
4650,5801,f,0
4651,31,f,0
4652,30,f,0
4653,5802,f,0
4654,5803,f,0
4655,5805,f,0
4656,5805,f,0
4657,5807,f,0
4658,13684,f,0
4659,5804,f,0
4660,5804,f,0
4661,5824,f,0
4662,5824,f,0
4663,8731,f,0
4664,8731,f,0
4665,13718,f,0
4666,13719,f,0
4667,13745,f,0
4668,13726,f,0
4669,13726,f,0
4670,13726,f,0
4671,13726,f,0
4673,13740,f,0
4674,13740,f,0
4675,13726,f,0
4676,13726,f,0
4677,13743,f,0
4678,13472,f,0
4679,13743,f,0
4680,13743,f,0
4681,8963,t,2549
4683,8963,t,2551
4685,13752,f,0
4686,13770,f,0
4688,13786,f,0
4689,13752,f,0
4690,13790,f,0
4691,13789,f,0
4692,13787,f,0
4693,13788,f,0
4694,13743,f,0
4695,13795,f,0
4697,13743,f,0
4698,13770,f,0
4699,13786,f,0
4700,13770,f,0
4701,13786,f,0
4702,13664,f,0
4703,13650,f,0
4704,13770,f,0
4705,13786,f,0
4706,13453,f,0
4707,13453,f,0
4709,13913,f,0
4710,13913,f,0
4711,13853,f,0
4712,13913,f,0
4713,13913,f,0
4714,13913,f,0
4715,13913,f,0
4716,13913,f,0
4717,13913,f,0
4718,13913,f,0
4719,13913,f,0
4720,13913,f,0
4721,13913,f,0
4722,13912,f,0
4723,13912,f,0
4724,13913,f,0
4725,13912,f,0
4726,13912,f,0
4727,13912,f,0
4728,13649,f,0
4729,13663,f,0
4730,13649,f,0
4731,13663,f,0
4732,13649,f,0
4733,13663,f,0
4734,13649,f,0
4735,13663,f,0
4736,13649,f,0
4737,13663,f,0
4738,14010,f,0
4741,13652,f,0
4742,13653,f,0
4743,14078,f,0
4744,14078,f,0
4745,14078,f,0
4746,13874,t,2673
4747,13875,f,0
4748,13161,f,0
4749,13161,f,0
4750,13161,t,2682
4752,879,t,2684
4753,880,t,2685
4754,1506,t,2686
4755,2586,t,2687
4756,3577,t,2688
4757,5109,t,2689
4758,5111,t,2690
4759,5392,t,2691
4760,8630,t,2692
4761,9073,t,2693
4762,9657,t,2694
4763,13987,f,0
4765,14088,f,0
4766,14088,f,0
4767,14101,t,2729
4768,14101,f,0
4769,13876,f,0
4770,13876,f,0
4771,13877,f,0
4772,13915,t,2730
4773,13673,f,0
4774,14086,f,0
4775,13873,f,0
4776,14086,f,0
4777,13389,f,0
4778,13792,f,0
4779,13389,f,0
4780,13792,f,0
4781,868,f,0
4782,14086,f,0
4783,7054,f,0
