id,wi_id,item_id,count_min,count_max,percent,remain_time,group_id
2687,0,21331,1,1,10000,100000,0
2688,0,21847,1,1,10000,100000,0
2689,0,23590,1,1,10000,100000,0
2690,0,23614,1,1,10000,100000,0
2691,0,23615,1,1,10000,100000,0
2692,0,23685,1,1,10000,100000,0
2693,0,23686,1,1,10000,100000,0
2694,0,23603,1,1,10000,100000,0
2695,0,23702,1,1,10000,100000,0
2696,0,23701,1,1,10000,100000,0
2697,0,23707,1,1,10000,100000,0
2698,0,23709,1,1,10000,100000,0
2699,0,23708,1,1,10000,100000,0
2700,0,24834,1,1,10000,100000,0
2701,0,23840,1,1,10000,100000,0
2702,0,24835,1,1,10000,100000,0
2703,0,24836,1,1,10000,100000,0
2704,0,25253,1,1,10000,100000,0
2705,0,25217,1,1,10000,100000,0
2706,0,25255,1,1,10000,100000,0
2707,0,25256,1,1,10000,100000,0
2708,0,25257,1,1,10000,100000,0
2709,0,23680,1,1,10000,100000,0
2710,0,23679,1,1,10000,100000,0
2711,0,23680,1,1,10000,100000,0
2712,0,23681,1,1,10000,100000,0
2713,0,23682,1,1,10000,100000,0
2714,0,23683,1,1,10000,100000,0
2715,0,23684,1,1,10000,100000,0
2716,0,8052,1,1,10000,100000,0
2718,0,8052,1,1,10000,100000,0
2719,0,25993,1,1,10000,100000,0
2720,0,19741,1,1,10000,100000,0
2721,0,19749,1,1,10000,100000,0
2722,0,24316,1,1,10000,100000,0
2723,0,19743,1,1,10000,100000,0
2724,0,26007,1,1,10000,100000,0
2725,0,26008,1,1,10000,100000,0
2726,0,26009,1,1,10000,100000,0
2727,0,26010,1,1,10000,100000,0
2728,0,24362,1,1,10000,100000,0
2729,0,24362,1,1,10000,100000,0
2730,0,26016,1,1,10000,100000,0
2732,0,26019,1,1,10000,100000,0
2733,0,26020,1,1,10000,100000,0
2734,0,26021,1,1,10000,100000,0
2735,0,19755,1,1,2000,100000,0
2736,0,19541,1,1,10000,100000,0
2737,0,24362,1,1,10000,100000,0
2738,0,14836,1,1,100,100000,0
2739,0,24610,1,1,10000,100000,0
2740,0,26044,1,1,10000,100000,0
2741,0,26041,1,1,10000,100000,0
2742,0,26042,1,1,10000,100000,0
2743,0,26043,1,1,10000,100000,0
2744,0,8366,1,1,2500,100000,0
2745,0,8366,1,1,2500,100000,0
2746,0,8366,1,1,1000,100000,0
2747,0,8366,1,1,1000,100000,0
2748,0,18995,1,1,10000,100000,0
2752,0,25117,1,1,10000,100000,0
2753,0,21253,1,1,10000,100000,0
2754,0,25994,1,1,10000,100000,0
2756,0,23634,1,1,10000,100000,0
2757,0,23634,1,1,10000,100000,0
2758,0,23634,1,1,10000,100000,0
2759,0,23634,1,3,10000,100000,0
2760,0,25994,1,1,10000,100000,0
2761,0,23634,1,2,10000,100000,0
2762,0,25994,1,2,10000,100000,0
2763,0,25994,0,1,10000,100000,0
2764,0,25994,0,1,8000,100000,0
2765,0,25994,0,1,6000,100000,0
2766,0,26297,50,50,10000,100000,0
2767,0,26306,1,1,10000,100000,0
2768,0,14875,1,1,10000,100000,0
2769,0,26384,1,1,10000,100000,0
2770,0,26311,3,3,10000,100000,0
2771,0,17262,1,1,10000,100000,0
2772,0,26386,1,1,10000,100000,0
2773,0,24843,1,1,10000,100000,0
2774,0,26387,1,1,10000,100000,0
2775,0,14921,1,1,10000,100000,0
2776,0,26391,1,1,10000,100000,0
2777,0,19433,1,1,10000,100000,0
2778,0,26388,1,1,10000,100000,0
2779,0,26399,1,1,10000,100000,0
2780,0,26386,1,1,10000,100000,0
2781,0,26436,1,1,10000,100000,0
2783,0,26390,1,1,10000,100000,0
2784,0,19045,1,2,10000,100000,0
2785,0,26437,1,1,10000,100000,0
2786,0,26429,1,1,10000,100000,0
2787,0,26438,1,1,10000,100000,0
2789,0,26439,1,1,10000,100000,0
2790,0,26430,1,1,10000,100000,0
2791,0,3488,1,1,2784,100000,0
2792,0,26431,1,1,10000,100000,0
2794,0,3489,1,1,2784,100000,0
2795,0,26505,1,1,10000,100000,0
2796,0,26505,1,1,10000,100000,0
2797,0,26535,1,1,10000,100000,0
2798,0,26537,1,1,10000,100000,0
2799,0,26587,1,1,10000,100000,0
2800,0,26629,1,1,10000,100000,0
2801,0,26629,1,1,10000,100000,0
2805,0,8017,1,1,10000,100000,0
2806,0,8017,1,1,10000,100000,0
2807,0,8017,1,1,10000,100000,0
2808,0,26638,1,1,10000,100000,0
2809,0,26629,1,1,10000,100000,0
2810,0,26632,1,1,10000,100000,0
2811,0,26633,1,1,10000,100000,0
2812,0,26630,1,1,10000,100000,0
2813,0,26673,1,1,10000,100000,0
2814,0,26673,1,1,10000,100000,0
2816,0,26673,1,1,10000,100000,0
2817,0,20045,1,1,10000,100000,0
2818,0,26631,1,1,10000,100000,0
2819,0,26634,1,1,10000,100000,0
2820,0,20046,1,1,10000,100000,0
2821,0,25804,1,1,10000,100000,0
2824,0,26801,1,1,10000,100000,0
2825,0,26802,1,1,10000,100000,0
2826,0,15694,1,10,100,100000,0
2827,0,25675,1,1,10000,100000,0
2828,0,26672,1,1,10000,100000,0
2830,0,25807,1,1,10000,100000,0
2832,0,26721,1,1,10000,100000,0
2834,0,26756,1,1,10000,100000,0
2835,0,26764,1,1,10000,100000,0
2836,0,26663,1,1,10000,100000,0
2838,0,26772,1,1,10000,100000,0
2839,0,26775,1,1,10000,100000,0
2840,0,26774,1,1,10000,100000,0
2842,0,26779,1,1,10000,100000,0
2843,0,26787,1,1,10000,100000,0
2844,0,26786,1,1,10000,100000,0
2847,0,3433,2,2,10000,100000,0
2848,0,3433,2,2,10000,100000,0
2849,0,26698,1,1,10000,100000,0
2851,0,26699,1,1,10000,100000,0
2854,0,26798,1,1,10000,100000,0
2855,0,4970,1,1,10000,100000,0
2856,0,26756,1,1,10000,100000,0
2857,0,26699,1,1,10000,100000,0
2858,0,26028,1,1,10000,100000,0
2861,0,26779,1,1,10000,100000,0
2864,0,26778,1,1,10000,100000,0
2865,0,26779,1,1,10000,100000,0
2866,0,26946,1,1,10000,100000,0
2867,0,26949,1,1,10000,100000,0
2868,0,26963,1,1,10000,100000,0
2869,0,26950,1,1,10000,100000,0
2870,0,26974,1,1,10000,100000,0
2871,0,27140,1,1,10000,100000,0
2872,0,27141,1,1,10000,100000,0
2874,0,27147,1,1,10000,100000,0
2875,0,27216,1,1,10000,100000,0
2876,0,27216,1,1,10000,100000,0
2877,0,15709,1,1,10000,100000,0
2878,0,27277,1,1,10000,100000,0
2879,0,27118,1,1,10000,100000,0
2880,0,27307,1,1,10000,100000,0
2881,0,26956,1,1,10000,100000,0
2882,0,27352,1,1,10000,100000,0
2885,0,27216,1,1,10000,100000,0
2886,0,23634,1,1,10000,100000,0
2887,0,23634,1,1,10000,100000,0
2889,0,27216,1,1,10000,100000,0
2892,0,23634,1,1,10000,100000,0
2893,0,27512,1,1,10000,100000,0
2894,0,27352,1,1,10000,100000,0
2895,0,27579,1,1,10000,100000,0
2896,0,27514,1,1,10000,100000,0
2897,0,27577,1,1,10000,100000,0
2898,0,27578,1,1,10000,100000,0
2899,0,27513,1,1,10000,100000,0
2900,0,27372,1,1,10000,100000,0
2901,0,27706,3,6,10000,100000,0
2903,0,28068,1,1,10000,100000,0
2904,0,28070,1,1,10000,100000,0
2905,0,28084,1,1,10000,100000,0
2906,0,23634,1,1,10000,100000,0
2907,0,28141,1,1,10000,100000,0
2910,0,28203,1,1,10000,100000,0
2914,0,27949,1,1,10000,100000,0
2915,0,28388,1,1,10000,100000,0
2919,0,28737,1,1,10000,100000,0
2927,0,28737,1,1,10000,100000,0
2928,0,28737,1,1,10000,100000,0
2929,0,28737,1,1,10000,100000,0
2930,0,28737,1,1,10000,100000,0
2931,0,28737,1,1,10000,100000,0
2932,0,28737,1,1,10000,100000,0
2933,0,28737,1,1,10000,100000,0
2934,0,28737,1,1,10000,100000,0
2935,0,28737,1,1,10000,100000,0
2936,0,28737,1,1,10000,100000,0
2937,0,28737,1,1,10000,100000,0
2938,0,28737,1,1,10000,100000,0
2939,0,28737,1,1,10000,100000,0
2940,0,28737,1,1,10000,100000,0
2941,0,28737,1,1,10000,100000,0
2942,0,28737,1,1,10000,100000,0
2943,0,28737,1,1,10000,100000,0
2944,0,28737,1,1,10000,100000,0
2945,0,28737,1,1,10000,100000,0
2946,0,28737,1,1,10000,100000,0
2947,0,28737,1,1,10000,100000,0
2948,0,28737,1,1,10000,100000,0
2950,0,28778,1,1,10000,100000,0
2951,0,28798,1,1,10000,100000,0
2952,0,8318,90,90,10000,100000,0
2953,0,8343,90,90,10000,100000,0
2954,0,8337,90,90,10000,100000,0
2955,0,8256,90,90,10000,100000,0
2956,0,16327,90,90,10000,100000,0
2957,0,18488,1,1,10000,100000,0
2959,0,28137,1,1,10000,100000,0
2960,0,28321,1,1,10000,100000,0
2961,0,28322,1,1,10000,100000,0
2963,0,29142,1,1,10000,100000,0
2964,0,29212,1,1,10000,100000,0
2965,0,28976,1,1,10000,100000,0
2968,0,29291,1,1,10000,100000,0
2969,0,29273,1,1,10000,100000,0
2970,0,29278,1,1,10000,100000,0
2971,0,29613,1,1,10000,100000,0
2972,0,29613,1,1,10000,100000,0
2973,0,29613,1,1,10000,100000,0
2974,0,28754,1,1,10000,100000,0
2975,0,28752,1,1,10000,100000,0
2978,0,29632,1,1,10000,100000,0
2979,0,29633,1,1,10000,100000,0
2982,0,29634,1,1,10000,100000,0
2983,0,29635,1,1,10000,100000,0
2987,0,28557,1,3,10000,100000,0
2988,0,28558,1,3,10000,100000,0
2989,0,29288,1,3,10000,100000,0
2992,0,28206,1,1,10000,100000,0
2995,0,29684,1,1,10000,100000,0
2998,0,29722,1,1,10000,100000,0
3002,0,29755,1,1,10000,100000,0
3004,0,29774,1,3,10000,100000,0
3005,0,29775,1,3,10000,100000,0
3006,0,29779,1,3,10000,100000,0
3007,0,29508,1,1,10000,100000,0
3008,0,29509,1,1,10000,100000,0
3009,0,29735,1,1,10000,100000,0
3010,0,29815,1,1,10000,100000,0
3011,0,28134,3,3,10000,100000,0
3012,0,15694,5,10,10000,100000,0
3013,0,16321,9,9,10000,100000,0
3014,0,29961,1,1,10000,100000,0
