id,item_id,count,grade_id,show_action_bar,cleanup,drop_when_destroy,destroy_when_drop
2613,15580,2,0,f,t,t,t
2614,14727,1,0,f,t,t,t
2616,14767,1,0,f,t,t,t
2620,21662,1,0,f,t,t,t
2621,21726,1,0,f,t,t,t
2628,8516,2,0,f,t,t,t
2631,14727,1,0,f,t,t,t
2632,14757,1,0,f,t,t,t
2633,14767,1,0,f,t,t,t
2635,21405,1,0,f,t,t,t
2636,25004,1,0,f,t,t,t
2637,24164,1,0,f,t,t,t
2639,24165,1,0,t,t,t,t
2640,23832,1,0,f,t,t,t
2641,21663,1,0,t,t,t,t
2642,21727,1,0,f,t,t,t
2643,14767,1,0,f,t,t,t
2644,14757,1,0,f,t,t,t
2645,14727,1,0,f,t,t,t
2646,15580,1,0,f,t,t,t
2648,8516,1,0,f,t,t,t
2649,15580,2,0,f,t,t,t
2650,8515,2,0,f,t,t,t
2651,8516,2,0,f,t,t,t
2652,21403,1,0,t,t,t,t
2659,14727,1,0,f,t,t,t
2661,8516,1,0,f,t,t,t
2662,8515,1,0,f,t,t,t
2663,15580,2,0,f,t,t,t
2664,8516,2,0,f,t,t,t
2666,21799,1,0,f,t,t,t
2667,22827,1,2,f,t,t,t
2668,22851,1,2,f,t,t,t
2669,22828,1,2,f,t,t,t
2671,22896,1,2,f,t,t,t
2672,22936,1,2,f,t,t,t
2673,22935,1,2,f,t,t,t
2674,22980,1,2,f,t,t,t
2676,22979,1,2,f,t,t,t
2677,23016,1,2,f,t,t,t
2678,23156,1,2,f,t,t,t
2679,23179,1,2,f,t,t,t
2681,23157,1,2,t,t,t,t
2682,23268,1,4,f,t,t,t
2684,24179,1,0,t,t,t,t
2685,23634,1,0,f,t,t,t
2686,24190,1,0,f,t,t,t
2687,17800,1,0,t,t,t,t
2688,23634,1,0,f,t,t,t
2690,23634,1,0,f,t,t,t
2691,22938,1,2,f,t,t,t
2693,23634,1,0,f,t,t,t
2694,21739,1,0,f,t,t,t
2695,23635,1,0,f,t,t,t
2699,23634,1,0,f,t,t,t
2702,23635,1,0,f,t,t,t
2703,23635,1,0,t,t,t,t
2704,22895,1,2,f,t,t,t
2705,8515,3,0,f,t,t,t
2706,8518,1,0,f,t,t,t
2707,8516,3,0,f,t,t,t
2708,15580,3,0,f,t,t,t
2709,8519,1,0,f,t,t,t
2710,8515,3,0,f,t,t,t
2711,8518,1,0,f,t,t,t
2713,8518,2,0,f,t,t,t
2714,8519,2,0,f,t,t,t
2715,15581,2,0,f,t,t,t
2716,8518,3,0,f,t,t,t
2717,8519,3,0,f,t,t,t
2719,8518,2,0,f,t,t,t
2720,8519,2,0,f,t,t,t
2722,8518,3,0,f,t,t,t
2723,8519,3,0,f,t,t,t
2724,15581,3,0,f,t,t,t
2725,8521,1,0,f,t,t,t
2728,8521,1,0,f,t,t,t
2730,15582,1,0,f,t,t,t
2731,8521,2,0,f,t,t,t
2732,8522,2,0,f,t,t,t
2733,15582,2,0,f,t,t,t
2734,8520,1,0,f,t,t,t
2735,8521,2,0,f,t,t,t
2736,8522,2,0,f,t,t,t
2737,15582,2,0,f,t,t,t
2738,8520,1,0,f,t,t,t
2739,8521,3,0,f,t,t,t
2740,8522,3,0,f,t,t,t
2741,15582,3,0,f,t,t,t
2742,8521,3,0,f,t,t,t
2743,8522,3,0,f,t,t,t
2744,15582,3,0,f,t,t,t
2745,8524,1,0,f,t,t,t
2746,8525,1,0,f,t,t,t
2747,15583,1,0,f,t,t,t
2749,8524,2,0,f,t,t,t
2750,8525,2,0,f,t,t,t
2751,15583,2,0,f,t,t,t
2752,8524,3,0,f,t,t,t
2753,8525,3,0,f,t,t,t
2754,15583,3,0,f,t,t,t
2760,8526,1,0,f,t,t,t
2761,8527,2,0,f,t,t,t
2762,8528,2,0,f,t,t,t
2763,15584,2,0,f,t,t,t
2764,8526,2,0,f,t,t,t
2765,14718,1,0,f,t,t,t
2766,14695,1,0,f,t,t,t
2767,14728,1,0,f,t,t,t
2768,14759,1,2,f,t,t,t
2769,14696,1,2,f,t,t,t
2770,14769,1,2,f,t,t,t
2771,14728,1,0,f,t,t,t
2772,14759,1,2,f,t,t,t
2774,14696,1,2,f,t,t,t
2775,14721,1,2,f,t,t,t
2776,14721,1,2,f,t,t,t
2777,14730,1,2,f,t,t,t
2778,14760,1,2,f,t,t,t
2780,14760,1,2,f,t,t,t
2781,14771,1,3,f,t,t,t
2782,14771,1,3,f,t,t,t
2783,14698,1,3,f,t,t,t
2784,14722,1,3,f,t,t,t
2785,14698,1,3,f,t,t,t
2786,14722,1,3,f,t,t,t
2797,24229,1,0,t,t,t,t
2798,23634,1,0,f,t,t,t
2800,16041,1,0,t,t,t,t
2801,24267,5,0,t,t,t,t
2802,24269,1,0,t,t,t,t
2803,24270,1,0,f,t,t,t
2804,15863,10,0,f,t,t,t
2805,24271,1,0,t,t,t,t
2806,24273,1,0,f,t,t,t
2807,24277,1,0,f,t,t,t
2808,24278,1,0,t,t,t,t
2809,24289,1,0,t,t,t,t
2810,24291,1,0,t,t,t,t
2811,24293,1,0,f,t,t,t
2812,24295,1,0,t,t,t,t
2813,24296,1,0,t,t,t,t
2814,24298,1,0,f,t,t,t
2815,24306,1,0,f,t,t,t
2816,24309,1,0,f,t,t,t
2817,24311,1,0,f,t,t,t
2818,24312,1,0,f,t,t,t
2819,24314,1,0,t,t,t,t
2820,24318,1,0,t,t,t,t
2821,24319,1,0,t,t,t,t
2822,15580,1,0,f,t,t,t
2823,24281,1,0,t,t,t,t
2824,24287,1,0,f,t,t,t
2825,24372,1,0,f,t,t,t
2827,24374,1,0,f,t,t,t
2828,8505,3,0,f,f,f,f
2829,24376,1,0,f,t,t,t
2830,24382,1,0,f,t,t,t
2831,14630,2,0,f,t,t,t
2832,14631,2,0,f,t,t,t
2833,17664,3,0,f,t,t,t
2834,8337,3,0,f,f,f,f
2835,15596,1,0,f,f,f,f
2836,8518,3,0,f,t,t,t
2837,15581,3,0,f,t,t,t
2838,23634,1,0,f,t,t,t
2840,23635,1,0,f,t,t,t
2842,8516,2,0,f,t,t,t
2843,23634,1,0,f,t,t,t
2844,24167,1,0,f,t,t,t
2845,24462,1,0,f,t,t,t
2849,21400,1,0,t,t,t,t
2850,21404,1,0,t,t,t,t
2851,15580,1,0,t,t,t,t
2853,8515,2,0,t,t,t,t
2854,24569,1,0,f,t,t,t
2855,24570,1,0,f,t,t,t
2856,23633,1,0,f,f,f,f
2857,24376,1,0,f,t,t,t
2858,24576,1,0,f,t,t,t
2859,24376,1,0,f,t,t,t
2860,24376,1,0,f,t,t,t
2862,23634,1,0,f,f,f,f
2863,23634,1,0,t,f,f,f
2864,23634,1,0,t,t,t,t
2865,23634,1,0,t,t,t,t
2866,23634,1,0,t,t,t,t
2867,23634,1,0,t,t,t,t
2868,23634,1,0,t,t,t,t
2869,23634,1,0,t,t,t,t
2870,23634,1,0,t,t,t,t
2871,23634,1,0,t,t,t,t
2872,23634,1,0,t,t,t,t
2873,23634,1,0,t,t,t,t
2874,23634,1,0,t,t,t,t
2875,23634,1,0,t,t,t,t
2876,23634,1,0,t,t,t,t
2877,23634,1,0,t,t,t,t
2878,23634,1,0,t,t,t,t
2879,23634,1,0,t,t,t,t
2880,23634,1,0,t,t,t,t
2881,23634,1,0,t,t,t,t
2882,23634,1,0,f,f,f,t
2883,15582,1,0,t,t,t,t
2884,8515,1,0,t,t,t,t
2885,8012,3,0,f,f,f,f
2886,23634,1,0,t,t,t,t
2887,23634,1,0,t,t,t,t
2888,23634,1,0,t,t,t,t
2889,23634,1,0,t,t,t,t
2890,23634,1,0,t,t,t,t
2891,23634,1,0,t,t,t,t
2892,23634,1,0,t,t,t,t
2893,23634,1,0,t,t,t,t
2894,23634,1,0,t,t,t,t
2895,23634,1,0,t,t,t,t
2896,23634,1,0,t,t,t,t
2897,23634,1,0,t,t,t,t
2898,23634,1,0,t,t,t,t
2899,23634,1,0,t,t,t,t
2900,23634,1,0,t,t,t,t
2901,23634,1,0,t,t,t,t
2902,23634,1,0,t,t,t,t
2903,23634,1,0,t,t,t,t
2904,23634,1,0,t,t,t,t
2905,23634,1,0,t,t,t,t
2906,23634,1,0,t,t,t,t
2907,23634,1,0,t,t,t,t
2908,23634,1,0,t,t,t,t
2909,23634,1,0,t,t,t,t
2910,23634,1,0,t,t,t,t
2911,23634,1,0,t,t,t,t
2912,23634,1,0,t,t,t,t
2913,23634,1,0,t,t,t,t
2914,23634,1,0,t,t,t,t
2915,23634,1,0,t,t,t,t
2916,23634,1,0,t,t,t,t
2917,23634,1,0,t,t,t,t
2918,23634,1,0,t,t,t,t
2919,23634,1,0,t,t,t,t
2920,23634,1,0,t,t,t,t
2921,23634,1,0,t,t,t,t
2922,23634,1,0,t,t,t,t
2923,23634,1,0,t,t,t,t
2924,23634,1,0,t,t,t,t
2925,23634,1,0,t,t,t,t
2926,23634,1,0,t,t,t,t
2927,23634,1,0,t,t,t,t
2928,23634,1,0,t,t,t,t
2929,23634,1,0,t,t,t,t
2930,784,2,0,f,f,f,f
2931,24833,1,0,t,t,t,t
2932,21401,1,0,t,t,t,t
2933,23634,1,0,t,t,t,t
2934,23634,1,0,t,t,t,t
2935,23634,1,0,t,t,t,t
2936,23634,1,0,t,t,t,t
2937,23634,1,0,t,t,t,t
2938,23634,1,0,t,t,t,t
2939,23634,1,0,t,t,t,t
2940,23634,1,0,t,t,t,t
2941,23634,1,0,t,t,t,t
2942,23634,1,0,t,t,t,t
2943,23634,1,0,t,t,t,t
2944,23634,1,0,t,t,t,t
2945,23634,1,0,t,t,t,t
2946,23634,1,0,t,t,t,t
2947,23634,1,0,t,t,t,t
2948,23634,1,0,t,t,t,t
2949,23634,1,0,t,t,t,t
2950,23634,1,0,t,t,t,t
2951,23634,1,0,t,t,t,t
2952,23634,1,0,t,t,t,t
2953,23634,1,0,t,t,t,t
2954,23634,1,0,t,t,t,t
2955,23634,1,0,t,t,t,t
2956,23634,1,0,t,t,t,t
2957,23634,1,0,t,t,t,t
2958,23634,1,0,t,t,t,t
2959,23634,1,0,t,t,t,t
2960,23634,1,0,t,t,t,t
2961,23634,1,0,t,t,t,t
2962,23634,1,0,t,t,t,t
2963,23634,1,0,t,t,t,t
2965,24843,1,0,f,t,f,t
2966,24887,1,0,f,f,f,f
2967,24887,1,0,f,f,f,f
2968,18703,1,0,t,t,t,t
2969,23394,1,0,t,t,t,t
2970,23634,1,0,t,t,t,t
2971,23634,1,0,t,t,t,t
2972,23634,1,0,t,t,t,t
2973,23634,1,0,t,t,t,t
2974,23634,1,0,t,t,t,t
2975,23634,1,0,t,t,t,t
2976,23634,1,0,t,t,t,t
2977,23634,1,0,t,t,t,t
2978,23634,1,0,t,t,t,t
2979,23634,1,0,t,t,t,t
2981,23634,1,0,t,t,t,t
2982,23634,1,0,t,t,t,t
2983,23634,1,0,t,t,t,t
2984,23634,1,0,t,t,t,t
2985,23634,1,0,t,t,t,t
2986,23634,1,0,t,t,t,t
2987,23634,1,0,t,t,t,t
2988,23634,1,0,t,t,t,t
2989,23634,1,0,t,t,t,t
2990,23634,1,0,t,t,t,t
2991,23634,1,0,t,t,t,t
2992,23634,1,0,t,t,t,t
2993,23634,1,0,t,t,t,t
2994,23634,1,0,t,t,t,t
2995,23634,1,0,t,t,t,t
2996,23634,1,0,t,t,t,t
2997,23634,1,0,t,t,t,t
2998,23634,1,0,t,t,t,t
2999,23634,1,0,t,t,t,t
3000,23634,1,0,t,t,t,t
3001,23634,1,0,t,t,t,t
3002,24873,1,0,f,f,f,f
3003,24873,1,0,f,f,f,f
3004,24872,1,0,f,f,f,f
3005,24872,1,0,f,f,f,f
3006,24871,1,0,f,f,f,f
3007,24871,1,0,f,f,f,f
3008,24874,1,0,f,f,f,f
3009,24874,1,0,f,f,f,f
3010,24875,1,0,f,f,f,f
3011,24875,1,0,f,f,f,f
3012,24919,3,0,t,t,t,t
3013,23634,1,0,t,t,t,t
3014,23634,1,0,t,t,t,t
3015,23634,1,0,t,t,t,t
3016,23634,1,0,t,t,t,t
3017,23634,1,0,t,t,t,t
3018,23634,1,0,t,t,t,t
3019,23634,1,0,t,t,t,t
3020,23634,1,0,t,t,t,t
3021,23634,1,0,t,t,t,t
3022,23634,1,0,t,t,t,t
3023,24886,1,0,f,f,f,f
3024,24886,1,0,f,f,f,f
3025,24888,1,0,f,f,f,f
3026,24888,1,0,f,f,f,f
3027,24890,1,0,f,f,f,f
3028,24890,1,0,f,f,f,f
3029,24889,1,0,f,f,f,f
3030,24889,1,0,f,f,f,f
3031,24969,1,0,t,t,t,t
3032,24124,1,0,t,t,f,t
3033,24970,1,0,f,t,t,t
3035,24972,1,0,t,t,f,t
3036,24976,1,0,t,t,t,t
3037,24581,1,0,t,t,t,t
3038,24795,1,0,t,t,t,t
3039,8515,1,0,t,t,t,t
3040,24581,1,2,t,t,t,t
3041,24581,1,3,t,t,t,t
3045,24577,1,0,f,f,f,t
3046,24972,1,0,t,t,t,t
3049,23633,1,0,f,f,f,f
3050,23633,1,0,f,f,f,f
3051,23633,1,0,f,f,f,f
3052,23633,1,0,f,f,f,f
3053,8000002,1,0,f,f,f,f
3054,23633,1,0,f,f,f,f
3055,23633,1,0,f,f,f,f
3056,23633,1,0,f,f,f,f
3057,23633,1,0,f,f,f,f
3058,8000002,1,0,f,f,f,f
3059,23634,1,0,t,t,t,t
3060,23634,1,0,t,t,t,t
3061,23634,1,0,t,t,t,t
3062,23634,1,0,t,t,t,t
3063,23634,1,0,t,t,t,t
3064,23634,1,0,t,t,t,t
3065,23634,1,0,t,t,t,t
3066,23634,1,0,t,t,t,t
3067,23634,1,0,t,t,t,t
3068,23634,1,0,t,t,t,t
3069,23634,1,0,t,t,t,t
3070,23634,1,0,t,t,t,t
3071,23634,1,0,t,t,t,t
3072,23634,1,0,t,t,t,t
3073,23634,1,0,t,t,t,t
3074,23634,1,0,t,t,t,t
3075,23634,1,0,t,t,t,t
3076,23634,1,0,t,t,t,t
3077,23634,1,0,t,t,t,t
3078,23634,1,0,t,t,t,t
3079,23634,1,0,t,t,t,t
3080,23634,1,0,t,t,t,t
3081,23634,1,0,t,t,t,t
3082,23634,1,0,t,t,t,t
3083,23634,1,0,t,t,t,t
3084,23634,1,0,t,t,t,t
3085,23634,1,0,t,t,t,t
3086,23634,1,0,t,t,t,t
3087,23634,1,0,t,t,t,t
3088,23634,1,0,t,t,t,t
3089,23634,1,0,t,t,t,t
3090,23634,1,0,t,t,t,t
3091,23634,1,0,t,t,t,t
3092,18174,1,11,t,t,t,t
3093,3606,1,0,f,t,t,t
3094,23634,1,0,t,t,t,t
3095,23634,1,0,t,t,t,t
3096,23634,1,0,t,t,t,t
3097,23634,1,0,t,t,t,t
3098,23634,1,0,t,t,t,t
3100,23634,1,0,t,t,t,t
3101,23634,1,0,t,t,t,t
3102,23634,1,0,t,t,t,t
3103,23634,1,0,t,t,t,t
3104,23634,1,0,t,t,t,t
3105,23634,1,0,t,t,t,t
3106,23634,1,0,t,t,t,t
3107,23634,1,0,t,t,t,t
3108,23634,1,0,t,t,t,t
3109,23634,1,0,t,t,t,t
3110,23634,1,0,t,t,t,t
3111,23634,1,0,t,t,t,t
3112,23634,1,0,t,t,t,t
3113,23634,1,0,t,t,t,t
3114,23634,1,0,t,t,t,t
3115,23634,1,0,t,t,t,t
3116,23634,1,0,t,t,t,t
3117,23634,1,0,t,t,t,t
3118,23634,1,0,t,t,t,t
3119,23634,1,0,t,t,t,t
3120,23634,1,0,t,t,t,t
3121,17101,3,0,f,t,t,t
3122,23634,1,0,t,t,t,t
3123,23634,1,0,t,t,t,t
3124,23634,1,0,t,t,t,t
3125,23634,1,0,t,t,t,t
3126,23634,1,0,t,t,t,t
3127,23634,1,0,t,t,t,t
3128,23634,1,0,t,t,t,t
3129,23634,1,0,t,t,t,t
3130,23634,1,0,t,t,t,t
3131,23634,1,0,t,t,t,t
3132,23634,1,0,t,t,t,t
3133,23634,1,0,t,t,t,t
3134,23634,1,0,t,t,t,t
3135,23634,1,0,t,t,t,t
3136,23634,1,0,t,t,t,t
3137,25023,1,0,f,t,t,t
3138,24869,1,0,f,f,f,f
3139,24869,1,0,f,f,f,f
3140,24870,1,0,f,f,f,f
3141,24870,1,0,f,f,f,f
3142,23634,1,0,t,t,t,t
3143,23634,1,0,t,t,t,t
3144,23634,1,0,t,t,t,t
3145,23634,1,0,t,t,t,t
3146,23634,1,0,t,t,t,t
3147,23634,1,0,t,t,t,t
3148,23634,1,0,t,t,t,t
3149,23634,1,0,t,t,t,t
3150,23634,1,0,t,t,t,t
3151,23634,1,0,t,t,t,t
3152,23634,1,0,t,t,t,t
3153,23634,1,0,t,t,t,t
3154,23634,1,0,t,t,t,t
3155,23634,1,0,t,t,t,t
3156,23634,1,0,t,t,t,t
3157,23634,1,0,t,t,t,t
3158,23634,1,0,t,t,t,t
3159,23634,1,0,t,t,t,t
3160,23634,1,0,t,t,t,t
3161,23634,1,0,t,t,t,t
3162,23634,1,0,t,t,t,t
3163,23634,1,0,t,t,t,t
3164,23634,1,0,t,t,t,t
3165,23634,1,0,t,t,t,t
3166,23634,1,0,t,t,t,t
3167,23634,1,0,t,t,t,t
3168,23634,1,0,t,t,t,t
3169,23634,1,0,t,t,t,t
3170,23634,1,0,t,t,t,t
3171,23634,1,0,t,t,t,t
3172,23634,1,0,t,t,t,t
3173,21729,1,0,t,t,t,t
3174,14767,1,0,t,t,t,t
3175,25056,1,0,t,t,t,t
3177,25071,1,0,f,t,t,t
3180,25076,1,0,f,f,f,t
3181,24868,1,0,f,f,f,f
3182,24868,1,0,f,f,f,f
3183,24867,1,0,f,f,f,f
3184,24867,1,0,f,f,f,f
3185,24866,1,0,f,f,f,f
3186,24866,1,0,f,f,f,f
3187,24849,1,0,f,f,f,f
3188,24850,1,0,f,f,f,f
3189,24848,1,0,f,f,f,f
3190,24847,1,0,f,f,f,f
3191,24846,1,0,f,f,f,f
3192,24849,1,0,f,f,f,f
3193,24850,1,0,f,f,f,f
3194,24848,1,0,f,f,f,f
3195,24847,1,0,f,f,f,f
3196,24846,1,0,f,f,f,f
3197,25077,1,0,t,t,f,t
3198,7992,3,0,f,f,f,f
3199,23634,1,0,t,t,t,t
3200,23634,1,0,t,t,t,t
3201,23634,1,0,t,t,t,t
3202,23634,1,0,t,t,t,t
3203,23634,1,0,t,t,t,t
3204,23634,1,0,t,t,t,t
3205,23634,1,0,t,t,t,t
3206,23634,1,0,t,t,t,t
3207,23634,1,0,t,t,t,t
3208,23634,1,0,t,t,t,t
3209,23634,1,0,t,t,t,t
3210,23634,1,0,t,t,t,t
3211,23634,1,0,t,t,t,t
3212,23634,1,0,t,t,t,t
3213,23634,1,0,t,t,t,t
3214,23634,1,0,t,t,t,t
3215,23634,1,0,t,t,t,t
3216,23634,1,0,t,t,t,t
3217,23634,1,0,t,t,t,t
3218,23634,1,0,t,t,t,t
3219,23634,1,0,t,t,t,t
3220,23634,1,0,t,t,t,t
3221,23634,1,0,t,t,t,t
3222,23634,1,0,t,t,t,t
3223,23634,1,0,t,t,t,t
3224,23634,1,0,t,t,t,t
3225,23634,1,0,t,t,t,t
3226,23634,1,0,t,t,t,t
3227,23634,1,0,t,t,t,t
3228,24879,1,0,f,f,f,f
3230,24879,1,0,f,f,f,f
3231,24880,1,0,f,f,f,f
3232,24880,1,0,f,f,f,f
3233,15580,2,0,f,t,t,t
3234,24878,1,0,f,f,f,f
3235,24878,1,0,f,f,f,f
3236,24877,1,0,f,f,f,f
3237,24877,1,0,f,f,f,f
3238,24876,1,0,f,f,f,f
3239,24876,1,0,f,f,f,f
3240,25104,1,0,t,t,t,t
3242,24854,1,0,f,f,f,f
3244,24854,1,0,f,f,f,f
3245,24851,1,0,f,f,f,f
3246,24851,1,0,f,f,f,f
3247,24852,1,0,f,f,f,f
3248,24852,1,0,f,f,f,f
3249,24855,1,0,f,f,f,f
3250,24855,1,0,f,f,f,f
3252,24853,1,0,f,f,f,f
3253,24853,1,0,f,f,f,f
3254,25115,1,0,t,t,t,t
3255,5005,1,0,t,t,f,t
3256,15580,1,0,t,t,t,t
3257,21407,1,0,t,t,t,t
3258,21665,1,0,t,t,t,t
3259,8515,2,0,t,t,t,t
3261,14757,1,0,t,t,t,t
3262,24864,1,0,f,f,f,f
3263,24865,1,0,f,f,f,f
3264,24864,1,0,f,f,f,f
3265,14757,1,0,t,t,t,t
3266,25116,100,0,t,f,t,t
3267,8516,2,0,t,t,t,t
3268,15581,1,0,t,t,t,t
3269,15581,1,0,t,t,t,t
3270,24581,1,0,f,f,f,f
3271,24581,1,0,f,f,f,f
3272,25216,1,0,t,f,t,t
3273,25223,1,0,f,t,t,t
3274,25223,1,0,f,t,t,t
3275,25223,1,0,f,t,t,t
3276,25223,1,0,f,t,t,t
3277,25098,1,0,f,t,t,t
3278,24865,1,0,f,f,f,f
3279,24863,1,0,f,f,f,f
3280,24863,1,0,f,f,f,f
3281,24862,1,0,f,f,f,f
3282,24862,1,0,f,f,f,f
3285,24861,1,0,f,f,f,f
3286,24861,1,0,f,f,f,f
3287,25437,1,0,t,t,t,t
3288,23634,1,0,t,t,t,t
3289,15581,2,0,t,t,t,t
3292,8515,3,0,t,t,t,t
3293,14730,1,2,t,t,t,t
3294,14769,1,2,t,t,t,t
3295,8522,1,0,t,t,t,t
3296,22827,1,2,t,t,t,t
3297,25255,1,0,f,f,f,f
3298,25255,1,0,f,f,f,f
3299,25537,1,0,t,t,t,t
3300,25538,1,0,f,t,t,t
3301,25539,1,0,f,t,t,t
3302,25540,1,0,f,t,t,t
3303,25541,1,0,f,t,t,t
3304,25542,1,0,f,t,t,t
3305,25543,1,0,f,t,t,t
3306,25544,1,0,f,t,t,t
3307,25545,1,0,f,t,t,t
3308,23178,1,2,t,t,t,t
3309,23663,1,0,t,t,t,t
3310,23015,1,2,t,t,t,t
3311,8516,1,0,t,t,t,t
3312,21784,1,0,f,t,t,t
3313,21787,1,0,f,t,t,t
3314,21841,1,0,f,t,t,t
3315,21842,1,0,f,t,t,t
3316,22848,1,2,f,t,t,t
3317,22877,1,2,f,t,t,t
3318,22915,1,2,f,t,t,t
3319,22969,1,2,f,t,t,t
3320,22970,1,2,f,t,t,t
3321,22971,1,2,f,t,t,t
3322,23165,1,2,f,t,t,t
3323,23166,1,2,f,t,t,t
3324,24086,1,0,f,t,f,t
3325,24085,1,0,f,t,f,t
3326,24087,1,0,f,t,f,t
3327,23634,1,0,f,t,t,t
3328,23634,1,0,f,t,t,t
3329,23634,1,0,f,t,t,t
3330,23634,1,0,f,t,t,t
3331,23634,1,0,f,t,t,t
3332,23634,1,0,f,t,t,t
3333,23634,1,0,f,t,t,t
3334,23634,1,0,f,t,t,t
3335,23634,1,0,f,t,t,t
3336,23634,1,0,f,t,t,t
3337,23634,1,0,f,t,t,t
3338,23634,3,0,f,t,t,t
3339,23634,1,0,f,t,t,t
3340,23634,1,0,f,t,t,t
3341,23634,1,0,f,t,t,t
3342,23634,1,0,f,t,t,t
3343,23634,1,0,f,t,t,t
3344,23634,1,0,f,t,t,t
3345,23634,1,0,f,t,t,t
3346,23634,1,0,f,t,t,t
3347,23634,1,0,f,t,t,t
3348,23634,1,0,f,t,t,t
3349,23634,1,0,f,t,t,t
3350,23634,1,0,f,t,t,t
3351,23634,1,0,f,t,t,t
3352,23634,1,0,f,t,t,t
3353,23634,3,0,f,t,t,t
3357,21786,1,0,f,t,t,t
3358,8520,2,0,t,t,t,t
3359,23268,1,2,t,t,t,t
3360,23277,1,2,t,t,t,t
3361,8520,3,0,t,t,t,t
3362,16420,3,0,t,t,t,t
3363,15581,3,0,t,t,t,t
3364,4952,3,0,t,t,t,t
3365,23634,1,0,f,t,t,t
3366,23634,1,0,f,t,t,t
3367,23634,1,0,f,t,t,t
3368,23634,1,0,f,t,t,t
3369,17258,1,0,f,t,t,t
3370,23634,1,0,t,t,t,t
3371,8522,3,0,f,t,t,t
3372,19973,3,0,f,t,t,t
3374,25851,1,0,t,t,t,t
3375,23633,10,0,f,t,t,t
3376,23633,10,0,f,t,t,t
3377,23633,10,0,f,t,t,t
3378,23633,10,0,f,t,t,t
3379,25865,1,0,t,t,f,t
3380,22852,1,2,f,t,t,t
3381,24833,1,0,t,t,t,t
3382,21336,1,0,t,t,t,t
3383,23665,1,0,t,t,t,t
3384,21325,1,0,t,t,t,t
3385,19742,1,0,t,t,t,t
3387,26006,3,0,f,t,t,t
3388,24777,1,0,f,t,t,t
3389,23634,1,0,t,t,t,t
3390,23634,1,0,t,t,t,t
3391,23634,1,0,t,t,t,t
3392,23634,1,0,t,t,t,t
3393,23634,1,0,t,t,t,t
3394,23634,1,0,t,t,t,t
3395,23634,1,0,t,t,t,t
3396,23634,1,0,t,t,t,t
3397,23634,1,0,t,t,t,t
3398,23634,1,0,t,t,t,t
3399,23634,1,0,t,t,t,t
3400,23634,1,0,t,t,t,t
3401,23634,1,0,t,t,t,t
3402,23634,1,0,t,t,t,t
3403,23634,1,0,t,t,t,t
3404,23634,1,0,t,t,t,t
3405,23634,1,0,t,t,t,t
3406,23634,1,0,t,t,t,t
3407,8527,1,0,t,t,t,t
3408,24374,1,0,t,t,t,t
3409,19747,1,0,f,t,t,t
3410,26023,1,0,t,t,t,t
3411,25993,1,0,f,t,t,t
3412,19044,1,0,t,t,t,t
3413,19044,1,0,t,t,t,t
3414,26029,1,0,t,t,t,t
3415,23634,1,0,t,t,t,t
3416,23634,1,0,t,t,t,t
3417,23634,1,0,t,t,t,t
3418,23634,1,0,t,t,t,t
3419,23634,1,0,t,t,t,t
3420,23634,1,0,t,t,t,t
3421,23634,1,0,t,t,t,t
3422,23634,1,0,t,t,t,t
3423,23634,1,0,t,t,t,t
3424,23634,1,0,t,t,t,t
3425,23634,1,0,t,t,t,t
3426,23634,1,0,t,t,t,t
3427,23634,1,0,t,t,t,t
3428,23634,1,0,t,t,t,t
3429,23634,1,0,t,t,t,t
3430,23634,1,0,t,t,t,t
3431,23634,1,0,t,t,t,t
3432,23634,1,0,t,t,t,t
3433,23634,1,0,t,t,t,t
3434,15584,1,0,t,t,t,t
3435,8528,1,0,t,t,t,t
3436,23634,1,0,t,t,t,t
3437,23634,1,0,t,t,t,t
3438,23634,1,0,t,t,t,t
3439,23634,1,0,t,t,t,t
3440,23634,1,0,t,t,t,t
3441,23634,1,0,t,t,t,t
3442,23634,1,0,t,t,t,t
3443,23634,1,0,t,t,t,t
3444,23634,1,0,t,t,t,t
3445,23634,1,0,t,t,t,t
3446,23634,1,0,t,t,t,t
3447,23634,1,0,t,t,t,t
3448,23634,1,0,t,t,t,t
3449,23634,1,0,t,t,t,t
3450,23634,1,0,t,t,t,t
3451,23634,1,0,t,t,t,t
3452,23634,1,0,t,t,t,t
3453,23634,1,0,t,t,t,t
3454,23634,1,0,t,t,t,t
3455,23634,1,0,t,t,t,t
3456,23634,1,0,t,t,t,t
3457,23634,1,0,t,t,t,t
3458,23634,1,0,t,t,t,t
3459,23634,1,0,t,t,t,t
3460,23634,1,0,t,t,t,t
3461,23634,1,0,t,t,t,t
3462,23634,1,0,t,t,t,t
3463,23634,1,0,t,t,t,t
3464,23634,1,0,t,t,t,t
3465,23634,1,0,t,t,t,t
3466,23634,1,0,t,t,t,t
3467,23634,1,0,t,t,t,t
3468,23634,1,0,t,t,t,t
3469,23634,1,0,t,t,t,t
3470,23634,1,0,t,t,t,t
3471,23634,1,0,t,t,t,t
3472,23634,1,0,t,t,t,t
3473,23634,1,0,t,t,t,t
3474,23634,1,0,t,t,t,t
3475,23634,1,0,t,t,t,t
3476,23634,1,0,t,t,t,t
3477,23634,1,0,t,t,t,t
3478,23634,1,0,t,t,t,t
3479,23634,1,0,t,t,t,t
3480,23634,1,0,t,t,t,t
