id,item_id,count,highlight_doodad_id,use_alias,quest_act_obj_alias_id,cleanup,drop_when_destroy,destroy_when_drop
1905,16221,3,,f,,f,f,f
1906,8001,2,,f,,f,f,f
1907,19918,1,,f,,f,f,f
1908,3680,3,,f,,f,f,f
1909,19945,2,,f,,f,f,f
1910,19917,1,,f,,f,f,f
1911,16268,3,,f,,f,f,f
1912,7747,2,,f,,f,f,f
1913,19888,1,,f,,f,f,f
1914,8004,3,,f,,f,f,f
1915,3515,2,,f,,f,f,f
1916,16276,1,,f,,f,f,f
1917,8055,2,,f,,f,f,f
1918,8016,3,,f,,f,f,f
1919,3545,2,,f,,f,f,f
1920,19887,1,,f,,f,f,f
1921,3588,3,,f,,f,f,f
1922,14627,2,,f,,f,f,f
1923,19928,1,,f,,f,f,f
1924,15770,3,,f,,f,f,f
1925,3622,2,,f,,f,f,f
1926,19908,1,,f,,f,f,f
1928,8521,5,,f,,t,f,f
1929,15582,5,,f,,t,f,f
1930,8522,5,,f,,t,f,f
1931,8486,3,,f,,t,f,f
1932,8490,3,,f,,t,f,f
1933,8494,3,,f,,t,f,f
1934,8498,3,,f,,t,f,f
1935,17665,3,,f,,t,f,f
1936,8506,3,,f,,t,f,f
1937,8502,3,,f,,t,f,f
1938,17669,3,,f,,t,f,f
1939,8524,5,,f,,t,f,f
1940,15583,5,,f,,t,f,f
1941,8525,5,,f,,t,f,f
1942,8487,3,,f,,t,f,f
1943,8491,3,,f,,t,f,f
1944,8495,3,,f,,t,f,f
1945,8499,3,,f,,t,f,f
1946,17666,3,,f,,t,f,f
1947,8507,3,,f,,t,f,f
1948,8503,3,,f,,t,f,f
1949,17670,3,,f,,t,f,f
1950,14784,1,,f,,t,f,t
1951,23432,5,,f,,t,f,t
1952,23434,5,,t,1569,t,f,t
1953,23435,12,4576,t,1570,t,f,t
1954,23511,8,,t,1571,t,f,t
1955,23512,1,4578,f,,t,f,f
1956,23588,1,,f,,t,f,t
1957,23593,1,,f,,t,f,t
1958,23594,5,4590,f,,t,f,t
1959,23596,1,,f,,t,f,t
1960,23598,1,,t,1583,t,f,t
1961,23601,1,4595,t,1584,t,f,f
1962,5227,1,,f,,t,f,t
1963,23678,1,,f,,t,f,t
1964,23610,1,,t,1594,t,f,t
1965,23421,1,,t,1595,t,f,t
1966,23425,1,4559,t,1597,t,f,t
1967,23405,3,,t,1600,t,f,t
1968,23404,5,,t,1601,t,f,t
1969,24434,1,,f,,t,f,t
1970,23400,5,,t,1602,t,f,t
1971,23401,5,,t,1603,t,f,t
1972,13995,1,1448,t,1604,t,f,t
1973,23418,5,,t,1606,t,f,t
1974,17675,1,,t,1607,t,f,t
1975,26028,1,3061,t,1609,t,f,t
1976,13975,1,,f,,t,f,t
1982,24392,1,4554,t,1617,t,f,t
1983,23406,8,,t,1620,t,f,t
1984,17799,1,,t,1625,t,f,t
1985,17699,1,3081,t,1626,t,f,t
1986,17700,1,3087,t,1627,t,f,t
1987,17701,1,3084,t,1628,t,f,t
1988,23623,1,4272,t,1635,t,f,t
1990,24391,1,,t,1642,t,f,t
1991,23625,1,,f,,t,f,t
1992,23402,1,,t,1644,t,f,t
1993,23408,1,,t,1646,t,f,t
1994,23409,1,,t,1647,t,f,t
1995,23410,1,,t,1648,t,f,t
1996,27073,1,,t,1649,t,t,t
1998,23590,1,,f,,t,f,f
1999,17817,3,,f,,t,f,t
2000,23607,1,,f,,t,f,f
2001,19361,1,,f,,f,f,f
2003,19516,1,,f,,f,f,f
2004,19517,1,,f,,f,f,f
2005,23395,1,,t,1653,t,f,t
2006,8125,1,,f,,t,f,t
2011,5036,3,,f,,t,f,t
2012,17712,1,4738,t,1990,t,f,t
2013,23691,3,,f,,t,f,t
2014,23690,1,,f,,t,f,t
2015,13979,1,,f,,t,f,t
2016,14709,1,,f,,t,f,t
2017,24367,1,,f,,t,f,t
2018,23706,1,,f,,t,t,t
2019,23721,1,4118,t,1662,t,f,t
2020,23726,10,,f,,t,f,f
2021,23727,1,,f,,t,f,t
2022,14801,1,,f,,t,f,t
2023,23606,1,,f,,t,f,f
2025,23746,10,,f,,t,f,f
2026,23829,1,4618,f,,t,f,t
2029,8159,1,,t,1927,f,f,f
2030,8160,1,,t,1928,f,f,f
2031,8161,1,,t,1929,f,f,f
2032,13938,1,,f,,t,t,t
2033,23632,1,,t,1930,f,f,f
2034,23661,1,,t,1931,f,f,f
2035,23662,1,,t,1932,f,f,f
2036,17832,1,,f,,t,f,t
2037,23854,1,,f,,t,f,t
2038,23843,10,,f,,t,f,f
2039,14059,1,,f,,t,f,t
2040,24052,3,4615,f,,t,f,t
2041,24099,1,4883,f,,t,f,t
2043,4941,1,,t,1933,f,f,f
2044,15560,1,,t,1935,f,f,f
2045,15561,1,,t,1934,f,f,f
2046,24126,1,,t,1685,t,f,f
2047,24161,3,,t,1693,t,f,t
2049,25004,1,,f,,t,t,t
2050,24164,1,,f,,t,t,t
2051,24159,1,,t,1697,t,t,t
2052,7992,2,,t,1709,f,f,f
2053,8012,2,,t,1710,f,f,f
2054,7992,2,,t,1711,f,f,f
2055,8012,2,,t,1712,f,f,f
2059,24268,1,4976,f,,t,f,t
2060,24270,1,,f,,t,t,t
2061,24272,1,4979,f,,t,f,t
2062,24273,1,,f,,t,t,t
2063,24274,8,,f,,t,f,t
2064,24275,8,,f,,t,f,t
2065,24276,5,4981,f,,t,f,t
2066,24277,1,,f,,t,t,t
2067,24279,12,,f,,t,f,t
2068,24280,8,4983,f,,t,f,t
2070,24283,8,,f,,t,f,t
2071,24284,8,,f,,t,f,t
2072,24285,1,,f,,t,f,t
2073,24288,1,,f,,t,t,t
2074,24290,8,4987,f,,t,f,t
2075,24293,1,,f,,t,t,t
2076,24294,1,4989,f,,t,t,t
2077,24297,8,,f,,t,f,t
2078,24298,1,,f,,t,t,t
2079,24299,12,,f,,t,f,t
2081,24301,8,4991,f,,t,f,t
2082,24302,8,4992,f,,t,f,t
2083,24303,8,4990,f,,t,f,t
2084,24305,1,4995,f,,t,f,t
2085,24306,1,,f,,t,f,t
2088,24307,1,4996,f,,t,f,t
2089,24308,1,4997,f,,t,f,t
2090,24309,1,,f,,t,t,t
2091,24311,1,,f,,t,t,t
2092,24313,8,,f,,t,f,t
2093,24315,1,,f,,t,t,t
2096,24320,1,,f,,t,t,t
2097,17584,1,,f,,t,f,t
2098,24372,1,,f,,t,t,t
2099,15694,5,,t,1784,f,f,f
2100,7992,2,,t,1789,f,f,f
2101,8012,2,,t,1790,f,f,f
2102,8005,3,,t,1792,f,f,f
2103,784,3,,t,1793,f,f,f
2104,24376,1,,t,1799,t,f,t
2105,15972,1,4676,t,1848,t,f,t
2106,3685,2,,t,1805,f,f,f
2108,3684,2,,t,1806,f,f,f
2109,7998,2,,t,1808,f,f,f
2110,8010,2,,t,1809,f,f,f
2111,3507,2,,t,1810,f,f,f
2113,8012,2,,f,,f,f,f
2114,24167,1,,f,,t,f,t
2115,24462,1,,f,,t,t,t
2116,24570,1,,f,,t,t,t
2117,24376,1,,f,,t,f,t
2118,24575,1,5053,f,,t,t,t
2119,24376,1,,f,,t,f,t
2120,24376,1,,t,1855,t,f,t
2121,24605,1,,f,,t,f,t
2122,7992,2,,t,1876,f,f,f
2123,8005,2,,t,1882,f,f,f
2124,3507,2,,t,1888,f,f,f
2125,8376,5,,f,,f,f,f
2126,15617,1,,f,,f,f,f
2127,14630,4,,f,,f,f,f
2128,3711,2,,f,,f,f,f
2129,18936,1,,f,,f,f,f
2130,8376,5,,f,,f,f,f
2131,15617,1,,f,,f,f,f
2132,14631,4,,f,,f,f,f
2133,3667,2,,f,,f,f,f
2134,18937,1,,f,,f,f,f
2135,8376,5,,f,,f,f,f
2136,15617,1,,f,,f,f,f
2137,3675,4,,f,,f,f,f
2138,14629,2,,f,,f,f,f
2139,18941,1,,f,,f,f,f
2140,8376,5,,f,,f,f,f
2141,15618,1,,f,,f,f,f
2142,19927,2,,f,,f,f,f
2143,8028,2,,f,,f,f,f
2144,18936,3,,f,,f,f,f
2145,8376,5,,f,,f,f,f
2146,15618,1,,f,,f,f,f
2147,19928,2,,f,,f,f,f
2148,8050,2,,f,,f,f,f
2149,18937,3,,f,,f,f,f
2150,8376,5,,f,,f,f,f
2151,15618,1,,f,,f,f,f
2152,15749,2,,f,,f,f,f
2153,3564,2,,f,,f,f,f
2154,18941,3,,f,,f,f,f
2155,14055,10,5164,f,,t,f,t
2156,3592,2,,f,,f,f,f
2157,14631,2,,f,,f,f,f
2158,8065,3,,f,,f,f,f
2159,8038,3,,f,,f,f,f
2160,3685,25,,f,,f,f,f
2161,3711,15,,f,,f,f,f
2162,3685,25,,f,,f,f,f
2163,3711,15,,f,,f,f,f
2164,784,25,,f,,f,f,f
2165,8013,15,,f,,f,f,f
2166,784,25,,f,,f,f,f
2167,8013,15,,f,,f,f,f
2168,3684,25,,f,,f,f,f
2169,3667,15,,f,,f,f,f
2170,3684,25,,f,,f,f,f
2171,3667,15,,f,,f,f,f
2172,8318,10,,f,,t,f,f
2173,8318,10,,f,,t,f,f
2174,8320,3,,f,,t,f,f
2175,8320,3,,f,,t,f,f
2176,17774,3,,f,,t,f,f
2177,17774,3,,f,,t,f,f
2178,17775,3,,f,,t,f,f
2179,17775,3,,f,,t,f,f
2180,7992,1,,f,,t,f,t
2181,15768,2,,f,,t,f,f
2182,15768,2,,f,,t,f,f
2183,3359,2,,f,,t,f,f
2184,3359,2,,f,,t,f,f
2185,8042,2,,f,,t,f,f
2186,8042,2,,f,,t,f,f
2187,15772,2,,f,,t,f,f
2188,15772,2,,f,,t,f,f
2189,8039,2,,f,,t,f,f
2190,8039,2,,f,,t,f,f
2191,8319,3,,f,,t,f,f
2192,8319,3,,f,,t,f,f
2193,24970,1,,f,,t,t,t
2194,24844,10,5171,f,,t,f,t
2195,3606,1,,f,,t,f,t
2196,8005,100,,f,,t,f,f
2197,8016,50,,f,,t,f,f
2198,25023,1,,f,,t,t,t
2199,8005,100,,f,,t,f,f
2200,8016,50,,f,,t,f,f
2201,8001,50,,f,,t,f,f
2202,3546,100,,f,,t,f,f
2204,8001,50,,f,,t,f,f
2205,3546,100,,f,,t,f,f
2206,8006,50,,f,,t,f,f
2207,8013,100,,f,,t,f,f
2208,8006,50,,f,,t,f,f
2209,8013,100,,f,,t,f,f
2210,14571,1,,f,,t,f,t
2211,24211,1,2879,t,1963,t,f,t
2214,1434,3,2954,f,,t,f,t
2215,23828,1,,f,,t,t,t
2216,8018,50,,f,,t,f,f
2217,3545,50,,f,,t,f,f
2218,8018,50,,f,,t,f,f
2219,3545,50,,f,,t,f,f
2220,14971,50,,f,,t,f,f
2221,7994,50,,f,,t,f,f
2222,14971,50,,f,,t,f,f
2223,7994,50,,f,,t,f,f
2224,19915,2,,f,,t,f,f
2225,19896,2,,f,,t,f,f
2226,19915,2,,f,,t,f,f
2227,19896,2,,f,,t,f,f
2228,3711,100,,f,,t,f,f
2229,3627,100,,f,,t,f,f
2230,3711,100,,f,,t,f,f
2231,3627,100,,f,,t,f,f
2232,3564,50,,f,,t,f,f
2233,3622,30,,f,,t,f,f
2234,3564,50,,f,,t,f,f
2235,3622,30,,f,,t,f,f
2236,2178,50,,f,,t,f,f
2238,3628,50,,f,,t,f,f
2239,2178,50,,f,,t,f,f
2240,3628,50,,f,,t,f,f
2241,3671,50,,f,,t,f,f
2242,16290,50,,f,,t,f,f
2244,3671,50,,f,,t,f,f
2245,16290,50,,f,,t,f,f
2246,18937,50,,f,,t,f,f
2248,18940,25,,f,,t,f,f
2249,18937,50,,f,,t,f,f
2250,18940,25,,f,,t,f,f
2251,3630,25,,f,,t,f,f
2252,8019,25,,f,,t,f,f
2253,3630,25,,f,,t,f,f
2254,8019,25,,f,,t,f,f
2255,25105,3,,f,,t,f,t
2256,19945,2,,f,,f,f,f
2257,3628,2,,f,,f,f,f
2258,784,1,,f,,f,f,f
2259,7747,2,,f,,f,f,f
2260,15767,2,,f,,f,f,f
2261,3627,1,,f,,f,f,f
2262,3546,2,,f,,f,f,f
2263,3507,2,,f,,f,f,f
2264,3713,1,,f,,f,f,f
2265,8013,2,,f,,f,f,f
2266,19944,2,,f,,f,f,f
2267,14630,1,,f,,f,f,f
2268,8055,2,,f,,f,f,f
2269,8005,2,,f,,f,f,f
2270,3675,1,,f,,f,f,f
2271,7998,2,,f,,f,f,f
2272,8005,2,,f,,f,f,f
2273,8001,1,,f,,f,f,f
2274,773,2,,f,,f,f,f
2275,16290,2,,f,,f,f,f
2276,8036,1,,f,,f,f,f
2277,8054,2,,f,,f,f,f
2278,14629,2,,f,,f,f,f
2279,14631,1,,f,,f,f,f
2280,8052,3,,f,,f,f,f
2281,14621,2,,f,,f,f,f
2282,19907,1,,f,,f,f,f
2283,16221,3,,f,,f,f,f
2284,8001,2,,f,,f,f,f
2285,19918,1,,f,,f,f,f
2286,3680,3,,f,,f,f,f
2287,19945,2,,f,,f,f,f
2288,19917,1,,f,,f,f,f
2289,16268,3,,f,,f,f,f
2290,7747,2,,f,,f,f,f
2291,19888,1,,f,,f,f,f
2292,8004,3,,f,,f,f,f
2293,3515,2,,f,,f,f,f
2294,16276,1,,f,,f,f,f
2295,8055,2,,f,,f,f,f
2296,8016,3,,f,,f,f,f
2297,3545,2,,f,,f,f,f
2298,19887,1,,f,,f,f,f
2299,3588,3,,f,,f,f,f
2300,14627,2,,f,,f,f,f
2301,19928,1,,f,,f,f,f
2302,15770,3,,f,,f,f,f
2303,3622,2,,f,,f,f,f
2304,19908,1,,f,,f,f,f
2307,14706,10,5403,f,,t,f,t
2308,3515,30,,f,,t,f,f
2309,3515,30,,f,,t,f,f
2310,19945,20,,f,,t,f,f
2311,8052,15,,f,,t,f,f
2312,19945,20,,f,,t,f,f
2314,14154,10,,f,,t,f,t
2315,8052,15,,f,,t,f,f
2316,7747,15,,f,,t,f,f
2317,7747,15,,f,,t,f,f
2318,8048,10,,f,,t,f,f
2319,8055,10,,f,,t,f,f
2320,8048,10,,f,,t,f,f
2321,8055,10,,f,,t,f,f
2322,16221,10,,f,,t,f,f
2323,19951,2,,f,,t,f,f
2324,16221,10,,f,,t,f,f
2325,19951,2,,f,,t,f,f
2327,25245,1,5377,t,2013,t,f,t
2328,25099,1,,f,,t,f,t
2329,25105,3,,f,,t,f,t
2330,25294,1,,t,2022,t,f,t
2331,23435,5,4576,f,,t,f,t
2332,25296,3,,t,2023,t,f,t
2333,15810,10,,t,2025,t,f,t
2334,25298,1,,t,2030,t,f,t
2335,15860,4,3768,t,2041,t,f,t
2336,20066,4,4162,t,2045,t,f,t
2337,25099,1,5507,t,2047,t,f,t
2338,20022,1,,f,,t,t,t
2339,25345,1,5537,t,2052,t,f,t
2343,25354,1,,t,2059,t,t,t
2344,25538,1,,f,,t,t,t
2345,25539,1,,f,,t,t,t
2346,14877,5,1937,t,2063,t,f,t
2347,25540,1,,f,,t,t,t
2348,25541,1,,f,,t,t,t
2349,25542,1,,f,,t,t,t
2350,25543,1,,f,,t,t,t
2351,25544,1,,f,,t,t,t
2352,25545,1,,f,,t,t,t
2353,8130,10,1221,f,,t,f,t
2354,24160,1,4583,t,2066,t,t,t
2355,25005,1,,t,2067,t,f,t
2356,24971,1,,t,2070,t,t,t
2360,4973,5,930,t,2211,t,f,t
2362,21204,5,4353,f,,t,f,t
2368,5267,3,1119,f,,t,f,t
2369,15615,1,,f,,t,t,t
2370,19565,10,3748,f,,t,f,t
2371,19794,20,3913,f,,t,f,t
2372,16399,5,2885,f,,t,f,t
2373,5085,5,1046,f,,t,f,t
2374,19974,20,4078,t,2082,t,f,t
2375,5095,5,1052,t,2083,t,f,t
2376,20000,5,4089,t,2084,t,f,t
2377,25813,1,,t,2086,t,f,f
2378,25814,1,,t,2087,t,f,f
2379,25815,1,,t,2088,t,f,f
2380,25816,1,,t,2089,t,f,f
2381,21850,1,4594,t,2095,f,f,f
2382,24284,8,,f,,t,f,t
2384,1439,3,,f,,t,f,t
2385,21850,1,4594,t,2102,f,f,f
2386,21850,1,4594,t,2104,f,f,f
2387,21850,1,4594,t,2106,f,f,f
2388,16399,5,2885,f,,t,f,t
2389,25981,1,4551,f,,t,f,t
2391,24282,3,4984,f,,t,f,t
2392,26004,15,,f,,t,f,t
2393,21327,1,,t,2120,t,f,t
2394,26007,1,5852,f,,t,f,t
2395,26009,1,5854,f,,t,f,t
2396,26008,1,5853,f,,t,f,t
2397,26010,1,5855,f,,t,f,t
2398,2138,1,,f,,t,f,t
2399,19748,12,,f,,t,f,t
2400,26016,1,5859,t,2132,t,f,t
2401,26018,5,,f,,t,f,t
2402,26019,1,5860,f,,t,f,t
2403,26020,1,5861,f,,t,f,t
2404,26021,1,5862,f,,t,f,t
2405,19755,1,5863,f,,t,f,t
2406,19538,3,3574,f,,t,f,t
2408,19848,3,3975,f,,t,f,t
2409,18973,5,3527,f,2160,t,f,t
2410,26072,1,,f,,t,f,t
2411,19506,1,,f,,t,f,t
2412,26086,1,,f,,t,t,t
2413,18997,3,3537,t,2179,t,f,t
2415,26088,101,,f,,t,f,f
2416,26094,8,,f,,t,f,t
2417,23834,1,,f,,t,t,t
2418,26162,1,,t,2206,t,f,t
2419,26163,1,,f,,t,f,t
2420,26164,5,,f,,t,f,t
2421,26165,20,,f,,t,f,t
2422,26166,100,,f,,t,f,t
2424,4953,5,,f,,t,f,t
2427,25752,1,,f,,t,t,t
2428,19039,1,,t,2229,t,f,t
2429,3712,1,,f,,f,f,f
2430,784,10,,f,,f,f,f
2431,26384,1,5969,t,2230,t,t,t
2433,3712,1,,f,,f,f,f
2434,784,10,,f,,f,f,f
2437,26436,1,,t,2247,t,f,t
2438,26437,1,,t,2249,t,f,t
2439,26438,1,,t,2251,t,f,t
2440,26439,1,,t,2253,t,f,t
2441,26495,1,,t,2255,t,t,t
2442,26496,1,,t,2256,t,t,t
2443,8079,3,,f,,t,f,f
2444,8079,3,,f,,t,f,f
2445,15740,2,,f,,t,f,f
2446,3426,2,,f,,t,f,f
2447,15740,2,,f,,t,f,f
2448,3426,2,,f,,t,f,f
2449,3712,50,,f,,t,f,f
2450,3712,50,,f,,t,f,f
2451,19900,3,,f,,t,f,f
2452,19900,3,,f,,t,f,f
2453,19918,3,,f,,t,f,f
2454,19918,3,,f,,t,f,f
2455,26505,1,6077,t,2260,t,f,t
2456,19911,2,,f,,t,f,f
2457,15762,3,,f,,t,f,f
2458,19902,2,,f,,t,f,f
2459,15711,3,,f,,t,f,f
2460,15711,3,,f,,t,f,f
2461,19902,2,,f,,t,f,f
2463,19911,2,,f,,t,f,f
2464,15762,3,,f,,t,f,f
2465,26505,1,6079,t,2259,t,f,t
2467,26533,9,,f,,t,f,t
2468,26528,12,,f,,t,f,t
2469,26535,8,6085,f,,t,f,t
2470,26537,12,6089,t,2274,t,f,t
2472,26584,4,,f,,t,f,t
2473,26585,8,,f,,t,f,t
2474,26592,6,,f,,t,f,t
2475,26586,3,,f,,t,f,t
2476,26640,1,,f,,t,t,f
2477,26641,1,,f,,t,t,f
2478,26642,1,,f,,t,t,f
2479,26643,1,,f,,t,t,f
2480,26644,1,,f,,t,t,f
2483,20045,1,,f,,t,f,t
2484,26667,1,,t,2285,t,f,t
2485,26696,1,,t,2289,t,f,t
2486,26663,1,6114,t,2295,t,f,t
2487,26665,1,,t,2302,t,f,t
2488,26664,1,,t,2305,t,f,t
2490,26703,1,,t,2308,t,f,t
2491,26723,1,,t,2309,t,f,t
2492,26704,1,,t,2310,t,f,t
2493,26724,1,,t,2311,t,f,t
2494,26705,1,,t,2312,t,f,t
2495,26725,1,,f,2313,t,f,t
2496,26706,1,,t,2314,t,f,t
2497,26726,1,,t,2315,t,f,t
2498,26707,1,,t,2316,t,f,t
2499,26727,1,,t,2317,t,f,t
2500,26764,10,6155,f,,t,t,f
2501,26795,1,,f,,t,f,f
2502,8343,30,,f,,t,f,f
2503,8337,30,,f,,t,f,f
2504,8256,30,,f,,t,f,f
2505,26826,1,,t,2325,t,f,t
2506,26827,1,,t,2326,t,f,t
2508,16043,1,,f,,t,t,t
2509,26842,3,,f,,t,f,t
2510,16327,30,,f,,t,f,f
2511,8318,30,,f,,t,f,f
2512,8343,30,,f,,t,f,f
2513,8337,30,,f,,t,f,f
2514,8256,30,,f,,t,f,f
2515,16327,30,,f,,t,f,f
2516,8318,30,,f,,t,f,f
2517,26885,1,,t,2337,t,t,t
2518,26891,1,,t,2340,t,t,t
2519,26826,1,,t,2344,t,t,t
2520,26949,5,6250,f,,t,f,t
2521,26946,5,6262,f,,t,f,t
2522,26959,3,6279,f,,t,f,t
2523,26960,3,6280,f,,t,f,t
2524,26975,7,,t,2350,t,f,f
2525,26975,7,,t,2352,t,f,f
2527,27144,1,1860,f,,t,f,t
2529,27276,1,,f,,t,t,t
2530,27136,1,,f,,t,t,t
2531,8256,50,,f,,t,f,f
2532,784,30,,f,,t,f,f
2533,27348,1,,f,,t,f,t
2534,27497,1,6461,f,,t,f,t
2535,27579,1,6488,f,,t,f,t
2536,27514,1,6487,f,,t,f,t
2537,27512,1,6467,f,,t,f,t
2539,27578,1,6492,f,,t,f,t
2540,27577,1,6493,f,,t,f,t
2542,27513,1,6491,f,,t,f,t
2543,27616,1,,f,,t,t,t
2544,27617,1,,f,,t,t,t
2545,27489,15,,f,,t,f,t
2555,8501,6,,f,,t,f,f
2558,8501,6,,f,,t,f,f
2559,14677,3,,f,,t,f,f
2561,14677,3,,f,,t,f,f
2562,8081,5,,f,,t,f,f
2563,8081,5,,f,,t,f,f
2564,27669,15,,f,,t,f,f
2565,27669,15,,f,,t,f,f
2567,27438,1,,f,,t,f,f
2568,27439,1,,f,,t,f,f
2569,27443,1,,f,,t,f,f
2571,27445,1,,f,,t,f,f
2572,27448,1,,f,,t,f,f
2573,27449,1,,f,,t,f,f
2575,27440,1,,f,,t,f,f
2577,27439,1,,f,,t,f,f
2578,27440,1,,f,,t,f,f
2579,27443,1,,f,,t,f,f
2580,27444,1,,f,,t,f,f
2581,27445,1,,f,,t,f,f
2582,27448,1,,f,,t,f,f
2583,27449,1,,f,,t,f,f
2585,27809,1,,t,2387,t,t,t
2586,27811,1,,t,2388,t,t,t
2588,27916,1,,f,,t,f,t
2590,26647,1,,f,,t,f,f
2591,26671,1,,f,,t,f,f
2592,18753,1,,f,,t,f,f
2593,26785,1,,f,,t,f,f
2595,26863,1,,f,,t,f,f
2596,26861,1,,f,,t,f,f
2597,8048,100,,f,,t,f,f
2598,3553,100,,f,,t,f,f
2599,19916,3,,f,,t,f,f
2600,3417,1,,f,,t,f,f
2601,3430,1,,f,,t,f,f
2602,19906,3,,f,,t,f,f
2603,19923,1,,f,,t,f,f
2604,16323,3,,f,,t,f,f
2605,8081,5,,f,,t,f,f
2606,8085,1,,f,,t,f,f
2607,8086,1,,f,,t,f,f
2610,27807,600,,t,2389,t,f,f
2611,27807,300,,t,2392,t,f,f
2612,27807,200,,t,2394,t,f,f
2613,27807,200,,t,2393,t,f,f
2614,27980,1,,t,2398,t,f,f
2615,27981,1,,t,2402,t,f,f
2616,27982,1,,t,2404,t,f,f
2617,27983,1,,t,2406,t,f,f
2619,26647,1,,f,,t,f,f
2620,26671,1,,f,,t,f,f
2621,18753,1,,f,,t,f,f
2622,26785,1,,f,,t,f,f
2623,26861,1,,f,,t,f,f
2624,26863,1,,f,,t,f,f
2625,8048,100,,f,,t,f,f
2626,3553,100,,f,,t,f,f
2627,19916,3,,f,,t,f,f
2628,3417,1,,f,,t,f,f
2629,3430,1,,f,,t,f,f
2630,19906,3,,f,,t,f,f
2631,19923,1,,f,,t,f,f
2632,8081,5,,f,,t,f,f
2633,8085,1,,f,,t,f,f
2634,8086,1,,f,,t,f,f
2635,16323,3,,f,,t,f,f
2636,27247,2,,f,,t,f,f
2637,27251,2,,f,,t,f,f
2638,27257,3,,f,,t,f,f
2639,27224,20,,f,,t,f,f
2640,27255,2,,f,,t,f,f
2641,27256,2,,f,,t,f,f
2642,27246,3,,f,,t,f,f
2643,27229,10,,f,,t,f,f
2644,28035,1,,f,,t,f,f
2647,28030,1,,f,,t,f,f
2649,28068,1,,f,,t,t,f
2650,28068,1,,f,,t,t,f
2651,27247,2,,f,,t,f,f
2652,27251,2,,f,,t,f,f
2653,27257,3,,f,,t,f,f
2654,27224,20,,f,,t,f,f
2655,27255,2,,f,,t,f,f
2656,27256,2,,f,,t,f,f
2657,27246,3,,f,,t,f,f
2658,27229,10,,f,,t,f,f
2659,28035,1,,f,,t,f,f
2660,28030,1,,f,,t,f,f
2661,28141,1,6732,t,2413,t,f,t
2662,28203,1,6755,t,2416,t,f,t
2663,28206,1,6761,t,2417,t,f,t
2665,18146,1,,f,,t,t,f
2666,28219,1,,f,,t,f,f
2667,26646,1,,f,,t,t,f
2668,26646,1,,f,,t,t,t
2669,28223,1,,t,2422,t,f,t
2671,26654,1,,f,,t,t,f
2672,26658,1,,f,,t,t,f
2673,26649,1,,f,,t,t,f
2674,26651,1,,f,,t,t,f
2675,26653,1,,f,,t,t,f
2676,26657,1,,f,,t,t,f
2677,26661,1,,f,,t,t,f
2678,28246,1,,t,2426,t,f,t
2679,28290,1,,f,,t,t,f
2680,28292,1,,f,,t,t,f
2681,28294,1,,f,,t,t,f
2682,28306,1,,f,,t,t,f
2683,28317,1,6795,t,2428,t,f,f
2684,28317,1,6795,t,2429,t,f,f
2687,28349,1,,f,,t,t,t
2689,28345,1,,f,,t,t,t
2690,28068,1,,f,,t,t,f
2691,28349,1,6625,t,2440,t,t,t
2692,28369,1,6827,t,2443,t,t,t
2693,28378,1,6829,t,2448,t,t,t
2694,28384,1,,f,,t,t,f
2696,28390,1,,t,2455,t,f,t
2697,28389,1,,t,2456,t,f,t
2698,28388,1,6843,t,2457,t,f,t
2700,29790,1,,f,,t,f,t
2702,28449,1,,f,,t,f,f
2704,28449,1,,f,,t,f,f
2705,28449,1,,f,,t,f,f
2708,28521,4,,f,,t,f,f
2709,28521,4,,f,,t,f,f
2710,28521,8,,f,,t,f,f
2711,28521,10,,f,,t,f,f
2713,28619,5,,f,,t,f,t
2715,28706,1,,f,,t,t,t
2716,28735,1,,f,,t,f,t
2717,28679,1,,f,,t,t,f
2718,28679,1,,f,,t,t,f
2719,28778,1,,t,2499,t,f,t
2720,28798,3,6978,f,,t,f,t
2722,28838,1,,f,,t,t,t
2723,27949,1,,f,,t,t,t
2724,28841,1,,f,,t,t,t
2725,28842,1,,f,,t,f,t
2726,28206,1,6761,f,,t,f,t
2727,28869,3,,f,,t,f,t
2728,28871,1,,f,,t,f,t
2729,28874,1,,f,,t,f,t
2730,28137,1,7010,f,,t,f,t
2732,13711,1,,f,,t,f,f
2733,28945,1,,t,2508,f,f,f
2734,28946,1,,t,2509,f,f,f
2735,28947,1,,t,2510,f,f,f
2736,28948,1,,t,2511,f,f,f
2737,28952,1,,t,2512,f,f,f
2738,16025,1,,f,,t,f,f
2739,16026,1,,f,,t,f,f
2740,16027,1,,f,,t,f,f
2741,18174,1,,f,,t,f,f
2742,18175,1,,f,,t,f,f
2743,23612,1,,f,,t,f,f
2744,26874,1,,f,,t,f,f
2745,25116,5000,,f,,t,f,f
2746,27949,5,,f,,t,f,t
2748,28838,1,,f,,t,t,t
2752,29150,3,,f,,t,f,t
2753,29151,1,7039,f,,t,f,t
2754,29152,1,,f,,t,t,t
2755,29153,1,7033,t,2521,t,f,t
2756,29166,1,,f,,t,f,t
2757,29167,1,,t,2525,t,f,f
2758,29167,1,,t,2526,t,f,f
2759,29170,5,,f,,t,f,t
2760,29176,1,,f,,t,t,t
2762,29177,12,,t,2529,t,f,f
2763,29177,12,,t,2531,t,f,f
2764,29177,12,,t,2533,t,f,f
2765,29177,12,,t,2536,t,f,f
2766,29177,12,,t,2538,t,f,f
