id,damage_type_id,fixed_min,fixed_max,multiplier,use_mainhand_weapon,use_offhand_weapon,use_ranged_weapon,critical_bonus,target_buff_tag_id,target_buff_bonus,use_fixed_damage,use_level_damage,level_md,level_va_start,level_va_end,target_buff_bonus_mul,use_charged_buff,charged_buff_id,charged_mul,aggro_multiplier,health_steal_ratio,mana_steal_ratio,dps_multiplier,weapon_slot_id,check_crime,hit_anim_timing_id,use_target_charged_buff,target_charged_buff_id,target_charged_mul,dps_inc_multiplier,engage_combat,synergy,actability_group_id,actability_step,actability_mul,actability_add,charged_level_mul,adjust_damage_by_height,use_percent_damage,percent_min,percent_max,use_current_health,target_health_min,target_health_max,target_health_mul,target_health_add,fire_proc
2915,2,0,0,1.0,f,f,f,0,,0,f,t,3.0,5,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2917,2,0,0,1.5,f,f,f,0,155,0,f,t,3.0,5,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2919,1,4000,4000,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2922,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2923,2,99999999,999999999,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2924,2,0,0,30.0,t,f,f,0,,0,f,f,16.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2925,1,0,0,1.0,t,f,f,0,,0,f,f,0.6,5,5,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2929,2,100,200,1.0,f,f,f,0,,0,f,t,2.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,f,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2930,3,600000,800000,1.0,f,f,f,0,,0,t,f,2.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,f,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2931,3,300,500,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2932,3,20,40,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2934,2,2200,4200,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2937,2,0,0,3.0,t,f,f,0,,0,f,f,1.75,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2938,2,0,0,3.0,t,f,f,0,,0,f,f,1.75,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2939,1,0,0,1.0,f,f,f,0,,0,f,t,0.62,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2940,1,0,0,1.3,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2941,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2942,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2943,2,0,0,1.3,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2945,1,1,1,1.0,f,f,f,0,,0,f,t,1.5,5,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2946,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2947,1,999999,999999,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2948,1,999999,999999,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2949,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2950,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2952,1,0,0,1.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,7.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2957,1,0,0,3.0,t,f,f,0,,0,f,f,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2959,2,0,0,1.0,f,f,f,0,,0,f,t,3.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2961,1,0,0,1.0,f,f,f,0,,0,f,t,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2964,1,0,0,1.0,f,f,f,0,,0,f,t,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2966,4,100,100,1.0,f,f,t,0,,0,f,f,2.0,10,10,1.0,f,,1.0,1.0,0,0,5.0,17,t,1,f,,1.0,5.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2967,4,0,0,1.0,f,f,t,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,2.0,-1,t,1,f,,1.0,2.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2968,2,0,0,3.0,t,f,f,0,,0,f,f,1.5,5,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2971,2,300,500,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,f,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2973,2,0,0,3.0,t,f,f,0,,0,f,f,1.5,15,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2974,2,10,20,1.0,f,f,f,0,36,0,f,t,0.49,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2975,2,30,40,1.0,f,f,f,0,36,0,f,t,0.63,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2976,2,50,60,1.0,f,f,f,0,36,0,f,t,0.78,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2977,2,70,80,1.0,f,f,f,0,36,0,f,t,0.93,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2978,2,90,100,1.0,f,f,f,0,36,0,f,t,1.08,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2979,2,110,120,1.0,f,f,f,0,36,0,f,t,1.23,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2980,2,120,130,1.0,f,f,f,0,36,0,f,t,1.38,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2981,2,140,150,1.0,f,f,f,0,36,1,f,t,1.52,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,0.125,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2985,2,0,0,1.0,f,f,f,0,,0,f,t,0.5,8,8,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,0.08,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2986,2,0,0,1.0,f,f,f,0,6,0,f,t,0.73,8,8,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,0.08,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2987,2,0,0,1.0,f,f,f,0,483,0,f,t,0.5,8,8,1.0,f,,1.0,1.0,150,0,1.0,-1,t,1,f,,1.0,0.08,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2988,2,0,0,1.0,f,f,f,0,6,0,f,t,0.73,8,8,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,0.08,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2991,2,0,0,1.0,f,f,f,0,,0,f,t,2.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2994,2,30,50,1.0,f,f,f,0,,0,f,t,4.0,10,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2997,1,0,0,3.0,t,f,f,0,,0,f,f,2.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
2998,1,0,0,1.0,f,f,f,0,,0,f,t,2.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3000,4,0,0,1.0,f,f,f,0,,0,f,t,4.0,10,10,0.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3002,1,0,0,1.0,f,f,f,0,,0,f,t,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3003,1,0,0,1.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3004,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3005,1,0,0,0.47,f,f,f,0,,0,f,t,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3007,2,20,20,7.0,t,f,f,0,,0,f,f,4.25,10,15,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3008,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3009,4,0,0,3.0,t,f,f,0,,0,f,f,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3010,4,300,500,1.5,t,f,f,0,,0,f,f,2.0,20,20,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3011,2,30,50,3.0,t,f,f,0,,0,f,f,1.25,10,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3012,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3013,2,0,0,3.0,t,f,f,0,,0,f,f,1.5,1,15,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3014,2,30,50,3.0,t,f,f,0,,0,f,f,1.5,10,15,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3018,1,18,18,1.0,f,f,f,0,27,0,t,f,1.25,5,1,1.5,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3020,1,18,18,1.0,f,f,f,0,6,0,t,f,2.5,5,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3022,2,0,0,1.0,f,f,f,0,,0,f,t,1.8,10,25,1.0,f,,1.0,3.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3023,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3024,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3025,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3026,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3027,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3031,1,0,0,1.0,f,f,f,0,,0,f,t,0.4,20,20,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3032,1,0,0,1.0,f,f,f,0,107,0,f,t,0.4,20,20,3.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3034,4,0,0,1.0,f,f,t,0,119,0,f,f,2.0,10,10,1.5,f,,1.0,1.0,0,0,7.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3041,2,111,179,3.0,t,f,f,0,,0,f,f,1.0,15,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3042,1,0,0,3.0,t,f,f,0,,0,f,f,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3043,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3044,2,0,0,30.0,t,f,f,0,,0,f,f,16.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3045,2,0,0,2.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3046,1,0,0,6.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3047,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3048,3,7,7,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3050,1,0,0,3.0,t,f,f,0,6,0,f,f,2.0,10,10,1.5,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3052,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3054,2,20,20,20.0,t,f,f,0,,0,f,f,4.25,10,15,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3055,4,0,0,1.0,t,f,f,0,14,0,f,t,1.0,10,1,1.5,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3056,2,0,0,1.0,f,f,f,0,,0,f,f,1.0,0,0,1.0,t,899,50.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3057,2,0,0,1.0,f,f,f,0,,0,f,t,1.23,1,15,1.0,f,,1.0,1.0,100,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3060,2,0,0,1.0,f,f,f,0,,0,f,f,1.0,0,0,1.0,f,899,50.0,1.0,0,0,1.0,-1,t,2,t,899,50.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3061,2,0,0,1.0,f,f,f,0,,0,f,f,1.0,0,0,1.0,f,899,50.0,1.0,0,0,1.0,-1,t,2,t,899,50.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3063,2,18,30,3.0,t,f,f,0,,0,f,f,1.5,1,15,2.2,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3067,1,0,0,1.0,f,f,f,0,,0,f,t,2.0,5,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3068,1,0,0,3.0,t,f,f,0,,0,f,f,1.1,5,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3070,1,0,0,3.0,t,f,f,0,,0,f,f,1.1,5,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3071,1,0,0,1.0,f,f,f,0,,0,f,t,2.0,5,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3072,1,5,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3073,1,5,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3074,1,5,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3075,1,55,89,1.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3076,1,0,300,1.0,t,f,f,0,,0,f,f,0.5,5,15,1.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3077,1,0,0,1.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3078,1,55,89,1.5,t,f,f,0,,0,f,f,1.0,10,15,0.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3079,1,0,0,1.5,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3080,1,55,89,1.0,t,f,f,0,,0,f,f,0.5,10,5,0.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3081,1,33,55,2.0,t,f,f,0,,0,f,f,0.25,10,15,1.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3082,1,0,0,3.0,t,f,f,0,,0,f,f,1.8,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3083,4,0,0,3.0,t,f,f,0,,0,f,f,1.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3084,4,0,0,1.5,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3085,4,0,0,1.5,t,f,f,0,10,0,f,f,1.0,0,0,1.6,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3086,4,0,0,2.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3087,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3088,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3089,2,500,500,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
3090,2,10000,10000,1.0,f,f,f,0,14,0,t,f,1.0,0,0,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
