id,category_id,name,asset_path,defaultX,defaultY,comment,model_id,movable,npc_only
531,1,el_f_decal_scar005,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar005.dds,189,-54,,17,t,f
532,1,el_f_decal_scar006,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar006.dds,151,12,,17,t,f
533,1,el_f_decal_scar007,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,17,t,f
534,1,el_f_decal_scar008,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,17,t,f
535,1,el_f_decal_scar009,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,17,t,f
536,1,el_f_decal_scar010,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,17,t,f
537,1,el_f_decal_scar011,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,17,t,f
538,1,ha_f_decal_scar001,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar001.dds,22,-57,,19,t,f
539,1,ha_f_decal_scar002,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar002.dds,210,73,,19,t,f
540,1,ha_f_decal_scar003,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar003.dds,74,81,,19,t,f
541,1,ha_f_decal_scar004,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar004.dds,129,-74,,19,t,f
542,1,ha_f_decal_scar005,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar005.dds,189,-54,,19,t,f
543,1,ha_f_decal_scar006,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar006.dds,151,12,,19,t,f
544,1,ha_f_decal_scar007,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,19,t,f
545,1,ha_f_decal_scar008,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,19,t,f
546,1,ha_f_decal_scar009,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,19,t,f
547,1,ha_f_decal_scar010,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,19,t,f
548,1,ha_f_decal_scar011,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,19,t,f
549,1,nu_f_decal_scar001,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar001.dds,22,-57,,11,t,f
550,1,nu_f_decal_scar002,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar002.dds,210,73,,11,t,f
551,1,nu_f_decal_scar003,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar003.dds,74,81,,11,t,f
552,1,nu_f_decal_scar004,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar004.dds,129,-74,,11,t,f
553,1,nu_f_decal_scar005,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar005.dds,189,-54,,11,t,f
554,1,nu_f_decal_scar006,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar006.dds,151,12,,11,t,f
555,1,nu_f_decal_scar007,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,11,t,f
556,1,nu_f_decal_scar008,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,11,t,f
557,1,nu_f_decal_scar009,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,11,t,f
558,1,nu_f_decal_scar010,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,11,t,f
559,1,nu_f_decal_scar011,objects\characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,11,t,f
560,4,nu_m_decal_eyebrow001,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow001.dds,133,92,,10,f,f
561,4,nu_m_decal_eyebrow002,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow002.dds,130,87,,10,f,f
562,4,nu_m_decal_eyebrow003,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow003.dds,131,101,,10,f,f
563,4,nu_m_decal_eyebrow004,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow004.dds,131,104,,10,f,f
564,4,nu_m_decal_eyebrow005,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow005.dds,131,106,,10,f,f
565,4,nu_m_decal_eyebrow006,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow006.dds,131,101,,10,f,f
566,4,nu_m_decal_eyebrow007,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow007.dds,195,102,,10,f,f
567,4,nu_m_decal_eyebrow008,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow008.dds,131,94,,10,f,f
568,4,nu_m_decal_eyebrow009,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow009.dds,130,101,,10,f,f
569,4,nu_m_decal_eyebrow010,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow010.dds,132,80,,10,f,f
570,4,nu_m_decal_eyebrow011,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow011.dds,131,87,,10,f,f
571,4,nu_m_decal_eyebrow012,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow012.dds,130,89,,10,f,f
572,4,nu_m_decal_eyebrow013,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow013.dds,130,104,,10,f,f
573,4,nu_m_decal_eyebrow014,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow014.dds,131,85,,10,f,f
574,4,nu_m_decal_eyebrow015,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow015.dds,133,104,,10,f,f
575,4,nu_m_decal_eyebrow016,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow016.dds,130,104,,10,f,f
576,4,nu_m_decal_eyebrow017,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow017.dds,130,107,,10,f,f
577,4,nu_m_decal_eyebrow018,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow018.dds,131,102,,10,f,f
578,4,nu_m_decal_eyebrow019,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow019.dds,130,102,,10,f,f
579,4,nu_m_decal_eyebrow020,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow020.dds,131,107,,10,f,f
580,4,nu_m_decal_eyebrow021,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow021.dds,130,93,,10,f,f
581,4,nu_m_decal_eyebrow022,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow022.dds,131,93,,10,f,f
582,4,nu_m_decal_eyebrow023,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow023.dds,131,87,,10,f,f
583,4,nu_m_decal_eyebrow024,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow024.dds,130,101,,10,f,f
584,4,nu_m_decal_eyebrow025,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow025.dds,131,86,,10,f,f
585,4,nu_m_decal_eyebrow026,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow026.dds,130,89,,10,f,f
586,4,nu_m_decal_eyebrow027,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow027.dds,130,104,,10,f,f
587,4,nu_m_decal_eyebrow028,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow028.dds,128,88,,10,f,f
588,4,nu_m_decal_eyebrow029,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow029.dds,130,93,,10,f,f
595,4,el_m_decal_eyebrow001,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow001.dds,133,92,,16,f,f
596,4,el_m_decal_eyebrow002,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow002.dds,130,87,,16,f,f
597,4,el_m_decal_eyebrow003,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow003.dds,131,101,,16,f,f
598,4,el_m_decal_eyebrow004,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow004.dds,131,104,,16,f,f
599,4,el_m_decal_eyebrow005,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow005.dds,131,106,,16,f,f
600,4,el_m_decal_eyebrow006,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow006.dds,131,101,,16,f,f
601,4,el_m_decal_eyebrow007,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow007.dds,195,102,,16,f,f
602,4,el_m_decal_eyebrow008,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow008.dds,131,94,,16,f,f
603,4,el_m_decal_eyebrow009,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow009.dds,130,101,,16,f,f
604,4,el_m_decal_eyebrow010,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow010.dds,132,80,,16,f,f
605,4,el_m_decal_eyebrow011,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow011.dds,131,87,,16,f,f
606,4,el_m_decal_eyebrow012,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow012.dds,130,89,,16,f,f
607,4,el_m_decal_eyebrow013,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow013.dds,130,104,,16,f,f
608,4,el_m_decal_eyebrow014,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow014.dds,131,85,,16,f,f
609,4,el_m_decal_eyebrow015,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow015.dds,133,104,,16,f,f
610,4,el_m_decal_eyebrow016,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow016.dds,130,104,,16,f,f
611,4,el_m_decal_eyebrow017,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow017.dds,130,107,,16,f,f
612,4,el_m_decal_eyebrow018,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow018.dds,131,102,,16,f,f
613,4,el_m_decal_eyebrow019,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow019.dds,130,102,,16,f,f
614,4,el_m_decal_eyebrow020,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow020.dds,131,107,,16,f,f
615,4,el_m_decal_eyebrow021,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow021.dds,130,93,,16,f,f
616,4,el_m_decal_eyebrow022,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow022.dds,131,93,,16,f,f
617,4,el_m_decal_eyebrow023,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow023.dds,131,87,,16,f,f
618,4,el_m_decal_eyebrow024,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow024.dds,130,101,,16,f,f
619,4,el_m_decal_eyebrow025,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow025.dds,131,86,,16,f,f
620,4,el_m_decal_eyebrow026,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow030.dds,131,89,,16,f,f
621,4,el_m_decal_eyebrow027,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow031.dds,130,104,,16,f,f
622,4,el_m_decal_eyebrow028,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow032.dds,130,86,,16,f,f
623,4,el_m_decal_eyebrow029,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow033.dds,131,89,,16,f,f
624,4,el_m_decal_eyebrow030,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow034.dds,131,88,,16,f,f
636,4,ha_m_decal_eyebrow001,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow001.dds,133,92,,18,f,f
637,4,ha_m_decal_eyebrow002,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow002.dds,130,87,,18,f,f
638,4,ha_m_decal_eyebrow003,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow003.dds,131,101,,18,f,f
639,4,ha_m_decal_eyebrow004,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow004.dds,131,104,,18,f,f
640,4,ha_m_decal_eyebrow005,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow005.dds,131,106,,18,f,f
641,4,ha_m_decal_eyebrow006,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow006.dds,131,101,,18,f,f
642,4,ha_m_decal_eyebrow007,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow007.dds,195,102,,18,f,f
643,4,ha_m_decal_eyebrow008,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow008.dds,131,94,,18,f,f
644,4,ha_m_decal_eyebrow009,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow009.dds,130,101,,18,f,f
645,4,ha_m_decal_eyebrow010,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow010.dds,132,80,,18,f,f
646,4,ha_m_decal_eyebrow011,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow011.dds,131,87,,18,f,f
647,4,ha_m_decal_eyebrow012,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow012.dds,130,89,,18,f,f
648,4,ha_m_decal_eyebrow013,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow013.dds,130,104,,18,f,f
649,4,ha_m_decal_eyebrow014,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow014.dds,131,85,,18,f,f
650,4,ha_m_decal_eyebrow015,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow015.dds,133,104,,18,f,f
651,4,ha_m_decal_eyebrow016,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow016.dds,130,104,,18,f,f
652,4,ha_m_decal_eyebrow017,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow017.dds,130,107,,18,f,f
653,4,ha_m_decal_eyebrow018,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow018.dds,131,102,,18,f,f
654,4,ha_m_decal_eyebrow019,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow019.dds,130,102,,18,f,f
655,4,ha_m_decal_eyebrow020,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow020.dds,131,107,,18,f,f
656,4,ha_m_decal_eyebrow021,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow021.dds,130,93,,18,f,f
657,4,ha_m_decal_eyebrow022,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow022.dds,131,93,,18,f,f
658,4,ha_m_decal_eyebrow023,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow026.dds,130,89,,18,f,f
659,4,ha_m_decal_eyebrow024,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow027.dds,130,104,,18,f,f
660,4,ha_m_decal_eyebrow025,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow030.dds,131,89,,18,f,f
661,4,ha_m_decal_eyebrow026,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow031.dds,130,104,,18,f,f
662,4,ha_m_decal_eyebrow027,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow032.dds,130,86,,18,f,f
663,4,ha_m_decal_eyebrow028,objects\Characters\nuian\male\face\decal_eyebrow\nu_m_decal_eyebrow033.dds,131,89,,18,f,f
672,1,nu_m_decal_scar009,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,10,t,f
673,1,nu_m_decal_scar010,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,10,t,f
674,1,nu_m_decal_scar011,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,10,t,f
675,1,el_m_decal_scar009,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,16,t,f
676,1,el_m_decal_scar010,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,16,t,f
677,1,el_m_decal_scar011,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,16,t,f
678,1,ha_m_decal_scar009,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar009.dds,243,171,,18,t,f
679,1,ha_m_decal_scar010,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar010.dds,243,171,,18,t,f
680,1,ha_m_decal_scar011,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar011.dds,243,162,,18,t,f
681,5,nu_m_decal_deco001,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco001.dds,3,-21,,10,f,f
682,5,nu_m_decal_deco002,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco002.dds,0,-16,,10,f,f
683,5,nu_m_decal_deco003,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco003.dds,-3,-19,,10,f,f
684,5,nu_m_decal_deco004,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco004.dds,132,158,,10,f,f
685,5,nu_m_decal_deco005,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco005.dds,195,185,,10,f,f
686,5,nu_m_decal_deco006,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco006.dds,130,199,,10,f,f
687,5,nu_m_decal_deco007,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco007.dds,14,134,,10,f,f
688,5,nu_m_decal_deco008,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco008.dds,194,195,,10,f,f
689,5,nu_m_decal_deco009,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco009.dds,4,-21,,10,f,f
690,5,nu_m_decal_deco010,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco010.dds,3,-30,,10,f,f
691,5,nu_m_decal_deco011,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco011.dds,5,-33,,10,f,f
692,5,nu_m_decal_deco012,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco012.dds,131,201,,10,f,f
693,5,nu_m_decal_deco013,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco013.dds,131,201,,10,f,f
694,5,nu_m_decal_deco014,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco014.dds,7,-14,,10,f,f
695,5,nu_m_decal_deco015,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco015.dds,3,35,,10,f,f
696,5,nu_m_decal_deco016,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco016.dds,129,191,,10,f,f
697,5,nu_m_decal_deco017,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco017.dds,0,-53,,10,f,f
698,5,nu_m_decal_deco018,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco018.dds,0,110,,10,f,f
699,5,nu_m_decal_deco019,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco019.dds,131,138,,10,f,f
700,5,ha_m_decal_deco001,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco001.dds,3,-21,,18,f,f
701,5,ha_m_decal_deco002,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco002.dds,0,-16,,18,f,f
702,5,ha_m_decal_deco003,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco003.dds,-3,-19,,18,f,f
703,5,ha_m_decal_deco004,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco004.dds,132,158,,18,f,f
704,5,ha_m_decal_deco005,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco005.dds,195,185,,18,f,f
705,5,ha_m_decal_deco006,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco006.dds,130,199,,18,f,f
706,5,ha_m_decal_deco007,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco007.dds,14,134,,18,f,f
707,5,ha_m_decal_deco008,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco008.dds,194,195,,18,f,f
708,5,ha_m_decal_deco009,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco009.dds,4,-21,,18,f,f
709,5,ha_m_decal_deco010,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco010.dds,3,-30,,18,f,f
710,5,ha_m_decal_deco011,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco011.dds,5,-33,,18,f,f
711,5,ha_m_decal_deco012,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco012.dds,131,201,,18,f,f
712,5,ha_m_decal_deco013,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco013.dds,131,201,,18,f,f
713,5,ha_m_decal_deco014,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco014.dds,7,-14,,18,f,f
714,5,ha_m_decal_deco015,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco015.dds,3,35,,18,f,f
715,5,ha_m_decal_deco016,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco016.dds,129,191,,18,f,f
716,5,ha_m_decal_deco017,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco017.dds,0,-53,,18,f,f
717,5,ha_m_decal_deco018,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco018.dds,0,110,,18,f,f
718,5,ha_m_decal_deco019,objects\Characters\nuian\male\face\decal_deco\nu_m_decal_deco019.dds,131,138,,18,f,f
724,5,el_m_decal_deco013,objects\Characters\elf\male\face\decal_deco\el_m_decal_deco013.dds,0,110,,16,f,f
725,5,el_m_decal_deco014,objects\Characters\elf\male\face\decal_deco\el_m_decal_deco014.dds,131,138,,16,f,f
726,3,nu_m_decal_makeup001,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup001.dds,131,109,,10,f,f
727,3,nu_m_decal_makeup002,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup002.dds,131,130,,10,f,f
728,3,nu_m_decal_makeup003,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup003.dds,131,124,,10,f,f
729,3,nu_m_decal_makeup004,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup004.dds,131,122,,10,f,f
730,3,nu_m_decal_makeup005,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup005.dds,131,124,,10,f,f
731,3,nu_m_decal_makeup006,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup006.dds,131,121,,10,f,f
732,3,nu_m_decal_makeup007,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup007.dds,131,126,,10,f,f
733,3,nu_m_decal_makeup008,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup008.dds,130,122,,10,f,f
734,3,nu_m_decal_makeup009,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup009.dds,130,124,,10,f,f
735,3,nu_m_decal_makeup010,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup010.dds,131,121,,10,f,f
736,3,nu_m_decal_makeup011,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup011.dds,131,118,,10,f,f
738,3,el_m_decal_makeup001,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup001.dds,131,109,,16,f,f
739,3,el_m_decal_makeup002,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup002.dds,131,130,,16,f,f
740,3,el_m_decal_makeup003,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup003.dds,131,124,,16,f,f
741,3,el_m_decal_makeup004,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup004.dds,131,122,,16,f,f
742,3,el_m_decal_makeup005,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup005.dds,131,124,,16,f,f
743,3,el_m_decal_makeup006,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup006.dds,131,121,,16,f,f
744,3,el_m_decal_makeup007,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup007.dds,131,126,,16,f,f
745,3,el_m_decal_makeup008,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup008.dds,130,122,,16,f,f
746,3,el_m_decal_makeup009,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup009.dds,130,124,,16,f,f
747,3,el_m_decal_makeup010,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup010.dds,131,121,,16,f,f
748,3,el_m_decal_makeup011,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup012.dds,131,136,,16,f,f
749,3,el_m_decal_makeup012,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup013.dds,131,119,,16,f,f
750,3,el_m_decal_makeup013,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup014.dds,131,131,,16,f,f
751,3,el_m_decal_makeup014,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup015.dds,130,121,,16,f,f
752,3,el_m_decal_makeup015,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup016.dds,134,116,,16,f,f
753,3,el_m_decal_makeup016,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup017.dds,131,123,,16,f,f
756,3,ha_m_decal_makeup001,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup001.dds,131,109,,18,f,f
757,3,ha_m_decal_makeup002,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup002.dds,131,130,,18,f,f
758,3,ha_m_decal_makeup003,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup003.dds,131,124,,18,f,f
759,3,ha_m_decal_makeup004,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup004.dds,131,122,,18,f,f
760,3,ha_m_decal_makeup005,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup005.dds,131,124,,18,f,f
761,3,ha_m_decal_makeup006,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup006.dds,131,121,,18,f,f
762,3,ha_m_decal_makeup007,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup007.dds,131,126,,18,f,f
763,3,ha_m_decal_makeup008,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup008.dds,130,122,,18,f,f
764,3,ha_m_decal_makeup009,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup009.dds,130,124,,18,f,f
765,3,ha_m_decal_makeup010,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup010.dds,131,121,,18,f,f
766,3,ha_m_decal_makeup011,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup011.dds,131,118,,18,f,f
767,3,ha_m_decal_makeup012,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup012.dds,131,136,,18,f,f
768,3,ha_m_decal_makeup013,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup013.dds,131,119,,18,f,f
769,3,ha_m_decal_makeup014,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup014.dds,131,131,,18,f,f
770,3,ha_m_decal_makeup015,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup015.dds,130,121,,18,f,f
771,3,ha_m_decal_makeup016,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup018.dds,131,123,,18,f,f
