id,name,path,end_method_id,level_id,comment,category_id
2468,sounds/x2monster_m:mudgolem:crit,sounds/x2monster_m:mudgolem:crit,1,1,,6
2469,sounds/x2monster_m:mudgolem:dmg,sounds/x2monster_m:mudgolem:dmg,1,1,,6
2470,sounds/x2monster_m:mudgolem:die,sounds/x2monster_m:mudgolem:die,1,1,,6
2471,Sounds/x2monster_m:mudgolem:idle,Sounds/x2monster_m:mudgolem:idle,1,1,,6
2472,Sounds/x2monster_footstep:move:mudgolem_run_idle,Sounds/x2monster_footstep:move:mudgolem_run_idle,1,1,,6
2473,Sounds/x2weapons:x2weapon_swing:mon3,Sounds/x2weapons:x2weapon_swing:mon3,1,1,,6
2474,sounds/x2monster_m:mudgolem:relaxed_idle,sounds/x2monster_m:mudgolem:relaxed_idle,1,1,,6
2475,sounds/x2monster_m:mudgolem:relaxed_idle_rand,sounds/x2monster_m:mudgolem:relaxed_idle_rand,1,1,,6
2476,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2_normal,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2_normal,1,1,,6
2477,Sounds/x2monster_footstep:move:all_big_mudgolem_50m,Sounds/x2monster_footstep:move:all_big_mudgolem_50m,1,1,,6
2478,Sounds/x2monster_m:mudgolem_big:run_movement,Sounds/x2monster_m:mudgolem_big:run_movement,1,1,,6
2479,Sounds/x2monster_m:mudgolem_big:walk_movement,Sounds/x2monster_m:mudgolem_big:walk_movement,1,1,,6
2480,Sounds/x2monster_m:mudgolem_big:leapattack,Sounds/x2monster_m:mudgolem_big:leapattack,1,1,,6
2481,Sounds/x2monster_etc:swing:big_swing1,Sounds/x2monster_etc:swing:big_swing1,1,1,,6
2482,Sounds/x2monster_m:mudgolem_big:spell_cast_d,Sounds/x2monster_m:mudgolem_big:spell_cast_d,1,1,,6
2483,Sounds/x2monster_m:mudgolem_big:spell_channel_d,Sounds/x2monster_m:mudgolem_big:spell_channel_d,1,1,,6
2484,Sounds/x2monster_m:mudgolem_big:spell_launch_d,Sounds/x2monster_m:mudgolem_big:spell_launch_d,1,1,,6
2485,Sounds/x2monster_m:mudgolem_big:spell_launch_nd,Sounds/x2monster_m:mudgolem_big:spell_launch_nd,1,1,,6
2486,Sounds/x2monster_m:mudgolem_big:arm_hit,Sounds/x2monster_m:mudgolem_big:arm_hit,1,1,,6
2487,Sounds/x2monster_m:mudgolem_big:critical,Sounds/x2monster_m:mudgolem_big:critical,1,1,,6
2488,Sounds/x2monster_m:mudgolem_big:dodge,Sounds/x2monster_m:mudgolem_big:dodge,1,1,,6
2489,Sounds/x2monster_m:mudgolem_big:hit,Sounds/x2monster_m:mudgolem_big:hit,1,1,,6
2490,Sounds/x2monster_m:mudgolem_big:knockback,Sounds/x2monster_m:mudgolem_big:knockback,1,1,,6
2491,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,1,1,,6
2492,Sounds/x2monster_m:mudgolem_big:stun,Sounds/x2monster_m:mudgolem_big:stun,1,1,,6
2493,Sounds/x2monster_m:mudgolem_big:stun_vox,Sounds/x2monster_m:mudgolem_big:stun_vox,1,1,,6
2494,Sounds/x2monster_m:mudgolem_big:combat_idle,Sounds/x2monster_m:mudgolem_big:combat_idle,1,1,,6
2495,Sounds/x2monster_m:mudgolem_big:relaxed_idle,Sounds/x2monster_m:mudgolem_big:relaxed_idle,1,1,,6
2496,Sounds/x2monster_m:mudgolem_big:relaxed_idle_rand,Sounds/x2monster_m:mudgolem_big:relaxed_idle_rand,1,1,,6
2497,Sounds/x2monster_m:mudgolem_big:attack_r,Sounds/x2monster_m:mudgolem_big:attack_r,1,1,,6
2498,Sounds/x2monster_m:mudgolem_big:attack_r_2,Sounds/x2monster_m:mudgolem_big:attack_r_2,1,1,,6
2499,Sounds/x2monster_m:mudgolem_big:die,Sounds/x2monster_m:mudgolem_big:die,1,1,,6
2500,x2monster_s:spartoi:attack,Sounds/x2monster_s:spartoi:attack,1,1,,6
2501,x2monster_s:spartoi:cast,Sounds/x2monster_s:spartoi:cast,1,1,,6
2502,x2monster_s:spartoi:combat_idle,Sounds/x2monster_s:spartoi:combat_idle,1,1,,6
2503,x2monster_s:spartoi:die,Sounds/x2monster_s:spartoi:die,1,1,,6
2504,x2monster_s:spartoi:dmg,Sounds/x2monster_s:spartoi:dmg,1,1,,6
2505,x2monster_s:spartoi:launch,Sounds/x2monster_s:spartoi:launch,1,1,,6
2506,x2monster_s:spartoi:relaxed_idle,Sounds/x2monster_s:spartoi:relaxed_idle,1,1,,6
2507,x2monster_s:spartoi_large:attack,Sounds/x2monster_s:spartoi_large:attack,1,1,,6
2508,x2monster_s:spartoi_large:cast,Sounds/x2monster_s:spartoi_large:cast,1,1,,6
2509,x2monster_s:spartoi_large:combat_idle,Sounds/x2monster_s:spartoi_large:combat_idle,1,1,,6
2510,x2monster_s:spartoi_large:die,Sounds/x2monster_s:spartoi_large:die,1,1,,6
2511,x2monster_s:spartoi_large:dmg,Sounds/x2monster_s:spartoi_large:dmg,1,1,,6
2512,x2monster_s:spartoi_large:launch,Sounds/x2monster_s:spartoi_large:launch,1,1,,6
2513,x2monster_s:spartoi_big:relaxed_idle,Sounds/x2monster_s:spartoi_big:relaxed_idle,1,1,,6
2514,x2monster_u:unicornlion:angry,Sounds/x2monster_u:unicornlion:angry,1,1,,6
2515,x2monster_u:unicornlion:attack_1,Sounds/x2monster_u:unicornlion:attack_1,1,1,,6
2516,x2monster_u:unicornlion:attack_2,Sounds/x2monster_u:unicornlion:attack_2,1,1,,6
2517,x2monster_u:unicornlion:attack_4,Sounds/x2monster_u:unicornlion:attack_4,1,1,,6
2518,x2monster_u:unicornlion:attack_7,Sounds/x2monster_u:unicornlion:attack_7,1,1,,6
2519,x2monster_u:unicornlion:attack_8,Sounds/x2monster_u:unicornlion:attack_8,1,1,,6
2520,x2monster_u:unicornlion:attack_9,Sounds/x2monster_u:unicornlion:attack_9,1,1,,6
2521,x2monster_u:unicornlion:cast_1,Sounds/x2monster_u:unicornlion:cast_1,1,1,,6
2522,x2monster_u:unicornlion:cast_2,Sounds/x2monster_u:unicornlion:cast_2,1,1,,6
2523,x2monster_u:unicornlion:combat_idle,Sounds/x2monster_u:unicornlion:combat_idle,1,1,,6
2524,x2monster_u:unicornlion:die,Sounds/x2monster_u:unicornlion:die,1,1,,6
2525,x2monster_u:unicornlion:sk_pull,Sounds/x2monster_u:unicornlion:sk_pull,1,1,,6
2526,x2monster_u:unicornlion:idle,Sounds/x2monster_u:unicornlion:idle,1,1,,6
2527,x2monster_u:unicornlion:launch_1,Sounds/x2monster_u:unicornlion:launch_1,1,1,,6
2528,x2monster_u:unicornlion:launch_2,Sounds/x2monster_u:unicornlion:launch_2,1,1,,6
2529,x2monster_u:unicornlion:launch_3,Sounds/x2monster_u:unicornlion:launch_3,1,1,,6
2530,x2monster_u:unicornlion:launch_4,Sounds/x2monster_u:unicornlion:launch_4,1,1,,6
2531,x2monster_u:unicornlion:launch_5,Sounds/x2monster_u:unicornlion:launch_5,1,1,,6
2532,x2monster_u:unicornlion:launch_6,Sounds/x2monster_u:unicornlion:launch_6,1,1,,6
2533,x2monster_u:unicornlion:launch_7,Sounds/x2monster_u:unicornlion:launch_7,1,1,,6
2534,x2monster_u:unicornlion:launch_8,Sounds/x2monster_u:unicornlion:launch_8,1,1,,6
2535,x2monster_u:unicornlion:launch_9,Sounds/x2monster_u:unicornlion:launch_9,1,1,,6
2536,x2monster_u:unicornlion:pull,Sounds/x2monster_u:unicornlion:pull,1,1,,6
2537,x2monster_u:unicornlion:run,Sounds/x2monster_u:unicornlion:run,1,1,,6
2538,x2monster_footstep:move:unicornlion_big,Sounds/x2monster_footstep:move:unicornlion_big,1,1,,9
2539,bgm_archemall,sounds/x2music:zone_bgm:archemall,1,1,,11
2540,ui_개인거래창_아이템등록불가,sounds/x2interface:trade:item_full,1,1,,7
2541,ui_개인거래창_아이템등록,sounds/x2interface:trade:item_putup,1,1,,7
2542,ui_개인거래창_아이템제거,sounds/x2interface:trade:item_tookdown,1,1,,7
2543,ui_개인거래창_아이템슬롯잠금,sounds/x2interface:trade:lock,1,1,,7
2544,ui_개인거래창_아이템슬롯해제,sounds/x2interface:trade:unlock,1,1,,7
2545,Sounds/x2monster_e:elephant:attack,Sounds/x2monster_e:elephant:attack,1,1,,6
2546,Sounds/x2monster_e:elephant:com_idle,Sounds/x2monster_e:elephant:com_idle,1,1,,6
2547,Sounds/x2monster_e:elephant:crit,Sounds/x2monster_e:elephant:crit,1,1,,6
2548,Sounds/x2monster_e:elephant:die,Sounds/x2monster_e:elephant:die,1,1,,6
2549,Sounds/x2monster_e:elephant:dmg,Sounds/x2monster_e:elephant:dmg,1,1,,6
2550,Sounds/x2monster_e:elephant_big:attack,Sounds/x2monster_e:elephant_big:attack,1,1,,6
2551,Sounds/x2monster_e:elephant_big:com_idle,Sounds/x2monster_e:elephant_big:com_idle,1,1,,6
2552,Sounds/x2monster_e:elephant_big:die,Sounds/x2monster_e:elephant_big:die,1,1,,6
2553,Sounds/x2monster_e:elephant_big:dmg,Sounds/x2monster_e:elephant_big:dmg,1,1,,6
2554,Sounds/x2monster_e:elephant_big:relaxed_idle,Sounds/x2monster_e:elephant_big:relaxed_idle,1,1,,6
2555,Sounds/x2monster_n:narayana_male:attack,Sounds/x2monster_n:narayana_male:attack,1,1,,6
2556,Sounds/x2monster_n:narayana_male:com_idle,Sounds/x2monster_n:narayana_male:com_idle,1,1,,6
2557,Sounds/x2monster_n:narayana_male:crit,Sounds/x2monster_n:narayana_male:crit,1,1,,6
2558,Sounds/x2monster_n:narayana_male:dmg,Sounds/x2monster_n:narayana_male:dmg,1,1,,6
2559,Sounds/x2monster_n:narayana_male:relax_idle,Sounds/x2monster_n:narayana_male:relax_idle,1,1,,6
2560,Sounds/x2monster_n:narayana_male:die,Sounds/x2monster_n:narayana_male:die,1,1,,6
2561,Sounds/x2monster_n:narayana_female:attack,Sounds/x2monster_n:narayana_female:attack,1,1,,6
2562,Sounds/x2monster_n:narayana_female:com_idle,Sounds/x2monster_n:narayana_female:com_idle,1,1,,6
2563,Sounds/x2monster_n:narayana_female:crit,Sounds/x2monster_n:narayana_female:crit,1,1,,6
2564,Sounds/x2monster_n:narayana_female:die,Sounds/x2monster_n:narayana_female:die,1,1,,6
2565,Sounds/x2monster_n:narayana_female:dmg,Sounds/x2monster_n:narayana_female:dmg,1,1,,6
2566,Sounds/x2monster_n:narayana_female:relax_idle,Sounds/x2monster_n:narayana_female:relax_idle,1,1,,6
2567,Sounds/x2monster_j:jabberwocky:attack,Sounds/x2monster_j:jabberwocky:attack,1,1,,6
2568,Sounds/x2monster_j:jabberwocky:com_idle,Sounds/x2monster_j:jabberwocky:com_idle,1,1,,6
2569,Sounds/x2monster_j:jabberwocky:damage,Sounds/x2monster_j:jabberwocky:damage,1,1,,6
2570,Sounds/x2monster_j:jabberwocky:die,Sounds/x2monster_j:jabberwocky:die,1,1,,6
2571,Sounds/x2monster_j:jabberwocky:critical,Sounds/x2monster_j:jabberwocky:critical,1,1,,6
2572,Sounds/x2monster_j:jabberwocky_big:attack,Sounds/x2monster_j:jabberwocky_big:attack,1,1,,6
2573,Sounds/x2monster_j:jabberwocky_big:com_idle,Sounds/x2monster_j:jabberwocky_big:com_idle,1,1,,6
2574,Sounds/x2monster_j:jabberwocky_big:critical,Sounds/x2monster_j:jabberwocky_big:critical,1,1,,6
2575,Sounds/x2monster_j:jabberwocky_big:damage,Sounds/x2monster_j:jabberwocky_big:damage,1,1,,6
2576,Sounds/x2monster_j:jabberwocky_big:die,Sounds/x2monster_j:jabberwocky_big:die,1,1,,6
2577,Sounds/x2monster_g:gnoll:attack,Sounds/x2monster_g:gnoll:attack,1,1,,6
2578,Sounds/x2monster_g:gnoll:combat_idle,Sounds/x2monster_g:gnoll:combat_idle,1,1,,6
2579,Sounds/x2monster_g:gnoll:crit,Sounds/x2monster_g:gnoll:crit,1,1,,6
2580,Sounds/x2monster_g:gnoll:dmg,Sounds/x2monster_g:gnoll:dmg,1,1,,6
2581,Sounds/x2monster_g:gnoll:die,Sounds/x2monster_g:gnoll:die,1,1,,6
2582,Sounds/x2monster_e:elephant_big:crit,Sounds/x2monster_e:elephant_big:crit,1,1,,6
2583,Sounds/x2monster_b:basilisk_big:angry,Sounds/x2monster_b:basilisk_big:angry,1,1,,6
2584,Sounds/x2monster_b:basilisk_big:dead_down,Sounds/x2monster_b:basilisk_big:dead_down,1,1,,6
2585,Sounds/x2monster_b:basilisk_big:dead_swish,Sounds/x2monster_b:basilisk_big:dead_swish,1,1,,6
2586,Sounds/x2monster_b:basilisk_big:down,Sounds/x2monster_b:basilisk_big:down,1,1,,6
2587,Sounds/x2monster_b:basilisk_big:land,Sounds/x2monster_b:basilisk_big:land,1,1,,6
2588,Sounds/x2monster_b:basilisk_big:launch1_swish,Sounds/x2monster_b:basilisk_big:launch1_swish,1,1,,6
2589,Sounds/x2monster_b:basilisk_big:launch1_vox,Sounds/x2monster_b:basilisk_big:launch1_vox,1,1,,6
2590,Sounds/x2monster_b:basilisk_big:launch2_swish,Sounds/x2monster_b:basilisk_big:launch2_swish,1,1,,6
2591,Sounds/x2monster_b:basilisk_big:launch2_vox,Sounds/x2monster_b:basilisk_big:launch2_vox,1,1,,6
2592,bgm_group_원대륙_01,sounds/x2music:zone_bgm:o_group_01,1,1,,11
2593,Sounds/x2monster_b:basilisk_big:launch3_tail_attack1,Sounds/x2monster_b:basilisk_big:launch3_tail_attack1,1,1,,6
2594,Sounds/x2monster_b:basilisk_big:launch3_tail_attack2,Sounds/x2monster_b:basilisk_big:launch3_tail_attack2,1,1,,6
2595,Sounds/x2monster_b:basilisk_big:launch3_vox,Sounds/x2monster_b:basilisk_big:launch3_vox,1,1,,6
2596,Sounds/x2monster_b:basilisk_big:launch4_swish,Sounds/x2monster_b:basilisk_big:launch4_swish,1,1,,6
2597,Sounds/x2monster_b:basilisk_big:launch4_vox,Sounds/x2monster_b:basilisk_big:launch4_vox,1,1,,6
2598,Sounds/x2monster_b:basilisk_big:launch5_swish,Sounds/x2monster_b:basilisk_big:launch5_swish,1,1,,6
2599,Sounds/x2monster_b:basilisk_big:launch5_vox,Sounds/x2monster_b:basilisk_big:launch5_vox,1,1,,6
2600,Sounds/x2monster_b:basilisk_big:launch6_swallow,Sounds/x2monster_b:basilisk_big:launch6_swallow,1,1,,6
2601,Sounds/x2monster_b:basilisk_big:launch6_vox,Sounds/x2monster_b:basilisk_big:launch6_vox,1,1,,6
2602,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_1,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_1,1,1,,6
2603,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_2,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_2,1,1,,6
2604,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_3,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_3,1,1,,6
2605,Sounds/x2monster_b:basilisk_big:launch7_vox,Sounds/x2monster_b:basilisk_big:launch7_vox,1,1,,6
2606,Sounds/x2monster_b:basilisk_big:launch8_stonely_breath_proj,Sounds/x2monster_b:basilisk_big:launch8_stonely_breath_proj,1,1,,6
2607,Sounds/x2monster_b:basilisk_big:launch8_swallow,Sounds/x2monster_b:basilisk_big:launch8_swallow,1,1,,6
2608,Sounds/x2monster_b:basilisk_big:launch8_vox,Sounds/x2monster_b:basilisk_big:launch8_vox,1,1,,6
2609,Sounds/x2monster_b:basilisk_big:relax_idle,Sounds/x2monster_b:basilisk_big:relax_idle,1,1,,6
2610,Sounds/x2monster_b:basilisk_big:relaxidle_land,Sounds/x2monster_b:basilisk_big:relaxidle_land,1,1,,6
2611,Sounds/x2monster_footstep:move:all_basilisk_big_foot,Sounds/x2monster_footstep:move:all_basilisk_big_foot,1,1,,10
2612,Sounds/x2monster_b:basilisk_big:die,Sounds/x2monster_b:basilisk_big:die,1,1,,6
2613,Sounds/x2monster_b:beholder:attack1,Sounds/x2monster_b:beholder:attack1,1,1,,6
2614,Sounds/x2monster_b:beholder:attack1_1,Sounds/x2monster_b:beholder:attack1_1,1,1,,6
2615,Sounds/x2monster_b:beholder:attack2,Sounds/x2monster_b:beholder:attack2,1,1,,6
2616,Sounds/x2monster_b:beholder:attack2_1,Sounds/x2monster_b:beholder:attack2_1,1,1,,6
2617,Sounds/x2monster_b:beholder:com_idle,Sounds/x2monster_b:beholder:com_idle,1,1,,6
2618,Sounds/x2monster_b:beholder:critical,Sounds/x2monster_b:beholder:critical,1,1,,6
2619,Sounds/x2monster_b:beholder:damage,Sounds/x2monster_b:beholder:damage,1,1,,6
2620,Sounds/x2monster_b:beholder:die,Sounds/x2monster_b:beholder:die,1,1,,6
2621,Sounds/x2monster_b:beholder:parry,Sounds/x2monster_b:beholder:parry,1,1,,6
2622,Sounds/x2monster_b:beholder:relax_idle,Sounds/x2monster_b:beholder:relax_idle,1,1,,6
2623,Sounds/x2monster_b:beholder:relax_idle_land,Sounds/x2monster_b:beholder:relax_idle_land,1,1,,6
2624,Sounds/x2monster_b:beholder:spell_cast,Sounds/x2monster_b:beholder:spell_cast,1,1,,6
2625,Sounds/x2monster_b:beholder:spell_launch,Sounds/x2monster_b:beholder:spell_launch,1,1,,6
2626,Sounds/x2monster_b:beholder:swing1,Sounds/x2monster_b:beholder:swing1,1,1,,6
2627,Sounds/x2monster_b:beholder:swing2,Sounds/x2monster_b:beholder:swing2,1,1,,6
2628,Sounds/x2monster_footstep:move:beholder_run,Sounds/x2monster_footstep:move:beholder_run,1,1,,10
2629,Sounds/x2monster_footstep:move:beholder_run_idle,Sounds/x2monster_footstep:move:beholder_run_idle,1,1,,6
2630,Sounds/x2monster_footstep:move:beholder_foot,Sounds/x2monster_footstep:move:beholder_foot,1,1,,10
2631,Sounds/x2monster_b:bloodyarmy:attack,Sounds/x2monster_b:bloodyarmy:attack,1,1,,6
2632,Sounds/x2monster_b:bloodyarmy:com_idle,Sounds/x2monster_b:bloodyarmy:com_idle,1,1,,6
2633,Sounds/x2monster_b:bloodyarmy:commander_spell,Sounds/x2monster_b:bloodyarmy:commander_spell,1,1,,6
2634,Sounds/x2monster_b:bloodyarmy:critical,Sounds/x2monster_b:bloodyarmy:critical,1,1,,6
2635,Sounds/x2monster_b:bloodyarmy:damage,Sounds/x2monster_b:bloodyarmy:damage,1,1,,6
2636,Sounds/x2monster_b:bloodyarmy:runidle,Sounds/x2monster_b:bloodyarmy:runidle,1,1,,6
2637,Sounds/x2monster_b:bloodyarmy:spawn,Sounds/x2monster_b:bloodyarmy:spawn,1,1,,6
2638,Sounds/x2monster_b:bloodyarmy:spell_cast,Sounds/x2monster_b:bloodyarmy:spell_cast,1,1,,6
2639,Sounds/x2monster_b:bloodyarmy:spell_launch,Sounds/x2monster_b:bloodyarmy:spell_launch,1,1,,6
2640,Sounds/x2monster_b:bloodyarmy:die,Sounds/x2monster_b:bloodyarmy:die,1,1,,6
2641,Sounds/x2monster_b:boar_solzreed:attack1,Sounds/x2monster_b:boar_solzreed:attack1,1,1,,6
2642,Sounds/x2monster_b:boar_solzreed:cridamage,Sounds/x2monster_b:boar_solzreed:cridamage,1,1,,6
2643,Sounds/x2monster_b:boar_solzreed:damage,Sounds/x2monster_b:boar_solzreed:damage,1,1,,6
2644,Sounds/x2monster_b:boar_solzreed:die,Sounds/x2monster_b:boar_solzreed:die,1,1,,6
2645,Sounds/x2monster_b:boar_solzreed:idle,Sounds/x2monster_b:boar_solzreed:idle,1,1,,6
2646,Sounds/x2monster_b:brokencorpse:attack,Sounds/x2monster_b:brokencorpse:attack,1,1,,6
2647,Sounds/x2monster_b:brokencorpse:crit,Sounds/x2monster_b:brokencorpse:crit,1,1,,6
2648,Sounds/x2monster_b:brokencorpse:damage,Sounds/x2monster_b:brokencorpse:damage,1,1,,6
2649,Sounds/x2monster_b:brokencorpse:die,Sounds/x2monster_b:brokencorpse:die,1,1,,6
2650,Sounds/x2monster_b:brokencorpse:idle,Sounds/x2monster_b:brokencorpse:idle,1,1,,6
2651,Sounds/x2monster_footstep:move:dirt_brokencorpse,Sounds/x2monster_footstep:move:dirt_brokencorpse,1,1,,10
2652,Sounds/x2monster_d:daru_pilot:attack,Sounds/x2monster_d:daru_pilot:attack,1,1,,6
2653,Sounds/x2monster_d:daru_pilot:com_idle,Sounds/x2monster_d:daru_pilot:com_idle,1,1,,6
2654,Sounds/x2monster_d:daru_pilot:critical,Sounds/x2monster_d:daru_pilot:critical,1,1,,6
2655,Sounds/x2monster_d:daru_pilot:damage,Sounds/x2monster_d:daru_pilot:damage,1,1,,6
2656,Sounds/x2monster_d:daru_pilot:die,Sounds/x2monster_d:daru_pilot:die,1,1,,6
2657,bgm_group10_01,sounds/x2music:group_010:01,1,1,,11
2658,bgm_group10_02,sounds/x2music:group_010:02,1,1,,11
2659,bgm_group10_03,sounds/x2music:group_010:03,1,1,,11
2660,bgm_group10_04,sounds/x2music:group_010:04,1,1,,11
2661,bgm_group10_05,sounds/x2music:group_010:05,1,1,,11
2662,bgm_sub_마을_01,sounds/x2music:subzone_bgm:common_vill_01,1,1,,11
2663,bgm_sub_마을_02,sounds/x2music:subzone_bgm:common_vill_02,1,1,,11
2664,bgm_sub_마을_03,sounds/x2music:subzone_bgm:common_vill_03,1,1,,11
2665,bgm_sub_마을_04,sounds/x2music:subzone_bgm:common_vill_04,1,1,,11
2666,Sounds/x2monster_y:yaksa_big:angry,Sounds/x2monster_y:yaksa_big:angry,1,1,,6
2667,Sounds/x2monster_y:yaksa_big:angry_weapon,Sounds/x2monster_y:yaksa_big:angry_weapon,1,1,,6
2668,Sounds/x2monster_y:yaksa_big:die,Sounds/x2monster_y:yaksa_big:die,1,1,,6
2669,Sounds/x2monster_y:yaksa_big:die_bodydown,Sounds/x2monster_y:yaksa_big:die_bodydown,1,1,,10
2670,Sounds/x2monster_y:yaksa_big:fingerchopping_launch2,Sounds/x2monster_y:yaksa_big:fingerchopping_launch2,1,1,,1
2671,Sounds/x2monster_y:yaksa_big:launch1_hit,Sounds/x2monster_y:yaksa_big:launch1_hit,1,1,,10
2672,Sounds/x2monster_y:yaksa_big:launch1_ready,Sounds/x2monster_y:yaksa_big:launch1_ready,1,1,,10
2673,Sounds/x2monster_y:yaksa_big:launch1_swish,Sounds/x2monster_y:yaksa_big:launch1_swish,1,1,,10
2674,Sounds/x2monster_y:yaksa_big:launch1_vox,Sounds/x2monster_y:yaksa_big:launch1_vox,1,1,,6
2675,Sounds/x2monster_y:yaksa_big:launch1_weapon,Sounds/x2monster_y:yaksa_big:launch1_weapon,1,1,,10
2676,Sounds/x2monster_y:yaksa_big:launch2_swish,Sounds/x2monster_y:yaksa_big:launch2_swish,1,1,,10
2677,Sounds/x2monster_y:yaksa_big:launch2_vox,Sounds/x2monster_y:yaksa_big:launch2_vox,1,1,,6
2678,Sounds/x2monster_y:yaksa_big:launch2_weapon,Sounds/x2monster_y:yaksa_big:launch2_weapon,1,1,,10
2679,Sounds/x2monster_y:yaksa_big:launch3_swish,Sounds/x2monster_y:yaksa_big:launch3_swish,1,1,,10
2680,Sounds/x2monster_y:yaksa_big:launch3_vox,Sounds/x2monster_y:yaksa_big:launch3_vox,1,1,,6
2681,Sounds/x2monster_y:yaksa_big:launch3_weapon,Sounds/x2monster_y:yaksa_big:launch3_weapon,1,1,,10
2682,Sounds/x2monster_y:yaksa_big:launch4_swish,Sounds/x2monster_y:yaksa_big:launch4_swish,1,1,,10
2683,Sounds/x2monster_y:yaksa_big:launch4_vox,Sounds/x2monster_y:yaksa_big:launch4_vox,1,1,,6
2684,Sounds/x2monster_y:yaksa_big:launch4_weapon,Sounds/x2monster_y:yaksa_big:launch4_weapon,1,1,,10
2685,Sounds/x2monster_y:yaksa_big:launch5_down,Sounds/x2monster_y:yaksa_big:launch5_down,1,1,,10
2686,Sounds/x2monster_y:yaksa_big:launch5_weapon,Sounds/x2monster_y:yaksa_big:launch5_weapon,1,1,,10
2687,Sounds/x2monster_y:yaksa_big:launch6_magic,Sounds/x2monster_y:yaksa_big:launch6_magic,1,1,,1
2688,Sounds/x2monster_y:yaksa_big:launch6_swish,Sounds/x2monster_y:yaksa_big:launch6_swish,1,1,,10
2689,Sounds/x2monster_y:yaksa_big:launch6_vox,Sounds/x2monster_y:yaksa_big:launch6_vox,1,1,,6
2690,Sounds/x2monster_y:yaksa_big:launch6_weapon,Sounds/x2monster_y:yaksa_big:launch6_weapon,1,1,,10
2691,Sounds/x2monster_y:yaksa_big:launch7_magic,Sounds/x2monster_y:yaksa_big:launch7_magic,1,1,,1
2692,Sounds/x2monster_y:yaksa_big:launch7_swish,Sounds/x2monster_y:yaksa_big:launch7_swish,1,1,,10
2693,Sounds/x2monster_y:yaksa_big:launch7_vox,Sounds/x2monster_y:yaksa_big:launch7_vox,1,1,,6
2694,Sounds/x2monster_y:yaksa_big:launch7_weapon,Sounds/x2monster_y:yaksa_big:launch7_weapon,1,1,,10
2695,Sounds/x2monster_y:yaksa_big:manaexp_10m_hit,Sounds/x2monster_y:yaksa_big:manaexp_10m_hit,1,1,,1
2696,Sounds/x2monster_y:yaksa_big:manaexp_10m_launch,Sounds/x2monster_y:yaksa_big:manaexp_10m_launch,1,1,,1
2697,Sounds/x2monster_y:yaksa_big:manaexp_8m_hit,Sounds/x2monster_y:yaksa_big:manaexp_8m_hit,1,1,,1
2698,Sounds/x2monster_y:yaksa_big:manaexp_8m_launch,Sounds/x2monster_y:yaksa_big:manaexp_8m_launch,1,1,,1
2699,Sounds/x2monster_y:yaksa_big:relaxidle,Sounds/x2monster_y:yaksa_big:relaxidle,1,1,,10
2700,Sounds/x2monster_y:yaksa_big:relaxidle_land,Sounds/x2monster_y:yaksa_big:relaxidle_land,1,1,,10
2701,Sounds/x2monster_y:yaksa_big:spell4,Sounds/x2monster_y:yaksa_big:spell4,1,1,,6
2702,Sounds/x2monster_y:yaksa_big:spell4_weapon,Sounds/x2monster_y:yaksa_big:spell4_weapon,1,1,,10
2703,Sounds/x2monster_y:yaksa_big:spell5_magic,Sounds/x2monster_y:yaksa_big:spell5_magic,1,1,,1
2704,Sounds/x2monster_y:yaksa_big:spell5_up,Sounds/x2monster_y:yaksa_big:spell5_up,1,1,,10
2705,Sounds/x2monster_y:yaksa_big:spell5_vox,Sounds/x2monster_y:yaksa_big:spell5_vox,1,1,,6
2706,Sounds/x2monster_y:yaksa_big:yaksa_big_critical,Sounds/x2monster_y:yaksa_big:yaksa_big_critical,1,1,,6
2707,Sounds/x2monster_d:deer_male:attack,Sounds/x2monster_d:deer_male:attack,1,1,,6
2708,Sounds/x2monster_d:deer_male:crit,Sounds/x2monster_d:deer_male:crit,1,1,,6
2709,Sounds/x2monster_d:deer_male:dmg,Sounds/x2monster_d:deer_male:dmg,1,1,,6
2710,Sounds/x2monster_d:deer_male:idle,Sounds/x2monster_d:deer_male:idle,1,1,,6
2711,Sounds/x2monster_d:deer_male:die,Sounds/x2monster_d:deer_male:die,1,1,,6
2712,Sounds/x2monster_footstep:move:all_yaksa_big_foot,Sounds/x2monster_footstep:move:all_yaksa_big_foot,1,1,,10
2713,Sounds/x2character:animals_baby:yata_baby_bad,Sounds/x2character:animals_baby:yata_baby_bad,1,1,,6
2714,Sounds/x2character:animals_baby:yata_baby_bodyfall,Sounds/x2character:animals_baby:yata_baby_bodyfall,1,1,,10
2715,Sounds/x2character:animals_baby:yata_baby_dance,Sounds/x2character:animals_baby:yata_baby_dance,1,1,,6
2716,Sounds/x2character:animals_baby:yata_baby_dead,Sounds/x2character:animals_baby:yata_baby_dead,1,1,,6
