id,event_id,position,source_id,target_id,actual_id,actual_type
9810,6252,1,1,3,10478,SpecialEffect
9811,6252,2,1,3,10479,SpecialEffect
9812,6252,3,1,4,10480,SpecialEffect
9813,6253,1,1,4,10481,SpecialEffect
9814,6253,2,1,4,4541,DamageEffect
9815,6253,3,1,4,9212,BuffEffect
9816,6254,1,1,4,10482,SpecialEffect
9817,6254,2,1,4,4543,DamageEffect
9818,6254,3,1,4,9213,BuffEffect
9819,6255,1,1,4,10483,SpecialEffect
9820,6255,2,1,4,4544,DamageEffect
9821,6255,3,1,4,9214,BuffEffect
9827,6258,1,1,3,10489,SpecialEffect
9828,6258,2,1,3,10490,SpecialEffect
9829,6258,3,1,3,10491,SpecialEffect
9831,6260,1,1,5,7043,SkillController
9836,6263,1,1,3,10497,SpecialEffect
9837,6263,2,1,4,10498,SpecialEffect
9839,6264,1,1,4,4553,DamageEffect
9840,6264,2,1,4,9218,BuffEffect
9841,6265,1,3,4,10501,SpecialEffect
9842,6266,1,1,4,4555,DamageEffect
9844,6266,2,1,4,9219,BuffEffect
9845,6267,1,1,3,10503,SpecialEffect
9846,6268,1,1,3,10504,SpecialEffect
9847,6268,2,1,3,10505,SpecialEffect
9848,6271,1,1,4,10506,SpecialEffect
9849,6271,2,1,4,4557,DamageEffect
9850,6273,1,1,5,10507,SpecialEffect
9853,6276,1,1,5,10508,SpecialEffect
9854,6281,1,1,5,10509,SpecialEffect
9855,6285,1,1,4,10510,SpecialEffect
9856,5752,1,1,4,9223,BuffEffect
9857,5484,1,3,3,10511,SpecialEffect
9858,5372,1,3,3,10513,SpecialEffect
9859,6285,2,1,4,4559,DamageEffect
9860,6289,1,1,3,10515,SpecialEffect
9861,6289,2,1,3,10516,SpecialEffect
9862,6289,3,1,4,10517,SpecialEffect
9863,6290,1,4,3,10518,SpecialEffect
9864,6290,2,1,4,4561,DamageEffect
9865,6290,3,1,4,9232,BuffEffect
9866,6291,1,3,4,10519,SpecialEffect
9867,6292,1,4,3,10520,SpecialEffect
9868,6292,2,1,4,4563,DamageEffect
9869,6292,3,1,4,9233,BuffEffect
9870,6293,1,1,3,10522,SpecialEffect
9871,6294,1,3,4,10523,SpecialEffect
9872,6294,2,3,4,10524,SpecialEffect
9873,6296,1,1,5,3645,InteractionEffect
9874,6296,2,1,4,4567,DamageEffect
9875,6297,1,1,3,10528,SpecialEffect
9876,6297,2,1,3,10529,SpecialEffect
9877,6298,1,1,3,10530,SpecialEffect
9878,6298,2,1,3,10531,SpecialEffect
9879,6298,3,1,4,10532,SpecialEffect
9880,6299,1,1,4,10533,SpecialEffect
9881,6300,1,1,4,4568,DamageEffect
9882,6300,2,1,4,9239,BuffEffect
9886,6301,1,1,3,10535,SpecialEffect
9887,6301,2,1,3,10536,SpecialEffect
9888,6303,1,3,3,10537,SpecialEffect
9889,6304,1,3,3,10538,SpecialEffect
9890,6305,1,1,3,9246,BuffEffect
9891,6306,1,3,5,1655,SpawnEffect
9892,6307,1,3,5,1656,SpawnEffect
9893,6308,1,1,3,9247,BuffEffect
9894,6308,2,3,5,1657,SpawnEffect
9895,6068,2,4,3,7064,SkillController
9896,6237,2,4,3,7065,SkillController
9913,6323,1,1,3,10557,SpecialEffect
9914,6323,2,1,3,10558,SpecialEffect
9917,6325,1,1,4,4582,DamageEffect
9918,6326,2,1,4,4583,DamageEffect
9919,6326,1,1,4,10561,SpecialEffect
9920,6327,1,1,4,7071,SkillController
9921,6328,1,2,3,4586,DamageEffect
9922,6329,1,1,3,10562,SpecialEffect
9923,6329,2,1,3,10563,SpecialEffect
9924,6330,1,1,2,10564,SpecialEffect
9925,6330,2,1,3,10565,SpecialEffect
9926,6330,3,1,3,10566,SpecialEffect
9927,6332,1,4,3,7072,SkillController
9928,6332,2,4,3,10567,SpecialEffect
9929,6333,1,4,3,7073,SkillController
9930,6333,2,4,3,10568,SpecialEffect
9931,6334,1,1,3,10569,SpecialEffect
9932,6335,1,1,3,10570,SpecialEffect
9934,6334,2,1,3,9261,BuffEffect
9938,6335,2,3,4,9264,BuffEffect
9939,6335,3,3,3,9265,BuffEffect
9940,6334,3,3,4,9266,BuffEffect
9947,6346,1,1,4,2622,BubbleEffect
9948,6347,1,1,3,2623,BubbleEffect
9949,6348,1,1,4,2624,BubbleEffect
9951,6349,1,1,4,2626,BubbleEffect
9952,6352,1,3,3,10577,SpecialEffect
9953,6353,1,3,3,10578,SpecialEffect
9955,6357,1,3,5,1670,SpawnEffect
9956,6358,1,3,5,1671,SpawnEffect
9958,6217,1,1,3,10652,SpecialEffect
9959,6218,1,1,3,10653,SpecialEffect
9960,6218,2,1,3,10654,SpecialEffect
9961,6219,1,1,3,1732,NpcSpawnerSpawnEffect
9962,6220,1,1,3,1733,NpcSpawnerSpawnEffect
9963,6221,1,1,3,1734,NpcSpawnerSpawnEffect
9964,6222,1,1,3,1735,NpcSpawnerSpawnEffect
9965,6223,1,1,3,1736,NpcSpawnerSpawnEffect
9966,6366,1,3,3,10655,SpecialEffect
9967,6367,1,3,3,10657,SpecialEffect
9968,6224,1,1,3,1737,NpcSpawnerSpawnEffect
9969,6225,1,1,3,1738,NpcSpawnerSpawnEffect
9970,6368,1,3,3,10658,SpecialEffect
9971,6229,1,1,3,1739,NpcSpawnerSpawnEffect
9972,6230,1,1,3,1740,NpcSpawnerSpawnEffect
9973,6231,1,1,3,1741,NpcSpawnerSpawnEffect
9974,6379,1,1,3,10659,SpecialEffect
9975,6381,1,3,3,10661,SpecialEffect
9976,6382,1,3,3,10662,SpecialEffect
9977,6383,1,3,3,10663,SpecialEffect
9978,6384,1,3,3,10664,SpecialEffect
9980,6400,1,3,1,10665,SpecialEffect
9981,6380,1,1,3,10666,SpecialEffect
9982,6380,2,1,3,10667,SpecialEffect
9983,6401,1,1,3,1742,NpcSpawnerSpawnEffect
9984,6405,1,3,3,10668,SpecialEffect
9985,6404,1,3,3,10669,SpecialEffect
9986,6406,1,3,3,10670,SpecialEffect
9987,6407,1,3,3,10671,SpecialEffect
9988,6408,1,3,3,10672,SpecialEffect
9989,6409,1,3,3,10673,SpecialEffect
9990,6410,1,3,3,10674,SpecialEffect
9993,6418,1,3,5,1675,SpawnEffect
9994,6419,1,3,5,1676,SpawnEffect
9996,6437,1,1,3,10680,SpecialEffect
9997,6437,2,1,4,10681,SpecialEffect
9998,6438,1,1,3,10682,SpecialEffect
9999,6438,2,4,4,10683,SpecialEffect
10000,6438,3,1,4,4604,DamageEffect
10001,6438,4,1,4,10684,SpecialEffect
10002,6438,5,1,4,9293,BuffEffect
10003,6439,1,1,3,1743,NpcSpawnerSpawnEffect
10004,6440,1,1,3,1744,NpcSpawnerSpawnEffect
10005,6441,1,1,3,1745,NpcSpawnerSpawnEffect
10006,6442,1,1,3,1746,NpcSpawnerSpawnEffect
10007,6443,1,1,3,1747,NpcSpawnerSpawnEffect
10008,6444,1,1,3,1748,NpcSpawnerSpawnEffect
10009,6445,1,1,3,1749,NpcSpawnerSpawnEffect
10010,6446,1,1,3,1750,NpcSpawnerSpawnEffect
10011,6447,1,1,3,1751,NpcSpawnerSpawnEffect
10014,6450,1,1,3,10688,SpecialEffect
10015,6451,1,1,3,10689,SpecialEffect
10016,6451,2,1,3,10690,SpecialEffect
10017,6448,1,4,3,10691,SpecialEffect
10018,6452,1,1,3,1752,NpcSpawnerSpawnEffect
10019,6453,1,1,3,1753,NpcSpawnerSpawnEffect
10020,6454,1,1,3,1754,NpcSpawnerSpawnEffect
10021,6455,1,1,3,1755,NpcSpawnerSpawnEffect
10022,6456,1,1,3,1756,NpcSpawnerSpawnEffect
10023,6457,1,1,3,1757,NpcSpawnerSpawnEffect
10024,6458,1,1,3,1758,NpcSpawnerSpawnEffect
10025,6459,1,1,3,1759,NpcSpawnerSpawnEffect
10026,6460,1,1,3,1760,NpcSpawnerSpawnEffect
10027,6461,1,1,3,1761,NpcSpawnerSpawnEffect
10028,6462,1,1,3,1762,NpcSpawnerSpawnEffect
10029,6463,1,1,3,10692,SpecialEffect
10030,6464,1,1,3,10693,SpecialEffect
10031,6464,2,1,3,10694,SpecialEffect
10032,6465,1,1,3,1763,NpcSpawnerSpawnEffect
10033,6466,1,1,3,1764,NpcSpawnerSpawnEffect
10034,6467,1,1,3,1765,NpcSpawnerSpawnEffect
10035,6468,1,1,3,1766,NpcSpawnerSpawnEffect
10036,6469,1,1,3,1767,NpcSpawnerSpawnEffect
10037,6470,1,1,3,1768,NpcSpawnerSpawnEffect
10038,6471,1,1,3,1769,NpcSpawnerSpawnEffect
10039,6472,1,1,3,1770,NpcSpawnerSpawnEffect
10040,6473,1,1,3,1771,NpcSpawnerSpawnEffect
10041,6474,1,1,3,1772,NpcSpawnerSpawnEffect
10042,6475,1,1,3,1773,NpcSpawnerSpawnEffect
10043,6476,1,1,3,1774,NpcSpawnerSpawnEffect
10044,6477,1,3,3,10698,SpecialEffect
10045,6477,2,3,3,10699,SpecialEffect
10046,6477,3,3,3,10700,SpecialEffect
10047,6359,1,1,3,10701,SpecialEffect
10048,6359,2,1,3,10702,SpecialEffect
10049,6345,1,3,3,10703,SpecialEffect
10050,6345,2,3,3,10704,SpecialEffect
10051,6345,3,3,3,10705,SpecialEffect
10052,6345,6,1,3,9304,BuffEffect
10053,6478,1,1,3,10706,SpecialEffect
10054,6479,1,1,3,10707,SpecialEffect
10055,6479,2,1,3,10708,SpecialEffect
10056,6480,1,1,3,1775,NpcSpawnerSpawnEffect
10057,6481,1,1,3,1776,NpcSpawnerSpawnEffect
10058,6345,5,1,3,750,DispelEffect
10059,6482,1,1,3,1777,NpcSpawnerSpawnEffect
10060,6483,1,1,3,1778,NpcSpawnerSpawnEffect
10061,6484,1,1,3,1779,NpcSpawnerSpawnEffect
10062,6485,1,1,3,1780,NpcSpawnerSpawnEffect
10063,6486,1,1,3,1781,NpcSpawnerSpawnEffect
10064,6487,1,1,3,1782,NpcSpawnerSpawnEffect
10065,6488,1,1,3,1783,NpcSpawnerSpawnEffect
10066,6489,1,1,3,1784,NpcSpawnerSpawnEffect
10067,6490,1,1,3,1785,NpcSpawnerSpawnEffect
10068,6491,1,1,3,1786,NpcSpawnerSpawnEffect
10071,6493,1,1,3,10712,SpecialEffect
10072,6494,1,1,3,1787,NpcSpawnerSpawnEffect
10073,6495,1,1,3,1788,NpcSpawnerSpawnEffect
10074,6496,1,1,3,1789,NpcSpawnerSpawnEffect
10075,6497,1,1,3,1790,NpcSpawnerSpawnEffect
10076,6498,1,1,3,1791,NpcSpawnerSpawnEffect
10077,6499,1,1,3,1792,NpcSpawnerSpawnEffect
10078,6500,1,1,3,1793,NpcSpawnerSpawnEffect
10079,6501,1,1,3,1794,NpcSpawnerSpawnEffect
10080,6502,1,1,3,1795,NpcSpawnerSpawnEffect
10081,6503,1,1,3,1796,NpcSpawnerSpawnEffect
10082,6504,1,1,3,1797,NpcSpawnerSpawnEffect
10083,6505,1,1,3,1802,NpcSpawnerSpawnEffect
10084,6506,1,1,3,1803,NpcSpawnerSpawnEffect
10085,6507,1,1,3,10714,SpecialEffect
10086,6508,1,1,3,10715,SpecialEffect
10087,6508,2,1,3,10716,SpecialEffect
10088,6509,1,1,3,1804,NpcSpawnerSpawnEffect
10089,6511,1,1,3,1806,NpcSpawnerSpawnEffect
10090,6512,1,1,3,1807,NpcSpawnerSpawnEffect
10091,6513,1,1,3,1808,NpcSpawnerSpawnEffect
10092,6514,1,1,3,1809,NpcSpawnerSpawnEffect
10093,6515,1,1,3,1810,NpcSpawnerSpawnEffect
10094,6516,1,1,3,1811,NpcSpawnerSpawnEffect
10095,6517,1,1,3,1812,NpcSpawnerSpawnEffect
10096,6518,1,1,3,1813,NpcSpawnerSpawnEffect
10097,6519,1,1,3,1814,NpcSpawnerSpawnEffect
10098,6520,1,1,3,1815,NpcSpawnerSpawnEffect
10099,6521,1,1,3,1816,NpcSpawnerSpawnEffect
10100,6522,1,1,3,1817,NpcSpawnerSpawnEffect
10101,6523,1,1,3,1818,NpcSpawnerSpawnEffect
10104,6525,1,1,3,10722,SpecialEffect
10105,6526,1,1,3,1819,NpcSpawnerSpawnEffect
10106,6527,1,1,3,1820,NpcSpawnerSpawnEffect
10107,6528,1,1,3,1821,NpcSpawnerSpawnEffect
10108,6529,1,1,3,1822,NpcSpawnerSpawnEffect
10109,6530,1,1,3,1823,NpcSpawnerSpawnEffect
10110,6531,1,1,3,1824,NpcSpawnerSpawnEffect
10111,6532,1,1,3,1825,NpcSpawnerSpawnEffect
10112,6533,1,1,3,1826,NpcSpawnerSpawnEffect
10113,6534,1,1,3,1827,NpcSpawnerSpawnEffect
10114,6535,1,1,3,1828,NpcSpawnerSpawnEffect
10115,6536,1,1,3,1829,NpcSpawnerSpawnEffect
10116,6537,1,1,3,1830,NpcSpawnerSpawnEffect
10117,6538,1,1,3,1831,NpcSpawnerSpawnEffect
10118,6539,1,1,3,1832,NpcSpawnerSpawnEffect
10122,6541,1,1,3,10739,SpecialEffect
10123,6542,1,1,3,1833,NpcSpawnerSpawnEffect
10124,6543,1,1,3,1834,NpcSpawnerSpawnEffect
10125,6544,1,1,3,1835,NpcSpawnerSpawnEffect
10126,6545,1,1,3,1836,NpcSpawnerSpawnEffect
10127,6546,1,1,3,1837,NpcSpawnerSpawnEffect
10132,6548,1,1,3,10744,SpecialEffect
10133,6550,1,4,3,10745,SpecialEffect
10134,6399,1,4,3,10747,SpecialEffect
10135,6434,1,4,3,10748,SpecialEffect
10136,6435,1,4,3,10749,SpecialEffect
10137,6551,1,1,3,1839,NpcSpawnerSpawnEffect
10138,6552,1,1,3,1840,NpcSpawnerSpawnEffect
10139,6553,1,1,3,1841,NpcSpawnerSpawnEffect
10140,6554,1,1,3,1842,NpcSpawnerSpawnEffect
10141,6555,1,1,3,1843,NpcSpawnerSpawnEffect
10142,6556,1,1,3,1844,NpcSpawnerSpawnEffect
10143,6557,1,1,3,1845,NpcSpawnerSpawnEffect
10144,6558,1,1,3,1846,NpcSpawnerSpawnEffect
10145,6559,1,1,3,1847,NpcSpawnerSpawnEffect
10146,6560,1,1,3,1848,NpcSpawnerSpawnEffect
10150,6562,1,1,3,10752,SpecialEffect
10151,6563,1,1,3,1849,NpcSpawnerSpawnEffect
10152,6564,1,1,3,1850,NpcSpawnerSpawnEffect
10153,6565,1,1,3,1851,NpcSpawnerSpawnEffect
10155,6567,1,1,3,1853,NpcSpawnerSpawnEffect
10156,6568,1,1,3,1854,NpcSpawnerSpawnEffect
10157,6569,1,1,3,1855,NpcSpawnerSpawnEffect
10159,6571,1,1,3,1857,NpcSpawnerSpawnEffect
10160,6572,1,1,3,1858,NpcSpawnerSpawnEffect
10161,6573,1,1,3,1859,NpcSpawnerSpawnEffect
10163,6575,1,1,3,1861,NpcSpawnerSpawnEffect
10164,6577,1,1,3,1862,NpcSpawnerSpawnEffect
10165,6578,1,1,3,1863,NpcSpawnerSpawnEffect
10166,6576,1,3,5,1261,KillNpcWithoutCorpseEffect
10170,6581,1,1,3,10757,SpecialEffect
10171,6582,1,1,3,1866,NpcSpawnerSpawnEffect
10172,6583,1,1,3,1867,NpcSpawnerSpawnEffect
10173,6584,1,1,3,1868,NpcSpawnerSpawnEffect
10175,6586,1,1,3,1870,NpcSpawnerSpawnEffect
10176,6587,1,1,3,1871,NpcSpawnerSpawnEffect
10177,6588,1,1,3,1872,NpcSpawnerSpawnEffect
10179,6590,1,1,3,1874,NpcSpawnerSpawnEffect
10180,6591,1,1,3,1875,NpcSpawnerSpawnEffect
10181,6592,1,1,3,1876,NpcSpawnerSpawnEffect
10184,6595,1,1,3,1879,NpcSpawnerSpawnEffect
10185,6596,1,1,3,1880,NpcSpawnerSpawnEffect
10186,6597,1,1,3,1881,NpcSpawnerSpawnEffect
10187,6598,1,3,4,2658,BubbleEffect
10188,1177,1,1,3,10758,SpecialEffect
10190,6599,1,1,3,9360,BuffEffect
10191,6599,2,1,4,9361,BuffEffect
10192,6600,1,1,3,9362,BuffEffect
10193,6600,2,1,4,9363,BuffEffect
10194,6599,3,1,3,760,DispelEffect
10198,6607,1,1,3,10765,SpecialEffect
10199,6608,1,1,3,1882,NpcSpawnerSpawnEffect
10200,6609,1,1,3,1883,NpcSpawnerSpawnEffect
10201,6610,1,1,3,1884,NpcSpawnerSpawnEffect
10203,6612,1,1,3,1886,NpcSpawnerSpawnEffect
10204,6613,1,1,3,1887,NpcSpawnerSpawnEffect
10205,6614,1,1,3,1888,NpcSpawnerSpawnEffect
10208,6617,1,1,3,1890,NpcSpawnerSpawnEffect
10209,6618,1,1,3,1891,NpcSpawnerSpawnEffect
10211,6619,1,1,3,1892,NpcSpawnerSpawnEffect
10214,6621,1,1,3,1894,NpcSpawnerSpawnEffect
10215,6622,1,1,3,1895,NpcSpawnerSpawnEffect
10216,6623,1,1,3,1896,NpcSpawnerSpawnEffect
10218,6625,1,1,3,1898,NpcSpawnerSpawnEffect
10221,6626,1,1,3,10769,SpecialEffect
10222,6598,2,3,4,9374,BuffEffect
10223,6627,1,1,3,10770,SpecialEffect
10224,6627,2,1,3,10771,SpecialEffect
10225,6628,1,1,3,1899,NpcSpawnerSpawnEffect
10226,6629,1,3,4,2671,BubbleEffect
10227,6629,2,3,4,9375,BuffEffect
10228,6630,1,1,3,1900,NpcSpawnerSpawnEffect
10229,6631,1,1,3,1901,NpcSpawnerSpawnEffect
10230,6632,1,1,3,1902,NpcSpawnerSpawnEffect
10231,6634,1,1,3,1903,NpcSpawnerSpawnEffect
10232,6633,1,3,4,2672,BubbleEffect
10233,6633,2,3,4,9376,BuffEffect
10234,6635,1,1,3,1904,NpcSpawnerSpawnEffect
10235,6636,1,1,3,1905,NpcSpawnerSpawnEffect
10236,6637,1,1,3,1906,NpcSpawnerSpawnEffect
10237,6638,1,1,3,1907,NpcSpawnerSpawnEffect
10238,6639,1,1,3,1908,NpcSpawnerSpawnEffect
10239,6640,1,1,3,1909,NpcSpawnerSpawnEffect
10240,6641,1,1,3,1910,NpcSpawnerSpawnEffect
10241,6642,1,1,3,1911,NpcSpawnerSpawnEffect
10242,6643,1,1,3,1912,NpcSpawnerSpawnEffect
10243,6644,1,1,3,1913,NpcSpawnerSpawnEffect
10244,6645,1,1,3,1914,NpcSpawnerSpawnEffect
10245,6646,1,1,3,1915,NpcSpawnerSpawnEffect
10246,6647,1,1,3,1916,NpcSpawnerSpawnEffect
10251,6656,1,3,4,2678,BubbleEffect
10252,6656,2,3,4,9383,BuffEffect
10253,6657,1,3,4,2679,BubbleEffect
10254,6657,2,3,4,9385,BuffEffect
10255,6658,1,3,4,2680,BubbleEffect
10256,6658,2,3,4,9391,BuffEffect
10257,6659,1,3,4,2681,BubbleEffect
10258,6659,2,3,4,9392,BuffEffect
10259,6660,1,3,4,2682,BubbleEffect
10260,6660,2,3,4,9393,BuffEffect
10261,6651,1,3,1,10777,SpecialEffect
10262,6652,1,4,3,10778,SpecialEffect
10263,6663,1,4,3,10779,SpecialEffect
10264,6665,1,4,3,10780,SpecialEffect
10265,6667,1,4,3,10781,SpecialEffect
10268,6662,1,1,3,10784,SpecialEffect
10269,6664,1,1,3,1920,NpcSpawnerSpawnEffect
10270,6668,1,1,3,1921,NpcSpawnerSpawnEffect
10271,6670,1,1,3,1922,NpcSpawnerSpawnEffect
10273,6673,1,1,3,1924,NpcSpawnerSpawnEffect
10274,6674,1,1,3,1925,NpcSpawnerSpawnEffect
10275,6675,1,1,3,1926,NpcSpawnerSpawnEffect
10277,6669,1,1,1,10785,SpecialEffect
10278,6677,1,1,3,1928,NpcSpawnerSpawnEffect
10279,6678,1,1,3,1929,NpcSpawnerSpawnEffect
10280,6679,1,1,3,1930,NpcSpawnerSpawnEffect
10282,6681,1,1,3,1932,NpcSpawnerSpawnEffect
10283,6682,1,1,3,1933,NpcSpawnerSpawnEffect
10284,6683,1,1,3,1934,NpcSpawnerSpawnEffect
10286,6685,1,1,3,1936,NpcSpawnerSpawnEffect
10287,6686,1,1,3,1937,NpcSpawnerSpawnEffect
10288,6402,1,1,3,10786,SpecialEffect
10289,6402,2,1,3,10787,SpecialEffect
10291,6689,1,1,5,10789,SpecialEffect
10295,6687,1,3,3,10793,SpecialEffect
10296,6687,2,3,3,10794,SpecialEffect
10297,6687,3,3,3,10795,SpecialEffect
10298,6403,1,3,3,10796,SpecialEffect
10299,6403,2,3,3,10797,SpecialEffect
10300,6403,3,3,3,10798,SpecialEffect
10301,6403,5,1,3,763,DispelEffect
10302,6403,6,1,3,9395,BuffEffect
10303,6694,1,3,2,1267,KillNpcWithoutCorpseEffect
10304,6695,1,3,4,2687,BubbleEffect
10305,6695,2,3,4,9398,BuffEffect
10306,6403,4,1,3,10799,SpecialEffect
10307,6345,4,1,3,10800,SpecialEffect
10310,6697,1,1,3,10803,SpecialEffect
10311,6699,2,1,1,9401,BuffEffect
10312,6699,1,1,1,766,DispelEffect
10313,6698,1,1,3,1938,NpcSpawnerSpawnEffect
10314,6700,1,1,3,1939,NpcSpawnerSpawnEffect
10315,6701,1,1,3,1940,NpcSpawnerSpawnEffect
10317,6703,1,1,3,1942,NpcSpawnerSpawnEffect
10318,6704,1,1,3,1943,NpcSpawnerSpawnEffect
10319,6705,1,1,3,1944,NpcSpawnerSpawnEffect
10321,6707,1,1,3,1946,NpcSpawnerSpawnEffect
10322,6708,1,1,3,1947,NpcSpawnerSpawnEffect
10323,6709,1,1,3,1948,NpcSpawnerSpawnEffect
10325,6711,1,1,3,1950,NpcSpawnerSpawnEffect
10326,6712,1,1,3,1951,NpcSpawnerSpawnEffect
10327,6713,1,1,3,1952,NpcSpawnerSpawnEffect
10328,6714,1,1,3,1953,NpcSpawnerSpawnEffect
10329,6715,1,1,3,1954,NpcSpawnerSpawnEffect
10330,6716,1,1,3,1955,NpcSpawnerSpawnEffect
10331,6717,1,1,3,1956,NpcSpawnerSpawnEffect
10333,6718,1,1,1,768,DispelEffect
10334,6718,2,1,1,9409,BuffEffect
10335,5663,8,3,5,1,SpawnFishEffect
10336,6720,1,3,4,10805,SpecialEffect
10337,6721,1,4,3,10806,SpecialEffect
10338,6722,1,4,3,10807,SpecialEffect
10339,6723,1,4,3,10808,SpecialEffect
10340,6724,1,4,3,10809,SpecialEffect
10341,6727,1,3,4,10812,SpecialEffect
10342,6728,1,4,3,10813,SpecialEffect
10343,6731,1,4,3,10814,SpecialEffect
10344,6732,1,4,3,10815,SpecialEffect
10345,6733,1,4,3,10816,SpecialEffect
10353,6738,1,1,4,9436,BuffEffect
10357,6744,1,1,3,10831,SpecialEffect
10359,6747,1,1,3,9462,BuffEffect
10360,6326,3,1,4,9463,BuffEffect
10364,6748,1,1,3,10838,SpecialEffect
10365,6749,1,1,3,10839,SpecialEffect
10367,6750,2,1,3,1287,KillNpcWithoutCorpseEffect
10368,6750,1,1,3,3705,InteractionEffect
10369,5064,4,1,4,9466,BuffEffect
10370,6751,1,1,3,10840,SpecialEffect
10371,6751,2,1,3,10842,SpecialEffect
10372,6752,1,1,3,10843,SpecialEffect
10373,6752,2,1,3,10844,SpecialEffect
10374,6752,4,1,3,10845,SpecialEffect
10375,6753,1,1,3,10846,SpecialEffect
10376,6760,3,1,3,10847,SpecialEffect
10377,6754,1,1,3,10848,SpecialEffect
10379,6755,1,3,3,10850,SpecialEffect
10380,6755,2,3,3,10851,SpecialEffect
10384,6757,1,3,3,10854,SpecialEffect
10385,6757,2,3,3,10855,SpecialEffect
10386,6757,3,3,3,10856,SpecialEffect
10387,6758,1,1,3,10857,SpecialEffect
10388,6758,2,1,3,10858,SpecialEffect
10389,6758,3,1,3,10859,SpecialEffect
10390,6759,3,3,5,10860,SpecialEffect
10391,6759,1,1,3,10861,SpecialEffect
10394,6763,1,1,5,10868,SpecialEffect
10397,6764,1,1,4,10870,SpecialEffect
10398,6764,2,1,4,4639,DamageEffect
10399,6765,1,1,3,10874,SpecialEffect
10400,6765,2,1,3,10875,SpecialEffect
10401,6766,1,1,3,9471,BuffEffect
10402,6767,1,3,5,1690,SpawnEffect
10404,6770,1,3,4,9472,BuffEffect
10405,5726,1,1,3,1695,SpawnEffect
10406,6771,1,1,3,1696,SpawnEffect
10407,6772,1,1,3,10877,SpecialEffect
10409,6753,2,1,3,10880,SpecialEffect
10413,6779,1,1,3,1697,SpawnEffect
10415,6780,1,1,3,1698,SpawnEffect
10416,6781,1,1,3,1699,SpawnEffect
10417,6785,1,1,3,1700,SpawnEffect
10418,6783,1,1,5,10885,SpecialEffect
10420,6786,1,1,3,1701,SpawnEffect
10422,6787,1,1,3,1702,SpawnEffect
10424,6778,1,1,5,173,SpawnGimmickEffect
10425,6790,1,1,3,10889,SpecialEffect
10426,6790,2,1,3,10890,SpecialEffect
10427,6792,1,1,3,10891,SpecialEffect
10428,6792,2,1,3,10892,SpecialEffect
10429,6793,1,1,3,9474,BuffEffect
10430,6793,2,1,4,9475,BuffEffect
10432,6794,1,1,3,10894,SpecialEffect
10433,6798,1,1,4,10895,SpecialEffect
10435,6799,2,3,4,9477,BuffEffect
10436,6799,3,3,4,10896,SpecialEffect
10437,6799,1,3,4,10897,SpecialEffect
10438,6800,1,1,3,1703,SpawnEffect
10439,6801,1,1,3,1704,SpawnEffect
10442,4557,2,1,4,9479,BuffEffect
10445,4963,2,1,3,9482,BuffEffect
10449,6793,3,3,4,2707,BubbleEffect
10450,6802,1,1,3,9500,BuffEffect
10451,6802,2,3,4,2708,BubbleEffect
10452,6803,2,1,3,10906,SpecialEffect
10453,6803,1,1,3,10907,SpecialEffect
10454,6760,1,1,3,10908,SpecialEffect
10455,6760,2,1,3,10909,SpecialEffect
10456,6804,2,1,4,9504,BuffEffect
10457,6804,1,1,4,10910,SpecialEffect
10458,6805,1,1,3,10911,SpecialEffect
10459,6806,1,1,5,10912,SpecialEffect
10460,6807,1,1,3,10913,SpecialEffect
10461,6808,1,1,3,10914,SpecialEffect
10462,6809,1,1,3,1705,SpawnEffect
10463,6810,1,1,3,1706,SpawnEffect
10464,5930,2,4,4,9509,BuffEffect
10465,6014,2,4,4,9510,BuffEffect
10466,6058,2,4,4,9511,BuffEffect
10467,6068,3,4,4,9512,BuffEffect
10468,6237,3,4,4,9513,BuffEffect
10469,6327,2,1,3,791,DispelEffect
10470,6811,1,1,4,4644,DamageEffect
10471,6811,2,4,3,7114,SkillController
10472,6811,3,4,4,9515,BuffEffect
10473,6812,1,1,4,4645,DamageEffect
10474,6812,2,4,3,7115,SkillController
10475,6812,3,4,4,9516,BuffEffect
10476,6813,1,1,4,4646,DamageEffect
10477,6813,2,4,3,7116,SkillController
10478,6813,3,4,4,9517,BuffEffect
10479,6814,1,1,4,4647,DamageEffect
10480,6814,2,4,3,7117,SkillController
10481,6814,3,4,4,9518,BuffEffect
10482,6815,1,1,4,4648,DamageEffect
10483,6815,2,4,3,7118,SkillController
10484,6815,3,4,4,9519,BuffEffect
10485,6816,1,1,4,4649,DamageEffect
10486,6816,2,4,3,7119,SkillController
10487,6816,3,4,4,9520,BuffEffect
10488,6817,1,1,4,4650,DamageEffect
10489,6817,2,4,3,7120,SkillController
10490,6817,3,4,4,9521,BuffEffect
10491,6818,1,1,4,4651,DamageEffect
10492,6818,2,4,3,7121,SkillController
10493,6818,3,4,4,9522,BuffEffect
10495,6821,1,3,5,3715,InteractionEffect
10509,6828,1,1,3,1707,SpawnEffect
10510,6829,1,1,3,1708,SpawnEffect
10511,6830,1,1,3,1709,SpawnEffect
10512,6831,1,1,3,1710,SpawnEffect
10513,6832,1,1,3,1711,SpawnEffect
10514,6833,1,1,3,1712,SpawnEffect
10515,6834,1,1,3,1713,SpawnEffect
10516,6835,1,1,3,1714,SpawnEffect
10517,6836,1,1,3,10931,SpecialEffect
10518,6840,1,3,3,7122,SkillController
10520,6841,1,3,3,7123,SkillController
