id,stance_id,normal_speed,max_speed,height_collider,height_pivot,size_x,size_y,size_z,model_offset_x,model_offset_y,model_offset_z,view_offset_x,view_offset_y,view_offset_z,name,use_capsule,actor_model_id,ai_move_speed_slow,ai_move_speed_walk,ai_move_speed_run,ai_move_speed_sprint,weapon_offset_x,weapon_offset_y,weapon_offset_z
5333,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,430,1.8,1.8,5.4,5.4,,,
5334,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,430,1.8,1.8,5.4,5.4,,,
5335,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,430,1.8,1.8,5.4,5.4,,,
5336,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,430,1.8,1.8,5.4,5.4,,,
5345,1,1.0,5.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,combat,t,432,1.8,1.8,5.4,5.4,,,
5346,2,1.5,4.5,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,relaxed,t,432,1.8,1.8,5.4,5.4,,,
5347,3,1.0,3.8,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,swim,t,432,1.8,1.8,5.4,5.4,,,
5348,4,1.0,3.8,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,coswim,t,432,1.8,1.8,5.4,5.4,,,
5349,5,1.8,3.8,4.0,1.0,2.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,4.8,combat,t,432,1.8,1.8,5.4,5.4,,,
5350,6,0.6,3.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,432,1.8,1.8,5.4,5.4,,,
5351,7,0.5,3.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,432,1.8,1.8,5.4,5.4,,,
5352,8,0.5,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,432,1.8,1.8,5.4,5.4,,,
5353,1,1.0,5.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,combat,f,433,1.8,1.8,5.4,5.4,,,
5354,2,1.5,4.5,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,f,433,1.8,1.8,5.4,5.4,,,
5355,3,1.0,3.8,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,swim,f,433,1.8,1.8,5.4,5.4,,,
5356,4,1.0,3.8,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,,f,433,1.8,1.8,5.4,5.4,,,
5357,5,1.8,3.8,3.0,1.0,2.0,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.7,combat,f,433,1.8,1.8,5.4,5.4,,,
5358,6,0.6,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,stealth,f,433,1.8,1.8,5.4,5.4,,,
5359,7,0.5,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,crouch,f,433,1.8,1.8,5.4,5.4,,,
5360,8,0.5,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,prone,f,433,1.8,1.8,5.4,5.4,,,
5361,1,1.0,5.0,1.2,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,1.7,combat,f,434,1.8,1.8,5.4,5.4,,,
5362,2,1.5,4.5,1.2,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,f,434,1.8,1.8,5.4,5.4,,,
5363,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,f,434,1.8,1.8,5.4,5.4,,,
5364,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,f,434,1.8,1.8,5.4,5.4,,,
5365,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,f,434,1.8,1.8,5.4,5.4,,,
5366,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,f,434,1.8,1.8,5.4,5.4,,,
5367,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,f,434,1.8,1.8,5.4,5.4,,,
5368,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,f,434,1.8,1.8,5.4,5.4,,,
5369,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,435,1.8,1.8,5.4,5.4,,,
5370,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,435,1.8,1.8,5.4,5.4,,,
5371,3,1.0,3.8,0.9,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,435,1.8,1.8,5.4,5.4,,,
5372,4,1.0,3.8,0.9,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,435,1.8,1.8,5.4,5.4,,,
5373,5,1.8,3.8,1.2,1.0,0.5,0.5,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,435,1.8,1.8,5.4,5.4,,,
5374,6,0.6,3.0,1.0,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,435,1.8,1.8,5.4,5.4,,,
5375,7,0.5,3.0,1.4,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,435,1.8,1.8,5.4,5.4,,,
5376,8,0.5,1.0,0.5,0.0,0.5,0.5,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,435,1.8,1.8,5.4,5.4,,,
5377,1,1.0,5.0,2.0,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,3.2,combat,t,436,1.8,1.8,5.4,5.4,,,
5378,2,1.5,4.5,2.0,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,3.2,relaxed,t,436,1.8,1.8,5.4,5.4,,,
5379,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.2,swim,t,436,1.8,1.8,5.4,5.4,,,
5380,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,436,1.8,1.8,5.4,5.4,,,
5381,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,3.2,combat,t,436,1.8,1.8,5.4,5.4,,,
5382,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,436,1.8,1.8,5.4,5.4,,,
5383,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,436,1.8,1.8,5.4,5.4,,,
5384,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,436,1.8,1.8,5.4,5.4,,,
5385,1,1.0,5.0,1.8,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,437,1.8,1.8,5.4,5.4,,,
5386,2,1.5,4.5,1.8,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,437,1.8,1.8,5.4,5.4,,,
5387,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,437,1.8,1.8,5.4,5.4,,,
5388,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,437,1.8,1.8,5.4,5.4,,,
5389,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,437,1.8,1.8,5.4,5.4,,,
5390,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,437,1.8,1.8,5.4,5.4,,,
5391,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,437,1.8,1.8,5.4,5.4,,,
5392,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,437,1.8,1.8,5.4,5.4,,,
5393,1,1.0,5.0,1.2,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,438,1.8,1.8,5.4,5.4,,,
5394,2,1.5,4.5,1.2,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,438,1.8,1.8,9.0,9.0,,,
5395,3,1.0,3.8,0.9,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,438,1.8,1.8,5.4,5.4,,,
5396,4,1.0,3.8,0.9,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,438,1.8,1.8,5.4,5.4,,,
5397,5,1.8,3.8,1.2,1.0,0.3,0.3,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,438,1.8,1.8,5.4,5.4,,,
5398,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,438,1.8,1.8,5.4,5.4,,,
5399,7,0.5,3.0,1.4,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,438,1.8,1.8,5.4,5.4,,,
5400,8,0.5,1.0,0.5,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,438,1.8,1.8,5.4,5.4,,,
5401,1,1.0,5.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,combat,t,439,1.8,1.8,3.6,3.6,,,
5402,2,1.5,10.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,relaxed,t,439,1.8,1.8,3.6,3.6,,,
5403,3,1.0,3.8,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,swim,t,439,1.8,1.8,3.6,3.6,,,
5404,4,1.0,3.8,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,coswim,t,439,1.8,1.8,5.4,5.4,,,
5405,5,1.8,3.8,0.6,1.0,0.3,0.3,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,439,1.8,1.8,3.6,3.6,,,
5406,6,0.6,3.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,439,1.8,1.8,3.6,3.6,,,
5407,7,0.5,3.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,439,1.8,1.8,3.6,3.6,,,
5408,8,0.5,1.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,439,1.8,1.8,3.6,3.6,,,
5409,1,1.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,combat,t,440,1.8,1.8,6.4,6.4,,,
5410,2,1.5,10.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,relaxed,t,440,1.8,1.8,6.4,6.4,,,
5411,3,1.0,3.8,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,swim,t,440,1.8,1.8,5.4,5.4,,,
5412,4,1.0,3.8,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,coswim,t,440,1.8,1.8,5.4,5.4,,,
5413,5,1.8,3.8,5.0,1.0,2.0,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,440,1.8,1.8,5.4,5.4,,,
5414,6,0.6,3.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,440,1.8,1.8,5.4,5.4,,,
5415,7,0.5,3.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,440,1.8,1.8,5.4,5.4,,,
5416,8,0.5,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,440,1.8,1.8,5.4,5.4,,,
5417,1,1.0,9.0,1.3,0.0,0.6,0.6,0.3,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,441,1.8,1.8,9.0,9.0,,,
5418,2,1.5,9.0,1.3,0.0,0.6,0.6,0.3,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,441,1.8,1.8,9.0,9.0,,,
5419,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,441,1.8,1.8,5.4,5.4,,,
5420,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,441,1.8,1.8,5.4,5.4,,,
5421,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,441,1.8,1.8,5.4,5.4,,,
5422,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,441,1.8,1.8,5.4,5.4,,,
5423,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,441,1.8,1.8,5.4,5.4,,,
5424,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,441,1.8,1.8,5.4,5.4,,,
5441,1,1.0,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,444,1.8,1.8,7.2,7.2,,,
5442,2,1.5,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,444,1.8,1.8,7.2,7.2,,,
5443,3,1.0,4.0,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,444,1.8,1.8,5.4,5.4,,,
5444,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,444,1.8,1.8,5.4,5.4,,,
5445,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,444,1.8,1.8,5.4,5.4,,,
5446,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,stealth,t,444,1.8,1.8,5.4,5.4,,,
5447,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,444,1.8,1.8,5.4,5.4,,,
5448,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,2.6,prone,t,444,1.8,1.8,5.4,5.4,,,
5449,1,1.0,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,445,1.8,1.8,7.2,7.2,,,
5450,2,1.5,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,445,1.8,1.8,7.2,7.2,,,
5451,3,1.0,4.0,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,445,1.8,1.8,5.4,5.4,,,
5452,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,445,1.8,1.8,5.4,5.4,,,
5453,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,445,1.8,1.8,5.4,5.4,,,
5454,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,stealth,t,445,1.8,1.8,5.4,5.4,,,
5455,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,445,1.8,1.8,5.4,5.4,,,
5456,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,2.6,prone,t,445,1.8,1.8,5.4,5.4,,,
5457,1,1.0,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,446,1.8,1.8,7.2,7.2,,,
5458,2,1.5,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,446,1.8,1.8,7.2,7.2,,,
5459,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,446,1.8,1.8,5.4,5.4,,,
5460,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,446,1.8,1.8,5.4,5.4,,,
5461,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,446,1.8,1.8,5.4,5.4,,,
5462,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,stealth,t,446,1.8,1.8,5.4,5.4,,,
5463,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,446,1.8,1.8,5.4,5.4,,,
5464,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,2.6,prone,t,446,1.8,1.8,5.4,5.4,,,
5465,1,1.0,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,447,1.8,1.8,7.2,7.2,,,
5466,2,1.5,7.2,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,447,1.8,1.8,7.2,7.2,,,
5467,3,1.0,4.0,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,447,1.8,1.8,5.4,5.4,,,
5468,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,447,1.8,1.8,5.4,5.4,,,
5469,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,447,1.8,1.8,5.4,5.4,,,
5470,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,stealth,t,447,1.8,1.8,5.4,5.4,,,
5471,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,447,1.8,1.8,5.4,5.4,,,
5472,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,2.6,prone,t,447,1.8,1.8,5.4,5.4,,,
5473,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,448,1.8,1.8,5.4,5.4,,,
5474,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,448,1.8,1.8,5.4,5.4,,,
5475,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,448,1.8,1.8,5.4,5.4,,,
5476,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,448,1.8,1.8,5.4,5.4,,,
5477,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,448,1.8,1.8,5.4,5.4,,,
5478,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,448,1.8,1.8,5.4,5.4,,,
5479,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,448,1.8,1.8,5.4,5.4,,,
5480,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,448,1.8,1.8,5.4,5.4,,,
5481,1,1.0,5.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,449,1.8,1.8,5.4,5.4,,,
5482,2,1.5,4.5,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,449,1.8,1.8,5.4,5.4,,,
5483,3,1.0,3.8,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,449,1.8,1.8,5.4,5.4,,,
5484,4,1.0,3.8,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,449,1.8,1.8,5.4,5.4,,,
5485,5,1.8,3.8,1.6,1.0,0.7,0.7,0.3,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,449,1.8,1.8,5.4,5.4,,,
5486,6,0.6,3.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,449,1.8,1.8,5.4,5.4,,,
5487,7,0.5,3.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,449,1.8,1.8,5.4,5.4,,,
5488,8,0.5,1.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,449,1.8,1.8,5.4,5.4,,,
5489,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,450,1.8,1.8,5.4,5.4,,,
5490,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,450,1.8,1.8,5.4,5.4,,,
5491,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,450,1.8,1.8,5.4,5.4,,,
5492,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,450,1.8,1.8,5.4,5.4,,,
5493,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,450,1.8,1.8,5.4,5.4,,,
5494,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,450,1.8,1.8,5.4,5.4,,,
5495,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,450,1.8,1.8,5.4,5.4,,,
5496,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,450,1.8,1.8,5.4,5.4,,,
5505,1,1.0,5.0,0.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,452,1.8,1.8,5.4,5.4,,,
5506,2,1.5,4.5,0.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,452,1.8,1.8,5.4,5.4,,,
5507,3,1.0,3.8,0.6,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,452,1.8,1.8,5.4,5.4,,,
5508,4,1.0,3.8,0.6,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,452,1.8,1.8,5.4,5.4,,,
5509,5,1.8,3.8,0.6,1.0,0.2,0.2,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,452,1.8,1.8,5.4,5.4,,,
5510,6,0.6,3.0,0.6,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,452,1.8,1.8,5.4,5.4,,,
5511,7,0.5,3.0,0.6,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,452,1.8,1.8,5.4,5.4,,,
5512,8,0.5,1.0,0.5,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,452,1.8,1.8,5.4,5.4,,,
5513,1,1.0,5.0,0.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,453,1.8,1.8,5.4,5.4,,,
5514,2,1.5,4.5,0.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,453,1.8,1.8,5.4,5.4,,,
5515,3,1.0,3.8,0.6,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,453,1.8,1.8,5.4,5.4,,,
5516,4,1.0,3.8,0.6,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,453,1.8,1.8,5.4,5.4,,,
5517,5,1.8,3.8,0.6,1.0,0.2,0.2,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,453,1.8,1.8,5.4,5.4,,,
5518,6,0.6,3.0,0.5,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,453,1.8,1.8,5.4,5.4,,,
5519,7,0.5,3.0,0.7,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,453,1.8,1.8,5.4,5.4,,,
5520,8,0.5,1.0,0.3,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,453,1.8,1.8,5.4,5.4,,,
5521,1,1.0,5.0,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,454,1.8,1.8,5.4,5.4,,,
5522,2,1.5,4.5,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,454,1.8,1.8,5.4,5.4,,,
5523,3,1.0,3.8,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,454,1.8,1.8,5.4,5.4,,,
5524,4,1.0,3.8,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,454,1.8,1.8,5.4,5.4,,,
5525,5,1.8,3.8,0.9,1.0,0.2,0.2,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,454,1.8,1.8,5.4,5.4,,,
5526,6,0.6,3.0,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,454,1.8,1.8,5.4,5.4,,,
5527,7,0.5,3.0,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,454,1.8,1.8,5.4,5.4,,,
5528,8,0.5,1.0,0.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,454,1.8,1.8,5.4,5.4,,,
5529,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,455,1.8,1.8,5.4,5.4,,,
