id,idx,name,x,y,w,h,image_map,linked_zone_group_id,parent_sub_zone_id,category_id,sound_id,sound_pack_id
714,0,구멍난 골짜기 : 두들링 둥지,0.0,0.0,0.0,0.0,0,0,0,20,0,0
715,0,맨발 고개,0.0,0.0,0.0,0.0,0,0,0,20,,
716,0,맨발 고개 : 맨발 고개 역,0.0,0.0,0.0,0.0,0,0,0,20,,
717,0,맨발 고개 : 쇠의 길,0.0,0.0,0.0,0.0,0,0,0,20,,
718,0,서리 언덕,0.0,0.0,0.0,0.0,0,0,0,20,0,0
719,0,서리 언덕 : 순록드워프 야영지,0.0,0.0,0.0,0.0,0,0,0,20,0,0
720,0,서리 언덕 : 얼음송곳니 오크 부락,0.0,0.0,0.0,0.0,0,0,0,20,0,0
721,0,서리 언덕 : 수정 결정 연못,0.0,0.0,0.0,0.0,0,0,0,20,0,0
722,0,서리 언덕 : 울창한 그나데 숲,0.0,0.0,0.0,0.0,0,0,0,20,0,0
723,0,안델프,0.0,0.0,0.0,0.0,0,0,0,20,0,0
724,0,큰 금니 고블린 소굴,0.0,0.0,0.0,0.0,0,0,0,1,0,0
725,0,삼거리 임시 초소,0.0,0.0,0.0,0.0,0,0,0,1,0,0
726,0,회색 병풍,0.0,0.0,0.0,0.0,0,0,0,22,0,0
727,0,눈사자 훈련소,0.0,0.0,0.0,0.0,0,0,0,22,,0
728,0,바람자취 부락,0.0,0.0,0.0,0.0,0,0,0,22,,189
729,0,탄생의 절벽,0.0,0.0,0.0,0.0,0,0,0,22,,0
730,0,큰매바위,0.0,0.0,0.0,0.0,0,0,0,22,,0
731,0,매의 품,0.0,0.0,0.0,0.0,0,0,0,22,,0
732,0,유목민 터,0.0,0.0,0.0,0.0,0,0,0,22,,0
733,0,바람 길,0.0,0.0,0.0,0.0,0,0,0,22,0,0
734,0,낮의 눈,0.0,0.0,0.0,0.0,0,0,0,22,,0
735,0,박쥐 동굴,24727.0,8335.0,313.78418,188.0,22012,11,0,22,,
736,0,잿빛안개 부락,0.0,0.0,0.0,0.0,0,0,0,22,,189
737,0,마음의 고향,0.0,0.0,0.0,0.0,0,0,0,22,,0
738,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,22,,208
739,0,매바위 벌판,0.0,0.0,0.0,0.0,0,0,0,22,0,0
740,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,22,,208
741,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,22,,208
742,0,옥시언 상단,0.0,0.0,0.0,0.0,0,0,0,22,,189
743,0,시치미 약탈단 본거지,0.0,0.0,0.0,0.0,0,0,0,22,,0
744,0,작은매바위,0.0,0.0,0.0,0.0,0,0,0,22,,
745,0,매발톱 기슭,0.0,0.0,0.0,0.0,0,0,0,22,0,0
746,0,가온달 부락,0.0,0.0,0.0,0.0,0,0,0,22,,189
747,0,흰구름 길,0.0,0.0,0.0,0.0,0,0,0,22,0,0
748,0,흰구름결 부락,0.0,0.0,0.0,0.0,0,0,0,22,,189
749,0,안개 동굴,22692.0,9322.0,393.899292,236.0,22011,11,0,22,,
750,0,밤의 눈,0.0,0.0,0.0,0.0,0,0,0,22,,0
751,0,풀피리 바이암 소굴,0.0,0.0,0.0,0.0,0,0,0,22,,0
752,0,티백의 제재소,0.0,0.0,0.0,0.0,0,0,0,24,,
753,0,바위언덕 마을,0.0,0.0,0.0,0.0,0,0,0,24,,183
754,0,이프나의 후예 야영지,0.0,0.0,0.0,0.0,0,0,0,24,,0
755,0,바람막이 숲,0.0,0.0,0.0,0.0,0,0,0,1,,
756,0,트록스크 산,0.0,0.0,0.0,0.0,0,0,0,24,0,0
757,0,갈라진 대지,0.0,0.0,0.0,0.0,0,0,0,24,0,0
758,0,트록스크 강,0.0,0.0,0.0,0.0,0,0,0,24,0,0
759,0,들소몰이 벌판,0.0,0.0,0.0,0.0,0,0,0,1,0,0
760,0,박물관,0.0,0.0,0.0,0.0,0,0,278,17,,191
761,0,서부 거주지,0.0,0.0,0.0,0.0,0,0,278,17,,191
762,0,서부 대로,0.0,0.0,0.0,0.0,0,0,278,17,,191
763,0,남부 거주지,0.0,0.0,0.0,0.0,0,0,278,17,,191
764,0,동부 대로,0.0,0.0,0.0,0.0,0,0,278,17,,191
765,0,북부 거주지,0.0,0.0,0.0,0.0,0,0,278,17,,191
766,0,동부 거주지,0.0,0.0,0.0,0.0,0,0,278,17,,191
767,0,추모 광장,0.0,0.0,0.0,0.0,0,0,278,17,,191
768,0,매의 무덤,0.0,0.0,0.0,0.0,0,0,0,22,,0
769,0,창고,0.0,0.0,0.0,0.0,0,0,0,17,,0
770,0,양조장,0.0,0.0,0.0,0.0,0,0,0,17,,
771,0,식지 않는 백사장,0.0,0.0,0.0,0.0,0,0,0,17,,0
772,0,상어톱 해안,0.0,0.0,0.0,0.0,0,0,0,17,,0
773,0,회오리 해안,0.0,0.0,0.0,0.0,0,0,0,17,,0
774,0,태양탑 공원,0.0,0.0,0.0,0.0,0,0,278,17,,191
775,0,나디르의 탑,0.0,0.0,0.0,0.0,0,0,278,17,,191
776,0,나디르의 창 병영,0.0,0.0,0.0,0.0,0,0,278,17,,191
777,0,창날 골목,0.0,0.0,0.0,0.0,0,0,278,17,,191
778,0,버려진 초소,0.0,0.0,0.0,0.0,0,0,0,1,0,0
779,0,침묵의 거상 : 왼쪽 팔 - 계단실,0.0,0.0,0.0,0.0,0,32,82,29,0,0
780,0,침묵의 거상 : 가슴 - 채석장,0.0,0.0,0.0,0.0,0,32,82,29,0,0
781,0,침묵의 거상 : 배 - 골렘 실험실,0.0,0.0,0.0,0.0,0,32,82,29,0,0
782,0,침묵의 거상 : 오른 어깨 - 현장감독의 방,0.0,0.0,0.0,0.0,0,32,82,29,,
783,0,침묵의 거상 : 허리 - 화학 공장,0.0,0.0,0.0,0.0,0,32,82,29,0,0
784,0,침묵의 거상 : 왼쪽 다리 - 감옥,0.0,0.0,0.0,0.0,0,32,82,29,0,0
785,0,침묵의 거상 : 머리 - 가짜 현인의 방,0.0,0.0,0.0,0.0,0,32,82,29,0,0
786,0,재개발 지역,0.0,0.0,0.0,0.0,0,0,278,17,,191
787,0,잊혀진 폐허,0.0,0.0,0.0,0.0,0,0,0,24,,0
788,0,용의 틈,0.0,0.0,0.0,0.0,0,0,0,32,0,0
789,0,추격자의 벌판 : 불꽃서슬 부족 야영지,0.0,0.0,0.0,0.0,0,0,0,32,,0
790,0,추격자의 벌판 : 잔물결 호수,0.0,0.0,0.0,0.0,0,0,0,32,0,0
791,0,추격자의 벌판 : 멧돼지 사냥터,0.0,0.0,0.0,0.0,0,0,0,32,0,0
792,0,폭주 워본의 집,0.0,0.0,0.0,0.0,0,0,0,32,,0
793,0,메마른 가시밭,0.0,0.0,0.0,0.0,0,0,0,32,0,0
794,0,메마른 가시밭 : 용의 틈 관측소,0.0,0.0,0.0,0.0,0,0,0,32,0,0
795,0,메마른 가시밭 : 가시 선인장 숲,0.0,0.0,0.0,0.0,0,0,0,32,0,0
796,0,메마른 가시밭 : 검은 거미 언덕,0.0,0.0,0.0,0.0,0,0,0,32,0,0
797,0,돌무덤 삼거리,0.0,0.0,0.0,0.0,0,0,0,32,0,0
798,0,돌무덤 삼거리 : 돌무덤,0.0,0.0,0.0,0.0,0,0,0,32,0,0
799,0,돌무덤 삼거리 : 중앙 탑,0.0,0.0,0.0,0.0,0,0,0,32,0,0
800,0,흙먼지 광산,0.0,0.0,0.0,0.0,0,0,0,32,0,0
801,0,흙먼지 광산 : 먼지 광산 마을,0.0,0.0,0.0,0.0,0,0,0,32,0,0
802,0,이글거리는 황야,0.0,0.0,0.0,0.0,0,0,0,32,0,0
803,0,이글거리는 황야 : 서쪽 마을,0.0,0.0,0.0,0.0,0,0,0,32,0,0
804,0,이글거리는 황야 : 악마 사냥꾼 시험장,0.0,0.0,0.0,0.0,0,0,0,32,0,0
805,0,속죄의 도시,0.0,0.0,0.0,0.0,0,0,0,32,0,0
806,0,속죄의 도시 : 비행선 승강장,0.0,0.0,0.0,0.0,0,0,0,32,0,0
807,0,속죄의 도시 : 장로 지구,0.0,0.0,0.0,0.0,0,0,0,32,0,0
808,0,속죄의 도시 : 상업 지구,0.0,0.0,0.0,0.0,0,0,0,32,0,0
809,0,속죄의 도시 : 법정,0.0,0.0,0.0,0.0,0,0,0,32,0,0
810,0,속죄의 도시 : 은행,0.0,0.0,0.0,0.0,0,0,0,32,0,0
811,0,속죄의 도시 : 경매장,0.0,0.0,0.0,0.0,0,0,0,32,0,0
812,0,추격자의 벌판,0.0,0.0,0.0,0.0,0,0,0,32,0,0
813,0,돌무덤 삼거리 : 탑의 유적,0.0,0.0,0.0,0.0,0,0,0,32,0,0
814,0,이글거리는 황야 : 봉인 기원 문양,0.0,0.0,0.0,0.0,0,0,0,32,0,0
815,0,추격자의 벌판 : 맹수의 땅,0.0,0.0,0.0,0.0,0,0,0,32,0,0
816,0,추격자의 벌판 : 하피 둥지,0.0,0.0,0.0,0.0,0,0,0,32,0,0
817,0,추격자의 벌판 : 멧돼지 사냥터,0.0,0.0,0.0,0.0,0,0,0,32,0,0
818,0,불볕황야,0.0,0.0,0.0,0.0,0,0,0,32,0,0
819,0,불볕황야,0.0,0.0,0.0,0.0,0,0,0,32,0,0
820,0,불볕황야,0.0,0.0,0.0,0.0,0,0,0,32,0,0
822,0,피고름 해적단 마을,0.0,0.0,0.0,0.0,0,0,0,33,,0
823,0,황금갈기 부족 본거지,0.0,0.0,0.0,0.0,0,0,0,33,,0
824,0,도로시의 집,0.0,0.0,0.0,0.0,0,0,0,33,,0
825,0,마법사 에다드의 집,0.0,0.0,0.0,0.0,0,0,0,33,,0
826,0,농가,0.0,0.0,0.0,0.0,0,0,0,33,,
827,0,농가,0.0,0.0,0.0,0.0,0,0,0,33,,0
828,0,군량 저장고,0.0,0.0,0.0,0.0,0,0,0,33,,0
829,0,용병 야영지,0.0,0.0,0.0,0.0,0,0,0,33,,0
830,0,용병 야영지,0.0,0.0,0.0,0.0,0,0,0,33,,0
831,0,공병 훈련장,0.0,0.0,0.0,0.0,0,0,0,33,,0
833,0,대포 사격장,0.0,0.0,0.0,0.0,0,0,0,33,,0
834,0,백병전 훈련장,0.0,0.0,0.0,0.0,0,0,0,33,,0
835,0,늪지대,0.0,0.0,0.0,0.0,0,0,0,33,,
836,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
837,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
838,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
839,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
840,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
841,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
842,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
843,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
844,0,폐허 도시,0.0,0.0,0.0,0.0,0,0,0,38,0,0
845,0,검은 숲,0.0,0.0,0.0,0.0,0,0,0,38,0,0
846,0,주거 지역,0.0,0.0,0.0,0.0,0,0,0,38,0,0
847,0,세바스티안 백작의 휴양지,0.0,0.0,0.0,0.0,0,0,0,26,,
848,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,23,,208
850,0,붉은갈기 놀 소굴,0.0,0.0,0.0,0.0,0,0,0,23,,
851,0,거대 개미 서식지,0.0,0.0,0.0,0.0,0,0,0,23,,0
852,0,땅 벌레 구덩이,0.0,0.0,0.0,0.0,0,0,0,23,,
853,0,그림자 매의 은신처,0.0,0.0,0.0,0.0,0,0,0,23,,0
854,0,하리하란 야영지,0.0,0.0,0.0,0.0,0,0,0,26,,190
855,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,33,,208
856,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,33,,208
857,0,스톨텐베르그 성채,0.0,0.0,0.0,0.0,0,0,0,35,,0
858,0,저거너트 점령지,0.0,0.0,0.0,0.0,0,0,0,22,,0
859,0,저거너트 점령지,0.0,0.0,0.0,0.0,0,0,0,22,,0
860,0,식생 연구 야영지,0.0,0.0,0.0,0.0,0,0,0,14,,
861,0,밀수꾼 토벌 전초기지,0.0,0.0,0.0,0.0,0,0,0,14,,
862,0,오크 주둔지,0.0,0.0,0.0,0.0,0,0,0,14,,0
863,0,정령의 고원,0.0,0.0,0.0,0.0,0,0,0,14,,0
864,0,젖소 방목지,0.0,0.0,0.0,0.0,0,0,0,14,,0
865,0,검은쇠고리 오크 부락,0.0,0.0,0.0,0.0,0,0,0,15,,
866,0,자유도,20163.0,18396.0,1495.482056,896.0,40011,59,0,44,,273
867,0,자유도 : 주거지역,0.0,0.0,0.0,0.0,0,0,866,44,,208
868,0,제뮤니아 야영지,0.0,0.0,0.0,0.0,0,0,0,2,,0
869,0,으르렁거리는 섬,0.0,0.0,0.0,0.0,0,0,0,48,,0
870,0,이니스테르 기념비,0.0,0.0,0.0,0.0,0,0,0,35,,0
871,0,건널 수 없는 해협,0.0,0.0,0.0,0.0,0,0,0,35,,0
872,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,14,,208
873,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,14,,208
874,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,14,,208
875,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,9,,208
876,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,24,,208
877,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,13,,208
878,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,22,,208
879,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,33,,208
880,0,레안데르 왕자 기념비,0.0,0.0,0.0,0.0,0,0,0,35,,
881,0,염원의 강 상류,0.0,0.0,0.0,0.0,0,0,0,35,,0
882,0,장미 장원 농경지,0.0,0.0,0.0,0.0,0,0,0,35,,
883,0,옛 말리카족 부락,0.0,0.0,0.0,0.0,0,0,0,35,,0
884,0,악마의 탑,0.0,0.0,0.0,0.0,0,0,0,35,,0
885,0,고래 해체장,0.0,0.0,0.0,0.0,0,0,468,35,,0
886,0,후작 저택,0.0,0.0,0.0,0.0,0,0,468,35,,191
887,0,농부들의 숙소,0.0,0.0,0.0,0.0,0,0,0,35,,0
888,0,하디르의 저택,0.0,0.0,0.0,0.0,0,0,0,35,,0
889,0,보랏빛 강,0.0,0.0,0.0,0.0,0,0,0,35,,0
890,0,장미 장원 저택,0.0,0.0,0.0,0.0,0,0,0,35,,0
891,0,의식의 탑,0.0,0.0,0.0,0.0,0,0,0,35,,0
892,0,국경 방벽,0.0,0.0,0.0,0.0,0,0,0,35,,0
893,0,해양 주거지역,0.0,0.0,0.0,0.0,0,0,0,1,,208
894,0,뱀비늘 부족 주둔지,0.0,0.0,0.0,0.0,0,0,0,33,,0
895,0,공동묘지,0.0,0.0,0.0,0.0,0,0,0,33,,
897,0,파도가 부서지는 바위섬,0.0,0.0,0.0,0.0,0,0,0,1,,0
898,0,무법 마을,0.0,0.0,0.0,0.0,0,0,0,54,,183
899,0,수호의 야영지,0.0,0.0,0.0,0.0,0,0,0,54,,183
900,0,트리스테 극단 야영지,0.0,0.0,0.0,0.0,0,0,0,54,,183
901,0,고대 신앙자의 성,0.0,0.0,0.0,0.0,0,0,0,54,,0
902,0,악명의 골짜기,0.0,0.0,0.0,0.0,0,0,0,54,,0
903,0,붉은머리 오크 소굴,0.0,0.0,0.0,0.0,0,0,0,54,,
904,0,그림자 숲,0.0,0.0,0.0,0.0,0,0,0,54,,0
905,0,저주받은 습지,0.0,0.0,0.0,0.0,0,0,0,54,,0
906,0,죽음의 늪,0.0,0.0,0.0,0.0,0,0,0,54,,0
907,0,황금바다 해적 은신처,0.0,0.0,0.0,0.0,0,0,0,54,,0
908,0,무자비한 수렁,0.0,0.0,0.0,0.0,0,0,0,54,,0
909,0,초원의 띠: 비행장,0.0,0.0,0.0,0.0,0,0,0,53,,0
910,0,푸른송곳니 부락,0.0,0.0,0.0,0.0,0,0,0,53,,189
911,0,기원의 언덕,0.0,0.0,0.0,0.0,0,0,0,53,,0
912,0,초원의 심장,0.0,0.0,0.0,0.0,0,0,0,53,,0
913,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,53,,208
914,0,바람돌 유적지,0.0,0.0,0.0,0.0,0,0,0,53,,0
915,0,검은상아 밀렵단 본거지,0.0,0.0,0.0,0.0,0,0,0,53,,
916,0,원대륙 횡단 연구소,0.0,0.0,0.0,0.0,0,0,0,59,,
917,0,하늘정원 마을,0.0,0.0,0.0,0.0,0,0,0,59,,189
918,0,오염된 경작지,0.0,0.0,0.0,0.0,0,0,0,59,,0
919,0,저주받은 마을,0.0,0.0,0.0,0.0,0,0,0,59,,185
920,0,비취 마을,0.0,0.0,0.0,0.0,0,0,0,59,,189
921,0,하늘계단,0.0,0.0,0.0,0.0,0,0,0,59,,
922,0,버림받은 자의 숲,0.0,0.0,0.0,0.0,0,0,0,59,,0
923,0,웅크린 호랑이의 숲,0.0,0.0,0.0,0.0,0,0,0,59,,0
924,0,수상한 제단,0.0,0.0,0.0,0.0,0,0,0,59,,0
925,0,선왕의 정자,0.0,0.0,0.0,0.0,0,0,0,59,,0
926,0,비취 농경지 피난처,0.0,0.0,0.0,0.0,0,0,0,59,,
927,0,모란농장,0.0,0.0,0.0,0.0,0,0,0,59,,0
928,0,공동묘지,0.0,0.0,0.0,0.0,0,0,0,59,,0
929,0,눈사자 경마장,0.0,0.0,0.0,0.0,0,0,0,59,,0
930,0,베로에,0.0,0.0,0.0,0.0,0,0,0,59,,0
931,0,하늘정원,0.0,0.0,0.0,0.0,0,0,0,59,,0
932,0,테미캣 부락,0.0,0.0,0.0,0.0,0,0,0,59,,189
933,0,현인의 암자,0.0,0.0,0.0,0.0,0,0,0,59,,0
934,0,테미의 흔적,0.0,0.0,0.0,0.0,0,0,0,59,,0
935,0,신의 채찍 은거지,0.0,0.0,0.0,0.0,0,0,0,59,,0
936,0,현인의 암자,0.0,0.0,0.0,0.0,0,0,0,59,,0
937,0,고고학자의 현장사무소,0.0,0.0,0.0,0.0,0,0,0,59,,0
938,0,비취 웅덩이,0.0,0.0,0.0,0.0,0,0,0,59,,
939,0,농부들의 쉼터,0.0,0.0,0.0,0.0,0,0,0,59,,0
940,0,비취 계곡,0.0,0.0,0.0,0.0,0,0,0,59,,
941,0,왕의 밀실,0.0,0.0,0.0,0.0,0,0,0,59,,0
942,0,집무실,0.0,0.0,0.0,0.0,0,0,0,59,,0
943,0,베로에 비행장,0.0,0.0,0.0,0.0,0,0,0,59,,0
944,0,화합의 초원,0.0,0.0,0.0,0.0,0,0,0,53,,0
945,0,외로운 오아시스,0.0,0.0,0.0,0.0,0,0,0,2,,0
946,0,풀바람 초원,0.0,0.0,0.0,0.0,0,0,0,53,,0
947,0,릴리엇 강 하류,0.0,0.0,0.0,0.0,0,0,0,2,,0
948,0,흰 구름 봉우리,0.0,0.0,0.0,0.0,0,0,0,36,,0
949,0,양식장,0.0,0.0,0.0,0.0,0,0,0,1,,0
950,0,옛 처형터,0.0,0.0,0.0,0.0,0,0,0,60,,0
951,0,처형대,0.0,0.0,0.0,0.0,0,0,0,60,,0
952,0,약초꾼 야영지,0.0,0.0,0.0,0.0,0,0,0,60,,
953,0,야생동물 출입방지 초소,0.0,0.0,0.0,0.0,0,0,0,60,,0
954,0,하리하랄라야의 폐허,0.0,0.0,0.0,0.0,0,0,0,60,,0
955,0,석공 마을,0.0,0.0,0.0,0.0,0,0,0,60,,189
956,0,가루다 서식지,0.0,0.0,0.0,0.0,0,0,0,60,,0
957,0,폐허 도시,0.0,0.0,0.0,0.0,0,0,0,60,,0
958,0,전하의 탑,0.0,0.0,0.0,0.0,0,0,0,60,,0
959,0,제자들의 마을,0.0,0.0,0.0,0.0,0,0,0,60,,0
960,0,황금비늘 성역,0.0,0.0,0.0,0.0,0,0,0,60,,0
961,0,황금비늘 정원,0.0,0.0,0.0,0.0,0,0,0,60,,0
962,0,고고학자 야영지,0.0,0.0,0.0,0.0,0,0,0,60,,
963,0,고고학자 마을,0.0,0.0,0.0,0.0,0,0,0,60,,190
964,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,60,,208
965,0,검은나무 장벽,0.0,0.0,0.0,0.0,0,0,0,60,,0
966,0,공용 농장,0.0,0.0,0.0,0.0,0,0,0,1,,208
967,0,공용 목장,0.0,0.0,0.0,0.0,0,0,0,1,,208
968,0,공용 수목원,0.0,0.0,0.0,0.0,0,0,0,1,,208
969,0,잠자는 숲,0.0,0.0,0.0,0.0,0,0,0,60,,0
970,0,언덕,0.0,0.0,0.0,0.0,0,0,0,60,,0
971,0,이슈바라 유물 보존회 집결지,0.0,0.0,0.0,0.0,0,0,0,60,,0
972,0,궁전 폐허,0.0,0.0,0.0,0.0,0,0,0,60,,0
973,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,52,,208
974,0,탈것 축사,0.0,0.0,0.0,0.0,0,0,0,1,,208
975,0,하얀 놀 부락,0.0,0.0,0.0,0.0,0,0,0,52,,
976,0,황금 바다 서쪽,0.0,0.0,0.0,0.0,0,0,0,66,,0
977,0,황금 바다 동쪽,0.0,0.0,0.0,0.0,0,0,0,66,,0
978,0,아홉 불길의 제단,0.0,0.0,0.0,0.0,0,0,0,64,,0
979,0,몰락한 예배당,0.0,0.0,0.0,0.0,0,0,0,64,,0
980,0,신념의 훈련장,0.0,0.0,0.0,0.0,0,0,0,64,,0
981,0,단죄를 위한 집회장,0.0,0.0,0.0,0.0,0,0,0,64,,217
982,0,거대 바이암 부락,0.0,0.0,0.0,0.0,0,0,0,52,,0
983,0,물안개 마을,0.0,0.0,0.0,0.0,0,0,0,52,,189
984,0,썩어버린 연못,0.0,0.0,0.0,0.0,0,0,0,63,,0
985,0,실험체 보관소,0.0,0.0,0.0,0.0,0,0,0,63,,0
986,0,강령술사의 처소,0.0,0.0,0.0,0.0,0,0,0,63,,0
987,0,폐수 웅덩이,0.0,0.0,0.0,0.0,0,0,0,63,,0
988,0,망자의 다리,0.0,0.0,0.0,0.0,0,0,0,63,,0
989,0,하디르의 거처,0.0,0.0,0.0,0.0,0,0,0,63,,0
990,0,시체처리장,0.0,0.0,0.0,0.0,0,0,0,63,,218
991,0,무기고 정문,0.0,0.0,0.0,0.0,0,0,0,56,,0
992,0,손가락 수집가의 초소,0.0,0.0,0.0,0.0,0,0,0,56,,0
993,0,그을린 화약고,0.0,0.0,0.0,0.0,0,0,0,56,,0
994,0,저주받은 회랑,0.0,0.0,0.0,0.0,0,0,0,56,,215
995,0,가랑돌 갈림길,0.0,0.0,0.0,0.0,0,0,0,2,,0
996,0,아스트라 동굴,17471.0,8569.0,655.942444,393.0,22032,9,0,17,,
997,0,황금 풍차 농가,0.0,0.0,0.0,0.0,0,0,0,33,,0
998,0,공용 농장,0.0,0.0,0.0,0.0,0,0,0,1,,208
999,0,,0.0,0.0,0.0,0.0,0,0,0,79,,
1000,0,유리 해안,0.0,0.0,0.0,0.0,0,0,0,68,,
1001,0,바람자취 부락의 성역,0.0,0.0,0.0,0.0,0,0,0,22,,
1002,0,이즈나 항구,0.0,0.0,0.0,0.0,0,0,144,15,,
1003,0,한낮의 휴식터,0.0,0.0,0.0,0.0,0,0,0,22,,
1004,0,눈사자 바위 야영지,0.0,0.0,0.0,0.0,0,0,0,53,,
1005,0,눈사자 휴식처 야영지,0.0,0.0,0.0,0.0,0,0,0,52,,
1006,0,은행,0.0,0.0,0.0,0.0,0,0,542,16,,191
1007,0,제작 지구,0.0,0.0,0.0,0.0,0,0,542,16,,191
1008,0,상업 지구,0.0,0.0,0.0,0.0,0,0,542,16,,191
1009,0,여관,0.0,0.0,0.0,0.0,0,0,542,16,,191
1010,0,스콧의 집,0.0,0.0,0.0,0.0,0,0,0,4,,
1011,0,무투회장,0.0,0.0,0.0,0.0,0,0,0,9,,
1012,0,버려진 철교,0.0,0.0,0.0,0.0,0,0,0,77,,
1013,0,네르타의 은신처,0.0,0.0,0.0,0.0,0,0,0,77,,
1014,0,도적단 창고,0.0,0.0,0.0,0.0,0,0,0,77,,
1015,0,감춰진 공동,0.0,0.0,0.0,0.0,0,0,0,77,,
1016,0,오카페의 거처,0.0,0.0,0.0,0.0,0,0,0,77,,214
1017,0,피 묻은 손 창고,0.0,0.0,0.0,0.0,0,0,0,2,,183
1018,0,비명 지르는 사육장,0.0,0.0,0.0,0.0,0,0,0,78,,
1019,0,서쪽 공원,0.0,0.0,0.0,0.0,0,0,37,10,,
1020,0,빼앗긴 자들의 전당,0.0,0.0,0.0,0.0,0,0,0,78,,
1021,0,검은 뱀 구렁텅이,0.0,0.0,0.0,0.0,0,0,0,78,,216
1022,0,흐느끼는 납골당,0.0,0.0,0.0,0.0,0,0,0,78,,
1023,0,빈센시오 가족의 집,0.0,0.0,0.0,0.0,0,0,542,16,,
1024,0,그림자 매 총본부,0.0,0.0,0.0,0.0,0,0,278,17,,191
1025,0,사미아드의 고서점,0.0,0.0,0.0,0.0,0,0,278,17,,191
1026,0,그림자 매 집결지,0.0,0.0,0.0,0.0,0,0,542,16,,
1027,0,오스테라 항구 술집 '떠도는 별',0.0,0.0,0.0,0.0,0,0,578,14,,191
1028,0,루브크라프스 연구소,0.0,0.0,0.0,0.0,0,0,278,17,,191
1029,0,그림자 매 은신처,0.0,0.0,0.0,0.0,0,0,278,17,,191
1030,0,신의 채찍 본부,0.0,0.0,0.0,0.0,0,0,542,16,,
1031,0,죽음의 향료 제조실,0.0,0.0,0.0,0.0,0,0,0,80,,
1032,0,두려운 맛의 주방,0.0,0.0,0.0,0.0,0,0,0,80,,
1033,0,타오르는 회오리의 방,0.0,0.0,0.0,0.0,0,0,0,80,,
1034,0,깨어난 악몽의 산실,0.0,0.0,0.0,0.0,0,0,0,80,,
1035,0,혼돈의 응접실,0.0,0.0,0.0,0.0,0,0,0,80,,
1036,0,생사의 유희장,0.0,0.0,0.0,0.0,0,0,0,80,,
1037,0,숨겨진 방,0.0,0.0,0.0,0.0,0,0,0,80,,
1038,0,미치광이의 침실,0.0,0.0,0.0,0.0,0,0,0,80,,
1039,0,미궁 지킴이의 거실,0.0,0.0,0.0,0.0,0,0,0,80,,
1040,0,영혼을 씻는 욕실,0.0,0.0,0.0,0.0,0,0,0,80,,
1041,0,영혼을 가두는 침실,0.0,0.0,0.0,0.0,0,0,0,80,,
1042,0,파괴를 꿈꾸는 미궁,0.0,0.0,0.0,0.0,0,0,0,80,,219
1043,0,조각난 파괴의 방,0.0,0.0,0.0,0.0,0,0,0,80,,
1044,0,균열된 파괴의 방,0.0,0.0,0.0,0.0,0,0,0,80,,
1045,0,돌이 흐르는 길,0.0,0.0,0.0,0.0,0,0,0,80,,
1046,0,불을 토하는 길,0.0,0.0,0.0,0.0,0,0,0,80,,
1047,0,죽음의 지름길,0.0,0.0,0.0,0.0,0,0,0,80,,
1048,0,분홍학 놀이터,0.0,0.0,0.0,0.0,0,0,0,1,,
1049,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,59,,208
1050,0,버려진 훈련소,0.0,0.0,0.0,0.0,0,0,0,59,,
1051,0,저주받은 마을,0.0,0.0,0.0,0.0,0,0,0,59,,185
1052,0,코산의 아이들 은거지,0.0,0.0,0.0,0.0,0,0,0,59,,
1053,0,비취 농경지,0.0,0.0,0.0,0.0,0,0,0,59,,
1056,0,주거지역,0.0,0.0,0.0,0.0,0,0,0,68,,208
1057,0,공동묘지 지하,29180.0,9337.0,245.352524,147.0,22112,23,0,59,,
1059,0,물결 머금는 섬,0.0,0.0,0.0,0.0,0,0,0,83,,208
1060,0,달머리 섬,0.0,0.0,0.0,0.0,0,0,0,72,,208
