id,item_id,slot_type_id,type_id,base_enchantable,asset_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id
4189,19240,5,1,t,788,,,f,t,100,t,,0,0,t,3
4190,19241,7,1,t,1056,,,f,t,100,t,,0,0,t,3
4191,19242,1,1,t,1816,,,f,t,100,t,,0,0,t,3
4192,19243,3,1,t,2242,,,f,t,100,t,,0,0,t,3
4193,19244,8,1,t,0,,,f,t,100,t,,0,0,t,1
4194,19245,6,1,t,2216,,,f,t,100,t,,0,0,t,3
4195,19246,4,1,t,0,,,f,t,100,t,,0,0,t,1
4196,19247,5,1,t,788,,,f,t,100,t,,0,0,t,3
4197,19248,7,1,t,1056,,,f,t,100,t,,0,0,t,3
4198,19249,1,1,t,1816,,,f,t,100,t,,0,0,t,3
4199,19250,3,1,t,2242,,,f,t,100,t,,0,0,t,3
4200,19251,8,1,t,0,,,f,t,100,t,,0,0,t,1
4201,19252,6,1,t,2216,,,f,t,100,t,,0,0,t,3
4202,19253,4,1,t,0,,,f,t,100,t,,0,0,t,1
4203,19254,5,1,t,788,,,f,t,100,t,,0,0,t,3
4204,19255,7,1,t,1056,,,f,t,100,t,,0,0,t,3
4205,19256,1,2,t,1037,,,f,t,100,t,,0,0,t,3
4206,19257,3,2,t,1023,,,f,t,100,t,,0,0,t,3
4207,19258,8,2,t,0,,,f,t,100,t,,0,0,t,1
4208,19259,6,2,t,876,,,f,t,100,t,,0,0,t,3
4209,19260,4,2,t,0,,,f,t,100,t,,0,0,t,1
4210,19261,5,2,t,1201,,,f,t,100,t,,0,0,t,3
4211,19262,7,2,t,1745,,,f,t,100,t,,0,0,t,3
4212,19263,1,2,t,1037,,,f,t,100,t,,0,0,t,3
4213,19264,3,2,t,1023,,,f,t,100,t,,0,0,t,3
4214,19265,8,2,t,0,,,f,t,100,t,,0,0,t,1
4215,19266,6,2,t,876,,,f,t,100,t,,0,0,t,3
4216,19267,4,2,t,0,,,f,t,100,t,,0,0,t,1
4217,19268,5,2,t,1201,,,f,t,100,t,,0,0,t,3
4218,19269,7,2,t,1745,,,f,t,100,t,,0,0,t,3
4219,19270,1,2,t,1037,,,f,t,100,t,,0,0,t,3
4220,19271,3,2,t,1023,,,f,t,100,t,,0,0,t,3
4221,19272,8,2,t,0,,,f,t,100,t,,0,0,t,1
4222,19273,6,2,t,876,,,f,t,100,t,,0,0,t,3
4223,19274,4,2,t,0,,,f,t,100,t,,0,0,t,1
4224,19275,5,2,t,1201,,,f,t,100,t,,0,0,t,3
4225,19276,7,2,t,1745,,,f,t,100,t,,0,0,t,3
4226,19277,1,2,t,1037,,,f,t,100,t,,0,0,t,3
4227,19278,3,2,t,1023,,,f,t,100,t,,0,0,t,3
4228,19279,8,2,t,0,,,f,t,100,t,,0,0,t,1
4229,19280,6,2,t,876,,,f,t,100,t,,0,0,t,3
4230,19281,4,2,t,0,,,f,t,100,t,,0,0,t,1
4231,19282,5,2,t,1201,,,f,t,100,t,,0,0,t,3
4232,19283,7,2,t,1745,,,f,t,100,t,,0,0,t,3
4233,19284,1,2,t,1037,,,f,t,100,t,,0,0,t,3
4234,19285,3,2,t,1023,,,f,t,100,t,,0,0,t,3
4235,19286,8,2,t,0,,,f,t,100,t,,0,0,t,1
4236,19287,6,2,t,876,,,f,t,100,t,,0,0,t,3
4237,19288,4,2,t,0,,,f,t,100,t,,0,0,t,1
4238,19289,5,2,t,1201,,,f,t,100,t,,0,0,t,3
4239,19290,7,2,t,1745,,,f,t,100,t,,0,0,t,3
4240,19291,1,3,t,1731,,,f,t,100,t,,0,0,t,3
4241,19292,3,3,t,1732,,,f,t,100,t,,0,0,t,3
4242,19293,8,3,t,0,,,f,t,100,t,,0,0,t,1
4243,19294,6,3,t,559,,,f,t,100,t,,0,0,t,3
4244,19295,4,3,t,0,,,f,t,100,t,,0,0,t,1
4245,19296,5,3,t,561,,,f,t,100,t,,0,0,t,3
4246,19297,7,3,t,1264,,,f,t,100,t,,0,0,t,3
4247,19298,1,3,t,1731,,,f,t,100,t,,0,0,t,3
4248,19299,3,3,t,1732,,,f,t,100,t,,0,0,t,3
4249,19300,8,3,t,0,,,f,t,100,t,,0,0,t,1
4250,19301,6,3,t,559,,,f,t,100,t,,0,0,t,3
4251,19302,4,3,t,0,,,f,t,100,t,,0,0,t,1
4252,19303,5,3,t,561,,,f,t,100,t,,0,0,t,3
4253,19304,7,3,t,1264,,,f,t,100,t,,0,0,t,3
4254,19305,1,3,t,1731,,,f,t,100,t,,0,0,t,3
4255,19306,3,3,t,1732,,,f,t,100,t,,0,0,t,3
4256,19307,8,3,t,0,,,f,t,100,t,,0,0,t,1
4257,19308,6,3,t,559,,,f,t,100,t,,0,0,t,3
4258,19309,4,3,t,0,,,f,t,100,t,,0,0,t,1
4259,19310,5,3,t,561,,,f,t,100,t,,0,0,t,3
4260,19311,7,3,t,1264,,,f,t,100,t,,0,0,t,3
4261,19312,1,3,t,1731,,,f,t,100,t,,0,0,t,3
4262,19313,3,3,t,1732,,,f,t,100,t,,0,0,t,3
4263,19314,8,3,t,0,,,f,t,100,t,,0,0,t,1
4264,19315,6,3,t,559,,,f,t,100,t,,0,0,t,3
4265,19316,4,3,t,0,,,f,t,100,t,,0,0,t,1
4266,19317,5,3,t,561,,,f,t,100,t,,0,0,t,3
4267,19318,7,3,t,1264,,,f,t,100,t,,0,0,t,3
4268,19319,1,3,t,1731,,,f,t,100,t,,0,0,t,3
4269,19320,3,3,t,1732,,,f,t,100,t,,0,0,t,3
4270,19321,8,3,t,0,,,f,t,100,t,,0,0,t,1
4271,19322,6,3,t,559,,,f,t,100,t,,0,0,t,3
4272,19323,4,3,t,0,,,f,t,100,t,,0,0,t,1
4273,19324,5,3,t,561,,,f,t,100,t,,0,0,t,3
4274,19325,7,3,t,1264,,,f,t,100,t,,0,0,t,3
4275,19326,1,1,t,1322,64,111,f,t,100,t,,0,0,t,3
4276,19327,3,1,t,1323,64,111,f,t,100,t,,0,0,t,3
4277,19328,8,1,t,0,64,111,f,t,100,t,,0,0,t,1
4278,19329,6,1,t,1325,74,111,f,t,100,t,,0,0,t,3
4279,19330,4,1,t,0,63,111,f,t,100,t,,0,0,t,1
4280,19331,5,1,t,1324,74,111,f,t,100,t,,0,0,t,3
4281,19332,7,1,t,1326,62,111,f,t,100,t,,0,0,t,3
4282,19333,1,3,t,2305,45,113,f,t,100,t,,0,0,t,3
4283,19334,3,3,t,2306,46,113,f,t,100,t,,0,0,t,3
4284,19335,8,3,t,0,1,113,f,t,100,t,,0,0,t,1
4285,19336,6,3,t,2308,71,113,f,t,100,t,,0,0,t,3
4286,19337,4,3,t,0,1,113,f,t,100,t,,0,0,t,1
4287,19338,5,3,t,2307,46,113,f,t,100,t,,0,0,t,3
4288,19339,7,3,t,2309,1,113,f,t,100,t,,0,0,t,3
4289,19344,1,1,t,674,56,,f,t,100,t,,0,0,t,3
4290,19345,1,1,t,2161,62,,f,t,100,t,,0,0,t,3
4291,19346,1,1,t,2162,53,,f,t,100,t,,0,0,t,3
4292,19347,1,1,t,2163,43,,f,t,100,t,,0,0,t,3
4293,19348,1,3,t,2195,4,112,f,t,100,t,,0,0,t,3
4294,19349,3,3,t,2204,4,112,f,t,100,t,,0,0,t,3
4295,19350,8,3,t,0,4,112,f,t,100,t,,0,0,t,1
4296,19351,6,3,t,2002,4,112,f,t,100,t,,0,0,t,3
4297,19352,4,3,t,0,4,112,f,t,100,t,,0,0,t,1
4298,19353,5,3,t,2214,4,112,f,t,100,t,,0,0,t,3
4299,19354,7,3,t,2221,4,112,f,t,100,t,,0,0,t,3
4303,19369,5,1,t,1657,59,,f,t,100,t,,0,0,t,3
4304,19370,5,2,t,1567,4,,f,t,100,t,,0,0,t,3
4305,19371,5,3,t,0,19,,f,t,100,t,,0,0,t,3
4306,19372,6,1,t,1658,65,,f,t,100,t,,0,0,t,3
4307,19373,6,2,t,1568,4,,f,t,100,t,,0,0,t,3
4308,19374,6,3,t,0,19,,f,t,100,t,,0,0,t,3
4309,19376,7,1,t,1659,67,,f,t,100,t,,0,0,t,3
4310,19377,7,2,t,1569,4,,f,t,100,t,,0,0,t,3
4311,19378,7,3,t,0,19,,f,t,100,t,,0,0,t,3
4312,19379,1,2,t,674,,,f,t,100,t,,0,0,t,3
4313,19386,7,3,t,2288,,,f,t,100,t,,0,0,t,3
4314,19387,1,3,t,2289,,,f,t,100,t,,0,0,t,3
4315,19388,1,3,t,2290,,,f,t,100,t,,0,0,t,3
4316,19389,1,3,t,2291,,,f,t,100,t,,0,0,t,3
4317,19390,1,3,t,2292,,,f,t,100,t,,0,0,t,3
4318,19393,3,1,t,2296,,,f,t,100,t,,0,0,t,3
4319,19394,5,1,t,2297,,,f,t,100,t,,0,0,t,3
4320,19395,6,1,t,2298,,,f,t,100,t,,0,0,t,3
4321,19396,7,1,t,2299,,,f,t,100,t,,0,0,t,3
4322,19397,1,1,t,2300,,,f,t,100,t,,0,0,t,3
4323,19398,3,1,t,2301,,,f,t,100,t,,0,0,t,3
4324,19399,6,1,t,2302,,,f,t,100,t,,0,0,t,3
4325,19400,7,1,t,2299,,,f,t,100,t,,0,0,t,3
4326,19401,7,3,t,2288,,,f,t,100,t,,0,0,t,3
4327,19458,5,2,t,2293,,,f,t,100,t,,0,0,t,3
4328,19459,5,2,t,2295,,,f,t,100,t,,0,0,t,3
4329,19473,3,1,t,2296,,,f,t,100,t,,0,0,t,3
4330,19474,5,1,t,2297,,,f,t,100,t,,0,0,t,3
4331,19475,6,1,t,2298,,,f,t,100,t,,0,0,t,3
4332,19476,7,1,t,2299,,,f,t,100,t,,0,0,t,3
4333,19479,3,1,t,2301,,,f,t,100,t,,0,0,t,3
4334,19480,6,1,t,2302,,,f,t,100,t,,0,0,t,3
4335,19481,7,1,t,2303,,,f,t,100,t,,0,0,t,3
4336,19482,1,1,t,2300,,,f,t,100,t,,0,0,t,3
4337,19483,1,1,t,2259,39,,f,t,100,t,,0,0,t,3
4338,19484,3,1,t,2261,39,,f,t,100,t,,0,0,t,3
4339,19485,8,1,t,0,39,,f,t,100,t,,0,0,t,1
4340,19486,6,1,t,2257,39,,f,t,100,t,,0,0,t,3
4341,19487,4,1,t,0,39,,f,t,100,t,,0,0,t,1
4342,19488,5,1,t,2260,39,,f,t,100,t,,0,0,t,3
4343,19489,7,1,t,2258,39,,f,t,100,t,,0,0,t,3
4344,19490,1,2,t,2038,30,,f,t,100,t,,0,0,t,3
4345,19491,3,2,t,2033,30,,f,t,100,t,,0,0,t,3
4346,19492,8,2,t,0,30,,f,t,100,t,,0,0,t,1
4347,19493,6,2,t,2257,30,,f,t,100,t,,0,0,t,3
4348,19494,4,2,t,0,30,,f,t,100,t,,0,0,t,1
4349,19495,5,2,t,2035,30,,f,t,100,t,,0,0,t,3
4350,19496,7,2,t,2258,30,,f,t,100,t,,0,0,t,3
4351,19497,1,3,t,1944,18,,f,t,100,t,,0,0,t,1
4352,19498,3,3,t,1892,18,,f,t,100,t,,0,0,t,3
4353,19499,8,3,t,0,18,,f,t,100,t,,0,0,t,1
4354,19500,6,3,t,2002,18,,f,t,100,t,,0,0,t,3
4355,19501,4,3,t,0,18,,f,t,100,t,,0,0,t,1
4356,19502,5,3,t,2001,18,,f,t,100,t,,0,0,t,3
4357,19503,7,3,t,2155,18,,f,t,100,f,,0,0,t,3
4358,19504,5,2,t,2304,,,f,t,100,t,,0,0,t,3
4359,19509,1,3,t,2305,,,f,t,100,t,,0,0,t,3
4360,19510,3,3,t,2306,,,f,t,100,t,,0,0,t,3
4361,19511,5,3,t,2307,,,f,t,100,t,,0,0,t,3
4362,19512,6,3,t,2308,,,f,t,100,t,,0,0,t,3
4363,19513,7,3,t,2309,,,f,t,100,t,,0,0,t,3
4364,19520,3,1,t,2310,,,f,t,100,t,,0,0,t,3
4365,19528,3,1,t,2311,,,f,t,100,t,,0,0,t,3
4366,19529,3,1,t,2312,,,f,t,100,t,,0,0,t,3
4367,19530,3,1,t,2313,,,f,t,100,t,,0,0,t,3
4368,19531,3,1,t,2314,,,f,t,100,t,,0,0,t,3
4369,19533,5,1,t,2315,,,f,t,100,t,,0,0,t,3
4370,19534,1,1,t,2316,,,f,t,100,t,,0,0,t,3
4371,19535,1,1,t,2317,,,f,t,100,t,,0,0,t,3
4372,19547,3,1,t,2318,,,f,t,100,t,,0,0,t,3
4373,19548,3,1,t,2320,,,f,t,100,t,,0,0,t,3
4374,19549,3,1,t,2322,,,f,t,100,t,,0,0,t,3
4375,19550,5,1,t,2319,,,f,t,100,t,,0,0,t,3
4376,19551,5,1,t,2321,,,f,t,100,t,,0,0,t,3
4377,19552,5,1,t,2323,,,f,t,100,t,,0,0,t,3
4378,19553,3,1,t,2318,,,f,t,100,t,,0,0,t,3
4379,19554,3,1,t,2320,,,f,t,100,t,,0,0,t,3
4380,19555,3,1,t,2322,,,f,t,100,t,,0,0,t,3
4381,19556,5,1,t,2319,,,f,t,100,t,,0,0,t,3
4382,19557,5,1,t,2321,,,f,t,100,t,,0,0,t,3
4383,19558,5,1,t,2323,,,f,t,100,t,,0,0,t,3
4384,19579,1,1,t,2324,,,f,t,100,t,,0,0,t,3
4385,19581,1,1,t,2325,,,f,t,100,t,,0,0,t,3
4386,19582,1,1,t,2326,,,f,t,100,t,,0,0,t,3
4387,19583,3,1,t,2327,,,f,t,100,t,,0,0,t,3
4388,19584,3,1,t,2328,,,f,t,100,t,,0,0,t,3
4389,19585,3,1,t,2329,,,f,t,100,t,,0,0,t,3
4390,19586,5,1,t,2330,,,f,t,100,t,,0,0,t,3
4391,19587,5,1,t,2331,,,f,t,100,t,,0,0,t,3
4392,19588,5,1,t,2332,,,f,t,100,t,,0,0,t,3
4393,19589,6,1,t,2333,,,f,t,100,t,,0,0,t,3
4394,19590,7,1,t,2334,,,f,t,100,t,,0,0,t,3
4395,19591,7,1,t,2335,,,f,t,100,t,,0,0,t,3
4396,19599,3,1,t,2336,,,f,t,100,t,,0,0,t,3
4397,19600,3,1,t,2337,,,f,t,100,t,,0,0,t,3
4398,19601,3,1,t,2338,,,f,t,100,t,,0,0,t,3
4399,19602,3,1,t,2339,,,f,t,100,t,,0,0,t,3
4400,19666,9,1,t,1432,,,f,t,100,t,,0,0,t,3
4401,19668,1,3,t,2340,,,f,t,100,t,,0,0,t,3
4402,19669,1,1,t,2343,,,f,t,100,t,,0,0,t,3
4403,19670,1,1,t,2344,,,f,t,100,t,,0,0,t,3
4404,19671,5,2,t,2345,,,f,t,100,t,,0,0,t,3
4405,19672,5,2,t,2347,,,f,t,100,t,,0,0,t,3
4406,19673,5,2,t,2348,,,f,t,100,t,,0,0,t,3
4407,19674,5,2,t,2349,,,f,t,100,t,,0,0,t,3
4408,19675,5,2,t,2350,,,f,t,100,t,,0,0,t,3
4409,19676,5,2,t,2351,,,f,t,100,t,,0,0,t,3
4410,19680,7,2,t,2352,,,f,t,100,t,,0,0,t,3
4411,19716,3,1,t,2353,,,f,t,100,t,,0,0,t,3
4412,19717,3,1,t,2356,,,f,t,100,t,,0,0,t,3
4413,19718,5,1,t,2354,,,f,t,100,t,,0,0,t,3
4414,19719,7,1,t,2355,,,f,t,100,t,,0,0,t,3
4415,19720,7,1,t,2357,,,f,t,100,t,,0,0,t,3
4416,19721,3,1,t,2358,,,f,t,100,t,,0,0,t,3
4417,19722,3,1,t,2359,,,f,t,100,t,,0,0,t,3
4418,19723,3,1,t,2360,,,f,t,100,t,,0,0,t,3
4419,19724,1,1,t,2361,,,f,t,100,t,,0,0,t,3
4420,19725,1,1,t,2362,,,f,t,100,t,,0,0,t,3
4421,19726,1,1,t,2363,,,f,t,100,t,,0,0,t,3
4422,19803,1,1,t,2364,,,f,t,100,t,,0,0,t,3
4423,19804,1,1,t,2365,,,f,t,100,t,,0,0,t,3
4424,19805,1,1,t,2366,,,f,t,100,t,,0,0,t,3
4425,19806,1,1,t,2367,,,f,t,100,t,,0,0,t,3
4426,19807,1,1,t,2368,,,f,t,100,t,,0,0,t,3
4427,19814,3,1,t,2369,,,f,t,100,t,,0,0,t,3
4428,19815,3,3,t,2370,,,f,t,100,t,,0,0,t,3
4429,19816,1,3,t,2371,,,f,t,100,t,,0,0,t,3
4430,19817,5,3,t,2372,,,f,t,100,t,,0,0,t,3
4431,19818,6,3,t,2374,,,f,t,100,t,,0,0,t,3
4432,19819,7,3,t,2375,,,f,t,100,t,,0,0,t,3
4433,19820,1,2,t,2376,,,f,t,100,t,,0,0,t,3
4434,19821,1,1,t,2377,,,f,t,100,t,,0,0,t,3
4435,19822,1,2,t,2378,,,f,t,100,t,,0,0,t,3
4436,19823,5,1,t,2379,,,f,t,100,t,,0,0,t,3
4437,19824,5,2,t,2373,,,f,t,100,t,,0,0,t,3
4438,19825,6,2,t,2380,,,f,t,100,t,,0,0,t,3
4439,19826,6,1,t,2381,,,f,t,100,t,,0,0,t,3
4440,19827,7,2,t,2382,,,f,t,100,t,,0,0,t,3
4441,19828,7,1,t,2383,,,f,t,100,t,,0,0,t,3
4442,19832,3,2,t,2384,,,f,t,100,t,,0,0,t,3
4443,19833,3,2,t,2385,,,f,t,100,t,,0,0,t,3
4444,19861,3,1,t,2386,,,f,t,100,t,,0,0,t,3
4445,19862,1,1,t,2387,,,f,t,100,t,,0,0,t,3
4446,19863,5,1,t,2388,,,f,t,100,t,,0,0,t,3
4447,19864,6,1,t,2389,,,f,t,100,t,,0,0,t,3
4448,19865,7,1,t,2390,,,f,t,100,t,,0,0,t,3
4449,19882,9,1,t,2392,,,f,t,100,t,,0,0,t,3
4450,19883,7,2,t,2391,,,f,t,100,t,,0,0,t,3
4451,20022,7,1,t,1051,,,f,t,100,t,,0,0,t,3
4452,20026,1,1,t,2393,,,f,t,100,t,,0,0,t,3
4453,20027,3,1,t,2394,,,f,t,100,t,,0,0,t,3
4454,20028,5,1,t,2395,,,f,t,100,t,,0,0,t,3
4455,20029,6,1,t,2396,,,f,t,100,t,,0,0,t,3
4456,20030,7,1,t,2397,,,f,t,100,t,,0,0,t,3
4457,20058,1,1,t,2398,,,f,t,100,t,,0,0,t,3
4458,20059,3,1,t,2399,,,f,t,100,t,,0,0,t,3
4459,20060,5,1,t,2400,,,f,t,100,t,,0,0,t,3
4460,20062,6,1,t,2401,,,f,t,100,t,,0,0,t,3
4461,20063,7,1,t,2402,,,f,t,100,t,,0,0,t,3
4462,20065,5,1,t,2403,,,f,t,100,t,,0,0,t,3
4463,20080,1,1,t,2404,,,f,t,100,t,,0,0,t,3
4464,20081,1,1,t,2405,,,f,t,100,t,,0,0,t,3
4465,20082,1,1,t,2406,,,f,t,100,t,,0,0,t,3
4466,20083,3,1,t,2407,,,f,t,100,t,,0,0,t,3
4467,20084,3,1,t,2408,,,f,t,100,t,,0,0,t,3
4468,20085,3,1,t,2409,,,f,t,100,t,,0,0,t,3
4469,20123,3,2,t,2410,,,f,t,100,t,,0,0,t,3
4470,20124,5,2,t,2411,,,f,t,100,t,,0,0,t,3
4471,20125,6,2,t,2412,,,f,t,100,t,,0,0,t,3
4472,20126,7,2,t,2413,,,f,t,100,t,,0,0,t,3
4473,20127,3,2,t,2414,,,f,t,100,t,,0,0,t,3
4474,20128,5,2,t,2415,,,f,t,100,t,,0,0,t,3
4475,20129,6,2,t,2416,,,f,t,100,t,,0,0,t,3
4476,20130,7,2,t,2417,,,f,t,100,t,,0,0,t,3
4477,20131,7,2,t,2418,,,f,t,100,t,,0,0,t,3
4478,20149,3,1,t,2419,,,f,t,100,t,,0,0,t,3
4479,20150,3,1,t,2420,,,f,t,100,t,,0,0,t,3
4480,20151,3,1,t,2421,,,f,t,100,t,,0,0,t,3
4481,20152,3,2,t,2422,,,f,t,100,t,,0,0,t,3
4482,20179,6,1,t,2423,,,f,t,100,t,,0,0,t,3
4483,20180,6,1,t,2424,,,f,t,100,t,,0,0,t,3
4484,20181,6,1,t,2425,,,f,t,100,t,,0,0,t,3
4485,21122,1,1,t,2426,,,f,t,100,t,,0,0,t,3
4486,21123,1,1,t,2427,,,f,t,100,t,,0,0,t,3
4487,21124,1,2,t,2428,,,f,t,100,t,,0,0,t,3
4488,21125,1,2,t,2430,,,f,t,100,t,,0,0,t,3
4489,21126,1,2,t,2429,,,f,t,100,t,,0,0,t,3
4490,21138,1,1,t,2434,,,f,t,100,t,,0,0,t,3
4491,21139,1,2,t,2435,,,f,t,100,t,,0,0,t,3
4492,21140,1,1,t,2445,,,f,t,100,t,,0,0,t,3
4493,21141,1,3,t,2436,,,f,t,100,t,,0,0,t,3
4494,21142,3,3,t,2438,,,f,t,100,t,,0,0,t,3
4495,21143,3,1,t,2437,,,f,t,100,t,,0,0,t,3
4496,21144,5,1,t,2440,,,f,t,100,t,,0,0,t,3
4497,21145,5,3,t,2439,,,f,t,100,t,,0,0,t,3
4498,21146,6,3,t,2442,,,f,t,100,t,,0,0,t,3
4499,21147,6,1,t,2441,,,f,t,100,t,,0,0,t,3
4500,21148,7,1,t,2443,,,f,t,100,t,,0,0,t,3
4501,21149,7,3,t,2444,,,f,t,100,t,,0,0,t,3
4502,21150,1,1,t,2431,,,f,t,100,t,,0,0,t,3
4503,21151,1,1,t,2432,,,f,t,100,t,,0,0,t,3
4504,21152,1,1,t,2433,,,f,t,100,t,,0,0,t,3
4505,21153,1,1,t,2447,,,f,t,100,t,,0,0,t,3
4506,21154,1,1,t,2448,,,f,t,100,t,,0,0,t,3
4507,21155,1,1,t,2449,,,f,t,100,t,,0,0,t,3
4508,21156,1,1,t,2450,,,f,t,100,t,,0,0,t,3
4509,21157,1,1,t,2451,,,f,t,100,t,,0,0,t,3
4510,21158,1,1,t,2452,,,f,t,100,t,,0,0,t,3
4511,21159,1,3,t,2446,,,f,t,100,t,,0,0,t,3
4512,20546,1,1,t,2871,37,2,f,t,100,t,,0,0,t,3
4513,20547,1,1,t,2876,37,3,f,t,100,t,,0,0,t,3
4514,20548,1,1,t,2673,37,4,f,t,100,t,,0,0,t,3
4515,20549,1,1,t,2861,37,5,f,t,100,t,,0,0,t,3
4516,20550,1,1,t,2866,37,6,f,t,100,t,,0,0,t,3
4517,20551,1,1,t,3001,37,7,f,t,100,t,,0,0,t,3
4518,20552,1,1,t,3001,62,8,f,t,100,t,,0,0,t,3
4519,20553,1,1,t,3001,68,9,f,t,100,t,,0,0,t,3
4520,20554,1,1,t,3001,65,10,f,t,100,t,,0,0,t,3
4521,20555,1,1,t,3011,37,11,f,t,100,t,,0,0,t,3
4522,20556,1,1,t,3011,62,12,f,t,100,t,,0,0,t,3
4523,20557,1,1,t,3011,68,13,f,t,100,t,,0,0,t,3
4524,20558,1,1,t,3011,65,14,f,t,100,t,,0,0,t,3
4525,20559,1,1,t,3063,37,15,f,t,100,t,,0,0,t,3
4526,20560,1,1,t,3063,62,16,f,t,100,t,,0,0,t,3
4527,20561,1,1,t,3063,73,17,f,t,100,t,,0,0,t,3
4528,20562,1,1,t,3063,68,18,f,t,100,t,,0,0,t,3
4529,20563,1,1,t,3063,74,19,f,t,100,t,,0,0,t,3
4530,20564,1,1,t,3063,65,20,f,t,100,t,,0,0,t,3
4531,20565,1,1,t,3063,75,21,f,t,100,t,,0,0,t,3
4532,20566,1,1,t,3068,37,22,f,t,100,t,,0,0,t,3
4533,20567,1,1,t,3068,62,23,f,t,100,t,,0,0,t,3
4534,20568,1,1,t,3068,73,24,f,t,100,t,,0,0,t,3
4535,20569,1,1,t,3068,68,25,f,t,100,t,,0,0,t,3
4536,20570,1,1,t,3068,74,26,f,t,100,t,,0,0,t,3
4537,20571,1,1,t,3068,65,27,f,t,100,t,,0,0,t,3
4538,20572,1,1,t,3068,75,30,f,t,100,t,,0,0,t,3
4539,20573,3,1,t,2872,37,2,f,t,100,t,,0,0,t,3
4540,20574,3,1,t,2877,37,3,f,t,100,t,,0,0,t,3
4541,20575,3,1,t,2674,37,4,f,t,100,t,,0,0,t,3
4542,20576,3,1,t,2862,37,5,f,t,100,t,,0,0,t,3
4543,20577,3,1,t,2867,37,6,f,t,100,t,,0,0,t,3
4544,20578,3,1,t,3002,37,7,f,t,100,t,,0,0,t,3
4545,20579,3,1,t,3002,62,8,f,t,100,t,,0,0,t,3
4546,20580,3,1,t,3002,68,9,f,t,100,t,,0,0,t,3
4547,20581,3,1,t,3002,65,10,f,t,100,t,,0,0,t,3
4548,20582,3,1,t,3012,37,11,f,t,100,t,,0,0,t,3
4549,20583,3,1,t,3012,62,12,f,t,100,t,,0,0,t,3
4550,20584,3,1,t,3012,68,13,f,t,100,t,,0,0,t,3
4551,20585,3,1,t,3012,65,14,f,t,100,t,,0,0,t,3
4552,20586,3,1,t,3064,37,15,f,t,100,t,,0,0,t,3
4553,20587,3,1,t,3064,62,16,f,t,100,t,,0,0,t,3
4554,20588,3,1,t,3064,73,17,f,t,100,t,,0,0,t,3
4555,20589,3,1,t,3064,68,18,f,t,100,t,,0,0,t,3
4556,20590,3,1,t,3064,74,19,f,t,100,t,,0,0,t,3
4557,20591,3,1,t,3064,65,20,f,t,100,t,,0,0,t,3
4558,20592,3,1,t,3064,75,21,f,t,100,t,,0,0,t,3
4559,20593,3,1,t,3069,37,22,f,t,100,t,,0,0,t,3
4560,20594,3,1,t,3069,62,23,f,t,100,t,,0,0,t,3
4561,20595,3,1,t,3069,73,24,f,t,100,t,,0,0,t,3
4562,20596,3,1,t,3069,68,25,f,t,100,t,,0,0,t,3
4563,20597,3,1,t,3069,74,26,f,t,100,t,,0,0,t,3
4564,20598,3,1,t,3069,65,27,f,t,100,t,,0,0,t,3
4565,20599,3,1,t,3069,75,30,f,t,100,t,,0,0,t,3
4566,20600,5,1,t,2873,37,2,f,t,100,t,,0,0,t,3
4567,20601,5,1,t,2878,37,3,f,t,100,t,,0,0,t,3
4568,20602,5,1,t,2675,37,4,f,t,100,t,,0,0,t,3
4569,20603,5,1,t,2863,37,5,f,t,100,t,,0,0,t,3
4570,20604,5,1,t,2868,37,6,f,t,100,t,,0,0,t,3
4571,20605,5,1,t,3003,37,7,f,t,100,t,,0,0,t,3
4572,20606,5,1,t,3003,62,8,f,t,100,t,,0,0,t,3
4573,20607,5,1,t,3003,68,9,f,t,100,t,,0,0,t,3
4574,20608,5,1,t,3003,65,10,f,t,100,t,,0,0,t,3
4575,20609,5,1,t,3013,37,11,f,t,100,t,,0,0,t,3
4576,20610,5,1,t,3013,62,12,f,t,100,t,,0,0,t,3
4577,20611,5,1,t,3013,68,13,f,t,100,t,,0,0,t,3
4578,20612,5,1,t,3013,65,14,f,t,100,t,,0,0,t,3
4579,20613,5,1,t,3065,37,15,f,t,100,t,,0,0,t,3
4580,20614,5,1,t,3065,62,16,f,t,100,t,,0,0,t,3
4581,20615,5,1,t,3065,73,17,f,t,100,t,,0,0,t,3
4582,20616,5,1,t,3065,68,18,f,t,100,t,,0,0,t,3
4583,20617,5,1,t,3065,74,19,f,t,100,t,,0,0,t,3
4584,20618,5,1,t,3065,65,20,f,t,100,t,,0,0,t,3
4585,20619,5,1,t,3065,75,21,f,t,100,t,,0,0,t,3
4586,20620,5,1,t,3070,37,22,f,t,100,t,,0,0,t,3
4587,20621,5,1,t,3070,62,23,f,t,100,t,,0,0,t,3
4588,20622,5,1,t,3070,73,24,f,t,100,t,,0,0,t,3
4589,20623,5,1,t,3070,68,25,f,t,100,t,,0,0,t,3
4590,20624,5,1,t,3070,74,26,f,t,100,t,,0,0,t,3
4591,20625,5,1,t,3070,65,27,f,t,100,t,,0,0,t,3
4592,20626,5,1,t,3070,75,30,f,t,100,t,,0,0,t,3
4593,20627,6,1,t,2874,37,2,f,t,100,t,,0,0,t,3
4594,20628,6,1,t,2879,37,3,f,t,100,t,,0,0,t,3
