id,skill_id,effect_id,weight,start_level,end_level,friendly,non_friendly,target_buff_tag_id,target_nobuff_tag_id,source_buff_tag_id,source_nobuff_tag_id,chance,front,back,target_npc_tag_id,application_method_id,synergy_text,consume_source_item,consume_item_id,consume_item_count,always_hit
15731,17783,19692,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15732,17784,19693,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15733,17785,19694,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15734,17786,19695,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15735,17787,19696,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15736,17788,19697,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15737,17789,19698,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15738,17790,19699,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15739,17791,19700,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15740,17792,19701,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15741,17793,19702,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15742,17794,19703,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15743,17795,19704,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15744,17796,19705,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15745,17797,19706,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15746,17798,19707,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15747,17799,19708,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15748,17800,19709,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15749,17801,19710,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15750,17802,19711,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15751,17803,19712,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15752,17804,19713,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15753,17805,19714,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15754,17806,19715,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15755,17807,19716,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15756,17808,19717,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15757,17809,19718,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15758,17810,19719,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15759,17811,19720,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15760,17812,19721,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15761,17813,19723,0,1,99,t,t,,,,,100,t,t,546,1,f,f,,1,f
15762,17814,19724,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15763,17815,19725,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15764,17816,19726,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15765,17817,19727,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15766,17818,19728,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15767,17819,19729,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15768,17820,19730,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15769,17821,19731,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15770,17822,19732,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15771,17823,19733,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15772,17824,19734,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15773,17825,19735,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15774,17826,19736,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15775,17827,19737,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15776,17828,19738,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15777,17692,19739,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15778,17829,19740,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15779,17830,19742,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15780,17831,19744,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15781,17832,19745,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15782,17833,19746,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15783,17834,19747,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15784,17835,19748,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15785,17836,19749,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15787,17837,19753,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15788,17723,19754,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15790,17838,19756,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15793,17839,19759,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15795,13446,19761,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
15797,17840,19763,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15798,17841,19764,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15799,17842,19765,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15800,17843,19766,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15802,17844,19768,0,1,99,t,f,,,,,100,t,t,,3,f,f,,1,f
15805,17845,19771,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15806,17845,19772,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15807,17846,19773,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15808,17846,19774,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15809,17844,19775,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,t
15810,17848,19776,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15811,17847,19777,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15812,17849,19778,0,1,99,t,f,,,,,100,t,t,,3,f,f,,1,f
15815,17850,19781,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15817,17851,19783,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15819,17852,19785,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15820,17853,19786,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15821,17854,19787,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15822,17855,19788,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15823,17856,19789,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15824,17857,19790,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15825,17858,19791,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15826,17859,19792,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15827,17860,19793,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15828,17861,19794,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15829,17862,19795,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15830,17863,19796,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15831,17864,19797,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15832,17865,19798,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15833,17866,19799,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15834,17867,19800,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15835,17868,19801,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15836,17869,19802,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15837,17870,19803,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15838,17871,19804,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15839,17872,19805,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15840,17873,19806,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15841,17874,19807,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15842,17875,19808,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15843,17876,19809,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15844,17877,19810,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15845,17878,19811,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15846,17879,19812,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15847,17880,19813,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15848,17881,19814,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15849,17882,19815,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15850,17883,19816,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15851,17884,19817,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15852,17885,19818,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15853,17886,19819,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15855,17887,19821,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15856,17888,19822,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15857,17889,19823,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15858,17890,19824,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15859,17891,19825,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15860,17892,19826,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15861,17893,19827,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15862,17894,19828,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15863,17895,19829,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15864,17896,19830,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15865,17897,19831,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15866,17898,19832,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15867,17899,19833,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15868,17900,19834,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15869,17901,19835,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15870,17902,19836,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15871,17903,19837,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15872,17904,19838,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15873,17905,19839,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15874,17906,19840,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15875,17907,19841,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15876,17908,19842,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15877,17909,19843,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15878,17910,19844,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15879,17911,19845,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15880,17912,19846,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15881,17913,19847,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15882,17914,19848,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15883,17915,19849,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15884,17916,19850,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15885,17917,19851,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15886,17918,19852,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15887,17919,19853,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15888,17920,19854,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15889,17921,19855,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15890,17922,19856,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15891,17923,19857,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15892,17924,19858,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15893,17925,19859,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15894,17926,19860,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15895,17927,19861,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15896,17928,19862,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15897,17929,19863,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15898,17930,19864,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15899,17931,19865,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15900,17932,19866,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15901,17933,19867,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15902,17934,19868,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15903,17935,19869,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15904,17936,19870,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15905,17937,19871,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15906,17938,19872,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15907,17939,19873,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15908,17940,19874,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15909,17941,19875,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15910,17942,19876,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15911,17943,19877,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15912,17944,19878,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15913,17945,19880,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15914,17945,19881,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15915,17945,19882,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15916,17945,19883,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15917,17945,19884,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15919,17945,19886,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15920,17946,19887,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15921,17946,19888,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15922,17946,19889,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15923,17946,19890,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15924,17946,19891,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15928,17949,19895,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15929,17949,19896,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15930,17950,19897,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15931,17950,19898,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15933,17948,19900,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
15935,17745,19903,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15937,17953,19908,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15938,17954,19909,0,1,99,t,t,,,,,100,t,t,617,1,f,f,,1,t
15939,17586,19910,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15940,17955,19911,0,1,99,t,t,,,,,100,t,t,620,1,f,f,,1,t
15942,17957,19913,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15944,17958,19915,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15946,17959,19918,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
15947,17959,19919,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15952,17960,19924,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15953,17963,19928,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15954,10710,19929,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
15956,17952,19931,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15957,17618,19932,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
15960,17966,19936,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15964,17971,19940,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
15966,17972,19942,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15971,17973,19949,0,1,99,t,t,,,,,100,t,t,549,1,f,f,,1,f
15972,17974,19950,0,1,99,t,t,,,,,100,t,t,547,1,f,f,,1,f
15975,17975,19955,0,1,99,t,t,,,,,100,t,t,548,1,f,f,,1,f
15976,17976,19956,0,1,99,t,t,,,,,100,t,t,548,1,f,f,,1,f
15977,17977,19960,0,1,99,t,t,,,,,100,t,t,546,1,f,f,,1,f
15978,17978,19961,0,1,99,t,t,,,,,100,t,t,549,1,f,f,,1,f
15979,17979,19964,0,1,99,t,t,,,,,100,t,t,547,1,f,f,,1,f
15984,17980,19969,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15985,17328,19972,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
15986,17134,19973,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15987,17071,19974,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15988,17072,19975,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15989,17981,19976,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15990,17982,19977,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15991,17983,19978,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15992,17984,19979,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15993,17985,19980,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15994,17986,19981,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15995,17987,19982,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15996,17988,19983,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15997,17989,19984,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15998,17990,19985,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
15999,17991,19986,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16000,17992,19987,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16001,17993,19988,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16002,17994,19989,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16003,17995,19990,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16004,17996,19991,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16005,17997,19992,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16006,17998,19993,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16007,17511,19994,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16009,17999,19997,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16011,18001,20002,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16012,17640,20003,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16013,17640,20004,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16014,18002,20005,1,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16015,18002,20006,1,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16016,18002,20007,1,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16017,18002,20010,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16018,16688,20011,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16019,16688,20012,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16020,16688,20013,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16021,16688,20014,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16022,16688,20015,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16023,16688,20016,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16024,16688,20017,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16025,16688,20018,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16026,16688,20019,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16027,16688,20020,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16035,17561,20028,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16036,18003,20029,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16037,18004,20030,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16038,18005,20031,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16039,18006,20032,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16040,18007,20033,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16041,18008,20034,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16042,18009,20035,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16050,16606,20043,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16051,18010,20044,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16054,18011,20047,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16064,18014,20058,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,t
16069,18014,20063,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,t
16076,18020,20071,0,1,99,t,t,,,,,2,t,t,,1,f,f,,1,f
16077,18022,20073,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16078,17748,20074,100,1,99,t,f,,,,,100,t,t,621,1,f,f,,1,t
16079,18023,20075,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
16080,18023,20076,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
16081,18023,20077,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16082,18013,20078,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16083,18016,20079,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16084,18023,20080,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16085,18023,20081,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16086,18023,20082,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16087,18023,20083,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16089,18025,20085,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16091,14048,20087,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16092,16387,20088,0,1,99,t,t,,,,,100,t,t,,2,f,f,4053,1,f
16093,18026,20089,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16095,18027,20091,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16100,17849,20096,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16101,17970,20097,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16104,18027,20100,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16105,18028,20102,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16106,17740,20103,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16108,18012,20105,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16115,17245,20112,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16116,17245,20113,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16117,17245,20114,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16118,17245,20115,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16121,18030,20118,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16123,16038,20121,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
16124,17970,20123,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16125,18032,20128,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16126,18032,20129,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16127,18033,20130,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16128,17142,20131,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16129,12790,20132,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16130,12789,20133,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16131,12787,20134,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16132,12793,20135,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16133,13656,20137,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16134,12795,20138,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
16135,12795,20139,0,1,99,t,f,,,,,100,t,t,,1,f,f,,1,t
16136,13572,20140,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16137,12794,20141,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16138,12792,20142,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16139,18034,20143,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16140,18035,20144,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16143,18037,20147,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16145,18036,20152,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
16146,18036,20153,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
16147,18036,20154,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
16148,10501,20155,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16149,10104,20156,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16150,10665,20157,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16151,18039,20160,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16152,15542,20161,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16153,18040,20162,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16154,18041,20163,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16155,18042,20164,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16157,18038,20166,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16158,18038,20167,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16166,18044,20175,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
16167,18044,20176,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
16168,18044,20177,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16169,18044,20178,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16170,18044,20179,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16171,18044,20180,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16172,18044,20181,0,1,99,t,t,,,,,30,t,t,,3,f,f,,1,f
16173,18043,20182,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
16174,11244,20183,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16176,17654,20185,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16177,15261,20186,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
16178,17672,20188,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
16179,18046,20189,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
16181,12271,20192,1,1,99,t,t,,,,,50,t,t,,1,f,f,,1,f
