id,craft_id,item_id,amount,main_grade
13736,3819,16357,2,f
13737,3820,7379,1,f
13738,3820,16357,2,f
13739,3821,7384,1,f
13740,3821,16357,2,f
13741,3822,7380,1,f
13742,3822,16357,2,f
13743,3823,7378,1,f
13744,3823,16357,2,f
13746,3825,7226,1,f
13747,3825,16351,3,f
13748,3826,7226,1,f
13749,3826,16351,3,f
13750,3827,7226,1,f
13751,3827,16351,3,f
13752,3828,7226,1,f
13753,3828,16351,3,f
13754,3829,7226,1,f
13755,3829,16351,3,f
13756,3830,7226,1,f
13757,3830,16351,3,f
13758,3831,7226,1,f
13759,3831,16351,3,f
13760,3832,7270,1,f
13761,3832,16354,3,f
13762,3833,7244,1,f
13763,3833,16354,3,f
13764,3834,7269,1,f
13765,3834,16354,3,f
13766,3835,7242,1,f
13767,3835,16354,3,f
13768,3836,7271,1,f
13769,3836,16354,3,f
13770,3837,7243,1,f
13771,3837,16354,3,f
13772,3838,7233,1,f
13773,3838,16354,3,f
13774,3839,7277,1,f
13775,3839,16357,3,f
13776,3840,7275,1,f
13777,3840,16357,3,f
13778,3841,7276,1,f
13779,3841,16357,3,f
13780,3842,7273,1,f
13781,3842,16357,3,f
13782,3843,7350,1,f
13783,3843,16357,3,f
13784,3844,7274,1,f
13785,3844,16357,3,f
13786,3845,7272,1,f
13787,3845,16357,3,f
13788,3846,7356,1,f
13789,3846,16357,3,f
13790,3847,7354,1,f
13791,3847,16357,3,f
13792,3848,7355,1,f
13793,3848,16357,3,f
13794,3849,7352,1,f
13795,3849,16357,3,f
13796,3850,7357,1,f
13797,3850,16357,3,f
13798,3851,7353,1,f
13799,3851,16357,3,f
13800,3852,7351,1,f
13801,3852,16357,3,f
13803,3854,7231,1,f
13804,3854,16351,3,f
13805,3855,7231,1,f
13806,3855,16351,3,f
13807,3856,7231,1,f
13808,3856,16351,3,f
13809,3857,7231,1,f
13810,3857,16351,3,f
13811,3858,7231,1,f
13812,3858,16351,3,f
13813,3859,7231,1,f
13814,3859,16351,3,f
13815,3860,7231,1,f
13816,3860,16351,3,f
13817,3861,7315,1,f
13818,3861,16354,3,f
13819,3862,7259,1,f
13820,3862,16354,3,f
13821,3863,7314,1,f
13822,3863,16354,3,f
13823,3864,7257,1,f
13824,3864,16354,3,f
13825,3865,7316,1,f
13826,3865,16354,3,f
13827,3866,7258,1,f
13828,3866,16354,3,f
13829,3867,7238,1,f
13830,3867,16354,3,f
13831,3868,7322,1,f
13832,3868,16357,2,f
13833,3869,7320,1,f
13834,3869,16357,2,f
13835,3870,7321,1,f
13836,3870,16357,2,f
13837,3871,7318,1,f
13838,3871,16357,2,f
13839,3872,7485,1,f
13840,3872,16357,2,f
13841,3873,7319,1,f
13842,3873,16357,2,f
13843,3874,7317,1,f
13844,3874,16357,2,f
13845,3875,7491,1,f
13846,3875,16357,3,f
13847,3876,7489,1,f
13848,3876,16357,3,f
13849,3877,7490,1,f
13850,3877,16357,3,f
13851,3878,7487,1,f
13852,3878,16357,3,f
13853,3879,7492,1,f
13854,3879,16357,3,f
13855,3880,7488,1,f
13856,3880,16357,3,f
13857,3881,7486,1,f
13858,3881,16357,3,f
13860,3883,7228,1,f
13861,3883,16351,3,f
13862,3884,7228,1,f
13863,3884,16351,3,f
13864,3885,7228,1,f
13865,3885,16351,3,f
13866,3886,7228,1,f
13867,3886,16351,3,f
13868,3887,7228,1,f
13869,3887,16351,3,f
13870,3888,7228,1,f
13871,3888,16351,3,f
13872,3889,7228,1,f
13873,3889,16351,3,f
13874,3890,7288,1,f
13875,3890,16354,3,f
13876,3891,7250,1,f
13877,3891,16354,3,f
13878,3892,7287,1,f
13879,3892,16354,3,f
13880,3893,7248,1,f
13881,3893,16354,3,f
13882,3894,7289,1,f
13883,3894,16354,3,f
13884,3895,7249,1,f
13885,3895,16354,3,f
13886,3896,7235,1,f
13887,3896,16354,3,f
13888,3897,7295,1,f
13889,3897,16357,2,f
13890,3898,7293,1,f
13891,3898,16357,2,f
13892,3899,7294,1,f
13893,3899,16357,2,f
13894,3900,7291,1,f
13895,3900,16357,2,f
13896,3901,7404,1,f
13897,3901,16357,2,f
13898,3902,7292,1,f
13899,3902,16357,2,f
13900,3903,7290,1,f
13901,3903,16357,2,f
13902,3904,7410,1,f
13903,3904,16357,3,f
13904,3905,7408,1,f
13905,3905,16357,3,f
13906,3906,7409,1,f
13907,3906,16357,3,f
13908,3907,7406,1,f
13909,3907,16357,3,f
13910,3908,7411,1,f
13911,3908,16357,3,f
13912,3909,7407,1,f
13913,3909,16357,3,f
13914,3910,7405,1,f
13915,3910,16357,3,f
13917,3912,7225,1,f
13918,3912,16351,3,f
13919,3913,7225,1,f
13920,3913,16351,3,f
13921,3914,7225,1,f
13922,3914,16351,3,f
13923,3915,7225,1,f
13924,3915,16351,3,f
13925,3916,7225,1,f
13926,3916,16351,3,f
13927,3917,7225,1,f
13928,3917,16351,3,f
13929,3918,7225,1,f
13930,3918,16351,3,f
13931,3919,7261,1,f
13932,3919,16354,3,f
13933,3920,7241,1,f
13934,3920,16354,3,f
13935,3921,7260,1,f
13936,3921,16354,3,f
13937,3922,7239,1,f
13938,3922,16354,3,f
13939,3923,7262,1,f
13940,3923,16354,3,f
13941,3924,7240,1,f
13942,3924,16354,3,f
13943,3925,7232,1,f
13944,3925,16354,3,f
13945,3926,7268,1,f
13946,3926,16357,2,f
13947,3927,7266,1,f
13948,3927,16357,2,f
13949,3928,7267,1,f
13950,3928,16357,2,f
13951,3929,7264,1,f
13952,3929,16357,2,f
13953,3930,7323,1,f
13954,3930,16357,2,f
13955,3931,7265,1,f
13956,3931,16357,2,f
13957,3932,7263,1,f
13958,3932,16357,2,f
13959,3933,7329,1,f
13960,3933,16357,3,f
13961,3934,7327,1,f
13962,3934,16357,3,f
13963,3935,7328,1,f
13964,3935,16357,3,f
13965,3936,7325,1,f
13966,3936,16357,3,f
13967,3937,7330,1,f
13968,3937,16357,3,f
13969,3938,7326,1,f
13970,3938,16357,3,f
13971,3939,7324,1,f
13972,3939,16357,3,f
13974,3941,7230,1,f
13975,3941,16351,3,f
13976,3942,7230,1,f
13977,3942,16351,3,f
13978,3943,7230,1,f
13979,3943,16351,3,f
13980,3944,7230,1,f
13981,3944,16351,3,f
13982,3945,7230,1,f
13983,3945,16351,3,f
13984,3946,7230,1,f
13985,3946,16351,3,f
13986,3947,7230,1,f
13987,3947,16351,3,f
13988,3948,7306,1,f
13989,3948,16354,3,f
13990,3949,7256,1,f
13991,3949,16354,3,f
13992,3950,7305,1,f
13993,3950,16354,3,f
13994,3951,7254,1,f
13995,3951,16354,3,f
13996,3952,7307,1,f
13997,3952,16354,3,f
13998,3953,7255,1,f
13999,3953,16354,3,f
14000,3954,7237,1,f
14001,3954,16354,3,f
14002,3955,7313,1,f
14003,3955,16357,3,f
14004,3956,7311,1,f
14005,3956,16357,3,f
14006,3957,7312,1,f
14007,3957,16357,3,f
14008,3958,7309,1,f
14009,3958,16357,3,f
14010,3959,7458,1,f
14011,3959,16357,3,f
14012,3960,7310,1,f
14013,3960,16357,3,f
14014,3961,7308,1,f
14015,3961,16357,3,f
14016,3962,7464,1,f
14017,3962,16357,3,f
14018,3963,7462,1,f
14019,3963,16357,3,f
14020,3964,7463,1,f
14021,3964,16357,3,f
14022,3965,7460,1,f
14023,3965,16357,3,f
14024,3966,7465,1,f
14025,3966,16357,3,f
14026,3967,7461,1,f
14027,3967,16357,3,f
14028,3968,7459,1,f
14029,3968,16357,3,f
14031,3970,7229,1,f
14032,3970,16351,2,f
14033,3971,7229,1,f
14034,3971,16351,2,f
14035,3972,7229,1,f
14036,3972,16351,2,f
14037,3973,7229,1,f
14038,3973,16351,2,f
14039,3974,7229,1,f
14040,3974,16351,2,f
14041,3975,7229,1,f
14042,3975,16351,2,f
14043,3976,7229,1,f
14044,3976,16351,2,f
14045,3977,7297,1,f
14046,3977,16354,1,f
14047,3978,7253,1,f
14048,3978,16354,1,f
14049,3979,7296,1,f
14050,3979,16354,1,f
14051,3980,7251,1,f
14052,3980,16354,1,f
14053,3981,7298,1,f
14054,3981,16354,1,f
14055,3982,7252,1,f
14056,3982,16354,1,f
14057,3983,7236,1,f
14058,3983,16354,1,f
14059,3984,7304,1,f
14060,3984,16357,1,f
14061,3985,7302,1,f
14062,3985,16357,1,f
14063,3986,7303,1,f
14064,3986,16357,1,f
14065,3987,7300,1,f
14066,3987,16357,1,f
14067,3988,7431,1,f
14068,3988,16357,1,f
14069,3989,7301,1,f
14070,3989,16357,1,f
14071,3990,7299,1,f
14072,3990,16357,1,f
14073,3991,7437,1,f
14074,3991,16357,2,f
14075,3992,7435,1,f
14076,3992,16357,2,f
14077,3993,7436,1,f
14078,3993,16357,2,f
14079,3994,7433,1,f
14080,3994,16357,2,f
14081,3995,7438,1,f
14082,3995,16357,2,f
14083,3996,7434,1,f
14084,3996,16357,2,f
14085,3997,7432,1,f
14086,3997,16357,2,f
14087,185,3717,5,f
14088,186,8318,3,f
14260,116,8343,10,f
14261,117,16321,3,f
14262,118,16321,10,f
14264,2832,16343,3,f
14265,4010,16344,3,f
14266,4011,8256,100,f
14268,83,8017,3,f
14269,84,8027,3,f
14272,123,16327,10,f
14273,124,16328,3,f
14274,125,16328,10,f
14278,82,8023,3,f
14279,80,3411,3,f
14281,2836,23634,5,f
14283,2838,8067,1,f
14284,2837,8081,1,f
14286,85,8337,10,f
14304,79,8318,100,f
14305,4012,8041,50,f
14312,2834,1386,3,f
14326,3593,8256,5,f
14327,3594,8256,5,f
14328,3595,8256,5,f
14329,3596,8256,5,f
14330,3597,8256,5,f
14331,3598,8256,5,f
14332,3599,8256,5,f
14333,3622,8256,25,f
14334,3623,8256,25,f
14335,3624,8256,25,f
14336,3625,8256,25,f
14337,3626,8256,25,f
14338,3627,8256,25,f
14339,3628,8256,25,f
14340,3651,8256,12,f
14341,3652,8256,12,f
14342,3653,8256,12,f
14343,3654,8256,12,f
14344,3655,8256,12,f
14345,3656,8256,12,f
14346,3657,8256,12,f
14347,3680,8256,12,f
14348,3681,8256,12,f
14349,3682,8256,12,f
14350,3683,8256,12,f
14351,3684,8256,12,f
14352,3685,8256,12,f
14353,3686,8256,12,f
14354,3709,8256,12,f
14355,3710,8256,12,f
14356,3711,8256,12,f
14357,3712,8256,12,f
14358,3713,8256,12,f
14359,3714,8256,12,f
14360,3715,8256,12,f
14361,3738,8256,20,f
14362,3739,8256,20,f
14363,3740,8256,20,f
14364,3741,8256,20,f
14365,3742,8256,20,f
14366,3743,8256,20,f
14367,3744,8256,20,f
14368,3767,8256,5,f
14369,3768,8256,5,f
14370,3769,8256,5,f
14371,3770,8256,5,f
14372,3771,8256,5,f
14373,3772,8256,5,f
14374,3773,8256,5,f
14395,2887,8319,9,f
14397,2905,8319,5,f
14399,2961,8319,5,f
14401,2999,8319,9,f
14403,3017,8319,5,f
14405,3055,8319,9,f
14407,3073,8319,5,f
14409,3111,8319,9,f
14411,3129,8319,5,f
14413,3167,8319,5,f
14415,3261,8319,9,f
14417,3279,8319,5,f
14418,3796,8319,3,f
14419,3797,8319,3,f
14420,3798,8319,3,f
14421,3799,8319,3,f
14422,3800,8319,3,f
14423,3801,8319,3,f
14424,3802,8319,3,f
14425,3825,8319,14,f
14426,3826,8319,14,f
14427,3827,8319,14,f
14428,3828,8319,14,f
14429,3829,8319,14,f
14430,3830,8319,14,f
14431,3831,8319,14,f
14432,3854,8319,7,f
14433,3855,8319,7,f
14434,3856,8319,7,f
14435,3857,8319,7,f
14436,3858,8319,7,f
14437,3859,8319,7,f
14438,3860,8319,7,f
14439,3883,8319,7,f
14440,3884,8319,7,f
14441,3885,8319,7,f
14442,3886,8319,7,f
14443,3887,8319,7,f
14444,3888,8319,7,f
14445,3889,8319,7,f
14446,3912,8319,7,f
14447,3913,8319,7,f
14448,3914,8319,7,f
14449,3915,8319,7,f
14450,3916,8319,7,f
14451,3917,8319,7,f
14452,3918,8319,7,f
14453,3941,8319,11,f
14454,3942,8319,11,f
14455,3943,8319,11,f
14456,3944,8319,11,f
14457,3945,8319,11,f
14458,3946,8319,11,f
14459,3947,8319,11,f
14460,3970,8319,3,f
14461,3971,8319,3,f
14462,3972,8319,3,f
14463,3973,8319,3,f
14464,3974,8319,3,f
14465,3975,8319,3,f
14466,3976,8319,3,f
14468,2943,8337,10,f
14470,3205,8337,15,f
14472,3243,8337,10,f
14474,3317,8337,10,f
14476,3335,8337,10,f
14478,3353,8337,10,f
14479,2944,16324,5,f
14480,2945,16324,5,f
14481,2946,16324,5,f
14482,2947,16324,9,f
14483,2948,16324,9,f
14484,2949,16324,9,f
14485,3206,16324,8,f
14486,3207,16324,8,f
14487,3208,16324,8,f
14488,3209,16324,8,f
14489,3210,16324,8,f
14490,3211,16324,8,f
14491,3212,16324,8,f
14492,3213,16324,14,f
14493,3214,16324,14,f
14494,3215,16324,14,f
14495,3216,16324,14,f
14496,3217,16324,14,f
14497,3218,16324,14,f
14498,3219,16324,14,f
14499,3244,16324,5,f
14500,3245,16324,5,f
14501,3246,16324,5,f
14502,3247,16324,9,f
14503,3248,16324,9,f
14504,3249,16324,9,f
14505,3318,16324,5,f
14506,3319,16324,5,f
14507,3320,16324,5,f
14508,3321,16324,9,f
14509,3322,16324,9,f
14510,3323,16324,9,f
14511,3336,16324,5,f
14512,3337,16324,5,f
14513,3338,16324,5,f
14514,3339,16324,9,f
14515,3340,16324,9,f
14516,3341,16324,9,f
14517,3354,16324,5,f
14518,3355,16324,5,f
14519,3356,16324,5,f
14520,3357,16324,5,f
14521,3358,16324,5,f
14522,3359,16324,5,f
14523,3360,16324,5,f
14524,3361,16324,9,f
14525,3362,16324,9,f
14526,3363,16324,9,f
14527,3364,16324,9,f
14528,3365,16324,9,f
14529,3366,16324,9,f
14530,3367,16324,9,f
14531,2950,16325,4,f
14532,2951,16325,4,f
14533,2952,16325,4,f
14534,3220,16325,7,f
14535,3221,16325,7,f
14536,3222,16325,7,f
14537,3223,16325,7,f
14538,3224,16325,7,f
14539,3225,16325,7,f
14540,3226,16325,7,f
14541,3250,16325,4,f
14542,3251,16325,4,f
14543,3252,16325,4,f
14544,3324,16325,4,f
14545,3325,16325,4,f
14546,3326,16325,4,f
14547,3342,16325,4,f
14548,3343,16325,4,f
14549,3344,16325,4,f
14550,3368,16325,4,f
14551,3369,16325,4,f
14552,3370,16325,4,f
14553,3371,16325,4,f
14554,3372,16325,4,f
14555,3373,16325,4,f
14556,3374,16325,4,f
14557,2953,16326,3,f
14558,2954,16326,3,f
14559,2955,16326,3,f
14560,2956,16326,4,f
14561,2957,16326,4,f
14562,2958,16326,4,f
14563,3227,16326,5,f
14564,3228,16326,5,f
14565,3229,16326,5,f
14566,3230,16326,5,f
14567,3231,16326,5,f
14568,3232,16326,5,f
14569,3233,16326,5,f
14570,3234,16326,7,f
14571,3235,16326,7,f
14572,3236,16326,7,f
14573,3237,16326,7,f
14574,3238,16326,7,f
14575,3239,16326,7,f
14576,3240,16326,7,f
14577,3253,16326,3,f
14578,3254,16326,3,f
14579,3255,16326,3,f
14580,3256,16326,4,f
14581,3257,16326,4,f
14582,3258,16326,4,f
14583,3327,16326,3,f
14584,3328,16326,3,f
14585,3329,16326,3,f
14586,3330,16326,4,f
14587,3331,16326,4,f
14588,3332,16326,4,f
14589,3345,16326,3,f
14590,3346,16326,3,f
14591,3347,16326,3,f
14592,3348,16326,4,f
14593,3349,16326,4,f
14594,3350,16326,4,f
14595,3375,16326,3,f
14596,3376,16326,3,f
14597,3377,16326,3,f
14598,3378,16326,3,f
14599,3379,16326,3,f
14600,3380,16326,3,f
14601,3381,16326,3,f
14602,3382,16326,4,f
14603,3383,16326,4,f
14604,3384,16326,4,f
14605,3385,16326,4,f
14606,3386,16326,4,f
14607,3387,16326,4,f
14608,3388,16326,4,f
14609,3390,16327,5,f
14610,3391,16327,5,f
14611,3392,16327,5,f
14612,3393,16327,5,f
14613,3394,16327,5,f
14614,3395,16327,5,f
14615,3396,16327,5,f
14616,3419,16327,25,f
14617,3420,16327,25,f
14618,3421,16327,25,f
14619,3422,16327,25,f
14620,3423,16327,25,f
14621,3424,16327,25,f
14622,3425,16327,25,f
14623,3448,16327,12,f
14624,3449,16327,12,f
14625,3450,16327,12,f
14626,3451,16327,12,f
14627,3452,16327,12,f
14628,3453,16327,12,f
14629,3454,16327,12,f
14630,3477,16327,12,f
14631,3478,16327,12,f
14632,3479,16327,12,f
14633,3480,16327,12,f
14634,3481,16327,12,f
14635,3482,16327,12,f
14636,3483,16327,12,f
14637,3506,16327,12,f
14638,3507,16327,12,f
14639,3508,16327,12,f
14640,3509,16327,12,f
14641,3510,16327,12,f
14642,3511,16327,12,f
14643,3512,16327,12,f
14644,3535,16327,20,f
14645,3536,16327,20,f
14646,3537,16327,20,f
14647,3538,16327,20,f
14648,3539,16327,20,f
14649,3540,16327,20,f
14650,3541,16327,20,f
14651,3564,16327,5,f
14652,3565,16327,5,f
14653,3566,16327,5,f
14654,3567,16327,5,f
14655,3568,16327,5,f
14656,3569,16327,5,f
14657,3570,16327,5,f
14658,3397,16328,4,f
14659,3398,16328,4,f
14660,3399,16328,4,f
14661,3400,16328,4,f
14662,3401,16328,4,f
14663,3402,16328,4,f
14664,3403,16328,4,f
14665,3426,16328,18,f
14666,3427,16328,18,f
14667,3428,16328,18,f
14668,3429,16328,18,f
14669,3430,16328,18,f
14670,3431,16328,18,f
14671,3432,16328,18,f
14672,3455,16328,9,f
14673,3456,16328,9,f
14674,3457,16328,9,f
14675,3458,16328,9,f
14676,3459,16328,9,f
14677,3460,16328,9,f
14678,3461,16328,9,f
14679,3484,16328,9,f
14680,3485,16328,9,f
14681,3486,16328,9,f
14682,3487,16328,9,f
14683,3488,16328,9,f
14684,3489,16328,9,f
14685,3490,16328,9,f
14686,3513,16328,9,f
14687,3514,16328,9,f
14688,3515,16328,9,f
14689,3516,16328,9,f
14690,3517,16328,9,f
14691,3518,16328,9,f
14692,3519,16328,9,f
14693,3542,16328,15,f
14694,3543,16328,15,f
14695,3544,16328,15,f
14696,3545,16328,15,f
14697,3546,16328,15,f
14698,3547,16328,15,f
14699,3548,16328,15,f
14700,3571,16328,4,f
14701,3572,16328,4,f
14702,3573,16328,4,f
14703,3574,16328,4,f
14704,3575,16328,4,f
14705,3576,16328,4,f
14706,3577,16328,4,f
14707,3404,16329,3,f
14708,3405,16329,3,f
14709,3406,16329,3,f
14710,3407,16329,3,f
14711,3408,16329,3,f
14712,3409,16329,3,f
14713,3410,16329,3,f
14714,3433,16329,13,f
14715,3434,16329,13,f
14716,3435,16329,13,f
14717,3436,16329,13,f
14718,3437,16329,13,f
14719,3438,16329,13,f
14720,3439,16329,13,f
14721,3462,16329,6,f
14722,3463,16329,6,f
14723,3464,16329,6,f
14724,3465,16329,6,f
14725,3466,16329,6,f
14726,3467,16329,6,f
14727,3468,16329,6,f
14728,3491,16329,6,f
14729,3492,16329,6,f
14730,3493,16329,6,f
14731,3494,16329,6,f
14732,3495,16329,6,f
14733,3496,16329,6,f
14734,3497,16329,6,f
14735,3520,16329,6,f
14736,3521,16329,6,f
14737,3522,16329,6,f
14738,3523,16329,6,f
14739,3524,16329,6,f
14740,3525,16329,6,f
14741,3526,16329,6,f
14742,3549,16329,10,f
14743,3550,16329,10,f
14744,3551,16329,10,f
14745,3552,16329,10,f
14746,3553,16329,10,f
14747,3554,16329,10,f
14748,3555,16329,10,f
14749,3578,16329,3,f
14750,3579,16329,3,f
14751,3580,16329,3,f
14752,3581,16329,3,f
14753,3582,16329,3,f
14754,3583,16329,3,f
14755,3584,16329,3,f
14756,3411,16330,2,f
14757,3412,16330,2,f
14758,3413,16330,2,f
14759,3414,16330,2,f
14760,3415,16330,2,f
14761,3416,16330,2,f
14762,3417,16330,2,f
14763,3440,16330,11,f
14764,3441,16330,11,f
14765,3442,16330,11,f
14766,3443,16330,11,f
14767,3444,16330,11,f
14768,3445,16330,11,f
14769,3446,16330,11,f
14770,3469,16330,5,f
14771,3470,16330,5,f
14772,3471,16330,5,f
14773,3472,16330,5,f
14774,3473,16330,5,f
14775,3474,16330,5,f
14776,3475,16330,5,f
14777,3498,16330,5,f
14778,3499,16330,5,f
14779,3500,16330,5,f
14780,3501,16330,5,f
14781,3502,16330,5,f
14782,3503,16330,5,f
14783,3504,16330,5,f
14784,3527,16330,5,f
14785,3528,16330,5,f
14786,3529,16330,5,f
14787,3530,16330,5,f
14788,3531,16330,5,f
14789,3532,16330,5,f
14790,3533,16330,5,f
14791,3556,16330,9,f
14792,3557,16330,9,f
14793,3558,16330,9,f
14794,3559,16330,9,f
14795,3560,16330,9,f
14796,3561,16330,9,f
14797,3562,16330,9,f
14798,3585,16330,2,f
14799,3586,16330,2,f
14800,3587,16330,2,f
14801,3588,16330,2,f
14802,3589,16330,2,f
14803,3590,16330,2,f
14804,3591,16330,2,f
14812,3600,16344,4,f
14813,3601,16344,4,f
14814,3602,16344,4,f
14815,3603,16344,4,f
14816,3604,16344,4,f
14817,3605,16344,4,f
14818,3606,16344,4,f
14819,3629,16344,18,f
14820,3630,16344,18,f
14821,3631,16344,18,f
14822,3632,16344,18,f
14823,3633,16344,18,f
14824,3634,16344,18,f
14825,3635,16344,18,f
14826,3658,16344,9,f
14827,3659,16344,9,f
14828,3660,16344,9,f
14829,3661,16344,9,f
14830,3662,16344,9,f
14831,3663,16344,9,f
14832,3664,16344,9,f
14833,3687,16344,9,f
14834,3688,16344,9,f
14835,3689,16344,9,f
14836,3690,16344,9,f
14837,3691,16344,9,f
14838,3692,16344,9,f
14839,3693,16344,9,f
14840,3716,16344,9,f
14841,3717,16344,9,f
14842,3718,16344,9,f
14843,3719,16344,9,f
14844,3720,16344,9,f
14845,3721,16344,9,f
14846,3722,16344,9,f
14847,3745,16344,15,f
14848,3746,16344,15,f
14849,3747,16344,15,f
14850,3748,16344,15,f
14851,3749,16344,15,f
14852,3750,16344,15,f
14853,3751,16344,15,f
14854,3774,16344,4,f
14855,3775,16344,4,f
14856,3776,16344,4,f
14857,3777,16344,4,f
14858,3778,16344,4,f
14859,3779,16344,4,f
14860,3780,16344,4,f
14861,3607,16345,3,f
14862,3608,16345,3,f
14863,3609,16345,3,f
14864,3610,16345,3,f
14865,3611,16345,3,f
14866,3612,16345,3,f
14867,3613,16345,3,f
14868,3636,16345,13,f
14869,3637,16345,13,f
14870,3638,16345,13,f
14871,3639,16345,13,f
14872,3640,16345,13,f
14873,3641,16345,13,f
14874,3642,16345,13,f
14875,3665,16345,6,f
14876,3666,16345,6,f
14877,3667,16345,6,f
14878,3668,16345,6,f
14879,3669,16345,6,f
14880,3670,16345,6,f
14881,3671,16345,6,f
14882,3694,16345,6,f
14883,3695,16345,6,f
14884,3696,16345,6,f
14885,3697,16345,6,f
14886,3698,16345,6,f
14887,3699,16345,6,f
14888,3700,16345,6,f
14889,3723,16345,6,f
14890,3724,16345,6,f
14891,3725,16345,6,f
14892,3726,16345,6,f
14893,3727,16345,6,f
14894,3728,16345,6,f
14895,3729,16345,6,f
14896,3752,16345,10,f
14897,3753,16345,10,f
14898,3754,16345,10,f
14899,3755,16345,10,f
14900,3756,16345,10,f
14901,3757,16345,10,f
14902,3758,16345,10,f
14903,3781,16345,3,f
14904,3782,16345,3,f
14905,3783,16345,3,f
14906,3784,16345,3,f
14907,3785,16345,3,f
14908,3786,16345,3,f
14909,3787,16345,3,f
14910,3614,16346,2,f
14911,3615,16346,2,f
14912,3616,16346,2,f
14913,3617,16346,2,f
14914,3618,16346,2,f
14915,3619,16346,2,f
14916,3620,16346,2,f
14917,3643,16346,11,f
14918,3644,16346,11,f
14919,3645,16346,11,f
14920,3646,16346,11,f
14921,3647,16346,11,f
14922,3648,16346,11,f
14923,3649,16346,11,f
14924,3672,16346,5,f
14925,3673,16346,5,f
14926,3674,16346,5,f
14927,3675,16346,5,f
14928,3676,16346,5,f
14929,3677,16346,5,f
14930,3678,16346,5,f
14931,3701,16346,5,f
14932,3702,16346,5,f
14933,3703,16346,5,f
14934,3704,16346,5,f
14935,3705,16346,5,f
14936,3706,16346,5,f
14937,3707,16346,5,f
14938,3730,16346,5,f
14939,3731,16346,5,f
14940,3732,16346,5,f
14941,3733,16346,5,f
14942,3734,16346,5,f
14943,3735,16346,5,f
14944,3736,16346,5,f
14945,3759,16346,9,f
14946,3760,16346,9,f
14947,3761,16346,9,f
14948,3762,16346,9,f
14949,3763,16346,9,f
14950,3764,16346,9,f
14951,3765,16346,9,f
14952,3788,16346,2,f
14953,3789,16346,2,f
14954,3790,16346,2,f
14955,3791,16346,2,f
14956,3792,16346,2,f
14957,3793,16346,2,f
14958,3794,16346,2,f
14960,2943,16361,4,f
14962,3205,16361,4,f
14964,3243,16361,4,f
14966,3317,16361,4,f
14968,3335,16361,4,f
14970,3353,16361,4,f
14971,3390,16362,4,f
14972,3391,16362,4,f
14973,3392,16362,4,f
14974,3393,16362,4,f
14975,3394,16362,4,f
14976,3395,16362,4,f
14977,3396,16362,4,f
14978,3419,16362,4,f
14979,3420,16362,4,f
14980,3421,16362,4,f
14981,3422,16362,4,f
14982,3423,16362,4,f
14983,3424,16362,4,f
14984,3425,16362,4,f
14985,3448,16362,4,f
14986,3449,16362,4,f
14987,3450,16362,4,f
14988,3451,16362,4,f
14989,3452,16362,4,f
14990,3453,16362,4,f
14991,3454,16362,4,f
14992,3477,16362,4,f
14993,3478,16362,4,f
14994,3479,16362,4,f
14995,3480,16362,4,f
14996,3481,16362,4,f
14997,3482,16362,4,f
14998,3483,16362,4,f
14999,3506,16362,4,f
15000,3507,16362,4,f
15001,3508,16362,4,f
15002,3509,16362,4,f
15003,3510,16362,4,f
15004,3511,16362,4,f
15005,3512,16362,4,f
15006,3535,16362,4,f
15007,3536,16362,4,f
15008,3537,16362,4,f
15009,3538,16362,4,f
15010,3539,16362,4,f
15011,3540,16362,4,f
15012,3541,16362,4,f
15013,3564,16362,4,f
15014,3565,16362,4,f
15015,3566,16362,4,f
15016,3567,16362,4,f
15017,3568,16362,4,f
15018,3569,16362,4,f
15019,3570,16362,4,f
15020,3593,16363,4,f
15021,3594,16363,4,f
15022,3595,16363,4,f
15023,3596,16363,4,f
15024,3597,16363,4,f
15025,3598,16363,4,f
15026,3599,16363,4,f
15027,3622,16363,4,f
15028,3623,16363,4,f
15029,3624,16363,4,f
15030,3625,16363,4,f
15031,3626,16363,4,f
15032,3627,16363,4,f
15033,3628,16363,4,f
15034,3651,16363,4,f
15035,3652,16363,4,f
15036,3653,16363,4,f
15037,3654,16363,4,f
15038,3655,16363,4,f
15039,3656,16363,4,f
15040,3657,16363,4,f
15041,3680,16363,4,f
15042,3681,16363,4,f
15043,3682,16363,4,f
15044,3683,16363,4,f
15045,3684,16363,4,f
15046,3685,16363,4,f
15047,3686,16363,4,f
15048,3709,16363,4,f
15049,3710,16363,4,f
15050,3711,16363,4,f
15051,3712,16363,4,f
15052,3713,16363,4,f
15053,3714,16363,4,f
15054,3715,16363,4,f
15055,3738,16363,4,f
15056,3739,16363,4,f
15057,3740,16363,4,f
15058,3741,16363,4,f
15059,3742,16363,4,f
15060,3743,16363,4,f
15061,3744,16363,4,f
15062,3767,16363,4,f
15063,3768,16363,4,f
15064,3769,16363,4,f
15065,3770,16363,4,f
15066,3771,16363,4,f
15067,3772,16363,4,f
15068,3773,16363,4,f
15070,2887,16364,4,f
15072,2905,16364,4,f
15074,2961,16364,4,f
15076,2999,16364,4,f
15078,3017,16364,4,f
15080,3055,16364,4,f
15082,3073,16364,4,f
15084,3111,16364,4,f
15086,3129,16364,4,f
15088,3167,16364,4,f
15090,3261,16364,4,f
15092,3279,16364,4,f
15093,3796,16364,4,f
15094,3797,16364,4,f
15095,3798,16364,4,f
15096,3799,16364,4,f
