id,model,doodad_almighty_id,doodad_func_group_kind_id,phase_msg,sound_id,name,sound_time,comment,is_msg_to_zone
9863,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4071,1,,,,0,,f
9864,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4071,1,,,,0,,f
9865,prefab://prefabs/doodad_animal.xml/sheep.normal,4072,1,,,,0,,f
9866,cgf://objects/env/01_nuia/001_ndeco/ndeco_leatherstore_crock_a.cgf,3764,2,,,,0,,f
9867,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_soil,4073,2,,,,0,,f
9868,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_bag_a.cgf,4073,2,,,샤프란 주머니,0,,f
9869,cgf://objects/Env/01_nuia/001_ndeco/old/barrel_oak_b.cgf,4074,1,,,,0,,f
9872,prefab://prefabs/doodad_animal.xml/chicken.normal,2342,2,,,도축된 황금 평원 닭,0,사망,f
9873,prefab://prefabs/doodad_animal.xml/duck.happy,3006,2,,,도축된 오리,0,도축-최대,f
9874,prefab://prefabs/doodad_animal.xml/duck.happy,3006,2,,,깃털 뽑힌 오리,0,채집,f
9875,prefab://prefabs/doodad_animal.xml/duck.normal,3006,2,,,도축된 오리,0,사망,f
9876,cgf://objects\env\01_nuia\001_ndeco\ndeco_backpack_a_a.cgf,4076,1,,,내려놓은 검문소 방책 자재,0,,f
9877,prefab://prefabs/interaction_b.xml/quest.ferre_flag,4077,1,,,,0,,f
9878,prefab://prefabs/doodad_animal.xml/goose.normal,2994,2,,,,0,상태 전환,f
9879,prefab://prefabs/doodad_animal.xml/goose.happy,2994,2,,,깃털 뽑힌 거위,0,채집,f
9881,prefab://prefabs/doodad_animal.xml/goose.bad,2994,2,,,배고픈 거위,0,,f
9882,prefab://prefabs/doodad_animal.xml/turkey.happy,3004,2,,,도축된 칠면조,0,도축-최대,f
9883,prefab://prefabs/doodad_animal.xml/turkey.normal,3004,2,,,도축된 칠면조,0,사망,f
9884,prefab://prefabs/doodad_animal.xml/pig.normal,2705,2,,,도축된 돼지,0,사망,f
9885,cgf://objects/Env/05_nature/03_temp/stone_garangdol_f02.cgf,4078,1,,,바람 정령이 머문 자리,0,,f
9886,cgf://objects/Env/05_nature/03_temp/stone_garangdol_f02.cgf,4078,2,,,이끼 바위,0,,f
9887,cgf://objects/Env/05_nature/03_temp/stone_garangdol_f02.cgf,4078,2,,,이끼 바위,0,,f
9888,prefab://prefabs/doodad_animal.xml/sheep.normal,2675,2,,,도축된 양,0,사망,f
9889,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_ruinprop01.cgf,4079,1,,,,0,,f
9890,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_ruinprop01.cgf,4079,2,,,,0,,f
9891,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_ruinprop01.cgf,4079,2,,,,0,,f
9892,cgf://Objects/env/05_nature/00_common/waterplants\common_waterplants_b_01.cgf,4080,1,,,아가미 풀,0,,f
9893,cgf://game/objects/Env/01_nuia/001_ndeco/old/woodbox_common_a.cgf,4081,1,,,수상한 나무 상자,0,,f
9894,cgf://game/objects/Env/01_nuia/001_ndeco/old/woodbox_common_a.cgf,4081,2,,,조잡한 폭탄,0,,f
9895,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4081,2,,,,0,,f
9896,prefab://prefabs/interaction_d.xml/monster.hadir_boss_01_skill_darkwall_00,4082,1,,1223,,0,,f
9897,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,3763,2,,,,0,,f
9898,prefab://prefabs/interaction_d.xml/monster.hadir_boss_01_skill_hellroad_06,4083,1,,1217,,0,,f
9899,prefab://prefabs/interaction_d.xml/monster.hadir_boss_skill04,3874,2,,1220,,0,,f
9900,prefab://prefabs/interaction_b.xml/monster.fireelemetal_exploision1,4084,1,,,,0,,f
9901,vegetation://objects/Env/05_nature/00_common/common_plants_rose_e.cgf,4085,1,,,,0,,f
9902,vegetation://objects/Env/05_nature/00_common/common_plants_rose_e.cgf,4085,2,,,,0,,f
9903,vegetation://objects/Env/05_nature/00_common/common_plants_rose_e.cgf,4085,2,,,,0,,f
9904,prefab://prefabs/doodad_animal.xml/goat.happy,3005,2,,,도축된 염소,0,도축-최대,f
9905,prefab://prefabs/doodad_animal.xml/goat.happy,3005,2,,,털 깎인 염소,0,채집,f
9906,prefab://prefabs/doodad_animal.xml/goat.normal,3005,2,,,도축된 염소,0,사망,f
9907,prefab://prefabs/doodad_animal.xml/cow.normal,2672,2,,,도축된 젖소,0,사망,f
9908,cgf://game/objects/Env/01_nuia/001_ndeco/old/basket_wood.cgf,4086,1,,,방목지 양동이,0,,f
9909,prefab://prefabs/hdeco_quest.xml/hdeco_quest.bucket,4086,2,,,약수로 가득 찬 양동이,0,,f
9911,cgf://Objects\env\01_nuia\04_gw\gw_memo_restaurant_well.cgf,4087,1,,,,0,,f
9912,cgf://Objects\env\01_nuia\04_gw\gw_memo_restaurant_well.cgf,4087,2,,,,0,,f
9913,prefab://prefabs/doodad_animal.xml/buffalo.happy,2992,2,,,도축된 물소,0,도축-최대,f
9914,prefab://prefabs/doodad_animal.xml/buffalo.normal,2992,2,,,도축된 물소,0,사망,f
9915,prefab://prefabs/fx.xml/portal_gate_dot,4088,1,,,,0,,f
9916,cgf://Game/Objects/env/01_nuia/001_ndeco/old/bonfire_a.cgf,2554,2,,,,0,,f
9917,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_spice_b.cgf,4089,1,,,도난당한 우유통,0,,f
9918,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_spice_b.cgf,4089,2,,,,0,,f
9919,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_spice_b.cgf,4089,2,,,,0,,f
9920,cgf://objects/env/01_nuia/001_ndeco/ndeco_leatherstore_crock_b.cgf,4090,1,,,,0,,f
9921,prefab://prefabs/interaction_c.xml/toy.pot_a_bk,4090,2,,,,0,,f
9922,cgf://objects/env/01_nuia/001_ndeco/ndeco_leatherstore_crock_b.cgf,4091,2,,,,0,,f
9923,prefab://prefabs/interaction_c.xml/toy.pot_a_bk,4091,2,,,,0,,f
9924,prefab://prefabs/interaction_d.xml/monster.hadir_hellhelper_skill_deathroad_02,4092,1,,,,0,,f
9926,cgf://objects/Env/05_nature/03_temp/stone_garangdol_e.cgf,4093,1,,,,0,,f
9928,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4093,2,,,,0,,f
9930,cgf://Game/objects/Env/02_harihara/001_hcom/hcom_body_a.cgf,4094,1,,,,0,,f
9931,cgf://Game/objects/Env/02_harihara/001_hcom/hcom_body_a.cgf,4094,2,,,,0,,f
9932,prefab://prefabs/interaction_d.xml/monster.hadir_hellhelper_skill_deathroad_02,4095,1,,,,0,,f
9933,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_01.cgf,1504,2,,, ,0,,f
9935,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,3848,2,,,,0,,f
9936,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,3848,2,,,,0,,f
9937,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,3848,2,,,,0,,f
9939,cgf://objects/env/01_nuia/001_ndeco/ndeco_leatherstore_crock_a.cgf,3764,2,,,기름이 없는 항아리,0,,f
9940,cgf://Game/Objects\Env\01_nuia\001_ndeco\quest\ndeco_quest_prisono_a.cgf,3548,2,,1781,,0,,f
9942,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_bag_a.cgf,4073,2,,,,0,,f
9943,vegetation://objects/env/05_nature/00_common/common_plants_haber01.cgf,4096,1,,,,0,,f
9944,vegetation://objects/env/05_nature/00_common/common_plants_haber01.cgf,4096,2,,,,0,,f
9945,vegetation://objects/env/05_nature/00_common/common_plants_haber01.cgf,4096,2,,,,0,,f
9946,objects/Env/02_harihara/001_hcom/hcom_fild_signpost_a04.cgf,4097,1,,,,0,,f
9947,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_sack_a.cgf,4098,1,,,,0,,f
9948,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_sack_a.cgf,4098,2,,,,0,,f
9949,prefab://prefabs/contents.xml/level_moang.fog_spawn1,4099,1,,,,0,,f
9951,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_sack_a.cgf,4098,2,,,,0,,f
9952,cgf://objects/Env/02_harihara/07_yn/yn_dirt_stonetop01.cgf,4057,1,,,,0,,f
9953,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01.cgf,4100,1,,,,0,,f
9954,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01.cgf,4100,2,,,,0,,f
9955,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01.cgf,4100,2,,,,0,,f
9956,cgf://objects/Env/02_harihara/07_yn/yn_dirt_stonetop01.cgf,4056,1,,,,0,,f
9957,prefab://prefabs/contents.xml/level_laykir.loka_camera_shake_entity,4101,1,,,,0,,f
9958,cgf://Objects/env/01_nuia/001_ndeco/ndeco_hotel_pot.cgf,4102,1,,,,0,,f
9959,cgf://Objects/env/01_nuia/001_ndeco/ndeco_hotel_pot.cgf,4102,2,,,,0,,f
9961,prefab://prefabs/making.xml/making.cooking,4036,2,,,불붙은 온천 요리솥,0,,f
9962,vegetation://objects/env/05_nature/01_tropic/trop_tree_datepalm04no.cgf,4103,1,,,,0,,f
9963,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4104,1,,,,0,,f
9964,prefab://prefabs/interaction_e.xml/tools.big_lever_left,4105,1,,,,0,최초 상태,f
9965,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4104,2,,1663,,0,,f
9966,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4106,1,,,,0,,f
9967,cgf://Game/Objects\Env\01_nuia\001_ndeco\nu_m_corpse1.cgf,4107,1,,,,0,,f
9968,prefab://prefabs/interaction_e.xml/tools.big_lever_left_anim,4105,2,,96,,0,애니메이션,f
9969,prefab://prefabs/contents.xml/level_laykir.grubs_bone_deco_dead,4108,1,,,,0,,f
9970,prefab://prefabs/contents.xml/quest_minimism.extract,1500,2,,,,0,,f
9971,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4109,1,,,,0,최초상태,f
9972,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.first_middle_trap_on,4109,2,,,,0,,f
9973,prefab://prefabs/contents.xml/level_anne.nu_f_cut_face1,4110,1,,,,0,,f
9974,prefab://prefabs/contents.xml/level_anne.nu_f_cut_deadbody1,4111,1,,,,0,,f
9975,prefab://prefabs/contents.xml/level_anne.nu_f_cut_face1_wood,4112,1,,,,0,,f
9976,cgf://game/objects\Env\01_nuia\001_ndeco\quest\ndeco_quest_snowliondead_a.cgf,4113,1,,,,0,,f
9977,prefab://prefabs/interaction_e.xml/tools.big_lever_right,4105,2,,,,0,점화 상태,f
9979,cgf://objects/Env/05_nature/00_common/common_bush_ec02.cgf,4114,1,,,,0,,f
9980,cgf://objects/Env/05_nature/00_common/common_bush_ec02.cgf,4114,2,,,,0,,f
9981,prefab://prefabs/interaction_b.xml/dungeon.hadir_entrance1,4115,1,,,,0,,f
9982,cgf://objects/Env/01_nuia/001_ndeco/ndeco_common_case01.cgf,4116,1,,,,0,,f
9983,cgf://objects/Env/01_nuia/001_ndeco/ndeco_common_case01.cgf,4116,2,,,,0,,f
9984,cgf://objects/Env/01_nuia/001_ndeco/ndeco_common_case01.cgf,4116,2,,,,0,,f
9985,cgf://objects/Env/02_harihara/001_hcom/hcom_body_a.cgf,4117,1,,,,0,,f
9986,cgf://objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_grave01.cgf,4117,2,,,간이 무덤,0,,f
9987,cgf://game/objects/Env/01_nuia/001_ndeco/ndeco_bullbone_b.cgf,3936,1,,360,,0,,f
9988,cgf://objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,4118,1,,,,0,,f
9989,cgf://objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,4118,2,,,,0,,f
9990,cgf://objects/item/etc/armor/armor.cgf,4119,1,,,,0,,f
9991,cgf://objects/item/etc/armor/armor.cgf,4119,2,,,,0,,f
9992,cgf://objects/item/etc/armor/armor.cgf,4119,2,,,,0,,f
9993,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_log_c.cgf,4120,1,,,,0,,f
9994,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_log_c.cgf,4120,2,,,,0,,f
9995,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_log_c.cgf,4120,2,,,,0,,f
9996,cgf://objects/Env/01_nuia/001_ndeco/old/barrel_oak_b.cgf,4121,1,,,,0,,f
9997,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_bullbone_b.cgf,4122,1,,,초원의 심장 제단,0,,f
9998,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4093,2,,,,0,,f
10000,prefab://prefabs/interaction_e.xml/tools.lever_left,4123,1,,,,0,최초 상태,f
10001,prefab://prefabs/interaction_e.xml/tools.lever_left_anim,4123,2,,96,,0,애니메이션,f
10002,prefab://prefabs/interaction_e.xml/tools.lever_right,4123,2,,,,0,작동된 상태,f
10003,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_log_c.cgf,4124,1,,,,0,,f
10004,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_log_c.cgf,4124,2,,,,0,,f
10005,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4106,2,,1663,,0,,f
10006,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4106,2,,,,0,,f
10007,a://invalid,4125,1,,,,0,,f
10011,cgf://Game/objects/Env/02_harihara/001_hcom/hcom_body_a.cgf,4126,1,,,,0,,f
10012,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4128,1,,,,0,,f
10013,prefab://prefabs/ninelife.xml/quest.knightcorpse,4129,1,,,,0,,f
10014,cgf://Game/Objects/env/01_nuia/001_ndeco/quest/ndeco_quest_skel_b.cgf,4130,1,,,,0,,f
10015,prefab://prefabs/contents.xml/quest_minimism.singing_altar,4131,1,,,,0,,f
10016,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,4132,1,,,,0,,f
10017,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,4133,1,,,,0,,f
10018,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4128,2,,1663,,0,,f
10019,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4128,2,,,,0,,f
10020,prefab://prefabs/interaction_b.xml/monster.slime_poison,3956,2,,1224,,0,,f
10021,prefab://prefabs/quest_h2co3.xml/aim.box_a,4135,1,,,,0,,f
10024,cgf://Objects/env/06_unit/01_ship/smallboat/smallboat_body.cgf,4136,1,,,,0,,f
10025,cgf://Objects/env/06_unit/01_ship/smallboat/smallboat_body.cgf,4136,2,,,,0,,f
10026,cgf://Objects/env/06_unit/01_ship/smallboat/smallboat_body.cgf,4136,2,,,,0,,f
10027,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.door,4104,2,,,,0,,f
10028,cga://objects/env/08_dungeon/01_sal_temple/instance_door_a.cga,4137,1,,,,0,,f
10029,cga://objects/env/08_dungeon/01_sal_temple/instance_door_a.cga,4137,2,,,,0,,f
10030,cga://objects/env/08_dungeon/01_sal_temple/instance_door_a.cga,4137,2,,,,0,,f
10031,cgf://objects\env\01_nuia\001_ndeco\ndeco_backpack_e_a.cgf,4138,1,,,,0,,f
10033,cgf://objects/Env/06_unit/01_ship/speedboat/speedboat_a_dead.cgf,4134,1,,,,0,,f
10034,prefab://prefabs/interaction_b.xml/dungeon.exit_portal,4139,2,,,,0,포탈,f
10035,prefab://prefabs/interaction_b.xml/dungeon.hadir_kuzenjena_spawn1,4140,1,,,,0,,f
10036,prefab://prefabs/interaction_b.xml/dungeon.hadir_belar_spawn1,4141,1,,1230,,0,,f
10037,cgf://Objects/env/01_nuia/001_ndeco/making/ndeco_making_sp_alchemy01.cgf,4142,1,,,,0,,f
10038,prefab://prefabs/interaction_b.xml/dungeon.hadir_pot1,4143,1,,,,0,,f
10039,prefab://prefabs/interaction_b.xml/dungeon.hadir_pot3,4143,2,,,,0,,f
10040,cgf://objects/Env/01_nuia/001_ndeco/ndeco_backpack_e_a.cgf,4144,1,,,,0,,f
10042,,2259,2,,,,0,소멸 전환,f
10043,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,2259,2,,,시들시들한 감자,0,,f
10045,cgf://Objects/env/01_nuia/001_ncom/ncom_zareba01.cgf,4145,1,,,,0,,f
10046,prefab://prefabs/interaction_c.xml/toy.freebox_a_bk,4145,2,,,,0,,f
10048,,2259,2,,,,0,시들시들 루팅,f
10049,cgf://objects/Env/01_nuia/001_ncom/ncom_zareba_br_b.cgf,4146,1,,,,0,,f
10050,cgf://objects/Env/01_nuia/001_ncom/ncom_zareba_br_b.cgf,4146,2,,,,0,,f
10051,,2264,2,,,,0,소멸 전환,f
10052,vegetation://objects/env/05_nature/00_common/common_do_cucumber01.cgf,2264,2,,,시들시들한 오이,0,,f
10053,,2264,2,,,,0,시들시들 루팅,f
10054,,2264,2,,,,0,기후대 전환,f
10055,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_skel.cgf,4127,1,,,,0,,f
10056,,2259,2,,,,0,기후대 전환,f
10057,,2261,2,,,,0,소멸 전환,f
10058,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,2261,2,,,시들시들한 당근,0,,f
10059,,2261,2,,,,0,시들시들 루팅,f
10060,,2261,2,,,,0,기후대 전환,f
10061,,2263,2,,,,0,소멸 전환,f
10062,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,2263,2,,,시들시들한 양파,0,,f
10063,,2263,2,,,,0,시들시들 루팅,f
10064,,2263,2,,,,0,기후대 전환,f
10065,cgf://Objects\env\02_harihara\001_hcom\hcom_shipyard_wall_f.cgf,4147,1,,,,0,,f
10066,prefab://prefabs/interaction_c.xml/toy.freebox_a_bk,4147,2,,,,0,,f
10068,prefab://prefabs/interaction_e.xml/tools.big_lever_right_anim,4105,2,,96,,0,,f
10069,,2265,2,,,,0,소멸 전환,f
10070,vegetation://objects/env/05_nature/08_cry_source/fields/tomato_bush_big_b.cgf,2265,2,,,시들시들한 토마토,0,,f
10071,,2265,2,,,,0,시들 루팅,f
10072,,2265,2,,,,0,기후대 전환,f
10073,,2262,2,,,,0,소멸 전환,f
10074,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,2262,2,,,시들시들한 마늘,0,,f
10075,,2262,2,,,,0,시들 루팅,f
10076,,2262,2,,,,0,기후대 전환,f
10078,,2257,2,,,,0,소멸 전환,f
10079,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,2257,2,,,시들시들한 딸기,0,,f
10080,,2257,2,,,,0,시들 루팅,f
10081,,2257,2,,,,0,기후대 전환,f
10082,,2266,2,,,,0,소멸 전환,f
10083,vegetation://objects/env/05_nature/03_temp/temp_plants_pumpkin01.cgf,2266,2,,,시들시들한 호박,0,,f
10084,,2266,2,,,,0,시들 루팅,f
10085,,2266,2,,,,0,기후대 전환,f
10086,,2260,2,,,,0,소멸 전환,f
10087,vegetation://objects/env/05_nature/03_temp/temp_plants_sweetpotato01.cgf,2260,2,,,시들시들한 고구마,0,,f
10088,,2260,2,,,,0,시들 루팅,f
10089,,2260,2,,,,0,기후대 전환,f
10090,,2761,2,,,,0,소멸 전환,f
10091,vegetation://objects/env/05_nature/08_cry_source/fields/tomato_bush_big_b.cgf,2761,2,,,시들시들한 고추,0,,f
10092,,2761,2,,,,0,시들 루팅,f
10093,,2761,2,,,,0,기후대 전환,f
10095,,2277,2,,,,0,소멸 전환,f
10096,vegetation://objects/env/05_nature/00_common/common_do_clover01.cgf,2277,2,,,시들시들한 토끼풀,0,,f
10097,,2277,2,,,,0,시들 루팅,f
10098,,2277,2,,,,0,기후대 전환,f
10099,prefab://prefabs/contents.xml/level_laykir.loka_warm_effect,4149,1,,,,0,,f
10100,,2276,2,,,,0,소멸 전환,f
10101,vegetation://objects/env/05_nature/03_temp/temp_flower_azaleas02_si.cgf,2276,2,,,시들시들한 철쭉,0,,f
10102,,2276,2,,,,0,시들 루팅,f
10103,,2276,2,,,,0,기후대 전환,f
10104,,2274,2,,,,0,소멸 전환,f
10105,vegetation://objects/env/05_nature/00_common/common_flower_anemo01.cgf,2274,2,,,시들시들한 수선화,0,,f
10106,,2274,2,,,,0,시들 루팅,f
10107,,2274,2,,,,0,기후대 전환,f
10108,,2278,2,,,,0,소멸 전환,f
10109,vegetation://objects/env/05_nature/00_common/climbing_rose_a.cgf,2278,2,,,시들시들한 장미,0,,f
10110,,2278,2,,,,0,시들 루팅,f
10111,,2278,2,,,,0,기후대 전환,f
10112,cgf://objects/Env/01_nuia/001_ndeco/old/barrel_oak_b.cgf,4150,1,,,,0,,f
10113,,2270,2,,,,0,소멸 전환,f
10114,vegetation://objects/env/05_nature/00_common/common_flower_lily.cgf,2270,2,,,시들시들한 백합,0,,f
10115,,2270,2,,,,0,시들 루팅,f
10116,,2270,2,,,,0,기후대 전환,f
10117,,1798,2,,,,0,소멸 전환,f
10118,vegetation://objects/env/05_nature/00_common/common_plants_cotton01.cgf,1798,2,,,시들시들한 목화,0,,f
10119,,1798,2,,,,0,시들 루팅,f
10120,,1798,2,,,,0,기후대 전환,f
10121,cgf://objects/Env/01_nuia/001_ndeco/old/barrel_oak_b.cgf,4150,2,,,,0,,f
10122,,2275,2,,,,0,소멸 전환,f
10123,vegetation://objects/env/05_nature/03_temp/temp_plants_waterlily02.cgf,2275,2,,,시들시들한 연꽃,0,,f
10124,,2275,2,,,,0,시들 루팅,f
10125,,2275,2,,,,0,기후대 전환,f
10127,,2269,2,,,,0,소멸 전환,f
10128,vegetation://objects/env/05_nature/00_common/daisy_a_w.cgf,2269,2,,,시들시들한 수레국화,0,,f
10129,,2269,2,,,,0,시들 루팅,f
10130,,2269,2,,,,0,기후대 전환,f
10131,,2273,2,,,,0,소멸 전환,f
10132,vegetation://objects/env/05_nature/02_dry/dry_plants_red01.cgf,2273,2,,,시들시들한 선인장,0,,f
10133,,2273,2,,,,0,시들 루팅,f
10134,,2273,2,,,,0,기후대 전환,f
10138,,464,2,,,,0,소멸 전환,f
10139,vegetation://objects/env/05_nature/00_common/common_plants_sanse01.cgf,464,2,,,시들시들한 산세비에리아,0,,f
10140,,464,2,,,,0,시들 루팅,f
10141,,464,2,,,,0,기후대 전환,f
10142,,2252,2,,,,0,소멸 전환,f
10143,vegetation://objects/env/05_nature/00_common/common_plants_rice01.cgf,2252,2,,,시들시들한 보리,0,,f
10144,,2252,2,,,,0,시들 루팅,f
10145,,2252,2,,,,0,기후대 전환,f
10146,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,4152,1,,,,0,,f
10147,cgf://Objects/box.cgf,4152,2,,,,0,,f
10148,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_ruinprop01.cgf,4161,1,,,,0,,f
10150,cgf://objects/Env/01_nuia/001_ndeco/old/ballista_a_arrow.cgf,4162,1,,,,0,,f
10151,cgf://objects/Env/01_nuia/001_ndeco/old/ballista_a_arrow.cgf,4162,2,,,,0,,f
10152,cgf://objects/Env/01_nuia/001_ndeco/old/ballista_a_arrow.cgf,4162,2,,,,0,,f
10153,,2246,2,,,,0,소멸 전환,f
10154,vegetation://objects/env/05_nature/00_common/common_plants_rice01.cgf,2246,2,,,시들시들한 벼,0,,f
10155,,2246,2,,,,0,시들 루팅,f
10156,,2246,2,,,,0,기후대 전환,f
10157,prefab://prefabs/interaction_e.xml/mahadevi_dungeon.first_middle_trap_off,4163,2,,,,0,,f
10158,,2248,2,,,,0,소멸 전환,f
10159,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,2248,2,,,시들시들한 기장,0,,f
10160,,2248,2,,,,0,시들 루팅,f
10161,,2248,2,,,,0,기후대 전환,f
10162,,2253,2,,,,0,소멸 전환,f
10163,vegetation://objects/env/05_nature/03_temp/temp_plants_corn03.cgf,2253,2,,,시들시들한 옥수수,0,,f
10164,,2253,2,,,,0,시들 루팅,f
10165,,2253,2,,,,0,기후대 전환,f
10166,,2251,2,,,,0,소멸 전환,f
10167,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,2251,2,,,시들시들한 밀,0,,f
10168,,2251,2,,,,0,시들 루팅,f
10169,,2251,2,,,,0,기후대 전환,f
10170,,2247,2,,,,0,소멸 전환,f
10171,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,2247,2,,,시들시들한 귀리,0,,f
10172,,2247,2,,,,0,시들 루팅,f
10173,,2247,2,,,,0,기후대 전환,f
10174,,2255,2,,,,0,소멸 전환,f
10175,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,2255,2,,,시들시들한 호밀,0,,f
10176,,2255,2,,,,0,시들 루팅,f
10177,,2255,2,,,,0,기후대 전환,f
10178,prefab://prefabs/interaction_c.xml/toy.freebox_a_bk,4161,3,,,,0,,f
10179,,2256,2,,,,0,소멸 전환,f
10180,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,2256,2,,,시들시들한 땅콩,0,,f
10181,,2256,2,,,,0,시들 루팅,f
10182,,2256,2,,,,0,기후대 전환,f
10183,prefab://prefabs/interaction.xml/skill.nuclear_1,4164,1,,,,0,,f
10184,prefab://prefabs/interaction_d.xml/monster.hadir_boss_01_skill_hellroad_00,4164,2,,,,0,,f
10186,cgf://objects/Env/01_nuia/001_ndeco/old/fishingnet_b.cgf,4165,1,,,,0,,f
10187,cgf://objects/Env/01_nuia/001_ndeco/old/fishingnet_b.cgf,4165,2,,,,0,,f
10188,cgf://objects/Env/01_nuia/001_ndeco/old/fishingnet_b.cgf,4165,2,,,,0,,f
10189,,2254,2,,,,0,소멸 전환,f
10190,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,2254,2,,,시들시들한 콩,0,,f
10191,,2254,2,,,,0,시들 루팅,f
10192,,2254,2,,,,0,기후대 전환,f
10193,,2250,2,,,,0,소멸 전환,f
10194,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,2250,2,,,시들시들한 조,0,,f
10195,,2250,2,,,,0,시들 루팅,f
10196,,2250,2,,,,0,기후대 전환,f
10197,cgf://objects/env/01_nuia/001_ndeco/ndeco_leatherstore_crock_b.cgf,4091,1,,,,0,,f
10199,prefab://prefabs/interaction_c.xml/toy.pot_a_bk,4091,2,,,,0,,f
10200,,3506,2,,,,0,소멸 전환,f
10201,vegetation://objects/env/05_nature/00_common/waterplants/common_waterplants_b_01.cgf,3506,2,,,탁한 색상의 갈색 해초,0,,f
10202,,3506,2,,,,0,탁한 루팅,f
10203,,3506,2,,,,0,기후대 전환,f
10204,,3507,2,,,,0,소멸 전환,f
10205,vegetation://Objects\env\05_nature\00_common\waterplants\common_waterplants_c_01.cgf,3507,2,,,탁한 색상의 녹색 해초 ,0,,f
10206,,3507,2,,,,0,탁한 루팅,f
10207,,3507,2,,,,0,기후대 전환,f
10208,,2279,2,,,,0,소멸 전환,f
10209,vegetation://objects/env/05_nature/03_temp/temp_flower_sweetflag01.cgf,2279,2,,,시들시들한 창포,0,,f
10210,,2279,2,,,,0,시들 루팅,f
