id,sound_pack_id,name,sound_id,comment
5596,219,siege_period,,
5597,219,underwater,,
5598,204,common_farm_info_hide,1660,
5599,204,common_farm_info_show,1659,
5600,203,event_message_box_item_destroy_onok,10,메시지박스 아이템 파괴 OnOk
5601,203,event_message_box_ability_change_onok,12,메시지박스 능력 바꾸기 OnOk
5602,203,event_message_box_default_onok,86,메시지박스 기본값 OnOk
5603,203,event_message_box_aution_bid_onok,953,메시지박스 경매장 입찰 OnOk
5604,203,event_message_box_aution_direct_onok,954,메시지박스 경매장 즉시구매 OnOk
5605,204,message_box_create_expedtion_hide,894,메시지박스 원정대 결성 닫힘
5606,204,message_box_create_expedtion_show,893,메시지박스 원정대 결성 열림
5607,203,event_trade_item_putup,2541,개인거래 아이템 등록
5608,203,event_trade_item_tookdown,2542,개인거래 아이템 제거
5609,203,event_auction_item_putup,11,경매장 아이템 등록
5610,220,Sounds/x2monster_m:mudgolem:attack,2466,
5611,220,Sounds/x2monster_m:mudgolem:attack_hit,2467,
5612,220,Sounds/x2monster_m:mudgolem:crit,2468,
5613,220,Sounds/x2monster_m:mudgolem:dmg,2469,
5614,220,die,2470,
5615,220,Sounds/x2monster_m:mudgolem:idle,2471,
5616,220,Sounds/x2weapons:x2weapon_swing:med5,1373,
5617,220,Sounds/x2monster_footstep:move:dirt_hard_big,1852,
5618,220,Sounds/x2monster_footstep:move:mudgolem_run_idle,2472,
5619,220,Sounds/x2weapons:x2weapon_swing:med6,1307,
5620,220,Sounds/x2weapons:x2weapon_swing:mon3,2473,
5621,220,sounds/x2monster_m:mudgolem:relaxed_idle,2474,
5622,220,sounds/x2monster_m:mudgolem:relaxed_idle_rand,2475,
5623,220,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2_normal,2476,
5624,203,event_trade_lock,2543,개인거래 잠금
5625,203,event_trade_unlock,2544,개인거래 잠금 해제
5626,221,Sounds/x2monster_footstep:move:all_big_mudgolem_50m,2477,
5627,221,Sounds/x2monster_m:mudgolem_big:run_movement,2478,
5628,221,Sounds/x2monster_m:mudgolem_big:walk_movement,2479,
5629,221,Sounds/x2monster_m:mudgolem_big:leapattack,2480,
5630,221,Sounds/x2monster_etc:swing:big_swing1,2481,
5631,221,Sounds/x2monster_m:mudgolem_big:spell_cast_d,2482,
5632,221,Sounds/x2monster_m:mudgolem_big:spell_channel_d,2483,
5633,221,Sounds/x2monster_m:mudgolem_big:spell_launch_d,2484,
5634,221,Sounds/x2monster_m:mudgolem_big:spell_launch_nd,2485,
5635,221,Sounds/x2monster_m:mudgolem_big:arm_hit,2486,
5636,221,Sounds/x2monster_m:mudgolem_big:critical,2487,
5637,221,Sounds/x2monster_m:mudgolem_big:dodge,2488,
5638,221,Sounds/x2monster_m:mudgolem_big:hit,2489,
5639,221,Sounds/x2monster_m:mudgolem_big:knockback,2490,
5640,221,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,2491,
5641,221,Sounds/x2monster_m:mudgolem_big:stun,2492,
5642,221,Sounds/x2monster_m:mudgolem_big:stun_vox,2493,
5643,221,Sounds/x2monster_m:mudgolem_big:combat_idle,2494,
5644,221,Sounds/x2monster_m:mudgolem_big:relaxed_idle,2495,
5645,221,Sounds/x2monster_m:mudgolem_big:relaxed_idle_rand,2496,
5646,221,Sounds/x2monster_m:mudgolem_big:attack_r,2497,
5647,221,Sounds/x2monster_m:mudgolem_big:attack_r_2,2498,
5648,221,die,2499,
5649,221,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2_normal,,
5650,221,Sounds/x2monster_footstep:move:dirt_hard_big,,
5651,221,Sounds/x2monster_footstep:move:mudgolem_run_idle,,
5652,221,Sounds/x2monster_m:mudgolem:attack,,
5653,221,Sounds/x2monster_m:mudgolem:attack_hit,,
5654,221,Sounds/x2monster_m:mudgolem:crit,,
5655,221,Sounds/x2monster_m:mudgolem:dmg,,
5656,221,Sounds/x2monster_m:mudgolem:idle,,
5657,221,Sounds/x2weapons:x2weapon_swing:med5,,
5658,221,Sounds/x2weapons:x2weapon_swing:med6,,
5659,221,Sounds/x2weapons:x2weapon_swing:mon3,,
5660,221,sounds/x2monster_m:mudgolem:relaxed_idle,,
5661,221,sounds/x2monster_m:mudgolem:relaxed_idle_rand,,
5662,222,Sounds/x2monster_s:spartoi:attack,2500,
5663,222,Sounds/x2monster_s:spartoi:cast,2501,
5664,222,Sounds/x2monster_s:spartoi:combat_idle,2502,
5665,222,die,2503,
5666,222,Sounds/x2monster_s:spartoi:dmg,2504,
5667,222,Sounds/x2monster_s:spartoi:launch,2505,
5668,222,Sounds/x2monster_s:spartoi:relaxed_idle,2506,
5669,222,Sounds/x2weapons:swing:mon4,1443,
5670,222,Sounds/x2weapons:x2weapon_swing:med6,1307,
5671,222,Sounds/x2monster_footstep:move_small:grass_hard_big,1657,
5672,223,Sounds/x2monster_footstep:move_small:grass_hard_big,1250,
5673,223,Sounds/x2monster_s:spartoi:attack,2507,
5674,223,Sounds/x2monster_s:spartoi:cast,2508,
5675,223,Sounds/x2monster_s:spartoi:combat_idle,2509,
5676,223,Sounds/x2monster_s:spartoi:dmg,2511,
5677,223,Sounds/x2monster_s:spartoi:launch,2512,
5678,223,Sounds/x2monster_s:spartoi:relaxed_idle,2506,
5679,223,Sounds/x2weapons:swing:mon4,1434,
5680,223,Sounds/x2weapons:x2weapon_swing:med6,1013,
5681,223,die,2510,
5684,223,Sounds/x2weapons:x2weapon_swing:small2,1437,
5685,222,Sounds/x2weapons:x2weapon_swing:small2,1244,
5686,204,trade_show,901,
5687,204,trade_hide,902,
5688,224,Sounds/x2monster_u:unicornlion:angry,2514,
5689,224,Sounds/x2monster_u:unicornlion:attack_1,2515,
5690,224,Sounds/x2monster_u:unicornlion:attack_2,2516,
5691,224,Sounds/x2monster_u:unicornlion:attack_4,2517,
5692,224,Sounds/x2monster_u:unicornlion:attack_7,2518,
5693,224,Sounds/x2monster_u:unicornlion:attack_8,2519,
5694,224,Sounds/x2monster_u:unicornlion:attack_9,2520,
5695,224,Sounds/x2monster_u:unicornlion:cast_1,2521,
5696,224,Sounds/x2monster_u:unicornlion:cast_2,2522,
5697,224,Sounds/x2monster_u:unicornlion:combat_idle,2523,
5698,224,die,2524,
5700,224,Sounds/x2monster_u:unicornlion:idle,2526,
5701,224,Sounds/x2monster_u:unicornlion:launch_1,2527,
5702,224,Sounds/x2monster_u:unicornlion:launch_2,2528,
5703,224,2529,,
5704,224,Sounds/x2monster_u:unicornlion:launch_3,2529,
5705,224,Sounds/x2monster_u:unicornlion:launch_4,2530,
5706,224,Sounds/x2monster_u:unicornlion:launch_5,2531,
5707,224,Sounds/x2monster_u:unicornlion:launch_6,2532,
5708,224,Sounds/x2monster_u:unicornlion:launch_7,2533,
5709,224,Sounds/x2monster_u:unicornlion:launch_8,2534,
5710,224,Sounds/x2monster_u:unicornlion:launch_9,2535,
5711,224,Sounds/x2monster_u:unicornlion:pull,2536,
5712,224,Sounds/x2monster_u:unicornlion:run,2537,
5713,224,Sounds/x2monster_u:unicornlion:sk_pull,2525,
5714,224,Sounds/x2monster_footstep:bodyfalls:bodyfall1_1,1206,
5715,224,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,2491,
5716,224,Sounds/x2monster_footstep:move:unicornlion_big,2538,
5717,225,Sounds/x2monster_footstep:move:dirt_bear,1250,
5718,225,Sounds/x2monster_footstep:move:dirt_soft_big,1371,
5719,225,Sounds/x2monster_e:elephant:attack,2545,
5720,225,Sounds/x2monster_e:elephant:com_idle,2546,
5721,225,Sounds/x2monster_e:elephant:crit,2547,
5722,225,die,2548,
5723,225,Sounds/x2monster_e:elephant:dmg,2549,
5724,225,Sounds/x2weapons:x2weapon_swing:med5,1373,
5725,225,Sounds/x2monster_footstep:move:all_gargoyle,1853,
5726,226,Sounds/x2monster_e:elephant:attack,2550,
5727,226,Sounds/x2monster_e:elephant:com_idle,2551,
5729,226,Sounds/x2monster_e:elephant:dmg,2553,
5730,226,Sounds/x2monster_footstep:move:all_gargoyle,1449,
5731,226,Sounds/x2monster_footstep:move:dirt_bear,1894,
5732,226,Sounds/x2monster_footstep:move:dirt_soft_big,1250,
5733,226,Sounds/x2weapons:x2weapon_swing:med5,1749,
5734,226,die,2552,
5736,226,Sounds/x2monster_e:elephant_big:relaxed_idle,2554,
5737,226,Sounds/x2monster_e:elephant:crit,2582,
5738,227,Sounds/x2monster_n:narayana_male:attack,2555,
5739,227,Sounds/x2monster_n:narayana_male:com_idle,2556,
5740,227,Sounds/x2monster_n:narayana_male:crit,2557,
5741,227,Sounds/x2monster_n:narayana_male:dmg,2558,
5742,227,Sounds/x2monster_n:narayana_male:relax_idle,2559,
5743,227,die,2560,
5744,227,sounds/x2monster_footstep:move:dirt_soft_small,1004,
5745,227,Sounds/x2weapons:x2weapon_swing:small1,1249,
5746,227,Sounds/x2weapons:w_bow:bow_ani1,1446,
5747,227,Sounds/x2weapons:w_bow:bow_ani2,1447,
5748,227,Sounds/x2weapons:swing:mon2,1437,
5749,227,Sounds/x2weapons:x2weapon_swing:small2,1244,
5750,228,Sounds/x2monster_n:narayana_female:attack,2566,
5751,228,Sounds/x2monster_n:narayana_female:com_idle,2562,
5752,228,Sounds/x2monster_n:narayana_female:crit,2563,
5753,228,Sounds/x2monster_n:narayana_female:dmg,2565,
5754,228,Sounds/x2monster_n:narayana_female:relax_idle,2566,
5755,228,Sounds/x2weapons:swing:mon2,1437,
5756,228,Sounds/x2weapons:w_bow:bow_ani1,1446,
5757,228,Sounds/x2weapons:w_bow:bow_ani2,1447,
5758,228,Sounds/x2weapons:x2weapon_swing:small1,1249,
5759,228,Sounds/x2weapons:x2weapon_swing:small2,1244,
5760,228,die,2564,
5761,228,sounds/x2monster_footstep:move:dirt_soft_small,1004,
5762,229,Sounds/x2monster_j:jabberwocky:attack,2567,
5763,229,Sounds/x2monster_j:jabberwocky:com_idle,2568,
5764,229,Sounds/x2monster_j:jabberwocky:damage,2569,
5765,229,die,2570,
5766,229,Sounds/x2monster_j:jabberwocky:critical,2571,
5767,229,sounds/x2monster_footstep:move:dirt_soft_small,1004,
5768,229,Sounds/x2weapons:x2weapon_swing:med6,1307,
5769,229,Sounds/x2weapons:x2weapon_swing:small2,1244,
5770,229,Sounds/x2weapons:x2weapon_swing:small1,1249,
5771,229,Sounds/x2weapons:x2weapon_swing:med7,956,
5772,229,Sounds/x2physics:bodyfall:dirt,1445,
5773,230,Sounds/x2monster_j:jabberwocky:attack,2572,
5774,230,Sounds/x2monster_j:jabberwocky:com_idle,2573,
5775,230,Sounds/x2monster_j:jabberwocky:critical,2574,
5776,230,Sounds/x2monster_j:jabberwocky:damage,2575,
5777,230,Sounds/x2physics:bodyfall:dirt,1247,
5778,230,Sounds/x2weapons:x2weapon_swing:med6,1373,
5779,230,Sounds/x2weapons:x2weapon_swing:med7,1435,
5780,230,Sounds/x2weapons:x2weapon_swing:small1,1442,
5781,230,Sounds/x2weapons:x2weapon_swing:small2,1437,
5782,230,die,2576,
5783,230,sounds/x2monster_footstep:move:dirt_soft_small,1241,
5784,231,Sounds/x2monster_g:gnoll:attack,2577,
5785,231,Sounds/x2monster_g:gnoll:combat_idle,2578,
5786,231,Sounds/x2monster_g:gnoll:crit,2579,
5787,231,Sounds/x2monster_g:gnoll:dmg,2580,
5788,231,die,2581,
5789,231,sounds/x2monster_footstep:move:dirt_soft_small,1004,
5790,231,Sounds/x2weapons:x2weapon_swing:small2,1244,
5791,231,Sounds/x2weapons:x2weapon_swing:med6,1307,
5792,231,Sounds/x2physics:bodyfall:dirt,1445,
5793,231,Sounds/x2weapons:w_bow:bow_ani2_old,957,
5794,222,Sounds/x2weapons:w_bow:bow_ani2_old,957,
5795,223,Sounds/x2weapons:w_bow:bow_ani2_old,957,
5796,226,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,,
5797,225,Sounds/x2monster_footstep:bodyfalls:bodyfall1_2,2083,
5799,225,Sounds/x2monster_e:elephant_big:relaxed_idle,,
5800,232,Sounds/x2monster_footstep:move:all_basilisk_big_foot,2611,
5801,232,Sounds/x2monster_b:basilisk_big:angry,2583,
5802,232,Sounds/x2monster_b:basilisk_big:dead_down,2584,
5803,232,Sounds/x2monster_b:basilisk_big:dead_swish,2585,
5804,232,Sounds/x2monster_b:basilisk_big:down,2586,
5805,232,Sounds/x2monster_b:basilisk_big:land,2587,
5806,232,Sounds/x2monster_b:basilisk_big:launch1_swish,2588,
5807,232,Sounds/x2monster_b:basilisk_big:launch1_vox,2589,
5808,232,Sounds/x2monster_b:basilisk_big:launch2_swish,2590,
5809,232,Sounds/x2monster_b:basilisk_big:launch2_vox,2591,
5810,232,Sounds/x2monster_b:basilisk_big:launch3_tail_attack1,2593,
5811,232,Sounds/x2monster_b:basilisk_big:launch3_tail_attack2,2594,
5812,232,Sounds/x2monster_b:basilisk_big:launch3_vox,2595,
5813,232,Sounds/x2monster_b:basilisk_big:launch4_swish,2596,
5814,232,Sounds/x2monster_b:basilisk_big:launch4_vox,2597,
5815,232,Sounds/x2monster_b:basilisk_big:launch5_swish,2598,
5816,232,Sounds/x2monster_b:basilisk_big:launch5_vox,2599,
5817,232,Sounds/x2monster_b:basilisk_big:launch6_swallow,2600,
5818,232,Sounds/x2monster_b:basilisk_big:launch6_vox,2601,
5819,232,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_1,2602,
5820,232,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_2,2603,
5821,232,Sounds/x2monster_b:basilisk_big:launch7_spawn_launch_3,2604,
5822,232,Sounds/x2monster_b:basilisk_big:launch7_vox,2605,
5823,232,Sounds/x2monster_b:basilisk_big:launch8_stonely_breath_proj,2606,
5824,232,Sounds/x2monster_b:basilisk_big:launch8_swallow,2607,
5825,232,Sounds/x2monster_b:basilisk_big:launch8_vox,2608,
5826,232,Sounds/x2monster_b:basilisk_big:relax_idle,2609,
5827,232,Sounds/x2monster_b:basilisk_big:relaxidle_land,2610,
5828,232,die,2612,
5829,233,Sounds/x2monster_b:beholder:attack1,2613,
5830,233,Sounds/x2monster_b:beholder:attack1_1,2614,
5831,233,Sounds/x2monster_b:beholder:attack2,2615,
5832,233,Sounds/x2monster_b:beholder:attack2_1,2616,
5833,233,Sounds/x2monster_b:beholder:com_idle,2617,
5834,233,Sounds/x2monster_b:beholder:critical,2618,
5835,233,Sounds/x2monster_b:beholder:damage,2619,
5836,233,die,2620,
5837,233,Sounds/x2monster_b:beholder:parry,2621,
5838,233,Sounds/x2monster_b:beholder:relax_idle,2622,
5839,233,Sounds/x2monster_b:beholder:relax_idle_land,2623,
5840,233,Sounds/x2monster_b:beholder:spell_cast,2624,
5841,233,Sounds/x2monster_b:beholder:spell_launch,2625,
5842,233,Sounds/x2monster_b:beholder:swing1,2626,
5843,233,Sounds/x2monster_b:beholder:swing2,2627,
5844,233,Sounds/x2monster_footstep:move:beholder_run,2628,
5845,233,Sounds/x2monster_footstep:move:beholder_run_idle,2629,
5846,233,Sounds/x2monster_footstep:move:beholder_foot,2630,
5847,233,Sounds/x2weapons:x2weapon_swing:med5,1371,
5848,234,Sounds/x2monster_b:bloodyarmy:attack,2631,
5849,234,Sounds/x2monster_b:bloodyarmy:com_idle,2632,
5850,234,Sounds/x2monster_b:bloodyarmy:commander_spell,2633,
5851,234,Sounds/x2monster_b:bloodyarmy:critical,2634,
5852,234,Sounds/x2monster_b:bloodyarmy:damage,2635,
5853,234,Sounds/x2monster_b:bloodyarmy:runidle,2636,
5854,234,Sounds/x2monster_b:bloodyarmy:spawn,2637,
5855,234,Sounds/x2monster_b:bloodyarmy:spell_cast,2638,
5856,234,Sounds/x2monster_b:bloodyarmy:spell_launch,2639,
5857,234,die,2640,
5858,234,Sounds/x2weapons:x2weapon_swing:med6,1307,
5859,234,Sounds/x2monster_footstep:move:dirt_soft_mid,1241,
5860,234,Sounds/x2weapons:x2weapon_swing:med5,1373,
5861,234,Sounds/x2weapons:w_bow:bow_ani2_old,957,
5862,235,Sounds/x2monster_b:boar_solzreed:attack1,2641,
5863,235,Sounds/x2monster_b:boar_solzreed:cridamage,2642,
5864,235,Sounds/x2monster_b:boar_solzreed:damage,2643,
5865,235,die,2644,
5866,235,Sounds/x2monster_b:boar_solzreed:idle,2645,
5867,235,Sounds/x2monster_footstep:move:dirt_hard_big,1852,
5868,235,Sounds/x2monster_footstep:move:dirt_hard_mid,1658,
5869,235,Sounds/x2monster_footstep:move:grass_hard_mid,958,
5870,235,Sounds/x2monster_footstep:move:dirt_scuff,673,
5871,236,Sounds/x2monster_b:brokencorpse:attack,2646,
5872,236,Sounds/x2monster_b:brokencorpse:crit,2647,
5873,236,Sounds/x2monster_b:brokencorpse:damage,2648,
5874,236,die,2649,
5875,236,Sounds/x2monster_b:brokencorpse:idle,2650,
5876,236,Sounds/x2monster_footstep:move:dirt_soft_small,1004,
5877,236,Sounds/x2monster_footstep:move:dirt_brokencorpse,2651,
5878,236,Sounds/x2monster_footstep:move:dirt_soft_mid,1241,
5882,236,Sounds/x2weapons:x2weapon_swing:med6,1307,
5883,236,Sounds/x2weapons:w_bow:bow_ani2_old,957,
5884,237,Sounds/x2monster_d:daru_pilot:attack,2652,
5885,237,Sounds/x2monster_d:daru_pilot:com_idle,2653,
5886,237,Sounds/x2monster_d:daru_pilot:critical,2654,
5887,237,Sounds/x2monster_d:daru_pilot:damage,2655,
5888,237,die,2656,
5889,237,Sounds/x2monster_footstep:move:dirt_soft_small,1004,
5890,237,Sounds/x2weapons:x2weapon_swing:small2,1244,
5892,123,music_01,2657,
5893,123,music_02,2658,
5894,123,music_03,2659,
5895,123,music_04,2660,
5896,123,music_05,2661,
5897,238,combat,,
5898,238,dancing,,
5899,238,death,1202,
5900,238,default,,
5901,238,driving,,
5902,238,falling,1207,
5903,238,flyng,,
5904,238,gliding,2016,
5905,238,indoor,,
5906,238,loading,,
5907,238,low_health,1208,
5908,238,machinima_default,,
5909,238,menu,,
5910,238,moving,,
5912,238,quest_camera,1210,
5913,238,siege_period,,
5914,238,underwater,,
5915,238,music_01,2662,
5916,238,music_02,2663,
5917,238,music_03,2664,
5918,238,music_04,2665,
5919,239,Sounds/x2monster_y:yaksa_big:angry,2666,
5920,239,Sounds/x2monster_y:yaksa_big:angry_weapon,2667,
5921,239,Sounds/x2monster_y:yaksa_big:die,2668,
5922,239,Sounds/x2monster_y:yaksa_big:die_bodydown,2669,
5923,239,Sounds/x2monster_y:yaksa_big:fingerchopping_launch2,2670,
5924,239,Sounds/x2monster_y:yaksa_big:launch1_hit,2671,
5925,239,Sounds/x2monster_y:yaksa_big:launch1_ready,2672,
5926,239,Sounds/x2monster_y:yaksa_big:launch1_swish,2673,
5927,239,Sounds/x2monster_y:yaksa_big:launch1_vox,2674,
5928,239,Sounds/x2monster_y:yaksa_big:launch1_weapon,2675,
5929,239,Sounds/x2monster_y:yaksa_big:launch2_swish,2676,
5930,239,Sounds/x2monster_y:yaksa_big:launch2_vox,2677,
5931,239,Sounds/x2monster_y:yaksa_big:launch2_weapon,2678,
5932,239,Sounds/x2monster_y:yaksa_big:launch3_swish,2679,
5933,239,Sounds/x2monster_y:yaksa_big:launch3_vox,2680,
5934,239,Sounds/x2monster_y:yaksa_big:launch3_weapon,2681,
5935,239,Sounds/x2monster_y:yaksa_big:launch4_swish,2682,
5936,239,Sounds/x2monster_y:yaksa_big:launch4_vox,2683,
5937,239,Sounds/x2monster_y:yaksa_big:launch4_weapon,2684,
5938,239,Sounds/x2monster_y:yaksa_big:launch5_down,2685,
5939,239,Sounds/x2monster_y:yaksa_big:launch5_weapon,2686,
5940,239,Sounds/x2monster_y:yaksa_big:launch6_magic,2687,
5941,239,Sounds/x2monster_y:yaksa_big:launch6_swish,2688,
5942,239,Sounds/x2monster_y:yaksa_big:launch6_vox,2689,
5943,239,Sounds/x2monster_y:yaksa_big:launch6_weapon,2690,
5944,239,Sounds/x2monster_y:yaksa_big:launch7_magic,2691,
5945,239,Sounds/x2monster_y:yaksa_big:launch7_swish,2692,
5946,239,Sounds/x2monster_y:yaksa_big:launch7_vox,2693,
5947,239,Sounds/x2monster_y:yaksa_big:launch7_weapon,2694,
5948,239,Sounds/x2monster_y:yaksa_big:manaexp_10m_hit,2695,
5949,239,Sounds/x2monster_y:yaksa_big:manaexp_10m_launch,2696,
5950,239,Sounds/x2monster_y:yaksa_big:manaexp_8m_hit,2697,
5951,239,Sounds/x2monster_y:yaksa_big:manaexp_8m_launch,2698,
5952,239,Sounds/x2monster_y:yaksa_big:relaxidle,2699,
5953,239,Sounds/x2monster_y:yaksa_big:relaxidle_land,2700,
5954,239,Sounds/x2monster_y:yaksa_big:spell4,2701,
5955,239,Sounds/x2monster_y:yaksa_big:spell4_weapon,2702,
5956,239,Sounds/x2monster_y:yaksa_big:spell5_magic,2703,
5957,240,Sounds/x2monster_d:deer_male:attack,2707,
5958,239,Sounds/x2monster_y:yaksa_big:spell5_up,2704,
5959,240,Sounds/x2monster_d:deer_male:crit,2708,
5960,239,Sounds/x2monster_y:yaksa_big:spell5_vox,2705,
5961,240,Sounds/x2monster_d:deer_male:dmg,2709,
5962,240,Sounds/x2monster_d:deer_male:idle,2710,
5963,239,Sounds/x2monster_y:yaksa_big:yaksa_big_critical,2706,
5964,240,die,2711,
5965,239,Sounds/x2monster_footstep:move:all_yaksa_big_foot,2712,
5970,237,Sounds/x2monster_footstep:move:dirt_soft_mid,1241,
5971,240,Sounds/x2monster_footstep:move:dirt_hard_small,672,
5972,240,Sounds/x2weapons:x2weapon_swing:med6,1307,
5973,240,Sounds/x2monster_footstep:bodyfalls:big,1247,
5974,241,Sounds/x2character:animals_baby:yata_baby_bad,2713,
5975,241,Sounds/x2character:animals_baby:yata_baby_bodyfall,2714,
5976,241,Sounds/x2character:animals_baby:yata_baby_dance,2715,
5977,241,die,2716,
5978,241,Sounds/x2character:animals_baby:yata_baby_feeding,2717,
5979,241,Sounds/x2character:animals_baby:yata_baby_happy,2718,
5980,241,Sounds/x2character:animals_baby:yata_baby_hungry,2719,
5981,241,Sounds/x2character:animals_baby:yata_baby_relaxidle,2720,
5982,242,Sounds/x2weapons:x2weapon_swing:mon3 	,2473,
5983,242,Sounds/x2weapons:x2weapon_swing:med5,1373,
5984,242,Sounds/x2monster_w:wraith:attack,2721,
5985,242,Sounds/x2monster_w:wraith:combat_critical,2722,
5986,242,Sounds/x2monster_w:wraith:combat_idle,2723,
5987,242,Sounds/x2monster_w:wraith:damage,2724,
5988,242,die,2725,
5989,242,Sounds/x2monster_w:wraith:spell_launch,2726,
5990,242,Sounds/x2monster_footstep:move:air_phantom_walk,2727,
5991,243,Sounds/x2monster_d:demisnake_female:attack,2728,
5992,243,Sounds/x2monster_d:demisnake_female:com_idle,2729,
5993,243,Sounds/x2monster_d:demisnake_female:critical,2730,
5994,243,Sounds/x2monster_d:demisnake_female:damage,2731,
5995,243,die,2732,
5996,243,Sounds/x2monster_d:demisnake_female:spell_launch_d,2733,
5997,243,Sounds/x2monster_footstep:move:dirt_slide_small,1125,
5998,243,Sounds/x2weapons:x2weapon_swing:med6,1307,
5999,243,Sounds/x2weapons:w_bow:sk_bow_ani1,1451,
6000,243,Sounds/x2weapons:w_bow:bow_ani2,1447,
6001,243,Sounds/x2monster_footstep:bodyfalls:big,1247,
6002,244,Sounds/x2monster_d:demisnake_male:attack,2734,
6003,244,Sounds/x2monster_d:demisnake_male:com_idle,2735,
6004,244,Sounds/x2monster_d:demisnake_male:critical,2736,
6005,244,Sounds/x2monster_d:demisnake_male:damage,2737,
6006,244,die,2738,
6007,244,Sounds/x2monster_d:demisnake_male:spell_launch,2739,
6008,244,Sounds/x2monster_footstep:move:dirt_slide_small,1125,
6009,244,Sounds/x2weapons:x2weapon_swing:med5,1373,
6010,244,Sounds/x2weapons:w_bow:sk_bow_ani1,2740,
6011,244,Sounds/x2weapons:w_bow:bow_ani2,1447,
6012,245,Sounds/x2monster_footstep:move:all_woodgiant_silent,1894,
6013,244,Sounds/x2monster_footstep:bodyfalls:big,1247,
6014,244,Sounds/x2weapons:x2weapon_swing:med6,1307,
6015,245,Sounds/x2weapons:x2weapon_swing:med5,1373,
6016,245,die,2741,
6017,245,Sounds/x2monster_w:woodgiant_silent:attack,2742,
6018,245,Sounds/x2monster_w:woodgiant_silent:combat_critical,2743,
6019,245,Sounds/x2monster_w:woodgiant_silent:combat_idle,2744,
6020,245,Sounds/x2monster_w:woodgiant_silent:damage,2745,
6021,246,Sounds/x2monster_d:detectmachine:attack_idle,2746,
6022,246,Sounds/x2monster_d:detectmachine:attack_step,2747,
6023,246,Sounds/x2monster_d:detectmachine:attack1_swish,2748,
6024,246,Sounds/x2monster_d:detectmachine:attack2_swish,2749,
6025,246,Sounds/x2monster_d:detectmachine:combat_critical,2750,
6026,246,Sounds/x2monster_d:detectmachine:combat_idle,2751,
6027,246,Sounds/x2monster_d:detectmachine:damage,2752,
6028,246,die,2753,
6029,246,Sounds/x2monster_d:detectmachine:guard_idle,2754,
6030,246,Sounds/x2monster_d:detectmachine:relax_idle_land,2755,
6031,246,Sounds/x2monster_d:detectmachine:spell_launch,2756,
6032,247,Sounds/x2monster_etc:swing:big_swing1,2481,
6033,247,Sounds/x2monster_etc:swing:big_swing2,2768,
6034,247,Sounds/x2monster_w::woodgiant_silent_big:dead_down,,
6035,247,Sounds/x2monster_w:woodgiant_silent_big:attack_1,2757,
6036,247,Sounds/x2monster_w:woodgiant_silent_big:attack_2,2758,
6037,247,Sounds/x2monster_w:woodgiant_silent_big:attack_foot,2759,
6038,247,Sounds/x2monster_w:woodgiant_silent_big:attack_hand,2760,
6039,247,Sounds/x2monster_w:woodgiant_silent_big:combat_critical,2761,
6040,247,Sounds/x2monster_w:woodgiant_silent_big:combat_idle,2762,
6041,247,die,2763,
6042,247,Sounds/x2monster_w:woodgiant_silent_big:spell_launch_nd,2764,
6043,247,Sounds/x2monster_w:woodgiant_silent_big:spellcast,2765,
6044,247,Sounds/x2monster_footstep:move:all_woodgiant_silent_big,2766,
6045,247,Sounds/x2monster_footstep:move:woodgiant_silent_big_run_idle,2767,
6046,246,Sounds/x2monster_footstep:move:all_detectmachine,2770,
6047,246,Sounds/x2monster_footstep:move:detectmachine_runidle,2771,
6048,248,Sounds/x2monster_d:devildog:attack,2773,
6049,248,Sounds/x2monster_d:devildog:combat_idle,2774,
6050,248,Sounds/x2monster_d:devildog:crit,2775,
6051,248,die,2776,
6052,248,Sounds/x2monster_d:devildog:dmg,2777,
6053,248,Sounds/x2monster_d:devildog:relax_idle_rand,2778,
6054,248,Sounds/x2monster_footstep:move:dirt_soft_mid,1241,
6055,248,Sounds/x2monster_footstep:move:dirt_soft_small,1004,
6056,248,Sounds/x2weapons:x2weapon_swing:med4,2779,
6057,248,Sounds/x2weapons:x2weapon_swing:med6,1307,
6058,248,Sounds/x2physics:bodyfall:dirt,1445,
6059,248,Sounds/x2monster_etc:swing:swing_bite,1854,
6060,248,Sounds/x2weapons:x2weapon_swing:small1,1249,
6061,248,Sounds/x2weapons:x2weapon_swing:small2,1244,
6062,249,Sounds/x2monster_d:dog:attack,2780,
6063,249,Sounds/x2monster_d:dog:com_idle,2781,
6064,249,Sounds/x2monster_d:dog:com_idle_bark,2782,
6065,249,Sounds/x2monster_d:dog:critical,2783,
6066,249,Sounds/x2monster_d:dog:damage,2784,
6067,249,die,2785,
6068,249,Sounds/x2monster_d:dog:relax_idle,2786,
6069,249,Sounds/x2monster_d:dog:relax_idle_land,2787,
6070,249,Sounds/x2monster_d:dog:relax_idle_land_2,2788,
6071,249,Sounds/x2monster_footstep:move:dirt_soft_small,1004,
6072,249,Sounds/x2monster_footstep:move:dirt_dog,523,
6073,250,Sounds/x2monster_d:doodling:attack,2789,
