id,buff_id,chance,stack,ab_level
5452,2816,100,1,0
5453,2817,100,1,0
5454,2818,100,1,0
5455,2813,100,1,0
5458,2952,100,1,0
5461,2953,100,1,0
5462,2954,100,1,0
5463,2579,100,1,0
5464,247,100,1,0
5465,2279,100,1,0
5466,2955,100,1,0
5467,2956,100,1,0
5471,2958,100,1,0
5477,2959,100,1,0
5479,1403,100,1,0
5480,2287,100,1,0
5481,2962,100,1,0
5486,1434,100,1,0
5493,2965,100,1,0
5500,2971,100,1,0
5502,2964,100,1,0
5503,2973,100,1,0
5506,2975,100,1,0
5507,2511,100,1,0
5508,2977,100,1,0
5509,2978,100,1,0
5510,2979,100,1,0
5511,2981,100,1,0
5512,2980,100,1,0
5513,2982,100,1,0
5514,2984,100,1,0
5517,2986,100,1,0
5518,2987,100,1,0
5519,2988,100,1,0
5520,1909,100,1,0
5523,2991,100,1,0
5524,2246,100,1,0
5525,2994,100,1,0
5532,2994,100,1,0
5533,2998,100,1,0
5535,2948,100,1,0
5536,2888,100,1,0
5537,2888,100,1,0
5538,2804,100,1,0
5539,2999,100,1,0
5540,3000,100,1,0
5541,3001,100,1,0
5542,3002,100,1,0
5543,3003,100,1,0
5546,3539,100,1,0
5547,3005,100,1,0
5548,3005,100,1,0
5549,3006,100,1,0
5552,3008,100,1,0
5554,3012,100,1,0
5563,196,100,1,0
5564,2823,100,1,0
5565,2824,100,1,0
5566,2825,100,1,0
5567,2826,100,1,0
5568,2827,100,1,0
5569,2828,100,1,0
5570,3016,100,1,0
5571,2744,100,1,0
5572,2868,100,1,0
5576,3017,100,1,0
5577,3015,100,1,0
5578,2721,100,1,0
5579,2721,100,1,0
5581,502,100,1,0
5582,3018,100,1,0
5583,3018,100,1,0
5584,2989,100,1,0
5585,2990,100,1,0
5586,1472,100,1,0
5588,1471,100,1,0
5593,3020,100,1,0
5594,1568,100,1,0
5595,1519,100,1,0
5596,1569,100,1,0
5598,1519,100,1,0
5599,3025,100,1,0
5601,3027,100,1,0
5602,3027,100,1,0
5603,3026,100,1,0
5604,3026,100,1,0
5605,3028,100,1,0
5606,2891,100,1,0
5607,3029,100,1,0
5608,2881,100,1,0
5609,2884,100,1,0
5610,2885,100,1,0
5611,2886,100,1,0
5612,2512,100,1,0
5613,3030,100,1,0
5621,1434,100,1,0
5624,3033,100,1,0
5625,3033,100,1,0
5626,3033,100,1,0
5627,127,100,1,1
5628,127,100,1,1
5629,3036,100,1,0
5630,3007,100,1,0
5631,3037,100,1,0
5632,1601,100,1,0
5633,1605,3,1,0
5634,2029,100,1,0
5635,1601,100,1,0
5636,1605,3,1,0
5637,2029,100,1,0
5638,3039,100,1,0
5642,3666,100,1,0
5643,3041,100,1,0
5644,2818,100,1,0
5645,1836,100,1,0
5646,3042,100,1,0
5649,3041,100,1,0
5650,3041,100,1,0
5651,3044,100,1,0
5652,3139,100,1,0
5653,3046,100,1,0
5654,3048,100,1,0
5655,3119,100,1,0
5656,3119,100,1,0
5657,3050,100,1,0
5658,3052,100,1,0
5659,3053,100,1,0
5660,3054,100,1,0
5661,3055,100,1,0
5662,3056,100,1,0
5663,3058,100,1,0
5665,2586,100,1,0
5666,2586,100,1,0
5667,3059,100,1,0
5668,3065,100,1,0
5669,3066,100,1,0
5670,2806,100,1,0
5671,2807,100,1,0
5672,2808,100,1,0
5673,2809,100,1,0
5674,2810,100,1,0
5676,3067,100,1,0
5678,3688,100,1,0
5679,2806,100,1,0
5680,2807,100,1,0
5681,2808,100,1,0
5682,2809,100,1,0
5683,2810,100,1,0
5684,3068,100,1,0
5685,2806,100,1,0
5686,2807,100,1,0
5687,2808,100,1,0
5688,2809,100,1,0
5689,2810,100,1,0
5691,2792,100,1,0
5692,2793,100,1,0
5693,2794,100,1,0
5694,2795,100,1,0
5695,3070,100,1,0
5696,3071,100,1,0
5697,3072,100,1,0
5698,3073,100,1,0
5699,3074,100,1,0
5702,3075,100,1,0
5703,3076,100,1,0
5704,3077,100,1,0
5705,3079,100,1,0
5706,3080,100,1,0
5707,3078,100,1,0
5708,3081,100,1,0
5709,3082,100,1,0
5710,3083,100,1,0
5712,3084,100,1,0
5715,1933,100,1,0
5716,389,100,1,0
5717,389,100,1,0
5718,3087,100,1,0
5719,3087,100,1,0
5724,2823,100,1,0
5725,2824,100,1,0
5726,2825,100,1,0
5727,2826,100,1,0
5728,2827,100,1,0
5729,2828,100,1,0
5730,3565,100,1,0
5732,3088,100,1,0
5733,3565,100,1,0
5740,3092,100,1,0
5748,3131,100,1,0
5749,3132,100,1,0
5751,3094,100,1,0
5752,3095,100,1,0
5755,3100,100,1,0
5756,2857,100,1,0
5757,2858,100,1,0
5758,2857,100,1,0
5759,2858,100,1,0
5761,3102,100,1,0
5762,2554,100,1,0
5764,3103,100,1,0
5765,3103,100,1,0
5766,3103,100,1,0
5770,844,100,1,0
5772,3107,100,1,0
5773,3109,100,1,0
5777,2510,100,1,0
5778,2843,100,1,0
5779,2844,100,1,0
5780,2845,100,1,0
5781,2846,100,1,0
5786,3112,100,1,0
5787,3113,100,1,0
5791,3556,100,1,0
5792,1326,100,1,0
5793,3118,100,1,0
5795,3120,100,1,0
5796,3121,100,1,0
5799,3124,100,1,0
5800,3125,100,1,0
5801,3126,100,1,0
5810,3129,100,1,0
5811,3130,100,1,0
5812,3131,100,1,0
5813,3132,100,1,0
5814,3133,100,1,0
5820,3045,100,1,0
5822,3121,100,1,0
5824,3141,100,1,0
5827,3142,100,1,0
5828,3143,100,1,0
5829,3012,100,1,0
5830,3145,100,1,0
5831,3144,100,1,0
5832,917,100,1,0
5834,3140,100,1,0
5836,3147,100,1,0
5837,3148,100,1,0
5838,3149,100,1,0
5839,3150,100,1,0
5840,3151,100,1,0
5841,3152,100,1,0
5842,3154,100,1,0
5844,3153,100,1,0
5847,3156,100,1,0
5848,3157,100,1,0
5849,3158,100,1,0
5850,1239,100,1,0
5851,3106,100,1,0
5855,3162,100,1,0
5856,96,100,1,0
5857,2286,100,1,0
5858,3164,100,1,0
5866,3654,100,1,0
5867,2792,100,1,0
5868,3168,100,1,0
5869,3167,100,1,0
5871,3155,100,1,0
5875,3170,100,1,0
5877,1239,100,1,0
5879,2806,100,1,0
5880,2807,100,1,0
5881,2808,100,1,0
5882,2809,100,1,0
5883,2810,100,1,0
5884,2806,100,1,0
5885,2807,100,1,0
5886,2808,100,1,0
5887,2809,100,1,0
5888,2810,100,1,0
5889,3021,100,1,0
5890,3022,100,1,0
5891,3023,100,1,0
5892,2847,100,1,0
5893,2848,100,1,0
5894,2849,100,1,0
5895,2847,100,1,0
5896,2848,100,1,0
5897,2849,100,1,0
5899,3174,100,1,0
5902,1161,100,1,0
5903,3173,100,1,0
5909,3177,100,1,0
5911,2754,100,1,0
5914,3180,100,1,0
5916,1403,100,1,0
5917,3181,100,1,0
5918,3184,100,1,0
5919,3185,100,1,0
5920,3186,100,1,0
5923,2743,100,1,0
5924,3187,100,1,0
5925,3189,100,1,0
5926,3183,100,1,0
5927,3191,100,1,0
5928,3190,100,1,0
5929,247,100,1,0
5932,3193,100,1,0
5935,3194,100,1,0
5936,257,100,1,0
5937,3195,100,1,0
5938,3199,100,1,0
5940,3200,100,1,0
5942,1057,100,1,0
5944,3216,100,1,0
5945,3217,100,1,0
5946,3216,100,1,0
5947,3443,100,1,0
5948,3444,100,1,0
5949,3443,100,1,0
5954,2843,100,1,0
5955,2843,100,1,0
5956,2843,100,1,0
5957,2844,100,1,0
5958,2844,100,1,0
5959,2844,100,1,0
5960,2845,100,1,0
5961,2845,100,1,0
5962,2845,100,1,0
5963,2846,100,1,0
5964,2846,100,1,0
5965,2846,100,1,0
5966,3445,100,1,0
5967,3446,100,1,0
5968,3447,100,1,0
5969,3448,100,1,0
5970,3449,100,1,0
5971,3445,100,1,0
5972,3446,100,1,0
5973,3447,100,1,0
5974,3448,100,1,0
5975,3449,100,1,0
5976,3450,100,1,0
5977,1994,100,1,0
5978,3455,100,1,0
5984,3601,100,1,0
5988,3087,100,1,0
5989,3087,100,1,0
5990,3087,100,1,0
5997,3522,100,1,0
6000,3592,100,1,0
6001,3524,100,1,0
6002,3600,100,1,0
6004,3527,100,1,0
6005,1238,100,1,0
6006,1238,100,1,0
6007,1238,100,1,0
6012,3533,100,1,0
6013,3534,100,1,0
6014,3532,100,1,0
6015,3532,100,1,0
6016,3535,15,1,0
6017,3536,15,1,0
6020,3537,100,1,0
6022,3538,100,1,0
6023,2756,100,1,0
6025,3004,100,1,0
6026,3101,100,1,0
6027,2861,100,1,0
6028,2862,100,1,0
6029,3540,100,1,0
6030,3541,100,1,0
6031,3542,100,1,0
6032,3543,100,1,0
6033,3544,100,1,0
6034,3545,100,1,0
6036,3004,100,1,0
6037,2796,100,1,0
6038,2797,100,1,0
6039,7,100,1,0
6041,3550,100,1,0
6042,3549,100,1,0
6043,3551,100,1,0
6044,2846,100,1,0
6045,2605,100,1,0
6046,2819,100,1,0
6047,2820,100,1,0
6048,2821,100,1,0
6049,2822,100,1,0
6050,3552,100,1,0
6052,3555,100,1,0
6053,3143,100,1,0
6055,3557,100,1,0
6056,3558,100,1,0
6057,3559,100,1,0
6063,3600,100,1,0
6065,3561,100,1,0
6066,3560,100,1,0
6067,3562,100,1,0
6068,3563,100,1,0
6069,3564,100,1,0
6070,2510,100,1,0
6071,2843,100,1,0
6072,2844,100,1,0
6073,2845,100,1,0
6074,2846,100,1,0
6075,3567,100,1,0
6076,886,100,1,0
6077,2445,100,1,0
6078,2446,100,1,0
6079,82,100,1,0
6081,3104,100,1,0
6082,3570,15,1,0
6083,3571,15,1,0
6084,3568,100,1,0
6085,3569,100,1,0
6088,3573,100,1,0
6097,3579,100,1,0
6098,3574,100,1,0
6103,3577,100,1,0
6104,3578,100,1,0
6105,3115,100,1,0
6108,3612,100,1,0
6110,3581,100,1,0
6112,2810,100,1,0
6113,2810,100,1,0
6116,3553,100,1,0
6118,1238,100,1,0
6119,1238,100,1,0
6124,808,33,1,0
6125,141,100,1,0
6128,138,100,1,0
6129,1869,100,1,0
6130,2792,100,1,0
6131,2793,100,1,0
6132,2794,100,1,0
6133,2795,100,1,0
6134,1692,100,1,0
6136,3523,100,1,0
6138,3593,100,1,0
6140,3594,100,1,0
6141,3596,100,1,0
6144,3598,100,1,0
6145,2574,100,1,0
6146,3523,100,1,0
6149,3604,100,1,0
6150,2857,100,1,0
6151,2858,100,1,0
6152,2806,100,1,0
6153,2807,100,1,0
6154,2808,100,1,0
6155,2809,100,1,0
6156,2810,100,1,0
6157,2869,100,1,0
6158,2870,100,1,0
6159,2806,100,1,0
6160,2807,100,1,0
6161,2808,100,1,0
6162,2809,100,1,0
6163,2810,100,1,0
6164,2837,100,1,0
6165,2838,100,1,0
6166,2839,100,1,0
6167,2840,100,1,0
6168,2841,100,1,0
6169,2806,100,1,0
6170,2807,100,1,0
6171,2808,100,1,0
6172,2809,100,1,0
6173,2810,100,1,0
6174,2824,100,1,0
6175,2825,100,1,0
6176,2826,100,1,0
6177,2827,100,1,0
6178,2828,100,1,0
6179,2814,100,1,0
6180,2815,100,1,0
6181,2816,100,1,0
6182,2817,100,1,0
6183,2818,100,1,0
6184,2843,100,1,0
6185,2844,100,1,0
6186,2845,100,1,0
6187,2846,100,1,0
6188,3606,100,1,0
6189,2797,100,1,0
6190,2796,100,1,0
6191,2797,100,1,0
6192,2796,100,1,0
6193,3607,100,1,0
6194,2824,100,1,0
6195,2825,100,1,0
6196,2826,100,1,0
6197,2827,100,1,0
6198,2828,100,1,0
6200,2814,100,1,0
6201,2815,100,1,0
6202,2816,100,1,0
6203,2817,100,1,0
6204,2818,100,1,0
6205,3609,100,1,0
6206,3610,100,1,0
6207,3611,100,1,0
6208,2814,100,1,0
6209,2815,100,1,0
6210,2816,100,1,0
6211,2817,100,1,0
6212,2818,100,1,0
6213,3613,100,1,0
6214,2843,100,1,0
6215,2844,100,1,0
6216,2845,100,1,0
6217,2846,100,1,0
6218,2819,100,1,0
6219,2820,100,1,0
6220,2821,100,1,0
6221,2822,100,1,0
6222,2843,100,1,0
6223,2844,100,1,0
6224,2845,100,1,0
6225,2846,100,1,0
6226,2806,100,1,0
6227,2807,100,1,0
6228,2808,100,1,0
6229,2809,100,1,0
6230,2810,100,1,0
6232,3522,100,1,0
6235,3616,100,1,0
6236,2843,100,1,0
6237,2844,100,1,0
6238,2845,100,1,0
6239,2846,100,1,0
6240,3617,100,1,0
6241,2231,100,1,0
6242,2861,100,1,0
6243,2862,100,1,0
6248,3620,100,1,0
6249,3622,100,1,0
6251,6051,100,1,0
6253,2790,100,1,0
6254,2789,100,1,0
6255,2857,100,1,0
6256,2858,100,1,0
6257,2797,100,1,0
6258,7,100,1,0
6259,2797,100,1,0
6260,2796,100,1,0
6261,3185,100,1,0
6262,3186,100,1,0
6263,2797,100,1,0
6264,2796,100,1,0
6265,2797,100,1,0
6266,7,100,1,0
6267,2797,100,1,0
6268,7,100,1,0
6269,3625,100,1,0
6270,3527,100,1,0
6272,3626,100,1,0
6273,3627,100,1,0
6275,3628,100,1,0
6276,2783,100,1,0
6277,2797,100,1,0
6278,7,100,1,0
6283,3629,100,1,0
6284,2790,100,1,0
6285,2789,100,1,0
6286,3630,100,1,0
6287,3631,100,1,0
6288,2797,100,1,0
6289,7,100,1,0
6290,2797,100,1,0
6291,7,100,1,0
6292,2796,100,1,0
6293,7,100,1,0
6294,2797,100,1,0
6295,7,100,1,0
6297,3634,100,1,0
6299,3635,100,1,0
6300,3636,100,1,0
6301,2810,100,1,0
6302,2869,100,1,0
6303,2870,100,1,0
6304,2843,100,1,0
6305,2844,100,1,0
6306,2845,100,1,0
6307,2846,100,1,0
6308,2843,100,1,0
6309,2844,100,1,0
6310,2845,100,1,0
6311,2846,100,1,0
6315,4608,100,1,0
6316,3637,100,1,0
6317,2100,100,1,0
6320,171,100,1,0
6321,3640,100,1,0
6323,138,100,1,0
6325,3642,100,1,0
6326,631,100,1,0
6327,2028,100,1,0
6328,3643,100,1,0
6329,3645,100,1,0
6330,3646,100,1,0
6331,3635,100,1,0
6332,3647,100,1,0
6333,3649,100,1,0
6334,3648,100,1,0
6335,242,100,1,0
6336,514,100,1,0
6337,515,100,1,0
6338,516,100,1,0
6339,517,100,1,0
6340,3650,100,1,0
6342,3651,100,1,0
6346,502,100,1,0
6347,3652,100,1,0
6350,3655,100,1,0
6351,138,33,1,0
6352,3656,100,1,0
6353,3116,100,1,0
6354,3658,100,1,0
6355,2405,100,1,0
6356,1715,100,1,0
6357,3659,100,1,0
6360,5191,100,1,1
6361,5191,100,1,1
6362,3660,100,1,0
6363,5190,100,1,1
6364,5190,100,1,1
6372,3664,100,1,0
6373,3664,100,1,0
6377,3642,100,1,0
6378,2430,100,1,0
6379,2430,100,1,0
6381,3668,100,1,0
6382,1753,100,1,0
6383,240,100,1,0
6385,3617,100,1,0
6387,3151,100,1,0
6388,3041,100,1,0
6389,3669,100,1,0
6390,3670,100,1,0
6391,3670,100,1,0
6393,3671,100,1,0
6394,3633,100,1,0
6395,3633,100,1,0
6396,3675,100,1,0
6400,3684,100,1,0
6404,257,100,1,0
6405,257,100,1,0
6406,505,100,1,0
6407,257,100,1,0
6408,257,100,1,0
6409,505,100,1,0
6412,250,100,1,0
6414,3673,100,1,0
6415,3673,100,1,0
6416,3687,100,1,0
6418,3690,100,1,0
6419,3693,100,1,0
6422,3146,100,1,0
6424,3694,100,1,0
6425,3695,100,1,0
6426,3696,100,1,0
6427,1403,100,1,0
6428,250,100,1,0
6429,439,100,1,0
6430,3697,100,1,0
6432,3698,100,1,0
6433,3699,100,1,0
6434,6808,100,1,0
6441,2293,100,1,0
6442,2324,100,1,0
6446,3705,100,1,0
6449,3704,100,1,0
6450,3706,100,1,0
6451,3171,100,1,0
6452,467,100,1,0
6453,552,100,1,0
6454,3533,100,1,0
6455,451,100,1,0
6457,425,100,1,0
6458,425,100,1,0
6459,425,100,1,0
6460,425,100,1,0
6461,3709,100,1,0
6462,1029,100,1,0
6463,2097,100,1,0
6464,2098,100,1,0
6465,2099,100,1,0
6466,3530,100,1,0
6467,3529,100,1,0
6468,3528,100,1,0
6469,3583,100,1,0
6470,3584,100,1,0
6473,3712,100,1,0
6481,3714,100,1,0
6482,1144,100,1,0
6485,2100,100,1,0
6486,2352,100,1,0
6491,3169,100,1,0
6492,3717,100,1,0
6493,3107,100,1,0
6494,880,100,1,0
6496,1402,100,1,0
6497,3719,100,1,1
6498,810,100,1,0
6500,240,100,1,0
6501,1496,100,1,0
6504,2308,100,1,0
6506,2004,100,1,0
6508,3726,100,1,0
6511,3722,100,1,0
6512,3723,100,1,0
6513,3724,100,1,0
6514,3725,100,1,0
6517,2607,100,1,0
6518,2905,100,1,0
6519,3122,100,1,0
6520,3128,100,1,0
6521,3122,100,1,0
6522,3728,100,1,0
6525,3730,100,1,0
6527,7,100,1,0
6529,3736,100,1,0
6534,2430,100,1,0
6535,2430,100,1,0
6536,2430,100,1,0
6538,3740,100,1,0
6542,3743,100,1,0
6543,2783,100,1,0
6544,2783,100,1,0
6546,3638,100,1,0
6548,141,100,1,1
6558,1074,100,1,0
6560,3746,100,1,0
6561,3746,100,1,0
6563,3748,100,1,0
6564,3751,100,1,0
6565,3750,100,1,0
6566,3749,100,1,0
6567,3752,100,1,0
6568,3752,100,1,0
6569,3753,100,1,0
6570,3755,100,1,0
6571,3756,100,1,0
6572,3758,100,1,0
6573,3759,100,1,0
6576,3760,100,1,0
6577,3761,100,1,1
6578,6924,100,1,1
6579,6924,100,1,1
6580,6924,100,1,1
6581,3764,100,1,0
6582,3763,100,1,0
6583,3130,100,1,0
6589,3101,100,1,0
6590,2861,100,1,0
6591,2862,100,1,0
6592,3765,100,1,0
6593,3766,100,1,0
6594,3633,100,1,0
6596,3768,100,1,0
6597,3633,100,1,0
6599,3633,100,1,0
6601,407,100,1,0
6602,3772,100,1,0
6604,1673,100,1,0
6605,3774,100,1,0
6608,1673,100,1,0
6612,3778,100,1,0
6613,3773,100,1,0
6615,138,100,1,0
6616,7,100,1,0
6617,3781,100,1,0
6618,3783,100,1,0
6619,3784,100,1,0
6620,3781,100,1,0
6621,3785,100,1,0
6630,3788,100,1,0
6631,3793,100,1,0
6636,3797,100,1,0
6637,3798,100,1,0
6638,501,100,1,0
6639,3799,100,1,0
6643,3801,100,1,0
6644,3802,100,1,0
6645,3804,100,1,0
6646,3873,100,1,0
6648,3805,100,1,0
6650,206,100,1,0
6651,21,100,1,0
6653,1860,100,1,0
6655,3807,100,1,0
6656,3810,100,1,0
6657,3808,100,1,0
6659,3767,100,1,0
6664,3814,100,1,0
6665,3815,100,1,0
6666,3816,100,1,0
6667,3819,100,1,0
6668,3823,100,1,0
6671,3824,100,1,0
6675,3818,100,1,0
6677,3818,100,1,0
6678,3825,100,1,0
6679,3826,100,1,0
6680,3827,100,1,0
6681,3829,100,1,0
6682,3830,100,1,0
6683,922,100,1,0
6684,3822,100,1,0
6687,3828,100,1,0
6691,3833,100,1,0
6692,3837,100,1,0
6694,3838,100,1,0
6695,3839,100,1,0
6699,770,100,1,1
6700,2987,100,1,0
6701,771,100,1,1
6703,2846,100,1,0
6705,7,100,1,0
6707,3841,100,1,0
6708,3842,100,1,0
6709,3842,100,1,0
6710,3843,100,1,0
6711,3822,100,1,0
6713,3845,100,1,0
6714,3844,100,1,0
6715,3846,100,1,0
6719,3848,100,1,0
6720,2868,100,1,0
6725,3870,100,1,0
6728,1648,100,1,0
6729,3861,100,1,0
6731,3862,100,1,0
6732,3849,100,1,0
6733,3863,100,1,0
6734,3847,100,1,0
6739,3866,100,1,0
6740,7,100,1,0
6744,3868,100,1,0
6745,3869,100,1,0
6746,7,100,1,0
6747,138,100,1,0
6748,7,100,1,0
6749,3871,100,1,0
6751,7,100,1,0
6756,3873,100,1,0
6757,3872,100,1,0
6758,3873,100,1,0
6759,3873,100,1,0
6762,3873,100,1,0
6764,1080,100,1,0
6765,1080,100,1,0
6767,1079,100,1,0
6770,3873,100,1,0
6771,3873,100,1,0
6772,3873,100,1,0
6773,3873,100,1,0
6774,3874,100,1,0
6776,3876,100,1,0
6779,3878,100,1,0
6780,3878,100,1,0
6782,972,100,1,0
6784,1043,100,1,0
6785,3882,100,1,0
6786,138,100,1,0
6787,3674,100,1,0
6788,3676,100,1,0
6792,3886,100,1,0
6795,3891,100,1,0
6796,3892,100,1,0
6798,327,100,1,0
6800,3898,100,1,0
6803,3890,100,1,0
6804,3899,100,1,0
6808,844,100,1,0
6809,3902,100,1,0
6810,3903,100,1,0
6811,3904,100,1,0
6812,3905,100,1,0
6814,3905,100,1,0
6815,3908,100,1,0
6816,3907,100,1,0
6818,3912,100,1,0
6819,3911,100,1,0
6823,3960,100,1,0
6824,3917,100,1,0
6826,3920,100,1,0
6831,3925,100,1,0
6833,3927,100,1,0
6841,3929,100,1,0
6844,3936,100,1,0
6845,3878,100,1,0
6846,3937,100,1,0
6848,3939,100,1,0
6849,3934,100,1,0
6850,3940,100,1,0
6853,3943,100,1,0
6854,3941,100,1,0
6855,3942,100,1,0
6856,3944,100,1,0
6858,3800,100,1,0
6859,3945,100,1,0
6860,3947,100,1,0
6863,3950,100,1,0
6864,3952,100,1,0
6869,242,100,1,0
6870,514,100,1,0
6871,515,100,1,0
6872,516,100,1,0
6873,517,100,1,0
6875,3954,100,1,0
6876,3962,100,1,0
6878,3966,100,1,0
6879,501,100,1,0
6880,3980,100,1,0
6881,3979,100,1,0
6882,3981,100,1,0
6883,196,100,1,0
6885,3983,100,1,0
6886,3985,100,1,0
6887,3873,100,1,0
6890,476,100,1,0
6891,3987,100,1,0
6892,3987,100,1,0
6893,3987,100,1,0
6895,3987,100,1,0
6896,3987,100,1,0
6897,3987,100,1,0
6898,3988,100,1,0
6902,3986,100,1,0
6905,3932,100,1,0
6906,3885,100,1,0
6908,3989,100,1,0
6909,3990,100,1,0
6910,3991,100,1,0
6914,3982,100,1,0
6915,3977,100,1,0
6916,3173,100,1,0
6919,4078,100,1,0
6920,3994,100,1,0
6921,3993,100,1,0
6924,3995,100,1,0
6926,3997,100,1,0
6927,3998,100,1,0
6928,4001,100,1,0
6929,3899,100,1,0
6930,3658,100,1,0
6932,4003,100,1,0
6934,844,100,1,0
6935,4004,100,1,0
6936,4031,100,1,0
6937,4032,100,1,0
6938,4037,100,1,0
6939,4038,100,1,0
6940,3945,100,1,0
6944,4039,100,1,0
6945,4040,100,1,0
6946,4043,100,1,0
6948,3869,100,1,0
6949,4044,100,1,0
6954,1495,100,1,0
6957,1495,100,1,0
6961,3864,100,1,0
6963,7,100,1,0
6964,7,100,1,0
6965,4049,100,1,0
6966,4048,100,1,0
6967,4051,100,1,0
6968,4052,100,1,0
6973,138,100,1,0
6974,4055,100,1,0
6975,4057,100,1,0
6979,4058,100,1,0
6980,4061,100,1,0
6982,3926,100,1,0
6983,4060,100,1,0
6985,4062,100,1,0
6990,4064,100,1,0
6991,4065,100,1,0
6992,4067,100,1,0
6993,4066,100,1,0
7004,4071,50,1,0
7005,4063,100,1,0
7006,4056,100,1,0
7009,4073,100,1,0
7010,4074,100,1,0
7011,4075,100,1,0
7012,4076,100,1,0
7013,4078,100,1,0
7015,4552,100,1,0
7021,4550,100,1,0
7022,2805,100,1,0
7023,2806,100,1,0
7024,2807,100,1,0
7025,2808,100,1,0
7026,2809,100,1,0
7027,2810,100,1,0
7030,4083,100,1,0
7031,4084,100,1,0
7032,4085,100,1,0
7033,4086,25,1,0
7035,4089,100,1,0
7037,4054,100,1,0
7038,4091,100,1,0
7039,4092,100,1,0
7040,4093,100,1,0
7041,4094,100,1,0
7042,3562,100,1,0
7043,4095,100,1,0
7044,4095,100,1,0
7045,4096,100,1,0
7046,4095,100,1,0
7047,4095,100,1,0
7048,4095,100,1,0
7049,4095,100,1,0
7050,4095,100,1,0
7051,4095,100,1,0
7053,4212,100,1,0
7054,3702,100,1,0
7055,4099,100,1,0
7056,4100,100,1,0
7057,4124,100,1,0
7059,4001,100,1,0
7066,4106,100,1,0
7067,4106,100,1,0
7068,4092,100,1,0
7069,4107,100,1,0
7071,4098,100,1,0
7072,4109,100,1,0
7073,4110,100,1,0
7074,4111,100,1,0
7078,4115,100,1,0
7080,4112,100,1,0
7083,4117,100,1,0
7084,4118,100,1,0
7085,4093,100,1,0
7086,4107,100,1,0
7087,2822,100,1,0
7088,3873,100,1,0
7089,4119,100,1,0
7090,4116,100,1,0
7092,4123,100,1,0
7095,4125,100,1,0
7100,4129,100,1,0
7101,4127,100,1,0
7102,4128,100,1,0
7103,4131,100,1,0
7104,4132,100,1,0
7105,4133,100,1,0
7106,4116,100,1,0
7108,4137,100,1,0
7109,4139,100,1,0
7110,4140,100,1,0
7111,4138,100,1,0
7114,4097,100,1,0
7117,4116,100,1,0
7118,4147,100,1,0
7121,4144,100,1,0
7122,4148,100,1,0
7125,4151,100,1,0
7126,4152,100,1,0
7128,4153,100,1,0
7129,4153,100,1,0
7130,4153,100,1,0
7131,4156,100,1,0
7132,4157,100,1,0
7133,4158,100,1,0
7134,4083,100,1,0
7137,4160,100,1,0
7139,4162,100,1,0
7140,4163,100,1,0
7141,3887,100,1,0
7142,5985,100,1,0
7143,844,100,1,0
7146,4166,100,1,0
7149,3883,100,1,0
7150,4137,100,1,0
7153,4172,100,1,0
7156,4175,100,1,0
7159,4178,100,1,0
7161,4177,100,1,0
7162,4179,100,1,0
7164,4176,100,1,0
7165,4181,100,1,0
7167,3873,100,1,0
7168,4182,100,1,0
7169,4183,100,1,0
7170,4184,100,1,0
7171,4185,100,1,0
7172,4186,100,1,0
7173,4074,100,1,0
7174,4074,100,1,0
7176,4187,100,1,0
7178,4170,100,1,0
7180,4189,100,1,0
7181,4188,100,1,0
7183,4190,100,1,0
7185,4195,100,1,0
7186,4114,100,1,0
7188,4113,100,1,0
7190,4200,100,1,0
7195,4200,100,1,0
7196,4200,100,1,0
7197,4202,100,1,0
7199,4205,100,1,0
7201,4206,100,1,0
7205,4207,100,1,0
7206,4207,100,1,0
7208,4209,100,1,0
7212,4210,100,1,0
7216,4211,100,1,0
7217,4208,100,1,0
7218,4214,100,1,0
7221,4923,100,1,0
7222,4215,100,1,0
7225,4190,100,1,0
7228,4217,100,1,0
7237,4225,100,1,0
7238,4213,100,1,0
7239,4224,100,1,0
7240,4226,100,1,0
7242,4228,100,1,0
7243,4229,100,1,0
7245,3873,100,1,0
7246,4231,100,1,0
7247,4234,100,1,0
7250,4324,100,1,0
7251,4236,100,1,0
7252,4237,100,1,0
7253,4238,100,1,0
7255,3739,100,1,0
7256,4239,100,1,0
7257,4240,100,1,0
7263,4245,100,1,0
7264,4245,100,1,0
7266,4067,100,1,0
7267,4247,100,1,0
7269,4248,100,1,0
7270,4250,100,1,0
7272,4251,100,1,0
7273,4252,100,1,0
7274,245,100,1,0
7275,425,100,1,0
7276,2923,100,1,0
7277,2924,100,1,0
7282,4254,100,1,0
7283,196,100,1,0
7285,21,100,1,0
7286,206,100,1,0
7287,4256,100,1,0
7288,4257,100,1,0
7289,4263,100,1,0
7290,4264,100,1,0
7292,4265,100,1,0
7295,4266,100,1,0
7296,4267,100,1,0
7299,4268,100,1,0
7300,4269,100,1,0
7303,4270,100,1,0
7304,4271,100,1,0
7305,2309,100,1,0
7306,4272,100,1,0
7307,4275,100,1,0
7308,4274,100,1,0
7310,4276,100,1,0
7311,4277,100,1,0
7314,4281,100,1,0
7315,4209,100,1,0
7316,4282,100,1,0
7318,4283,100,1,0
7320,4149,100,1,0
7323,4286,100,1,0
7324,2111,100,1,1
7326,4288,100,1,0
7328,4287,100,1,0
7330,242,100,1,0
7332,138,33,1,0
7333,502,100,1,0
7335,4292,100,1,0
7342,4295,100,1,0
7345,4296,100,1,0
7346,4298,100,1,0
