id,doodad_func_group_id,actual_func_id,actual_func_type,next_phase,sound_id,func_skill_id,perm_id,act_count
10895,12596,292,DoodadFuncSkillHit,12597,,,0,0
10896,12596,293,DoodadFuncSkillHit,12597,,,0,0
10897,12596,294,DoodadFuncSkillHit,12597,,,0,0
10898,12618,2520,DoodadFuncUse,12619,,18035,1,0
10899,12619,2521,DoodadFuncUse,12620,,17347,1,0
10900,12623,2522,DoodadFuncUse,12624,,18037,1,0
10901,12624,2523,DoodadFuncUse,12625,,18038,1,0
10902,12631,2524,DoodadFuncUse,12632,,17387,1,0
10903,12632,2573,DoodadFuncLootItem,12635,,,1,0
10904,12628,2525,DoodadFuncUse,12629,,17355,1,0
10905,1383,2005,DoodadFuncFakeUse,1716,,,0,0
10906,1716,2574,DoodadFuncLootItem,1383,,,0,0
10907,5410,2526,DoodadFuncUse,12664,,14770,1,0
10908,5412,2527,DoodadFuncUse,12663,,14770,1,0
10909,5411,2528,DoodadFuncUse,12662,,14770,1,0
10910,12664,2575,DoodadFuncLootItem,12665,,,0,0
10911,12663,2576,DoodadFuncLootItem,12666,,,0,0
10912,12662,2577,DoodadFuncLootItem,12667,,,0,0
10915,6547,2530,DoodadFuncUse,-1,,13876,0,0
10916,2336,72,DoodadFuncAreaTrigger,2337,,,0,0
10917,12638,2531,DoodadFuncUse,12639,,18035,1,0
10918,12639,2532,DoodadFuncUse,12640,,17347,1,0
10919,12643,2533,DoodadFuncUse,12644,,18037,1,0
10920,12644,2534,DoodadFuncUse,12645,,18038,1,0
10921,12648,2535,DoodadFuncUse,12649,,17355,1,0
10922,11037,2578,DoodadFuncLootItem,12668,,,0,0
10923,11039,2579,DoodadFuncLootItem,12669,,,0,0
10924,11041,2580,DoodadFuncLootItem,12670,,,0,0
10925,11043,2581,DoodadFuncLootItem,12671,,,0,0
10927,11211,174,DoodadFuncRemoveItem,11292,,18098,0,0
10928,12704,238,DoodadFuncClimb,-1,,,0,0
10929,12705,2536,DoodadFuncUse,12708,,18106,0,0
10930,12707,2582,DoodadFuncLootItem,7621,,,0,0
10931,7609,2537,DoodadFuncUse,12707,,13789,0,0
10932,7613,2538,DoodadFuncUse,12707,,13789,0,0
10933,7614,2539,DoodadFuncUse,12707,,13789,0,0
10934,12708,2540,DoodadFuncUse,12705,,18106,0,0
10937,11715,295,DoodadFuncSkillHit,12709,,,0,0
10938,12709,296,DoodadFuncSkillHit,12710,,,0,0
10939,12710,297,DoodadFuncSkillHit,12711,,,0,0
10941,10335,323,DoodadFuncLootPack,10336,,16471,0,0
10942,2490,2541,DoodadFuncUse,12712,,,0,0
10943,8539,2542,DoodadFuncUse,8540,,10999,0,0
10944,12713,324,DoodadFuncLootPack,12714,,,0,0
10945,1240,2543,DoodadFuncUse,12713,,13985,0,0
10947,12715,2545,DoodadFuncUse,12719,,13974,0,0
10948,12716,2546,DoodadFuncUse,12721,,14238,0,0
10949,1239,2547,DoodadFuncUse,12718,,13789,0,0
10950,12717,325,DoodadFuncLootPack,12720,,,0,0
10951,12719,215,DoodadFuncCutdowning,12717,,,0,0
10952,12718,2583,DoodadFuncLootItem,12720,,,0,0
10953,12721,326,DoodadFuncLootPack,12715,,,0,0
10954,12723,2008,DoodadFuncFakeUse,12725,,,0,0
10955,10504,2009,DoodadFuncFakeUse,10776,,,0,0
10956,12724,2010,DoodadFuncFakeUse,12725,,,0,0
10957,12725,2584,DoodadFuncLootItem,15074,,,0,0
10959,12727,2011,DoodadFuncFakeUse,12728,,,0,0
10960,12730,2012,DoodadFuncFakeUse,12731,,,0,0
10961,12731,2585,DoodadFuncLootItem,12732,,,0,0
10962,12735,2013,DoodadFuncFakeUse,12736,,,0,0
10963,12736,2586,DoodadFuncLootItem,12737,,,0,0
10964,12738,2014,DoodadFuncFakeUse,12739,,,0,0
10965,12741,2015,DoodadFuncFakeUse,12742,,,0,0
10966,12742,2587,DoodadFuncLootItem,12743,,,0,0
10969,12744,2016,DoodadFuncFakeUse,12745,,,0,0
10970,12746,2017,DoodadFuncFakeUse,12747,,,0,0
10971,12747,2590,DoodadFuncLootItem,12748,,,0,0
10972,12749,2018,DoodadFuncFakeUse,12750,,,0,0
10973,12750,2591,DoodadFuncLootItem,12751,,,0,0
10974,12753,189,DoodadFuncQuest,-1,,,0,0
10975,12754,2019,DoodadFuncFakeUse,12755,,,0,0
10976,10474,2020,DoodadFuncFakeUse,10476,,,0,0
10977,12757,2021,DoodadFuncFakeUse,12758,,,0,0
10978,12758,2592,DoodadFuncLootItem,12759,,,0,0
10979,12760,2022,DoodadFuncFakeUse,12761,,,0,0
10980,12765,2023,DoodadFuncFakeUse,12766,,,0,0
10981,12766,2593,DoodadFuncLootItem,12767,,,0,0
10982,12768,2024,DoodadFuncFakeUse,12769,,,0,0
10983,12769,2594,DoodadFuncLootItem,12770,,,0,0
10994,12777,2600,DoodadFuncLootItem,9883,,,0,0
10995,12778,2601,DoodadFuncLootItem,9884,,,0,0
10996,12779,2602,DoodadFuncLootItem,9914,,,0,0
10997,12780,2603,DoodadFuncLootItem,9872,,,0,0
10998,12786,2604,DoodadFuncLootItem,13143,,,0,0
10999,12785,2605,DoodadFuncLootItem,13142,,,0,0
11000,12784,2606,DoodadFuncLootItem,13141,,,0,0
11001,12783,2607,DoodadFuncLootItem,13140,,,0,0
11002,12782,2608,DoodadFuncLootItem,13139,,,0,0
11003,12781,2609,DoodadFuncLootItem,13137,,,0,0
11004,2749,175,DoodadFuncRemoveItem,2750,,12535,0,0
11005,12788,2025,DoodadFuncFakeUse,12789,,,0,0
11006,12789,2610,DoodadFuncLootItem,12790,,,0,0
11007,11301,327,DoodadFuncLootPack,11302,,16471,0,0
11008,12791,2026,DoodadFuncFakeUse,12792,,,0,0
11009,12792,2611,DoodadFuncLootItem,12793,,,0,0
11010,12794,2027,DoodadFuncFakeUse,12795,,,0,0
11011,12798,2028,DoodadFuncFakeUse,12799,,,0,0
11012,12801,2029,DoodadFuncFakeUse,12802,,,0,0
11013,12802,2612,DoodadFuncLootItem,12803,,,0,0
11014,12804,2030,DoodadFuncFakeUse,12805,,,0,0
11015,12805,2613,DoodadFuncLootItem,12806,,,0,0
11016,12808,2031,DoodadFuncFakeUse,12809,,,0,0
11017,12809,2614,DoodadFuncLootItem,12810,,,0,0
11019,12816,190,DoodadFuncQuest,-1,,,0,0
11020,12817,2032,DoodadFuncFakeUse,12818,,,0,0
11021,12833,2553,DoodadFuncUse,12834,,18035,1,0
11022,12834,2554,DoodadFuncUse,12835,,17347,1,0
11023,12843,2555,DoodadFuncUse,12844,,17355,1,0
11024,12846,2556,DoodadFuncUse,12847,,17387,1,0
11025,12847,2615,DoodadFuncLootItem,12850,,,1,0
11026,12839,2557,DoodadFuncUse,12840,,18038,1,0
11028,12838,2559,DoodadFuncUse,12839,,18037,1,0
11029,12866,2033,DoodadFuncFakeUse,12868,,,0,0
11030,12852,2560,DoodadFuncUse,12853,,18035,1,0
11031,12853,2561,DoodadFuncUse,12854,,17850,1,0
11032,12857,2562,DoodadFuncUse,12858,,18037,1,0
11033,12858,2563,DoodadFuncUse,12859,,18038,1,0
11034,12862,2564,DoodadFuncUse,12863,,17355,1,0
11035,12865,2565,DoodadFuncUse,12872,,17387,1,0
11037,12872,2617,DoodadFuncLootItem,12871,,,1,0
11038,12874,2566,DoodadFuncUse,12875,,18035,1,0
11039,12875,2567,DoodadFuncUse,12876,,17850,1,0
11040,12879,2568,DoodadFuncUse,12880,,18037,1,0
11041,12880,2569,DoodadFuncUse,12881,,18038,1,0
11042,12884,2570,DoodadFuncUse,12885,,17355,1,0
11043,12887,2571,DoodadFuncUse,12888,,17387,1,0
11044,12888,2618,DoodadFuncLootItem,12891,,,1,0
11045,12907,2619,DoodadFuncLootItem,12910,,,1,0
11046,12893,2572,DoodadFuncUse,12894,,18035,1,0
11047,12894,2573,DoodadFuncUse,12895,,17347,1,0
11048,12898,2574,DoodadFuncUse,12899,,18037,1,0
11049,12899,2575,DoodadFuncUse,12900,,18038,1,0
11050,12906,2576,DoodadFuncUse,12907,,17387,1,0
11051,12903,2577,DoodadFuncUse,12904,,17355,1,0
11052,10562,301,DoodadFuncSkillHit,12932,,,0,0
11053,12912,2578,DoodadFuncUse,12913,,18035,1,0
11054,12913,2579,DoodadFuncUse,12914,,17681,1,0
11055,12917,2580,DoodadFuncUse,12918,,18037,1,0
11056,12918,2581,DoodadFuncUse,12919,,18038,1,0
11057,12922,2582,DoodadFuncUse,12923,,17355,1,0
11058,12925,2583,DoodadFuncUse,12926,,17387,1,0
11059,12926,2620,DoodadFuncLootItem,12929,,,1,0
11060,12949,2621,DoodadFuncLootItem,12952,,,1,0
11061,12935,2584,DoodadFuncUse,12936,,18035,1,0
11062,12936,2585,DoodadFuncUse,12937,,17681,1,0
11063,12940,2586,DoodadFuncUse,12941,,18037,1,0
11064,12941,2587,DoodadFuncUse,12942,,18038,1,0
11065,12945,2588,DoodadFuncUse,12946,,17355,1,0
11066,12948,2589,DoodadFuncUse,12949,,17387,1,0
11067,12954,2034,DoodadFuncFakeUse,0,,,0,0
11068,12971,2622,DoodadFuncLootItem,12974,,,1,0
11069,12970,2590,DoodadFuncUse,12971,,17387,1,0
11070,12967,2591,DoodadFuncUse,12968,,17355,1,0
11071,12957,2592,DoodadFuncUse,12958,,18035,1,0
11072,12958,2593,DoodadFuncUse,12959,,17681,1,0
11073,12962,2594,DoodadFuncUse,12963,,18037,1,0
11074,12963,2595,DoodadFuncUse,12964,,18038,1,0
11075,12990,2623,DoodadFuncLootItem,12993,,,1,0
11076,12989,2596,DoodadFuncUse,12990,,17387,1,0
11077,12986,2597,DoodadFuncUse,12987,,17355,1,0
11078,12982,2598,DoodadFuncUse,12983,,18038,1,0
11079,12981,2599,DoodadFuncUse,12982,,18037,1,0
11080,12976,2600,DoodadFuncUse,12977,,18035,1,0
11081,12977,2601,DoodadFuncUse,12978,,17347,1,0
11085,9996,2035,DoodadFuncFakeUse,10327,,,0,0
11087,12994,2036,DoodadFuncFakeUse,13052,,,0,0
11088,12996,2037,DoodadFuncFakeUse,12997,,,0,0
11089,161,176,DoodadFuncRemoveItem,304,,11229,0,0
11090,13011,411,DoodadFuncRecoverItem,-1,,11361,0,0
11091,13013,239,DoodadFuncClimb,-1,,,0,0
11093,13014,2624,DoodadFuncLootItem,13015,,,0,0
11094,13010,2039,DoodadFuncFakeUse,-1,,,0,0
11097,13020,2040,DoodadFuncFakeUse,13032,,,0,0
11098,13018,2041,DoodadFuncFakeUse,13030,,,0,0
11099,13019,2042,DoodadFuncFakeUse,13031,,,0,0
11103,10975,2043,DoodadFuncFakeUse,10976,,,0,0
11104,13036,415,DoodadFuncRecoverItem,-1,,,0,0
11105,13037,416,DoodadFuncRecoverItem,-1,,,0,0
11106,13038,417,DoodadFuncRecoverItem,-1,,,0,0
11107,13012,2044,DoodadFuncFakeUse,13048,,,0,0
11108,13048,2625,DoodadFuncLootItem,13049,,,0,0
11110,5602,8,DoodadFuncCoffer,-1,,,0,0
11111,5602,418,DoodadFuncRecoverItem,-1,,,0,0
11112,13054,303,DoodadFuncSkillHit,13055,,,0,4
11116,13039,191,DoodadFuncQuest,-1,,,0,0
11117,13058,2606,DoodadFuncUse,13061,,,0,0
11118,13059,2607,DoodadFuncUse,13062,,,0,0
11119,13060,2608,DoodadFuncUse,13063,,,0,0
11120,13065,419,DoodadFuncRecoverItem,-1,,11361,0,0
11121,13066,102,DoodadFuncBinding,13067,,14602,0,0
11122,13068,103,DoodadFuncBinding,13069,,14602,0,0
11123,3660,2626,DoodadFuncLootItem,469,,,0,0
11124,13070,420,DoodadFuncRecoverItem,-1,,,0,0
11125,13071,305,DoodadFuncSkillHit,13072,,,0,0
11126,13073,306,DoodadFuncSkillHit,13074,,,0,0
11127,13074,307,DoodadFuncSkillHit,13073,,,0,0
11132,13082,192,DoodadFuncQuest,-1,,,0,0
11137,13093,332,DoodadFuncLootPack,-1,,,0,0
11138,13094,2610,DoodadFuncUse,13095,2249,18279,0,0
11141,13106,193,DoodadFuncQuest,-1,,,0,0
11143,13116,2612,DoodadFuncUse,13117,,15080,0,0
11144,13119,2613,DoodadFuncUse,13120,,15080,0,0
11145,13122,2614,DoodadFuncUse,13123,,15080,0,0
11146,13125,2615,DoodadFuncUse,13126,,15080,0,0
11147,13117,2627,DoodadFuncLootItem,13118,,,0,0
11148,13120,2628,DoodadFuncLootItem,13121,,,0,0
11149,13123,2629,DoodadFuncLootItem,13124,,,0,0
11150,13126,2630,DoodadFuncLootItem,13127,,,0,0
11151,13129,2631,DoodadFuncLootItem,13130,,,0,0
11152,13128,2616,DoodadFuncUse,13129,,15080,0,0
11153,13133,2617,DoodadFuncUse,13135,,18300,0,0
11154,2218,2618,DoodadFuncUse,2219,,13789,0,0
11155,2219,2632,DoodadFuncLootItem,13136,,,0,0
11159,13150,2621,DoodadFuncUse,13149,,18305,0,0
11160,13153,2622,DoodadFuncUse,13154,,18310,0,0
11162,13147,73,DoodadFuncAreaTrigger,13148,,,0,0
11164,13160,2625,DoodadFuncUse,13161,,18321,0,0
11165,13164,2626,DoodadFuncUse,13165,,18318,0,0
11167,13169,2045,DoodadFuncFakeUse,13170,,,0,0
11168,13152,2628,DoodadFuncUse,-1,,18313,0,
11170,13175,2629,DoodadFuncUse,13176,,18321,0,0
11171,13178,2630,DoodadFuncUse,13179,,18321,0,0
11172,13191,11,DoodadFuncEnterInstance,-1,,19836,0,0
11173,13191,9,DoodadFuncRemoveInstance,-1,,19837,0,0
11174,13134,2046,DoodadFuncFakeUse,13195,,,0,0
11175,13196,2633,DoodadFuncLootItem,13197,,,0,0
11176,13114,178,DoodadFuncRemoveItem,13196,,18330,0,0
11178,13202,84,DoodadFuncOpenPaper,-1,,18335,0,0
11179,13202,421,DoodadFuncRecoverItem,-1,,,0,0
11180,13204,12,DoodadFuncEnterInstance,-1,,18339,0,0
11181,13204,10,DoodadFuncRemoveInstance,-1,,18340,0,0
11182,13208,2047,DoodadFuncFakeUse,13212,,,0,0
11184,13212,2048,DoodadFuncFakeUse,13209,,,0,0
11185,4697,2635,DoodadFuncLootItem,13213,,,0,0
11186,13216,2631,DoodadFuncUse,13217,,18383,0,0
11187,13214,312,DoodadFuncSkillHit,13215,,,0,0
11188,13215,313,DoodadFuncSkillHit,13218,,,0,0
11189,13218,314,DoodadFuncSkillHit,13219,,,0,0
11191,13221,2632,DoodadFuncUse,13223,,18380,0,0
11192,13224,2633,DoodadFuncUse,13225,,18381,0,1
11193,13226,2634,DoodadFuncUse,13567,,18368,0,1
11195,13232,2635,DoodadFuncUse,13233,,18373,0,0
11197,13241,74,DoodadFuncAreaTrigger,13242,,,0,0
11198,13237,2637,DoodadFuncUse,13251,,13989,0,0
11201,13249,2638,DoodadFuncUse,13252,,13989,0,0
11203,13228,317,DoodadFuncSkillHit,13253,,,0,0
11204,13254,194,DoodadFuncQuest,-1,,,0,0
11205,13256,195,DoodadFuncQuest,-1,,,0,0
11206,13268,2640,DoodadFuncUse,13269,,16577,0,0
11207,13276,2641,DoodadFuncUse,13277,2249,18279,0,0
11208,13295,216,DoodadFuncCutdowning,13296,,,0,0
11209,13294,318,DoodadFuncSkillHit,13296,,,0,0
11211,13299,218,DoodadFuncCutdowning,-1,,,0,0
11214,13309,196,DoodadFuncQuest,-1,,,0,0
11215,13310,2049,DoodadFuncFakeUse,13311,,,0,0
11216,13313,336,DoodadFuncLootPack,13310,,,0,0
11217,13326,2050,DoodadFuncFakeUse,-1,,,0,0
11218,13323,2642,DoodadFuncUse,13324,,18444,0,0
11219,13348,2643,DoodadFuncUse,13349,,18444,0,0
11220,13328,2644,DoodadFuncUse,13329,,18035,1,0
11221,13329,2645,DoodadFuncUse,13330,,17347,1,0
11222,13333,2646,DoodadFuncUse,13334,,18037,1,0
11223,13334,2647,DoodadFuncUse,13335,,18038,1,0
11224,13338,2648,DoodadFuncUse,13339,,17355,1,0
11225,13341,2649,DoodadFuncUse,13342,,17387,1,0
11227,13342,2639,DoodadFuncLootItem,13345,,,1,0
11228,13356,116,DoodadFuncAttachment,-1,,15857,0,0
11229,13357,117,DoodadFuncAttachment,-1,,15857,0,0
11230,13358,118,DoodadFuncAttachment,-1,,15857,0,0
11231,13359,119,DoodadFuncAttachment,-1,,15857,0,0
11232,13377,2640,DoodadFuncLootItem,13380,,,1,0
11233,13361,2650,DoodadFuncUse,13381,,18035,1,0
11234,13381,2651,DoodadFuncUse,13362,,17347,1,0
11235,13365,2652,DoodadFuncUse,13368,,18037,1,0
11236,13368,2653,DoodadFuncUse,13369,,18038,1,0
11237,13372,2654,DoodadFuncUse,13373,,17355,1,0
11238,13375,2655,DoodadFuncUse,13377,,17387,1,0
11239,13405,2656,DoodadFuncUse,13406,,18444,0,0
11240,13387,2657,DoodadFuncUse,13388,,18035,1,0
11241,13388,2658,DoodadFuncUse,13389,,17347,1,0
11242,13392,2659,DoodadFuncUse,13393,,18037,1,0
11243,13393,2660,DoodadFuncUse,13394,,18038,1,0
11244,13397,2661,DoodadFuncUse,13398,,17355,1,0
11245,13400,2662,DoodadFuncUse,13401,,17387,1,0
11246,13401,2641,DoodadFuncLootItem,13404,,,1,0
11247,13422,319,DoodadFuncSkillHit,13423,,,0,0
11248,13451,2642,DoodadFuncLootItem,15287,,,0,0
11250,13453,2051,DoodadFuncFakeUse,13454,,,0,0
11251,13455,2052,DoodadFuncFakeUse,13456,,,0,0
11252,13462,2664,DoodadFuncUse,13463,,,0,0
11253,13447,2053,DoodadFuncFakeUse,13451,,,0,0
11254,13470,2643,DoodadFuncLootItem,13471,,,0,0
11255,13475,2054,DoodadFuncFakeUse,13476,,,0,0
11256,13461,2055,DoodadFuncFakeUse,13470,,,0,0
11258,13476,2644,DoodadFuncLootItem,13477,,,0,0
11260,13499,2645,DoodadFuncLootItem,13500,,,0,0
11261,13497,2665,DoodadFuncUse,13498,,18539,0,3
11263,13251,337,DoodadFuncLootPack,13250,,,0,0
11264,13252,338,DoodadFuncLootPack,13250,,,0,0
11265,5220,2057,DoodadFuncFakeUse,5221,,,0,0
11266,5223,2058,DoodadFuncFakeUse,5251,,,0,0
11267,13516,2646,DoodadFuncLootItem,13543,,,0,0
11268,12823,197,DoodadFuncQuest,-1,,,0,0
11275,13541,2666,DoodadFuncUse,13542,,19145,0,0
11276,5435,185,DoodadFuncRemoveItem,5436,,13597,0,0
11277,13367,2059,DoodadFuncFakeUse,-1,,,0,0
11278,13555,2667,DoodadFuncUse,13556,,18603,0,0
11279,13553,321,DoodadFuncSkillHit,13554,,,0,0
11281,13566,198,DoodadFuncQuest,-1,,,0,0
11282,13568,422,DoodadFuncRecoverItem,-1,,11361,0,0
11283,13569,423,DoodadFuncRecoverItem,-1,,11361,0,0
11284,13570,424,DoodadFuncRecoverItem,-1,,11361,0,0
11285,13571,425,DoodadFuncRecoverItem,-1,,11361,0,0
11286,13572,426,DoodadFuncRecoverItem,-1,,11361,0,0
11287,13573,427,DoodadFuncRecoverItem,-1,,11361,0,0
11288,13574,428,DoodadFuncRecoverItem,-1,,11361,0,0
11289,13575,429,DoodadFuncRecoverItem,-1,,11361,0,0
11290,13576,430,DoodadFuncRecoverItem,-1,,11361,0,0
11291,13577,431,DoodadFuncRecoverItem,-1,,11361,0,0
11292,13578,432,DoodadFuncRecoverItem,-1,,11361,0,0
11293,13579,433,DoodadFuncRecoverItem,-1,,11361,0,0
11294,13580,434,DoodadFuncRecoverItem,-1,,11361,0,0
11295,13581,435,DoodadFuncRecoverItem,-1,,11361,0,0
11296,13582,436,DoodadFuncRecoverItem,-1,,11361,0,0
11297,13583,437,DoodadFuncRecoverItem,-1,,11361,0,0
11298,13584,438,DoodadFuncRecoverItem,-1,,11361,0,0
11299,13585,439,DoodadFuncRecoverItem,-1,,11361,0,0
11300,13586,440,DoodadFuncRecoverItem,-1,,11361,0,0
11301,13587,441,DoodadFuncRecoverItem,-1,,11361,0,0
11302,13588,442,DoodadFuncRecoverItem,-1,,11361,0,0
11303,13589,443,DoodadFuncRecoverItem,-1,,11361,0,0
11304,13590,444,DoodadFuncRecoverItem,-1,,11361,0,0
11305,13591,445,DoodadFuncRecoverItem,-1,,11361,0,0
11306,13592,446,DoodadFuncRecoverItem,-1,,11361,0,0
11307,13593,447,DoodadFuncRecoverItem,-1,,11361,0,0
11308,13594,448,DoodadFuncRecoverItem,-1,,11361,0,0
11309,13595,449,DoodadFuncRecoverItem,-1,,11361,0,0
11310,13596,450,DoodadFuncRecoverItem,-1,,11361,0,0
11311,13597,451,DoodadFuncRecoverItem,-1,,11361,0,0
11312,13598,452,DoodadFuncRecoverItem,-1,,11361,0,0
11313,13599,453,DoodadFuncRecoverItem,-1,,11361,0,0
11314,13600,454,DoodadFuncRecoverItem,-1,,11361,0,0
11315,13601,455,DoodadFuncRecoverItem,-1,,11361,0,0
11316,13602,456,DoodadFuncRecoverItem,-1,,11361,0,0
11317,13603,457,DoodadFuncRecoverItem,-1,,11361,0,0
11318,13604,458,DoodadFuncRecoverItem,-1,,11361,0,0
11319,13605,459,DoodadFuncRecoverItem,-1,,11361,0,0
11320,13606,460,DoodadFuncRecoverItem,-1,,11361,0,0
11321,13607,461,DoodadFuncRecoverItem,-1,,11361,0,0
11322,13608,462,DoodadFuncRecoverItem,-1,,11361,0,0
11323,13609,463,DoodadFuncRecoverItem,-1,,11361,0,0
11324,13611,464,DoodadFuncRecoverItem,-1,,11361,0,0
11325,13610,465,DoodadFuncRecoverItem,-1,,11361,0,0
11327,13460,323,DoodadFuncSkillHit,13617,,,0,0
11329,13619,2668,DoodadFuncUse,13620,,18620,0,0
11330,13478,2061,DoodadFuncFakeUse,13479,,,0,0
11331,13627,2062,DoodadFuncFakeUse,13628,,,0,0
11332,13482,2063,DoodadFuncFakeUse,13483,,,0,0
11333,13631,2064,DoodadFuncFakeUse,13632,,,0,0
11334,13479,339,DoodadFuncLootPack,13480,,,0,0
11335,13628,340,DoodadFuncLootPack,13629,,,0,0
11336,13483,341,DoodadFuncLootPack,13484,,,0,0
11337,13632,342,DoodadFuncLootPack,13633,,,0,0
11338,13621,325,DoodadFuncSkillHit,13635,,,0,0
11339,10667,199,DoodadFuncQuest,10944,,,0,0
11340,13641,326,DoodadFuncSkillHit,13642,,,0,0
11341,13637,327,DoodadFuncSkillHit,13638,,,0,0
11342,13644,328,DoodadFuncSkillHit,13645,,,0,0
11343,13648,329,DoodadFuncSkillHit,13649,,,0,0
11344,13646,330,DoodadFuncSkillHit,13647,,,0,0
11345,13654,200,DoodadFuncQuest,-1,,,0,0
11346,13657,201,DoodadFuncQuest,-1,,,0,0
11347,13658,13,DoodadFuncEnterInstance,-1,,18701,0,0
11349,13658,11,DoodadFuncRemoveInstance,-1,,18702,0,0
11350,13659,202,DoodadFuncQuest,-1,,,0,0
11351,13660,2669,DoodadFuncUse,13661,,18724,0,0
11352,13662,331,DoodadFuncSkillHit,13663,,,0,0
11353,13665,332,DoodadFuncSkillHit,13666,,,0,0
11355,13667,203,DoodadFuncQuest,-1,,,0,0
11356,13668,2671,DoodadFuncUse,13669,,18714,0,0
11357,13669,2647,DoodadFuncLootItem,13670,,,0,0
11359,13673,334,DoodadFuncSkillHit,13674,,,0,0
11360,13674,335,DoodadFuncSkillHit,13675,,,0,0
11366,13671,2672,DoodadFuncUse,13696,,18753,0,0
11367,13699,2648,DoodadFuncLootItem,13477,,,0,0
11368,13698,2070,DoodadFuncFakeUse,13699,,,0,0
11369,13700,2071,DoodadFuncFakeUse,13701,,,0,0
11370,6633,186,DoodadFuncRemoveItem,6634,,14180,0,0
11371,13702,2072,DoodadFuncFakeUse,13704,,,0,0
11372,7868,187,DoodadFuncRemoveItem,8163,,15207,0,0
11373,3014,75,DoodadFuncAreaTrigger,13707,,,0,0
11374,13708,2073,DoodadFuncFakeUse,-1,,,0,0
11375,6152,85,DoodadFuncOpenPaper,-1,,18935,0,0
11376,13711,336,DoodadFuncSkillHit,13712,,,0,0
11377,13713,337,DoodadFuncSkillHit,13714,,,0,0
11378,13715,338,DoodadFuncSkillHit,13716,,,0,0
11379,13717,339,DoodadFuncSkillHit,13718,,,0,0
11380,13719,340,DoodadFuncSkillHit,13824,,,0,0
11381,13703,2074,DoodadFuncFakeUse,13701,,,0,0
11382,13722,2075,DoodadFuncFakeUse,13723,,,0,0
11383,13731,2673,DoodadFuncUse,13732,,,0,0
11384,13727,2674,DoodadFuncUse,13730,683,13167,0,0
11385,13728,2675,DoodadFuncUse,13729,,13167,0,0
11386,13729,2676,DoodadFuncUse,13728,683,13166,0,0
11387,13730,2677,DoodadFuncUse,13727,,13167,0,0
11388,13694,2678,DoodadFuncUse,13735,683,13166,0,0
11389,13733,2679,DoodadFuncUse,13734,,13167,0,0
11390,13734,2680,DoodadFuncUse,13733,683,13166,0,0
11391,13735,2681,DoodadFuncUse,13694,,13167,0,0
11393,941,2682,DoodadFuncUse,6252,,13977,0,0
11395,944,2683,DoodadFuncUse,6252,,13977,0,0
11396,944,2684,DoodadFuncUse,6251,,15874,0,0
11397,2857,2685,DoodadFuncUse,6337,,13975,0,0
11398,2858,2686,DoodadFuncUse,6336,,15874,0,0
11400,2969,2687,DoodadFuncUse,5023,,13975,0,0
11401,2970,2688,DoodadFuncUse,5023,,13975,0,0
11402,2970,2689,DoodadFuncUse,5022,,15874,0,0
11404,2684,2690,DoodadFuncUse,6285,,13975,0,0
11405,2685,2691,DoodadFuncUse,6285,,13975,0,0
11406,2685,2692,DoodadFuncUse,6284,,15874,0,0
11408,8011,2693,DoodadFuncUse,8012,,13975,0,0
11409,2914,2694,DoodadFuncUse,6302,,13975,0,0
11410,2915,2695,DoodadFuncUse,6302,,13975,0,0
11411,2915,2696,DoodadFuncUse,6301,,15874,0,0
11413,8015,2697,DoodadFuncUse,8016,,13975,0,0
11414,2888,2698,DoodadFuncUse,6278,,13975,0,0
11415,2889,2699,DoodadFuncUse,6278,,13975,0,0
11416,2889,2700,DoodadFuncUse,6277,,15874,0,0
11418,8023,2701,DoodadFuncUse,8024,,13975,0,0
11419,2634,2702,DoodadFuncUse,6265,,13977,0,0
11420,2636,2703,DoodadFuncUse,6265,,13977,0,0
11421,2636,2704,DoodadFuncUse,6264,,15874,0,0
11423,8063,2705,DoodadFuncUse,8064,,13977,0,0
11425,1910,2706,DoodadFuncUse,6322,,13978,0,0
11427,8067,2707,DoodadFuncUse,8068,,13978,0,0
11429,7963,2708,DoodadFuncUse,7964,,13975,0,0
11431,8007,2709,DoodadFuncUse,8008,,13975,0,0
11432,13736,204,DoodadFuncQuest,-1,,,0,0
11433,6434,2076,DoodadFuncFakeUse,13737,,,0,0
11434,13737,2649,DoodadFuncLootItem,13738,,,0,0
11435,13741,341,DoodadFuncSkillHit,13823,,,0,0
11436,13750,2650,DoodadFuncLootItem,13749,,,0,0
11437,13748,2710,DoodadFuncUse,9648,,20785,0,0
11438,13743,2711,DoodadFuncUse,13745,,18852,0,0
11439,13745,2651,DoodadFuncLootItem,9648,,,0,0
11440,13751,2712,DoodadFuncUse,13750,,13789,0,0
11442,13746,2713,DoodadFuncUse,13747,,18852,0,0
11443,13747,344,DoodadFuncLootPack,13748,,,0,0
11444,13748,2714,DoodadFuncUse,13750,,13789,0,0
11445,13754,205,DoodadFuncQuest,-1,,,0,0
11446,13759,206,DoodadFuncQuest,-1,,,0,0
11447,13761,207,DoodadFuncQuest,-1,,,0,0
11448,13725,342,DoodadFuncSkillHit,13827,,,0,0
11450,13769,2652,DoodadFuncLootItem,13770,,,0,0
11451,13768,2077,DoodadFuncFakeUse,13769,,,0,0
11452,13786,2715,DoodadFuncUse,13787,,18904,0,0
11453,13791,2716,DoodadFuncUse,13792,,18930,0,0
11454,13795,344,DoodadFuncSkillHit,13796,,,0,0
